t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
39.0,-0.159,1.353,-5.035,-0.035,0.892,2,14,0,0.177,0,0,0.542,-0.198,4.083,-5.094,-0.094,0.863,2,14,0,0.167,0,0,0.540,-0.062,-2.017,-5.651,-0.651,0.858,2,14,0,0.199,0,0,0.549,3.053,1.217,-5.676,-0.676,0.907,2,14,0,0.281,0,0,0.656,-2.379,1.072,-5.248,-0.248,0.917,2,14,0,0.169,0,0,0.528,2.247,1.074,0,0,0.281,-0.164,1.805,-0.154,0.838
40.0,-0.297,2.438,-5.034,-0.034,1.181,2,14,0,0.174,0,0,0.411,-0.271,5.060,-5.058,-0.058,1.144,2,14,0,0.168,0,0,0.504,-0.265,-1.024,-5.633,-0.633,1.149,2,14,0,0.172,0,0,0.483,2.936,2.326,-5.739,-0.739,1.228,2,14,0,0.164,0,0,0.521,-2.613,2.114,-5.289,-0.289,1.182,2,14,0,0.170,0,0,0.409,2.352,0.980,0,0,0.174,-0.378,2.725,-0.273,0.962
41.0,-0.514,3.644,-4.974,0.026,1.302,2,14,0,0.176,0,0,0.304,-0.402,6.267,-5.075,-0.075,1.334,2,14,0,0.170,0,0,0.391,-0.607,0.147,-5.672,-0.672,1.304,2,14,0,0.168,0,0,0.290,2.721,3.621,-5.677,-0.677,1.375,2,14,0,0.177,0,0,0.385,-2.911,3.317,-5.304,-0.304,1.310,2,14,0,0.262,0,0,0.268,2.442,0.864,0,0,0.262,-0.699,3.672,-0.367,0.930
42.0,-0.970,4.915,-4.970,0.030,1.315,2,14,0,0.213,0,0,0.346,-0.803,7.627,-5.110,-0.110,1.365,2,14,0,0.164,0,0,0.408,-1.056,1.388,-5.620,-0.620,1.330,2,14,0,0.170,0,0,0.187,2.154,4.904,-5.639,-0.639,1.355,2,14,0,0.227,0,0,0.348,-3.406,4.536,-5.230,-0.230,1.291,2,14,0,0.205,0,0,0.276,2.479,0.707,0,0,0.227,-1.112,4.582,-0.458,0.889
43.0,-1.565,6.079,-5.025,-0.025,1.187,2,14,0,0.224,0,0,0.569,-1.338,8.750,-5.136,-0.136,1.232,2,14,0,0.220,0,0,0.574,-1.591,2.603,-5.627,-0.627,1.227,2,14,0,0.193,0,0,0.474,1.525,6.019,-5.672,-0.672,1.193,2,14,0,0.291,0,0,0.532,-3.966,5.610,-5.231,-0.231,1.169,2,14,0,0.201,0,0,0.440,2.455,0.668,0,0,0.291,-1.614,5.447,-0.545,0.839
44.0,-2.191,6.923,-5.057,-0.057,1.020,2,14,0,0.174,0,0,0.596,-2.026,9.694,-5.067,-0.067,1.106,2,14,0,0.172,0,0,0.653,-2.217,3.607,-5.691,-0.691,1.057,2,14,0,0.228,0,0,0.668,0.894,6.859,-5.665,-0.665,1.009,2,14,0,0.171,0,0,0.558,-4.671,6.536,-5.278,-0.278,1.045,2,14,0,0.261,0,0,0.549,2.520,0.666,0,0,0.261,-2.199,6.257,-0.626,0.780
45.0,-2.960,7.606,-5.030,-0.030,0.934,2,14,0,0.173,0,0,0.523,-2.874,10.401,-5.040,-0.040,1.010,2,14,0,0.203,0,0,0.581,-2.997,4.271,-5.756,-0.756,0.910,2,14,0,0.203,0,0,0.580,0.140,7.559,-5.658,-0.658,0.913,2,14,0,0.184,0,0,0.513,-5.419,7.272,-5.241,-0.241,0.915,2,14,0,0.216,0,0,0.545,2.491,0.609,0,0,0.216,-2.863,7.004,-0.700,0.714
46.0,-3.718,8.036,-4.991,0.009,0.868,2,14,0,0.174,0,0,0.279,-3.760,10.882,-5.041,-0.041,0.933,2,14,0,0.168,0,0,0.405,-3.722,4.711,-5.636,-0.636,0.843,2,14,0,0.206,0,0,0.348,-0.601,7.998,-5.665,-0.665,0.849,2,14,0,0.194,0,0,0.280,-6.154,7.777,-5.248,-0.248,0.830,2,14,0,0.211,0,0,0.384,2.463,0.454,0,0,0.211,-3.598,7.682,-0.768,0.640
47.0,-4.531,8.370,-5.019,-0.019,0.907,2,14,0,0.171,0,0,0.033,-4.667,11.207,-5.015,-0.015,0.873,2,14,0,0.170,0,0,0.267,-4.477,5.094,-5.640,-0.640,0.856,2,14,0,0.170,0,0,0.128,-1.385,8.354,-5.637,-0.637,0.869,2,14,0,0.167,0,0,0.048,-7.032,8.139,-5.267,-0.267,0.826,2,14,0,0.207,0,0,0.217,2.525,0.392,0,0,0.207,-4.397,8.283,-0.828,0.560
48.0,-5.400,8.773,-5.021,-0.021,0.953,2,14,0,0.175,0,0,0.116,-5.477,11.579,-4.982,0.018,0.834,2,14,0,0.171,0,0,0.194,-5.264,5.420,-5.641,-0.641,0.913,2,14,0,0.170,0,0,0.103,-2.267,8.750,-5.679,-0.679,0.928,2,14,0,0.219,0,0,0.117,-7.733,8.477,-5.199,-0.199,0.830,2,14,0,0.207,0,0,0.059,2.358,0.611,0,0,0.219,-5.251,8.801,-0.880,0.475
