t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
187.0,-12.673,29.934,-4.976,0.024,4.656,2,14,0,0.395,0,0,23.444,-19.839,-8.594,-5.557,-0.557,3.076,2,14,0,0.261,0,0,18.342,-16.985,-17.271,-5.755,-0.755,3.885,2,14,0,0.165,0,0,21.075,-14.147,8.748,-6.308,-1.308,1.045,2,14,0,0.230,0,0,1.713,-19.232,-5.610,-5.539,-0.539,4.416,2,14,0,0.177,0,0,12.155,21.279,23.546,3,0,0.395,-17.290,6.845,-0.685,-0.729
188.0,-17.200,31.110,-4.980,0.020,4.800,2,14,0,0.337,0,0,24.908,-17.955,-10.862,-5.619,-0.619,2.813,2,14,0,0.278,0,0,19.666,-17.968,-20.801,-5.786,-0.786,3.545,2,14,0,0.195,0,0,23.869,-14.967,8.109,-6.317,-1.317,1.110,2,14,0,0.260,0,0,1.834,-20.132,-9.778,-5.569,-0.569,4.161,2,14,0,0.165,0,0,15.588,23.148,25.037,3,0,0.337,-17.937,6.083,-0.608,-0.794
189.0,-21.923,31.936,-4.975,0.025,4.652,2,14,0,0.228,0,0,26.744,-16.160,-12.683,-5.576,-0.576,2.412,2,14,0,0.227,0,0,20.808,-18.968,-23.949,-5.748,-0.748,3.159,2,14,0,0.227,0,0,26.173,-15.848,7.309,-6.297,-1.297,1.162,2,14,0,0.189,0,0,1.900,-20.959,-13.701,-5.523,-0.523,3.868,2,14,0,0.163,0,0,18.659,25.399,26.893,3,0,0.228,-18.504,5.261,-0.526,-0.850
190.0,-26.423,32.307,-5.040,-0.040,4.466,2,14,0,0.228,0,0,28.729,-14.454,-14.140,-5.589,-0.589,2.000,2,14,0,0.243,0,0,21.745,-19.751,-26.824,-5.781,-0.781,2.768,2,14,0,0.192,0,0,28.202,-16.638,6.503,-6.300,-1.300,1.149,2,14,0,0.188,0,0,2.043,-21.757,-17.291,-5.509,-0.509,3.552,2,14,0,0.188,0,0,21.381,27.626,28.895,3,0,0.243,-18.987,4.385,-0.439,-0.899
191.0,-30.821,32.265,-5.003,-0.003,4.281,2,14,0,0.227,0,0,30.816,-12.980,-15.158,-5.574,-0.574,1.571,2,14,0,0.206,0,0,22.324,-20.412,-29.306,-5.713,-0.713,2.352,2,14,0,0.218,0,0,29.753,-17.386,5.598,-6.305,-1.305,1.133,2,14,0,0.191,0,0,2.198,-22.547,-20.558,-5.481,-0.481,3.195,2,14,0,0.192,0,0,23.742,29.889,30.989,3,0,0.227,-19.380,3.466,-0.347,-0.938
192.0,-34.931,31.745,-4.975,0.025,4.101,2,14,0,0.205,0,0,32.794,-11.776,-15.687,-5.649,-0.649,1.134,2,14,0,0.208,0,0,22.403,-20.985,-31.341,-5.713,-0.713,1.915,2,14,0,0.196,0,0,30.862,-18.048,4.737,-6.318,-1.318,1.070,2,14,0,0.192,0,0,2.466,-23.229,-23.491,-5.525,-0.525,2.810,2,14,0,0.328,0,0,25.762,31.879,32.972,3,0,0.328,-19.679,2.512,-0.251,-0.968
193.0,-38.894,30.753,-4.974,0.026,3.963,2,14,0,0.272,0,0,34.681,-10.860,-15.672,-5.609,-0.609,0.807,2,14,0,0.261,0,0,21.923,-21.494,-32.988,-5.708,-0.708,1.467,2,14,0,0.197,0,0,31.531,-18.571,3.823,-6.311,-1.311,1.041,2,14,0,0.233,0,0,2.711,-23.680,-26.029,-5.570,-0.570,2.384,2,14,0,0.217,0,0,27.314,33.764,34.860,3,0,0.272,-19.882,1.534,-0.153,-0.988
194.0,-42.410,29.330,-5.011,-0.011,3.833,2,14,0,0.236,0,0,36.313,-10.248,-15.178,-5.566,-0.566,0.831,2,14,0,0.253,0,0,20.909,-21.855,-34.218,-5.718,-0.718,1.016,2,14,0,0.247,0,0,31.791,-18.863,2.820,-6.318,-1.318,1.045,2,14,0,0.291,0,0,2.828,-24.016,-28.167,-5.587,-0.587,1.956,2,14,0,0.190,0,0,28.490,35.482,36.493,3,0,0.291,-19.985,0.539,-0.054,-0.999
195.0,-45.766,27.390,-4.987,0.013,3.813,2,14,0,0.205,0,0,37.771,-9.960,-14.200,-5.610,-0.610,1.213,2,14,0,0.222,0,0,19.333,-22.105,-34.952,-5.799,-0.799,0.520,2,14,0,0.287,0,0,31.540,-19.084,1.752,-6.245,-1.245,1.076,2,14,0,0.251,0,0,2.931,-24.338,-29.841,-5.566,-0.566,1.497,2,14,0,0.221,0,0,29.173,37.025,37.949,3,0,0.287,-19.989,-0.460,0.046,-0.999
196.0,-48.733,24.902,-5.019,-0.019,3.850,2,14,0,0.200,0,0,38.896,-9.997,-12.681,-5.594,-0.594,1.764,2,14,0,0.350,0,0,17.176,-22.241,-35.154,-5.781,-0.781,0.081,2,14,0,0.343,0,0,30.765,-19.145,0.623,-6.243,-1.243,1.111,2,14,0,0.255,0,0,2.966,-24.483,-31.100,-5.537,-0.537,1.028,2,14,0,0.257,0,0,29.462,38.294,39.069,3,0,0.350,-19.894,-1.455,0.146,-0.989
197.0,-51.340,21.939,-5.022,-0.022,3.992,2,14,0,0.225,0,0,39.774,-10.492,-10.674,-5.604,-0.604,2.367,2,14,0,0.249,0,0,14.398,-22.281,-34.858,-5.780,-0.780,0.532,2,14,0,0.255,0,0,29.510,-19.204,-0.506,-6.326,-1.326,1.112,2,14,0,0.192,0,0,3.071,-24.451,-31.926,-5.606,-0.606,0.569,2,14,0,0.251,0,0,29.324,39.220,39.941,3,0,0.255,-19.699,-2.436,0.244,-0.970
198.0,-53.507,18.491,-4.997,0.003,4.200,2,14,0,0.231,0,0,40.355,-11.334,-8.132,-5.527,-0.527,3.015,2,14,0,0.331,0,0,11.088,-22.157,-34.114,-5.792,-0.792,1.043,2,14,0,0.224,0,0,27.840,-19.242,-1.561,-6.330,-1.330,1.110,2,14,0,0.195,0,0,3.304,-24.421,-32.274,-5.628,-0.628,0.193,2,14,0,0.285,0,0,28.748,39.723,40.517,3,0,0.331,-19.407,-3.392,0.339,-0.941
199.0,-55.263,14.555,-5.032,-0.032,4.490,2,14,0,0.225,0,0,40.703,-12.643,-5.099,-5.581,-0.581,3.680,2,14,0,0.348,0,0,7.385,-21.911,-32.848,-5.780,-0.780,1.575,2,14,0,0.292,0,0,25.670,-18.996,-2.646,-6.321,-1.321,1.168,2,14,0,0.290,0,0,3.348,-24.171,-32.103,-5.549,-0.549,0.533,2,14,0,0.241,0,0,27.678,40.160,40.859,3,0,0.348,-19.022,-4.314,0.431,-0.902
200.0,-56.556,10.075,-5.016,-0.016,4.854,2,14,0,0.303,0,0,40.815,-14.434,-1.641,-5.613,-0.613,4.018,2,14,0,0.258,0,0,4.286,-21.653,-31.072,-5.791,-0.791,2.110,2,14,0,0.247,0,0,23.076,-18.590,-3.827,-6.257,-1.257,1.238,2,14,0,0.191,0,0,3.298,-23.746,-31.454,-5.572,-0.572,1.035,2,14,0,0.316,0,0,26.169,40.450,40.962,3,0,0.316,-18.546,-5.193,0.519,-0.855
201.0,-57.274,5.188,-5.026,-0.026,5.080,2,14,0,0.291,0,0,40.717,-16.649,1.745,-5.652,-0.652,4.195,2,14,0,0.250,0,0,5.205,-21.211,-28.744,-5.715,-0.715,2.666,2,14,0,0.248,0,0,19.953,-18.121,-4.978,-6.296,-1.296,1.263,2,14,0,0.194,0,0,3.277,-23.207,-30.260,-5.511,-0.511,1.553,2,14,0,0.220,0,0,24.170,40.472,40.857,3,0,0.291,-17.985,-6.020,0.602,-0.798
202.0,-57.706,0.125,-4.994,0.006,5.116,2,14,0,0.262,0,0,40.815,-19.276,5.027,-5.583,-0.583,4.210,2,14,0,0.224,0,0,9.234,-20.518,-25.830,-5.803,-0.803,3.246,2,14,0,0.251,0,0,16.343,-17.558,-6.085,-6.295,-1.295,1.275,2,14,0,0.194,0,0,3.291,-22.534,-28.529,-5.534,-0.534,2.076,2,14,0,0.255,0,0,21.692,38.746,40.950,3,0,0.262,-17.344,-6.787,0.679,-0.734
203.0,-57.637,-4.961,-4.977,0.023,5.115,2,14,0,0.284,0,0,40.959,-21.924,8.168,-5.624,-0.624,3.989,2,14,0,0.317,0,0,13.898,-19.695,-22.408,-5.759,-0.759,3.803,2,14,0,0.244,0,0,12.267,-16.785,-7.129,-6.224,-1.224,1.277,2,14,0,0.195,0,0,3.189,-21.894,-26.317,-5.548,-0.548,2.599,2,14,0,0.246,0,0,18.802,38.055,41.085,3,0,0.317,-16.630,-7.487,0.749,-0.663
204.0,-57.029,-9.997,-5.020,-0.020,5.016,2,14,0,0.360,0,0,41.109,-24.343,11.055,-5.623,-0.623,3.688,2,14,0,0.220,0,0,18.429,-18.916,-18.411,-5.708,-0.708,4.353,2,14,0,0.243,0,0,7.893,-16.033,-8.120,-6.269,-1.269,1.221,2,14,0,0.190,0,0,3.222,-21.161,-23.553,-5.556,-0.556,3.141,2,14,0,0.218,0,0,15.494,38.348,41.223,3,0,0.360,-15.849,-8.111,0.811,-0.585
