t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
146.0,-15.863,-6.520,-4.920,0.080,1.525,2,14,0,0.223,0,0,0.346,-69.258,-36.238,-4.744,0.256,2.636,2,14,0,0.284,161,0,5.271,28.352,19.432,-4.047,0.953,2.541,2,14,0,0.221,148,0,0.772,51.277,59.608,0,309,0.284,-18.090,-5.878,0.882,-1.214
147.0,-14.878,-7.679,-4.992,0.008,1.525,2,14,0,0.518,0,0,0.344,-66.854,-37.251,-4.754,0.246,2.425,2,14,0,0.233,161,0,4.877,30.581,17.998,-4.088,0.912,2.625,2,14,0,0.357,148,0,0.856,52.218,58.345,0,309,0.518,-17.121,-7.021,1.053,-1.068
148.0,-13.787,-8.700,-4.992,0.008,1.530,2,14,0,0.184,0,0,0.392,-64.692,-37.852,-4.745,0.255,2.171,2,14,0,0.289,161,0,4.572,32.585,16.745,-4.080,0.920,2.333,2,14,0,0.245,148,0,1.710,52.902,57.275,0,309,0.289,-15.992,-8.006,1.201,-0.899
149.0,-12.445,-9.491,-5.027,-0.027,1.569,2,14,0,0.186,0,0,0.344,-62.707,-38.005,-4.718,0.282,1.927,2,14,0,0.260,161,0,4.142,34.566,15.835,-4.049,0.951,2.040,2,14,0,0.335,148,0,2.414,53.408,57.640,0,309,0.335,-14.728,-8.812,1.322,-0.709
150.0,-11.099,-10.096,-5.020,-0.020,1.586,2,14,0,0.191,0,0,0.348,-60.926,-37.752,-4.705,0.295,1.756,2,14,0,0.315,161,0,3.579,36.364,15.328,-4.093,0.907,1.722,2,14,0,0.301,148,0,2.764,53.852,58.065,0,309,0.315,-13.358,-9.419,1.413,-0.504
151.0,-9.559,-10.465,-4.998,0.002,1.629,2,14,0,0.193,0,0,0.295,-59.375,-37.025,-4.648,0.352,1.707,2,14,0,0.263,161,0,2.795,37.841,15.161,-4.065,0.935,1.400,2,14,0,0.245,148,0,2.735,53.892,58.200,0,309,0.263,-11.913,-9.815,1.472,-0.287
152.0,-7.901,-10.625,-5.068,-0.068,1.659,2,14,0,0.191,0,0,0.305,-58.132,-35.849,-4.710,0.290,1.657,2,14,0,0.280,161,0,1.910,39.118,15.269,-4.065,0.935,1.140,2,14,0,0.245,148,0,2.476,53.687,58.150,0,309,0.280,-10.425,-9.991,1.499,-0.064
153.0,-6.267,-10.564,-4.995,0.005,1.607,2,14,0,0.229,0,0,0.375,-57.262,-34.717,-4.732,0.268,1.330,2,14,0,0.238,161,0,1.344,40.103,15.616,-4.065,0.935,0.889,2,14,0,0.248,148,0,1.938,53.258,57.845,0,309,0.248,-8.927,-9.942,1.491,0.161
154.0,-4.719,-10.307,-4.977,0.023,1.530,2,14,0,0.184,0,0,0.441,-56.584,-33.725,-4.707,0.293,1.097,2,14,0,0.206,161,0,1.365,40.704,16.106,-4.136,0.864,0.666,2,14,0,0.191,148,0,1.073,52.551,57.192,0,309,0.206,-7.453,-9.670,1.451,0.382
155.0,-3.290,-9.822,-4.980,0.020,1.478,2,14,0,0.193,0,0,0.450,-55.892,-32.938,-4.738,0.262,1.039,2,14,0,0.231,161,0,1.634,41.241,16.615,-4.079,0.921,0.711,2,14,0,0.233,148,0,0.223,51.795,56.440,0,309,0.233,-6.037,-9.181,1.377,0.594
