t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
176.0,-17.025,-0.765,-4.977,0.023,1.450,2,14,0,0.471,0,0,36.991,-22.342,-0.337,-5.411,-0.411,0.551,2,14,0,0.303,0,0,39.104,5.351,39.343,13,0,0.471,20.000,0.000,0.000,0.000
177.0,-15.491,0.035,-4.993,0.007,1.937,2,14,0,0.291,0,0,35.459,-21.970,-0.761,-5.416,-0.416,0.698,2,14,0,0.437,0,0,38.746,6.541,38.977,13,0,0.437,20.000,0.000,0.000,0.000
178.0,-13.538,0.666,-4.960,0.040,2.360,2,14,0,0.289,0,0,33.522,-21.093,-0.907,-5.442,-0.442,1.159,2,14,0,0.309,0,0,37.870,7.732,38.104,13,0,0.309,20.000,0.000,0.000,0.000
179.0,-10.990,0.934,-4.962,0.038,2.862,2,14,0,0.254,0,0,30.991,-19.699,-0.756,-5.455,-0.455,1.717,2,14,0,0.250,0,0,36.478,8.885,36.707,13,0,0.254,20.000,0.000,0.000,0.000
180.0,-7.947,0.944,-5.020,-0.020,3.395,2,14,0,0.741,0,0,27.959,-17.730,-0.333,-5.452,-0.452,2.293,2,14,0,0.254,0,0,34.528,9.876,34.732,13,0,0.741,20.000,0.000,0.000,0.000
181.0,-4.339,0.650,-5.017,-0.017,3.972,2,14,0,0.386,0,0,24.350,-15.112,0.048,-5.472,-0.472,2.842,2,14,0,0.332,0,0,31.921,10.800,32.112,13,0,0.386,20.000,0.000,0.000,0.000
182.0,-0.315,0.088,-5.073,-0.073,4.505,2,14,0,0.225,0,0,20.324,-12.067,0.245,-5.447,-0.447,3.380,2,14,0,0.412,0,0,28.884,11.758,29.068,13,0,0.412,20.000,0.000,0.000,0.000
183.0,4.341,-0.487,-5.013,-0.013,5.017,2,14,0,0.250,0,0,15.684,-8.423,0.120,-5.463,-0.463,3.952,2,14,0,0.224,0,0,25.250,12.786,25.424,13,0,0.250,20.000,0.000,0.000,0.000
184.0,9.390,-0.779,-5.069,-0.069,5.152,2,14,0,0.265,0,0,10.654,-4.290,-0.218,-5.476,-0.476,4.501,2,14,0,0.235,0,0,21.086,13.698,21.291,13,0,0.265,20.000,0.000,0.000,0.000
185.0,14.429,-0.819,-5.015,-0.015,5.136,2,14,0,0.249,0,0,5.641,0.434,-0.456,-5.487,-0.487,5.016,2,14,0,0.227,0,0,16.370,14.008,16.572,13,0,0.249,20.000,0.000,0.000,0.000
186.0,19.491,-0.551,-5.032,-0.032,5.087,2,14,0,0.203,0,0,0.722,5.379,-0.453,-5.450,-0.450,5.130,2,14,0,0.247,0,0,11.425,14.118,11.630,13,0,0.247,20.000,0.000,0.000,0.000
187.0,24.519,-0.029,-5.026,-0.026,4.966,2,14,0,0.204,0,0,4.500,10.421,-0.309,-5.438,-0.438,5.141,2,14,0,0.598,0,0,6.382,14.107,6.586,13,0,0.598,20.000,0.000,0.000,0.000
188.0,29.415,0.404,-4.995,0.005,4.773,2,14,0,0.246,0,0,9.409,15.607,-0.077,-5.473,-0.473,5.114,2,14,0,0.208,0,0,1.201,13.825,9.424,13,0,0.246,20.000,0.000,0.000,0.000
189.0,34.084,0.661,-4.978,0.022,4.533,2,14,0,0.227,0,0,14.091,20.678,0.090,-5.445,-0.445,4.969,2,14,0,0.205,0,0,3.848,13.427,14.100,13,0,0.227,20.000,0.000,0.000,0.000
190.0,38.460,0.530,-5.006,-0.006,4.263,2,14,0,0.229,0,0,18.465,25.431,0.070,-5.374,-0.374,4.751,2,14,0,0.203,0,0,8.637,13.042,18.468,13,0,0.229,20.000,0.000,0.000,0.000
191.0,42.453,0.132,-5.040,-0.040,3.944,2,14,0,0.232,0,0,22.453,29.982,-0.034,-5.350,-0.350,4.503,2,14,0,0.199,0,0,13.185,12.475,22.453,13,0,0.232,20.000,0.000,0.000,0.000
192.0,46.069,-0.249,-5.019,-0.019,3.554,2,14,0,0.265,0,0,26.075,34.302,-0.176,-5.445,-0.445,4.215,2,14,0,0.201,0,0,17.508,11.775,26.070,13,0,0.265,20.000,0.000,0.000,0.000
193.0,49.311,-0.403,-4.989,0.011,3.149,2,14,0,0.273,0,0,29.322,38.269,-0.247,-5.426,-0.426,3.888,2,14,0,0.221,0,0,21.476,11.052,29.313,13,0,0.273,20.000,0.000,0.000,0.000
194.0,52.287,-0.285,-4.995,0.005,2.767,2,14,0,0.234,0,0,32.303,41.988,-0.312,-5.479,-0.479,3.554,2,14,0,0.233,0,0,25.199,10.310,32.289,13,0,0.234,20.000,0.000,0.000,0.000
195.0,54.884,-0.050,-5.029,-0.029,2.371,2,14,0,0.396,0,0,34.905,45.361,-0.255,-5.493,-0.493,3.194,2,14,0,0.244,0,0,28.574,9.537,34.885,13,0,0.396,20.000,0.000,0.000,0.000
196.0,56.995,0.072,-4.961,0.039,1.915,2,14,0,0.238,0,0,37.026,48.387,-0.163,-5.482,-0.482,2.811,2,14,0,0.247,0,0,31.581,8.626,36.995,13,0,0.247,20.000,0.000,0.000,0.000
197.0,58.727,0.108,-4.989,0.011,1.472,2,14,0,0.233,0,0,38.764,50.976,-0.130,-5.476,-0.476,2.394,2,14,0,0.234,0,0,34.176,7.770,38.727,13,0,0.234,20.000,0.000,0.000,0.000
198.0,60.029,0.029,-4.988,0.012,1.019,2,14,0,0.296,0,0,40.074,53.180,-0.133,-5.427,-0.427,1.967,2,14,0,0.232,0,0,36.403,6.864,40.029,13,0,0.296,20.000,0.000,0.000,0.000
199.0,60.783,-0.073,-4.982,0.018,0.530,2,14,0,0.261,0,0,40.837,54.861,-0.174,-5.453,-0.453,1.495,2,14,0,0.232,0,0,38.088,5.942,40.783,13,0,0.261,20.000,0.000,0.000,0.000
200.0,61.064,-0.112,-5.049,-0.049,0.049,2,14,0,0.258,0,0,41.123,56.073,-0.184,-5.423,-0.423,1.008,2,14,0,0.247,0,0,39.305,5.005,41.064,13,0,0.258,20.000,0.000,0.000,0.000
201.0,60.809,-0.120,-5.011,-0.011,0.502,2,14,0,0.257,0,0,40.879,56.796,-0.217,-5.459,-0.459,0.510,2,14,0,0.321,0,0,40.031,4.039,40.810,13,0,0.321,20.000,0.000,0.000,0.000
202.0,60.036,-0.083,-5.003,-0.003,1.030,2,14,0,0.306,0,0,40.121,57.131,-0.232,-5.447,-0.447,0.037,2,14,0,0.227,0,0,40.369,2.942,40.132,13,0,0.306,20.000,0.000,0.000,0.000
203.0,58.784,-0.032,-5.013,-0.013,1.563,2,14,0,0.445,0,0,38.882,57.000,-0.222,-5.414,-0.414,0.467,2,14,0,0.313,0,0,40.243,1.838,40.000,13,0,0.445,20.000,0.000,0.000,0.000
204.0,57.041,0.242,-4.987,0.013,2.141,2,14,0,0.375,0,0,37.134,56.260,-0.429,-5.415,-0.415,1.056,2,14,0,0.341,0,0,39.508,1.115,39.262,14,0,0.375,20.000,0.000,0.000,0.000
205.0,54.758,0.901,-5.032,-0.032,2.702,2,14,0,0.430,0,0,34.872,54.927,-0.952,-5.471,-0.471,1.646,2,14,0,0.320,0,0,38.186,1.911,37.939,14,0,0.430,20.000,0.000,0.000,0.000
206.0,51.927,1.431,-4.999,0.001,3.196,2,14,0,0.322,0,0,32.073,53.086,-1.366,-5.472,-0.472,2.116,2,14,0,0.316,0,0,36.361,3.064,36.112,14,0,0.322,20.000,0.000,0.000,0.000
207.0,48.482,1.659,-5.056,-0.056,3.729,2,14,0,0.267,0,0,28.653,50.758,-1.462,-5.465,-0.465,2.642,2,14,0,0.282,0,0,34.062,3.884,33.789,14,0,0.282,20.000,0.000,0.000,0.000
208.0,44.468,1.612,-5.038,-0.038,4.310,2,14,0,0.315,0,0,24.656,47.906,-1.217,-5.513,-0.513,3.197,2,14,0,0.282,0,0,31.187,4.477,30.930,14,0,0.315,20.000,0.000,0.000,0.000
209.0,39.835,1.352,-5.053,-0.053,4.912,2,14,0,0.267,0,0,20.025,44.567,-0.717,-5.483,-0.483,3.777,2,14,0,0.383,0,0,27.840,5.183,27.576,14,0,0.383,20.000,0.000,0.000,0.000
