t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
22.0,7.939,0.917,-4.952,0.048,3.099,2,14,0,0.253,0,0,20.564,2.348,2.986,-4.286,0.714,3.097,2,14,0,0.310,0,0,20.038,2.097,-2.907,-3.641,1.359,3.098,2,14,0,0.266,0,0,20.205,5.934,20.701,0,0,0.310,-14.060,9.139,-1.828,-0.812
23.0,8.013,4.040,-4.961,0.039,3.108,2,14,0,0.278,0,0,21.104,2.561,6.084,-4.310,0.690,3.100,2,14,0,0.313,0,0,20.526,2.423,0.105,-3.606,1.394,3.092,2,14,0,0.285,0,0,20.602,5.858,21.209,0,0,0.313,-15.794,8.150,-1.630,-1.159
24.0,7.703,7.082,-4.929,0.071,3.018,2,14,0,0.203,0,0,21.932,2.447,9.192,-4.301,0.699,3.033,2,14,0,0.285,0,0,21.394,2.348,3.243,-3.637,1.363,3.075,2,14,0,0.303,0,0,21.263,5.699,22.002,0,0,0.303,-17.298,6.837,-1.367,-1.460
25.0,6.889,9.933,-4.974,0.026,2.952,2,14,0,0.230,0,0,22.852,1.825,12.089,-4.270,0.730,2.939,2,14,0,0.233,0,0,22.404,1.808,6.210,-3.618,1.382,2.979,2,14,0,0.256,0,0,22.171,5.548,22.884,0,0,0.256,-18.511,5.251,-1.050,-1.702
26.0,5.550,12.610,-5.046,-0.046,2.962,2,14,0,0.203,0,0,23.776,0.643,14.805,-4.334,0.666,2.917,2,14,0,0.236,0,0,23.406,0.712,9.001,-3.657,1.343,2.954,2,14,0,0.228,0,0,23.102,5.423,23.768,0,0,0.236,-19.384,3.455,-0.691,-1.877
27.0,3.761,15.070,-5.020,-0.020,3.054,2,14,0,0.203,0,0,24.738,-0.995,17.269,-4.330,0.670,2.981,2,14,0,0.208,0,0,24.428,-0.852,11.540,-3.660,1.340,3.001,2,14,0,0.227,0,0,24.078,5.285,24.693,0,0,0.227,-19.884,1.522,-0.304,-1.977
28.0,1.447,17.179,-5.026,-0.026,3.102,2,14,0,0.261,0,0,25.605,-3.105,19.494,-4.277,0.723,3.089,2,14,0,0.243,0,0,25.453,-2.844,13.787,-3.676,1.324,3.074,2,14,0,0.228,0,0,25.075,5.161,25.523,0,0,0.261,-19.989,-0.472,0.094,-1.998
29.0,-1.237,18.810,-4.995,0.005,3.107,2,14,0,0.226,0,0,26.397,-5.629,21.326,-4.314,0.686,3.098,2,14,0,0.202,0,0,26.437,-5.316,15.710,-3.665,1.335,3.106,2,14,0,0.224,0,0,26.016,5.107,26.284,0,0,0.226,-19.696,-2.447,0.489,-1.939
30.0,-4.068,19.975,-4.997,0.003,3.094,2,14,0,0.273,0,0,27.216,-8.457,22.661,-4.311,0.689,3.111,2,14,0,0.267,0,0,27.345,-8.097,17.146,-3.625,1.375,3.108,2,14,0,0.231,0,0,26.953,5.111,27.206,0,0,0.273,-19.017,-4.325,0.865,-1.803
31.0,-7.092,20.662,-5.052,-0.052,3.103,2,14,0,0.281,0,0,27.993,-11.449,23.565,-4.289,0.711,3.106,2,14,0,0.257,0,0,28.287,-11.059,18.038,-3.644,1.356,3.101,2,14,0,0.317,0,0,27.804,4.959,28.165,0,0,0.317,-17.978,-6.030,1.206,-1.596
