t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
54.0,-26.682,-42.224,-5.005,-0.005,5.114,2,14,0,0.385,0,0,49.730,-30.414,-40.373,-4.906,0.094,5.104,2,14,0,0.269,0,0,49.690,-30.331,-46.107,-4.525,0.475,5.100,2,14,0,0.267,0,0,50.070,4.167,50.260,0,0,0.385,-0.239,-2.174,0.435,1.952
55.0,-21.865,-43.816,-5.006,-0.006,5.109,2,14,0,0.274,0,0,50.241,-25.629,-41.889,-4.901,0.099,5.116,2,14,0,0.270,0,0,50.265,-25.543,-47.539,-4.555,0.445,5.113,2,14,0,0.277,0,0,50.605,4.230,50.799,0,0,0.277,-0.002,-0.191,0.038,2.000
56.0,-16.960,-44.862,-5.017,-0.017,5.132,2,14,0,0.478,0,0,50.711,-20.620,-42.878,-4.895,0.105,5.138,2,14,0,0.272,0,0,50.762,-20.554,-48.530,-4.533,0.467,5.141,2,14,0,0.276,0,0,51.161,4.165,51.334,0,0,0.478,-0.163,1.799,-0.360,1.967
57.0,-11.881,-45.507,-4.933,0.067,5.094,2,14,0,0.425,0,0,51.240,-15.592,-43.402,-4.902,0.098,5.097,2,14,0,0.294,0,0,51.309,-15.527,-49.019,-4.501,0.499,5.089,2,14,0,0.761,0,0,51.701,4.267,51.875,0,0,0.761,-0.717,3.717,-0.743,1.857
58.0,-6.933,-45.684,-4.980,0.020,5.068,2,14,0,0.343,0,0,51.846,-10.589,-43.463,-4.879,0.121,5.072,2,14,0,0.594,0,0,51.924,-10.502,-49.149,-4.543,0.457,5.070,2,14,0,0.373,0,0,52.404,4.279,52.557,0,0,0.594,-1.640,5.488,-1.098,1.672
59.0,-1.991,-45.463,-5.045,-0.045,4.980,2,14,0,0.264,0,0,52.547,-5.675,-43.113,-4.888,0.112,4.972,2,14,0,0.322,0,0,52.610,-5.565,-48.775,-4.516,0.484,4.966,2,14,0,0.363,0,0,53.091,4.373,53.229,0,0,0.363,-2.897,7.039,-1.408,1.421
60.0,2.896,-44.709,-5.020,-0.020,4.881,2,14,0,0.324,0,0,53.199,-0.860,-42.252,-4.882,0.118,4.863,2,14,0,0.269,0,0,53.259,-0.844,-47.969,-4.583,0.417,4.841,2,14,0,0.266,0,0,53.796,4.490,53.922,0,0,0.324,-4.437,8.310,-1.662,1.113
61.0,7.426,-43.452,-4.983,0.017,4.765,2,14,0,0.290,0,0,53.756,3.772,-40.867,-4.814,0.186,4.783,2,14,0,0.406,0,0,53.826,3.703,-46.558,-4.552,0.448,4.747,2,14,0,0.320,0,0,54.319,4.479,54.417,0,0,0.406,-6.199,9.249,-1.850,0.760
62.0,11.835,-41.619,-4.922,0.078,4.748,2,14,0,0.341,0,0,54.156,7.915,-38.981,-4.872,0.128,4.720,2,14,0,0.366,0,0,54.200,7.872,-44.618,-4.560,0.440,4.707,2,14,0,0.366,0,0,54.626,4.726,54.710,0,0,0.366,-8.112,9.820,-1.964,0.378
63.0,15.786,-39.249,-4.981,0.019,4.749,2,14,0,0.404,0,0,54.294,11.883,-36.430,-4.898,0.102,4.767,2,14,0,0.426,0,0,54.276,11.797,-42.114,-4.558,0.442,4.737,2,14,0,0.393,0,0,54.711,4.815,54.765,0,0,0.426,-10.101,9.999,-2.000,-0.020
64.0,19.514,-36.301,-5.027,-0.027,4.834,2,14,0,0.314,0,0,54.218,15.566,-33.311,-4.925,0.075,4.881,2,14,0,0.268,0,0,54.132,15.362,-39.071,-4.551,0.449,4.829,2,14,0,0.261,0,0,54.538,4.953,54.565,0,0,0.314,-12.085,9.780,-1.956,-0.417
65.0,22.802,-32.777,-5.001,-0.001,4.985,2,14,0,0.264,0,0,53.852,18.819,-29.747,-4.905,0.095,5.038,2,14,0,0.263,0,0,53.804,18.541,-35.452,-4.532,0.468,5.010,2,14,0,0.326,0,0,54.064,5.005,54.074,0,0,0.326,-13.987,9.171,-1.834,-0.797
66.0,25.725,-28.697,-4.957,0.043,5.091,2,14,0,0.265,0,0,53.276,21.661,-25.557,-4.922,0.078,5.106,2,14,0,0.266,0,0,53.215,21.460,-31.271,-4.554,0.446,5.111,2,14,0,0.269,0,0,53.459,4.999,53.443,0,0,0.269,-15.729,8.196,-1.639,-1.146
67.0,28.060,-24.290,-4.972,0.028,5.103,2,14,0,0.271,0,0,52.529,23.984,-21.049,-4.895,0.105,5.113,2,14,0,0.266,0,0,52.526,23.760,-26.752,-4.550,0.450,5.114,2,14,0,0.264,0,0,52.685,4.972,52.636,0,0,0.271,-17.244,6.894,-1.379,-1.449
68.0,29.865,-19.630,-5.038,-0.038,5.116,2,14,0,0.234,0,0,51.716,25.721,-16.351,-4.870,0.130,5.107,2,14,0,0.245,0,0,51.763,25.520,-22.065,-4.545,0.455,5.111,2,14,0,0.236,0,0,51.876,5.005,51.803,0,0,0.245,-18.469,5.318,-1.064,-1.694
69.0,31.181,-14.729,-4.962,0.038,5.113,2,14,0,0.261,0,0,50.892,26.937,-11.520,-4.883,0.117,5.093,2,14,0,0.261,0,0,50.999,26.650,-17.184,-4.550,0.450,5.099,2,14,0,0.262,0,0,50.941,5.169,50.947,0,0,0.262,-19.356,3.529,-0.706,-1.871
