t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
133.0,18.903,-0.868,-4.958,0.042,0.046,2,14,0,0.203,0,0,0.008,0.9865,0,19.267,2.648,-4.819,0.181,0.059,2,14,0,0.154,0,0,0.070,0.9396,0,20.706,-3.233,-4.116,0.884,0.068,2,14,0,0.213,0,0,0.044,0.9371,0,22.679,0.713,-5.328,-0.328,0.061,2,14,0,0.160,51,0,0.056,0.9428,0,17.555,0.946,-4.214,0.786,0.054,2,14,0,0.161,0,0,0.047,0.9598,0,2.379,1.399,0,51,0.213,20.000,0.000,0.000,0.000
134.0,18.915,-0.884,-4.994,0.006,0.049,2,14,0,0.173,0,0,0.028,0.9865,0,19.211,2.625,-4.723,0.277,0.057,2,14,0,0.187,0,0,0.035,0.9396,0,20.639,-3.217,-4.147,0.853,0.027,2,14,0,0.221,0,0,0.028,0.9371,0,22.671,0.659,-5.285,-0.285,0.035,2,14,0,0.158,51,0,0.033,0.9428,0,17.453,0.936,-4.173,0.827,0.042,2,14,0,0.188,0,0,0.060,0.9598,0,2.475,1.400,0,51,0.221,20.000,0.000,0.000,0.000
135.0,18.957,-0.854,-5.037,-0.037,0.073,2,14,0,0.203,0,0,0.056,0.9865,0,19.164,2.676,-4.797,0.203,0.059,2,14,0,0.259,0,0,0.039,0.9396,0,20.661,-3.244,-4.213,0.787,0.020,2,14,0,0.193,0,0,0.014,0.9371,0,22.718,0.657,-5.256,-0.256,0.027,2,14,0,0.191,51,0,0.013,0.9428,0,17.487,0.938,-4.128,0.872,0.042,2,14,0,0.186,0,0,0.029,0.9598,0,2.490,1.348,0,51,0.259,20.000,0.000,0.000,0.000
136.0,18.922,-0.845,-4.975,0.025,0.028,2,14,0,0.207,0,0,0.025,0.9865,0,19.220,2.614,-4.760,0.240,0.015,2,14,0,0.165,0,0,0.045,0.9396,0,20.665,-3.242,-4.225,0.775,0.026,2,14,0,0.205,0,0,0.011,0.9371,0,22.724,0.639,-5.304,-0.304,0.047,2,14,0,0.196,51,0,0.032,0.9428,0,17.502,0.975,-4.231,0.769,0.017,2,14,0,0.170,0,0,0.022,0.9598,0,2.425,1.370,0,51,0.207,20.000,0.000,0.000,0.000
137.0,18.897,-0.853,-4.956,0.044,0.027,2,14,0,0.212,0,0,0.007,0.9865,0,19.187,2.635,-4.824,0.176,0.035,2,14,0,0.398,0,0,0.021,0.9396,0,20.640,-3.206,-4.172,0.828,0.066,2,14,0,0.213,0,0,0.034,0.9371,0,22.782,0.683,-5.346,-0.346,0.079,2,14,0,0.195,51,0,0.081,0.9428,0,17.504,0.944,-4.195,0.805,0.035,2,14,0,0.188,0,0,0.012,0.9598,0,2.397,1.394,0,51,0.398,20.000,0.000,0.000,0.000
138.0,18.906,-0.847,-4.934,0.066,0.025,2,14,0,0.195,0,0,0.014,0.9865,0,19.150,2.665,-4.825,0.175,0.058,2,14,0,0.269,0,0,0.048,0.9396,0,20.634,-3.219,-4.198,0.802,0.041,2,14,0,0.255,0,0,0.031,0.9371,0,22.706,0.692,-5.332,-0.332,0.027,2,14,0,0.194,51,0,0.026,0.9428,0,17.500,0.950,-4.213,0.787,0.037,2,14,0,0.193,0,0,0.012,0.9598,0,2.392,1.384,0,51,0.269,20.000,0.000,0.000,0.000
139.0,18.868,-0.893,-4.997,0.003,0.026,2,14,0,0.244,0,0,0.046,0.9865,0,19.220,2.687,-4.807,0.193,0.021,2,14,0,0.236,0,0,0.039,0.9396,0,20.664,-3.213,-4.213,0.787,0.061,2,14,0,0.253,0,0,0.018,0.9371,0,22.689,0.694,-5.291,-0.291,0.051,2,14,0,0.193,51,0,0.035,0.9428,0,17.500,0.982,-4.160,0.840,0.016,2,14,0,0.197,0,0,0.030,0.9598,0,2.468,1.442,0,51,0.253,20.000,0.000,0.000,0.000
140.0,18.928,-0.838,-5.004,-0.004,0.018,2,14,0,0.212,0,0,0.035,0.9865,0,19.217,2.656,-4.784,0.216,0.029,2,14,0,0.161,0,0,0.022,0.9396,0,20.680,-3.212,-4.177,0.823,0.019,2,14,0,0.175,0,0,0.026,0.9371,0,22.726,0.681,-5.347,-0.347,0.016,2,14,0,0.192,51,0,0.027,0.9428,0,17.508,0.938,-4.149,0.851,0.021,2,14,0,0.263,0,0,0.016,0.9598,0,2.429,1.360,0,51,0.263,20.000,0.000,0.000,0.000
141.0,18.861,-0.872,-5.081,-0.081,0.036,2,14,0,0.201,0,0,0.042,0.9865,0,19.212,2.656,-4.764,0.236,0.032,2,14,0,0.196,0,0,0.014,0.9396,0,20.677,-3.220,-4.183,0.817,0.030,2,14,0,0.242,0,0,0.018,0.9371,0,22.703,0.667,-5.310,-0.310,0.011,2,14,0,0.201,51,0,0.002,0.9428,0,17.574,0.983,-4.160,0.840,0.049,2,14,0,0.195,0,0,0.068,0.9598,0,2.439,1.435,0,51,0.242,20.000,0.000,0.000,0.000
142.0,18.899,-0.839,-5.027,-0.027,0.004,2,14,0,0.167,0,0,0.020,0.9865,0,19.202,2.650,-4.858,0.142,0.044,2,14,0,0.157,0,0,0.008,0.9396,0,20.643,-3.256,-4.219,0.781,0.055,2,14,0,0.174,0,0,0.032,0.9371,0,22.682,0.642,-5.374,-0.374,0.027,2,14,0,0.201,51,0,0.030,0.9428,0,17.483,0.955,-4.166,0.834,0.016,2,14,0,0.159,0,0,0.026,0.9598,0,2.442,1.385,0,51,0.201,20.000,0.000,0.000,0.000
