t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
27.0,0.306,-0.207,-4.984,0.016,0.040,2,14,0,0.178,0,0,0.058,0.0379,0,-0.203,3.180,-5.194,-0.194,0.033,2,14,0,0.169,0,0,0.101,0.1000,0,-0.241,-2.767,-5.291,-0.291,0.080,2,14,0,0.179,0,0,0.131,0.0862,0,2.923,-0.124,-5.171,-0.171,0.031,2,14,0,0.142,0,0,0.154,0.0937,0,-3.300,-0.097,-5.245,-0.245,0.033,2,14,0,0.172,0,0,0.043,0.0897,0,2.626,0.369,0,0,0.179,0.000,0.000,0.000,0.000
28.0,0.350,-0.123,-4.998,0.002,0.043,2,14,0,0.154,0,0,0.099,0.0379,0,-0.163,3.227,-5.167,-0.167,0.065,2,14,0,0.163,0,0,0.062,0.1000,0,-0.232,-2.834,-5.248,-0.248,0.096,2,14,0,0.166,0,0,0.114,0.0862,0,3.037,-0.039,-5.149,-0.149,0.087,2,14,0,0.174,0,0,0.132,0.0937,0,-3.411,-0.036,-5.241,-0.241,0.038,2,14,0,0.170,0,0,0.089,0.0897,0,2.693,0.412,0,0,0.174,0.000,0.000,0.000,0.000
29.0,0.359,-0.124,-4.946,0.054,0.058,2,14,0,0.178,0,0,0.107,0.0379,0,-0.121,3.234,-5.198,-0.198,0.056,2,14,0,0.139,0,0,0.033,0.1000,0,-0.142,-2.888,-5.260,-0.260,0.093,2,14,0,0.244,0,0,0.072,0.0862,0,3.122,-0.104,-5.197,-0.197,0.100,2,14,0,0.169,0,0,0.080,0.0937,0,-3.471,-0.027,-5.276,-0.276,0.011,2,14,0,0.204,0,0,0.149,0.0897,0,2.775,0.472,0,0,0.244,0.000,0.000,0.000,0.000
30.0,0.289,-0.144,-5.001,-0.001,0.078,2,14,0,0.175,0,0,0.039,0.0379,0,-0.049,3.239,-5.223,-0.223,0.049,2,14,0,0.166,0,0,0.066,0.1000,0,-0.030,-2.925,-5.247,-0.247,0.061,2,14,0,0.193,0,0,0.139,0.0862,0,3.221,-0.194,-5.213,-0.213,0.064,2,14,0,0.145,0,0,0.151,0.0937,0,-3.456,-0.005,-5.287,-0.287,0.067,2,14,0,0.165,0,0,0.142,0.0897,0,2.810,0.457,0,0,0.193,0.000,0.000,0.000,0.000
31.0,0.247,-0.191,-4.985,0.015,0.050,2,14,0,0.182,0,0,0.026,0.0379,0,-0.039,3.277,-5.163,-0.163,0.012,2,14,0,0.199,0,0,0.098,0.1000,0,0.023,-2.950,-5.264,-0.264,0.046,2,14,0,0.165,0,0,0.195,0.0862,0,3.111,-0.214,-5.202,-0.202,0.060,2,14,0,0.168,0,0,0.063,0.0937,0,-3.321,-0.071,-5.319,-0.319,0.101,2,14,0,0.163,0,0,0.009,0.0897,0,2.781,0.328,0,0,0.199,0.000,0.000,0.000,0.000
32.0,0.227,-0.155,-4.958,0.042,0.022,2,14,0,0.157,0,0,0.036,0.0379,0,-0.114,3.198,-5.205,-0.205,0.054,2,14,0,0.166,0,0,0.011,0.1000,0,-0.034,-2.853,-5.300,-0.300,0.096,2,14,0,0.168,0,0,0.095,0.0862,0,2.962,-0.204,-5.230,-0.230,0.039,2,14,0,0.176,0,0,0.117,0.0937,0,-3.255,-0.118,-5.231,-0.231,0.057,2,14,0,0.170,0,0,0.090,0.0897,0,2.732,0.281,0,0,0.176,0.000,0.000,0.000,0.000
33.0,0.178,-0.173,-5.040,-0.040,0.020,2,14,0,0.179,0,0,0.084,0.0379,0,-0.048,3.185,-5.298,-0.298,0.023,2,14,0,0.138,0,0,0.061,0.1000,0,-0.018,-2.752,-5.333,-0.333,0.088,2,14,0,0.196,0,0,0.122,0.0862,0,2.999,-0.206,-5.235,-0.235,0.017,2,14,0,0.175,0,0,0.084,0.0937,0,-3.182,-0.120,-5.212,-0.212,0.009,2,14,0,0.139,0,0,0.155,0.0897,0,2.603,0.249,0,0,0.196,0.000,0.000,0.000,0.000
34.0,0.184,-0.147,-5.007,-0.007,0.042,2,14,0,0.153,0,0,0.081,0.0379,0,-0.032,3.157,-5.318,-0.318,0.022,2,14,0,0.194,0,0,0.088,0.1000,0,-0.115,-2.709,-5.243,-0.243,0.079,2,14,0,0.140,0,0,0.109,0.0862,0,3.044,-0.206,-5.215,-0.215,0.036,2,14,0,0.148,0,0,0.048,0.0937,0,-3.250,-0.085,-5.261,-0.261,0.069,2,14,0,0.167,0,0,0.080,0.0897,0,2.590,0.313,0,0,0.194,0.000,0.000,0.000,0.000
35.0,0.217,-0.109,-5.068,-0.068,0.053,2,14,0,0.170,0,0,0.075,0.0379,0,-0.092,3.192,-5.283,-0.283,0.048,2,14,0,0.161,0,0,0.021,0.1000,0,-0.128,-2.690,-5.196,-0.196,0.054,2,14,0,0.192,0,0,0.131,0.0862,0,3.047,-0.154,-5.250,-0.250,0.038,2,14,0,0.168,0,0,0.027,0.0937,0,-3.306,-0.027,-5.227,-0.227,0.075,2,14,0,0.139,0,0,0.042,0.0897,0,2.607,0.336,0,0,0.192,0.000,0.000,0.000,0.000
36.0,0.243,-0.080,-4.999,0.001,0.055,2,14,0,0.156,0,0,0.091,0.0379,0,-0.163,3.203,-5.274,-0.274,0.037,2,14,0,0.199,0,0,0.058,0.1000,0,-0.185,-2.757,-5.286,-0.286,0.074,2,14,0,0.139,0,0,0.088,0.0862,0,3.059,-0.163,-5.250,-0.250,0.031,2,14,0,0.172,0,0,0.013,0.0937,0,-3.324,-0.057,-5.312,-0.312,0.048,2,14,0,0.138,0,0,0.008,0.0897,0,2.726,0.329,0,0,0.199,0.000,0.000,0.000,0.000
