t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
21.0,-0.578,-0.631,-5.000,0.000,0.022,2,14,0,0.146,0,0,0.176,0.2428,0,-0.397,2.913,-5.985,-0.985,0.067,2,14,0,0.150,0,0,0.064,0.1382,0,0.500,-3.245,-6.213,-1.213,0.105,2,14,0,0.165,0,0,0.153,0.1823,0,2.091,0.587,-6.175,-1.175,0.035,2,14,0,0.145,0,0,0.211,0.1825,0,-2.351,1.010,-5.139,-0.139,0.077,2,14,0,0.165,0,0,0.148,0.2174,0,2.421,1.201,0,0,0.165,0.000,0.000,0.000,0.000
22.0,-0.605,-0.629,-5.001,-0.001,0.077,2,14,0,0.147,0,0,0.153,0.2428,0,-0.497,2.960,-6.005,-1.005,0.063,2,14,0,0.175,0,0,0.112,0.1382,0,0.545,-3.371,-6.218,-1.218,0.103,2,14,0,0.141,0,0,0.096,0.1823,0,2.101,0.582,-6.150,-1.150,0.076,2,14,0,0.159,0,0,0.201,0.1825,0,-2.383,1.078,-5.127,-0.127,0.052,2,14,0,0.165,0,0,0.115,0.2174,0,2.468,1.242,0,0,0.175,0.000,0.000,0.000,0.000
23.0,-0.691,-0.610,-5.009,-0.009,0.116,2,14,0,0.178,0,0,0.083,0.2428,0,-0.491,2.887,-5.931,-0.931,0.052,2,14,0,0.205,0,0,0.057,0.1382,0,0.631,-3.430,-6.268,-1.268,0.075,2,14,0,0.163,0,0,0.105,0.1823,0,2.220,0.535,-6.169,-1.169,0.131,2,14,0,0.167,0,0,0.079,0.1825,0,-2.440,1.150,-5.188,-0.188,0.053,2,14,0,0.141,0,0,0.115,0.2174,0,2.487,1.279,0,0,0.205,0.000,0.000,0.000,0.000
24.0,-0.788,-0.510,-5.015,-0.015,0.096,2,14,0,0.146,0,0,0.065,0.2428,0,-0.495,2.872,-5.939,-0.939,0.036,2,14,0,0.208,0,0,0.057,0.1382,0,0.693,-3.423,-6.274,-1.274,0.044,2,14,0,0.169,0,0,0.116,0.1823,0,2.416,0.503,-6.060,-1.060,0.118,2,14,0,0.207,0,0,0.124,0.1825,0,-2.454,1.100,-5.191,-0.191,0.061,2,14,0,0.166,0,0,0.067,0.2174,0,2.323,1.228,0,0,0.208,0.000,0.000,0.000,0.000
25.0,-0.878,-0.458,-5.036,-0.036,0.033,2,14,0,0.148,0,0,0.170,0.2428,0,-0.456,2.858,-5.955,-0.955,0.031,2,14,0,0.179,0,0,0.018,0.1382,0,0.693,-3.359,-6.211,-1.211,0.052,2,14,0,0.172,0,0,0.072,0.1823,0,2.515,0.523,-6.148,-1.148,0.013,2,14,0,0.145,0,0,0.218,0.1825,0,-2.544,1.064,-5.104,-0.104,0.071,2,14,0,0.164,0,0,0.050,0.2174,0,2.258,1.158,0,0,0.179,0.000,0.000,0.000,0.000
26.0,-0.868,-0.395,-4.943,0.057,0.074,2,14,0,0.169,0,0,0.201,0.2428,0,-0.438,2.859,-5.944,-0.944,0.029,2,14,0,0.177,0,0,0.005,0.1382,0,0.664,-3.298,-6.195,-1.195,0.054,2,14,0,0.174,0,0,0.044,0.1823,0,2.462,0.530,-6.168,-1.168,0.085,2,14,0,0.202,0,0,0.165,0.1825,0,-2.605,1.084,-5.176,-0.176,0.037,2,14,0,0.136,0,0,0.119,0.2174,0,2.294,1.154,0,0,0.202,0.000,0.000,0.000,0.000
27.0,-0.721,-0.419,-4.962,0.038,0.121,2,14,0,0.171,0,0,0.116,0.2428,0,-0.403,2.871,-5.969,-0.969,0.015,2,14,0,0.173,0,0,0.036,0.1382,0,0.590,-3.289,-6.176,-1.176,0.047,2,14,0,0.166,0,0,0.053,0.1823,0,2.301,0.530,-6.199,-1.199,0.122,2,14,0,0.143,0,0,0.011,0.1825,0,-2.587,1.042,-5.135,-0.135,0.050,2,14,0,0.167,0,0,0.096,0.2174,0,2.377,1.121,0,0,0.173,0.000,0.000,0.000,0.000
28.0,-0.657,-0.475,-4.998,0.002,0.098,2,14,0,0.172,0,0,0.094,0.2428,0,-0.349,2.888,-5.981,-0.981,0.002,2,14,0,0.168,0,0,0.093,0.1382,0,0.572,-3.310,-6.118,-1.118,0.009,2,14,0,0.166,0,0,0.062,0.1823,0,2.160,0.547,-6.155,-1.155,0.077,2,14,0,0.210,0,0,0.138,0.1825,0,-2.450,1.008,-5.175,-0.175,0.065,2,14,0,0.165,0,0,0.054,0.2174,0,2.334,1.148,0,0,0.210,0.000,0.000,0.000,0.000
29.0,-0.638,-0.593,-4.958,0.042,0.083,2,14,0,0.176,0,0,0.103,0.2428,0,-0.368,2.851,-6.008,-1.008,0.039,2,14,0,0.145,0,0,0.072,0.1382,0,0.637,-3.342,-6.193,-1.193,0.031,2,14,0,0.204,0,0,0.018,0.1823,0,2.115,0.571,-6.125,-1.125,0.017,2,14,0,0.202,0,0,0.186,0.1825,0,-2.396,0.951,-5.084,-0.084,0.017,2,14,0,0.161,0,0,0.138,0.2174,0,2.343,1.126,0,0,0.204,0.000,0.000,0.000,0.000
30.0,-0.630,-0.642,-4.933,0.067,0.039,2,14,0,0.183,0,0,0.144,0.2428,0,-0.446,2.816,-5.995,-0.995,0.058,2,14,0,0.178,0,0,0.049,0.1382,0,0.696,-3.312,-6.184,-1.184,0.021,2,14,0,0.144,0,0,0.066,0.1823,0,2.232,0.650,-6.175,-1.175,0.090,2,14,0,0.203,0,0,0.128,0.1825,0,-2.387,1.013,-5.151,-0.151,0.054,2,14,0,0.172,0,0,0.115,0.2174,0,2.424,1.184,0,0,0.203,0.000,0.000,0.000,0.000
31.0,-0.747,-0.637,-5.014,-0.014,0.066,2,14,0,0.186,0,0,0.105,0.2428,0,-0.534,2.795,-5.942,-0.942,0.035,2,14,0,0.156,0,0,0.118,0.1382,0,0.713,-3.289,-6.190,-1.190,0.019,2,14,0,0.167,0,0,0.091,0.1823,0,2.357,0.663,-6.153,-1.153,0.093,2,14,0,0.176,0,0,0.137,0.1825,0,-2.484,1.059,-5.140,-0.140,0.074,2,14,0,0.174,0,0,0.017,0.2174,0,2.431,1.178,0,0,0.186,0.000,0.000,0.000,0.000
32.0,-0.861,-0.576,-5.016,-0.016,0.071,2,14,0,0.171,0,0,0.138,0.2428,0,-0.497,2.788,-6.021,-1.021,0.039,2,14,0,0.189,0,0,0.096,0.1382,0,0.592,-3.275,-6.209,-1.209,0.052,2,14,0,0.141,0,0,0.063,0.1823,0,2.395,0.600,-6.195,-1.195,0.083,2,14,0,0.208,0,0,0.115,0.1825,0,-2.533,1.039,-5.197,-0.197,0.042,2,14,0,0.161,0,0,0.040,0.2174,0,2.331,1.139,0,0,0.208,0.000,0.000,0.000,0.000
33.0,-0.908,-0.472,-5.007,-0.007,0.072,2,14,0,0.210,0,0,0.193,0.2428,0,-0.436,2.857,-6.003,-1.003,0.065,2,14,0,0.153,0,0,0.008,0.1382,0,0.597,-3.288,-6.190,-1.190,0.036,2,14,0,0.171,0,0,0.051,0.1823,0,2.377,0.491,-6.133,-1.133,0.079,2,14,0,0.171,0,0,0.094,0.1825,0,-2.569,1.089,-5.109,-0.109,0.025,2,14,0,0.137,0,0,0.085,0.2174,0,2.282,1.171,0,0,0.210,0.000,0.000,0.000,0.000
34.0,-0.808,-0.489,-4.999,0.001,0.107,2,14,0,0.174,0,0,0.098,0.2428,0,-0.423,2.914,-5.983,-0.983,0.042,2,14,0,0.180,0,0,0.053,0.1382,0,0.607,-3.335,-6.155,-1.155,0.035,2,14,0,0.175,0,0,0.026,0.1823,0,2.290,0.425,-6.166,-1.166,0.062,2,14,0,0.166,0,0,0.115,0.1825,0,-2.627,1.118,-5.152,-0.152,0.024,2,14,0,0.137,0,0,0.151,0.2174,0,2.431,1.178,0,0,0.180,0.000,0.000,0.000,0.000
35.0,-0.640,-0.454,-4.991,0.009,0.093,2,14,0,0.144,0,0,0.118,0.2428,0,-0.494,2.947,-5.966,-0.966,0.013,2,14,0,0.155,0,0,0.099,0.1382,0,0.647,-3.357,-6.220,-1.220,0.021,2,14,0,0.170,0,0,0.037,0.1823,0,2.254,0.451,-6.127,-1.127,0.039,2,14,0,0.175,0,0,0.098,0.1825,0,-2.542,1.052,-5.100,-0.100,0.066,2,14,0,0.142,0,0,0.048,0.2174,0,2.429,1.147,0,0,0.175,0.000,0.000,0.000,0.000
36.0,-0.518,-0.500,-4.999,0.001,0.197,2,14,0,0.203,0,0,0.414,0.2428,0,-0.393,2.937,-5.972,-0.972,0.164,2,14,0,0.261,0,0,0.559,0.1382,0,0.655,-3.360,-6.214,-1.214,0.136,2,14,0,0.218,0,0,0.578,0.1823,0,2.251,0.434,-6.135,-1.135,0.120,2,14,0,0.258,0,0,0.655,0.1825,0,-2.400,1.003,-5.151,-0.151,0.203,2,14,0,0.211,0,0,0.512,0.2174,0,2.413,1.436,0,0,0.261,0.620,0.000,1.000,0.000
37.0,-0.119,-0.562,-4.974,0.026,0.531,2,14,0,0.233,0,0,1.013,0.2430,0,-0.040,2.877,-5.991,-0.991,0.486,2,14,0,0.210,0,0,1.205,0.2274,0,0.961,-3.296,-6.239,-1.239,0.451,2,14,0,0.395,0,0,1.272,0.2162,0,2.566,0.498,-6.113,-1.113,0.453,2,14,0,0.236,0,0,1.336,0.2160,0,-2.011,0.970,-5.131,-0.131,0.529,2,14,0,0.291,0,0,1.128,0.2414,0,2.439,2.114,0,0,0.395,1.620,0.000,1.000,0.000
38.0,0.637,-0.664,-5.009,-0.009,0.887,2,14,0,0.198,0,0,1.259,0.3603,0,0.569,2.808,-5.952,-0.952,0.819,2,14,0,0.289,0,0,1.599,0.3385,0,1.589,-3.304,-6.229,-1.229,0.799,2,14,0,0.269,0,0,1.648,0.3311,0,3.184,0.565,-6.193,-1.193,0.795,2,14,0,0.250,0,0,1.720,0.3300,0,-1.319,0.973,-5.101,-0.101,0.882,2,14,0,0.190,0,0,1.443,0.3588,0,2.553,2.501,0,0,0.289,2.620,0.000,1.000,0.000
39.0,1.784,-0.682,-5.025,-0.025,1.277,2,14,0,0.198,0,0,1.120,0.4906,0,1.528,2.734,-5.942,-0.942,1.183,2,14,0,0.346,0,0,1.648,0.4599,0,2.610,-3.361,-6.153,-1.153,1.177,2,14,0,0.198,0,0,1.629,0.4581,0,4.200,0.689,-6.209,-1.209,1.172,2,14,0,0.206,0,0,1.713,0.4560,0,-0.233,1.026,-5.154,-0.154,1.262,2,14,0,0.194,0,0,1.360,0.4851,0,2.646,2.516,0,0,0.346,3.620,0.000,1.000,0.000
40.0,3.130,-0.602,-5.004,-0.004,1.580,2,14,0,0.186,0,0,0.770,0.5465,0,3.035,2.695,-5.916,-0.916,1.616,2,14,0,0.208,0,0,1.152,0.5944,0,3.953,-3.472,-6.172,-1.172,1.565,2,14,0,0.195,0,0,1.298,0.5862,0,5.540,0.689,-6.156,-1.156,1.561,2,14,0,0.254,0,0,1.378,0.5861,0,1.261,1.052,-5.172,-0.172,1.653,2,14,0,0.169,0,0,0.872,0.5775,0,2.502,2.191,0,0,0.254,4.620,0.000,1.000,0.000
41.0,4.716,-0.562,-5.040,-0.040,1.664,2,14,0,0.176,0,0,0.198,0.5474,0,4.730,2.683,-5.931,-0.931,1.829,2,14,0,0.173,0,0,0.480,0.6023,0,5.702,-3.510,-6.255,-1.255,1.844,2,14,0,0.165,0,0,0.587,0.6103,0,7.324,0.567,-6.130,-1.130,1.887,2,14,0,0.205,0,0,0.574,0.6227,0,2.991,1.097,-5.101,-0.101,1.761,2,14,0,0.170,0,0,0.164,0.5785,0,2.394,1.415,0,0,0.205,5.620,0.000,1.000,0.000
42.0,6.234,-0.511,-4.975,0.025,1.492,2,14,0,0.199,0,0,0.339,0.5474,0,6.501,2.737,-5.904,-0.904,1.706,2,14,0,0.208,0,0,0.352,0.6023,0,7.501,-3.492,-6.238,-1.238,1.756,2,14,0,0.191,0,0,0.307,0.6103,0,9.176,0.472,-6.166,-1.166,1.794,2,14,0,0.225,0,0,0.274,0.6227,0,4.602,1.072,-5.163,-0.163,1.569,2,14,0,0.223,0,0,0.472,0.5785,0,2.282,1.454,0,0,0.225,6.620,0.000,1.000,0.000
43.0,7.589,-0.431,-5.013,-0.013,1.247,2,14,0,0.265,0,0,0.692,0.5474,0,8.095,2.902,-5.926,-0.926,1.492,2,14,0,0.298,0,0,0.922,0.6023,0,9.144,-3.355,-6.161,-1.161,1.540,2,14,0,0.225,0,0,0.889,0.6103,0,10.766,0.452,-6.155,-1.155,1.557,2,14,0,0.227,0,0,0.861,0.6227,0,6.005,1.022,-5.182,-0.182,1.323,2,14,0,0.193,0,0,0.879,0.5785,0,2.156,1.722,0,0,0.298,7.620,0.000,1.000,0.000
44.0,8.613,-0.402,-5.035,-0.035,0.952,2,14,0,0.173,0,0,0.735,0.5474,0,9.445,3.012,-5.962,-0.962,1.225,2,14,0,0.267,0,0,1.292,0.6023,0,10.564,-3.184,-6.206,-1.206,1.292,2,14,0,0.194,0,0,1.321,0.6103,0,12.130,0.471,-6.178,-1.178,1.299,2,14,0,0.196,0,0,1.234,0.6227,0,7.169,1.049,-5.139,-0.139,1.043,2,14,0,0.186,0,0,1.047,0.5785,0,2.049,1.953,0,0,0.267,8.620,0.000,1.000,0.000
45.0,9.515,-0.437,-5.058,-0.058,0.735,2,14,0,0.170,0,0,0.630,0.5474,0,10.457,3.095,-5.910,-0.910,0.910,2,14,0,0.213,0,0,1.316,0.6023,0,11.714,-3.050,-6.203,-1.203,1.003,2,14,0,0.221,0,0,1.494,0.6103,0,13.248,0.506,-6.180,-1.180,0.999,2,14,0,0.235,0,0,1.352,0.6227,0,8.070,1.106,-5.100,-0.100,0.741,2,14,0,0.217,0,0,0.946,0.5785,0,2.114,2.095,0,0,0.235,9.620,0.000,1.000,0.000
