t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
20.0,0.224,-0.025,-4.999,0.001,0.075,2,14,0,0.252,0,0,0.054,0.0978,0,0.339,3.015,-5.242,-0.242,0.070,2,14,0,0.164,0,0,0.056,0.9425,0,-0.101,-3.037,-4.209,0.791,0.051,2,14,0,0.229,0,0,0.020,0.9420,0,2.993,-0.023,-5.310,-0.310,0.026,2,14,0,0.232,0,0,0.009,0.9429,0,-3.194,0.159,-5.189,-0.189,0.043,2,14,0,0.194,0,0,0.062,0.9366,0,2.786,0.339,0,0,0.252,0.000,0.000,0.000,0.000
21.0,0.224,-0.032,-4.982,0.018,0.072,2,14,0,0.218,0,0,0.058,0.0978,0,0.289,3.029,-5.285,-0.285,0.044,2,14,0,0.195,0,0,0.016,0.9425,0,-0.133,-3.055,-4.202,0.798,0.049,2,14,0,0.199,0,0,0.026,0.9420,0,2.967,-0.042,-5.330,-0.330,0.028,2,14,0,0.230,0,0,0.024,0.9429,0,-3.139,0.138,-5.230,-0.230,0.053,2,14,0,0.234,0,0,0.015,0.9366,0,2.765,0.290,0,0,0.234,0.000,0.000,0.000,0.000
22.0,0.297,0.001,-4.956,0.044,0.037,2,14,0,0.211,0,0,0.033,0.0978,0,0.259,3.052,-5.303,-0.303,0.035,2,14,0,0.166,0,0,0.035,0.9425,0,-0.075,-3.042,-4.202,0.798,0.007,2,14,0,0.195,0,0,0.035,0.9420,0,2.974,-0.021,-5.340,-0.340,0.021,2,14,0,0.207,0,0,0.011,0.9429,0,-3.102,0.185,-5.161,-0.161,0.028,2,14,0,0.240,0,0,0.045,0.9366,0,2.705,0.297,0,0,0.240,0.000,0.000,0.000,0.000
23.0,0.262,0.029,-4.970,0.030,0.031,2,14,0,0.182,0,0,0.019,0.0978,0,0.262,3.071,-5.319,-0.319,0.044,2,14,0,0.235,0,0,0.040,0.9425,0,-0.093,-3.066,-4.184,0.816,0.013,2,14,0,0.200,0,0,0.018,0.9420,0,2.969,0.000,-5.333,-0.333,0.041,2,14,0,0.174,0,0,0.030,0.9429,0,-3.110,0.148,-5.198,-0.198,0.027,2,14,0,0.168,0,0,0.022,0.9366,0,2.731,0.271,0,0,0.235,0.000,0.000,0.000,0.000
24.0,0.278,0.054,-5.030,-0.030,0.026,2,14,0,0.183,0,0,0.046,0.0978,0,0.264,3.044,-5.341,-0.341,0.060,2,14,0,0.201,0,0,0.034,0.9425,0,-0.133,-3.038,-4.132,0.868,0.022,2,14,0,0.206,0,0,0.031,0.9420,0,2.994,-0.010,-5.272,-0.272,0.040,2,14,0,0.198,0,0,0.018,0.9429,0,-3.098,0.159,-5.237,-0.237,0.056,2,14,0,0.289,0,0,0.036,0.9366,0,2.727,0.283,0,0,0.289,0.000,0.000,0.000,0.000
25.0,0.274,0.017,-5.019,-0.019,0.030,2,14,0,0.218,0,0,0.013,0.0978,0,0.273,3.046,-5.272,-0.272,0.017,2,14,0,0.204,0,0,0.020,0.9425,0,-0.088,-3.078,-4.092,0.908,0.017,2,14,0,0.197,0,0,0.028,0.9420,0,3.036,-0.002,-5.238,-0.238,0.040,2,14,0,0.203,0,0,0.057,0.9429,0,-3.160,0.144,-5.257,-0.257,0.056,2,14,0,0.164,0,0,0.028,0.9366,0,2.772,0.277,0,0,0.218,0.000,0.000,0.000,0.000
26.0,0.240,0.012,-4.998,0.002,0.014,2,14,0,0.197,0,0,0.024,0.0978,0,0.312,3.005,-5.247,-0.247,0.028,2,14,0,0.166,0,0,0.043,0.9425,0,-0.124,-3.049,-4.074,0.926,0.034,2,14,0,0.195,0,0,0.018,0.9420,0,2.959,-0.009,-5.267,-0.267,0.041,2,14,0,0.166,0,0,0.031,0.9429,0,-3.171,0.134,-5.196,-0.196,0.038,2,14,0,0.195,0,0,0.041,0.9366,0,2.732,0.312,0,0,0.197,0.000,0.000,0.000,0.000
27.0,0.272,0.031,-4.988,0.012,0.042,2,14,0,0.218,0,0,0.023,0.0978,0,0.308,3.049,-5.278,-0.278,0.035,2,14,0,0.194,0,0,0.016,0.9425,0,-0.122,-3.071,-4.056,0.944,0.009,2,14,0,0.171,0,0,0.021,0.9420,0,3.001,-0.046,-5.297,-0.297,0.031,2,14,0,0.196,0,0,0.027,0.9429,0,-3.123,0.133,-5.240,-0.240,0.028,2,14,0,0.193,0,0,0.020,0.9366,0,2.748,0.312,0,0,0.218,0.000,0.000,0.000,0.000
28.0,0.244,0.022,-4.947,0.053,0.028,2,14,0,0.217,0,0,0.024,0.0978,0,0.322,3.080,-5.266,-0.266,0.044,2,14,0,0.206,0,0,0.046,0.9425,0,-0.132,-3.023,-4.106,0.894,0.009,2,14,0,0.228,0,0,0.040,0.9420,0,2.916,-0.024,-5.275,-0.275,0.055,2,14,0,0.173,0,0,0.068,0.9429,0,-3.107,0.148,-5.176,-0.176,0.042,2,14,0,0.199,0,0,0.025,0.9366,0,2.693,0.332,0,0,0.228,0.000,0.000,0.000,0.000
29.0,0.269,0.020,-5.004,-0.004,0.022,2,14,0,0.223,0,0,0.012,0.0978,0,0.326,3.050,-5.337,-0.337,0.022,2,14,0,0.161,0,0,0.033,0.9425,0,-0.120,-3.027,-4.104,0.896,0.038,2,14,0,0.196,0,0,0.031,0.9420,0,3.023,-0.063,-5.349,-0.349,0.064,2,14,0,0.201,0,0,0.054,0.9429,0,-3.078,0.149,-5.251,-0.251,0.069,2,14,0,0.166,0,0,0.054,0.9366,0,2.776,0.330,0,0,0.223,0.000,0.000,0.000,0.000
30.0,0.242,-0.039,-5.022,-0.022,0.047,2,14,0,0.219,0,0,0.055,0.0978,0,0.312,3.038,-5.304,-0.304,0.034,2,14,0,0.198,0,0,0.020,0.9425,0,-0.121,-3.090,-4.116,0.884,0.032,2,14,0,0.228,0,0,0.036,0.9420,0,2.976,-0.047,-5.308,-0.308,0.039,2,14,0,0.199,0,0,0.024,0.9429,0,-3.140,0.145,-5.179,-0.179,0.038,2,14,0,0.232,0,0,0.009,0.9366,0,2.749,0.314,0,0,0.232,0.000,0.000,0.000,0.000
31.0,0.296,-0.003,-5.034,-0.034,0.034,2,14,0,0.219,0,0,0.034,0.0978,0,0.279,3.046,-5.244,-0.244,0.007,2,14,0,0.206,0,0,0.013,0.9425,0,-0.085,-3.071,-4.142,0.858,0.047,2,14,0,0.198,0,0,0.027,0.9420,0,3.035,-0.028,-5.254,-0.254,0.019,2,14,0,0.165,0,0,0.050,0.9429,0,-3.151,0.147,-5.189,-0.189,0.038,2,14,0,0.200,0,0,0.019,0.9366,0,2.748,0.296,0,0,0.219,0.000,0.000,0.000,0.000
32.0,0.237,-0.021,-4.953,0.047,0.048,2,14,0,0.218,0,0,0.043,0.0978,0,0.245,3.083,-5.302,-0.302,0.049,2,14,0,0.208,0,0,0.061,0.9425,0,-0.067,-3.088,-4.203,0.797,0.017,2,14,0,0.199,0,0,0.051,0.9420,0,2.982,-0.015,-5.279,-0.279,0.042,2,14,0,0.195,0,0,0.010,0.9429,0,-3.168,0.159,-5.171,-0.171,0.025,2,14,0,0.197,0,0,0.036,0.9366,0,2.764,0.259,0,0,0.218,0.000,0.000,0.000,0.000
33.0,0.256,0.043,-4.938,0.062,0.024,2,14,0,0.221,0,0,0.034,0.0978,0,0.231,3.057,-5.287,-0.287,0.069,2,14,0,0.169,0,0,0.064,0.9425,0,-0.145,-3.066,-4.199,0.801,0.036,2,14,0,0.199,0,0,0.040,0.9420,0,2.908,-0.006,-5.282,-0.282,0.093,2,14,0,0.203,0,0,0.079,0.9429,0,-3.139,0.136,-5.242,-0.242,0.008,2,14,0,0.205,0,0,0.017,0.9366,0,2.675,0.260,0,0,0.221,0.000,0.000,0.000,0.000
34.0,0.297,0.041,-4.981,0.019,0.054,2,14,0,0.187,0,0,0.044,0.0978,0,0.331,3.057,-5.316,-0.316,0.039,2,14,0,0.195,0,0,0.040,0.9425,0,-0.122,-3.048,-4.161,0.839,0.046,2,14,0,0.209,0,0,0.016,0.9420,0,2.970,-0.029,-5.357,-0.357,0.051,2,14,0,0.167,0,0,0.016,0.9429,0,-3.103,0.142,-5.243,-0.243,0.036,2,14,0,0.200,0,0,0.031,0.9366,0,2.700,0.336,0,0,0.209,0.000,0.000,0.000,0.000
35.0,0.268,-0.006,-5.069,-0.069,0.032,2,14,0,0.222,0,0,0.016,0.0978,0,0.287,3.045,-5.309,-0.309,0.028,2,14,0,0.240,0,0,0.009,0.9425,0,-0.111,-3.026,-4.247,0.753,0.032,2,14,0,0.201,0,0,0.029,0.9420,0,3.007,-0.037,-5.348,-0.348,0.023,2,14,0,0.170,0,0,0.025,0.9429,0,-3.134,0.124,-5.241,-0.241,0.037,2,14,0,0.194,0,0,0.028,0.9366,0,2.754,0.291,0,0,0.240,0.000,0.000,0.000,0.000
36.0,0.269,-0.023,-5.050,-0.050,0.359,2,14,0,0.330,0,0,0.402,0.7735,0,0.304,3.036,-5.289,-0.289,0.342,2,14,0,0.435,0,0,0.394,0.9425,0,-0.054,-3.048,-4.217,0.783,0.369,2,14,0,0.232,0,0,0.370,0.9420,0,3.031,-0.017,-5.252,-0.252,0.365,2,14,0,0.295,0,0,0.377,0.9429,0,-3.110,0.181,-5.308,-0.308,0.314,2,14,0,0.227,0,0,0.400,0.9366,0,2.770,0.560,0,0,0.435,0.420,0.000,1.000,0.000
37.0,1.586,-0.006,-4.999,0.001,1.279,2,14,0,0.216,0,0,0.090,0.9199,0,1.612,2.995,-5.235,-0.235,1.260,2,14,0,0.251,0,0,0.121,0.9425,0,1.146,-3.103,-4.097,0.903,1.299,2,14,0,0.272,0,0,0.182,0.9420,0,4.326,-0.117,-5.272,-0.272,1.230,2,14,0,0.218,0,0,0.127,0.9429,0,-1.849,0.133,-5.203,-0.203,1.315,2,14,0,0.199,0,0,0.148,0.9366,0,2.756,0.301,0,0,0.272,1.420,0.000,1.000,0.000
38.0,2.633,-0.057,-5.046,-0.046,1.050,2,14,0,0.221,0,0,0.082,0.9199,0,2.693,3.018,-5.278,-0.278,1.048,2,14,0,0.249,0,0,0.033,0.9425,0,2.275,-3.063,-4.115,0.885,1.071,2,14,0,0.199,0,0,0.046,0.9420,0,5.361,-0.101,-5.290,-0.290,1.097,2,14,0,0.202,0,0,0.093,0.9429,0,-0.718,0.114,-5.179,-0.179,1.046,2,14,0,0.231,0,0,0.039,0.9366,0,2.740,0.274,0,0,0.249,2.420,0.000,1.000,0.000
39.0,3.633,-0.047,-5.017,-0.017,1.088,2,14,0,0.219,0,0,0.069,0.9199,0,3.723,3.041,-5.323,-0.323,1.048,2,14,0,0.251,0,0,0.005,0.9425,0,3.357,-3.077,-4.134,0.866,1.051,2,14,0,0.204,0,0,0.041,0.9420,0,6.409,-0.009,-5.289,-0.289,1.001,2,14,0,0.229,0,0,0.017,0.9429,0,0.318,0.132,-5.172,-0.172,0.958,2,14,0,0.162,0,0,0.030,0.9366,0,2.789,0.306,0,0,0.251,3.420,0.000,1.000,0.000
40.0,4.716,-0.021,-5.011,-0.011,0.993,2,14,0,0.223,0,0,0.047,0.9199,0,4.734,3.008,-5.256,-0.256,0.971,2,14,0,0.170,0,0,0.045,0.9425,0,4.344,-3.098,-4.127,0.873,0.999,2,14,0,0.229,0,0,0.048,0.9420,0,7.433,0.017,-5.291,-0.291,0.998,2,14,0,0.248,0,0,0.047,0.9429,0,1.270,0.129,-5.172,-0.172,1.091,2,14,0,0.276,0,0,0.035,0.9366,0,2.731,0.314,0,0,0.276,4.420,0.000,1.000,0.000
41.0,5.704,0.056,-4.980,0.020,0.975,2,14,0,0.213,0,0,0.055,0.9199,0,5.706,3.031,-5.248,-0.248,1.003,2,14,0,0.205,0,0,0.019,0.9425,0,5.327,-3.059,-4.110,0.890,1.013,2,14,0,0.250,0,0,0.007,0.9420,0,8.369,-0.013,-5.301,-0.301,1.061,2,14,0,0.197,0,0,0.045,0.9429,0,2.293,0.180,-5.192,-0.192,0.999,2,14,0,0.201,0,0,0.028,0.9366,0,2.685,0.289,0,0,0.250,5.420,0.000,1.000,0.000
42.0,6.657,0.043,-4.953,0.047,1.043,2,14,0,0.217,0,0,0.042,0.9199,0,6.685,3.052,-5.367,-0.367,1.008,2,14,0,0.203,0,0,0.025,0.9425,0,6.313,-3.027,-4.145,0.855,1.010,2,14,0,0.199,0,0,0.031,0.9420,0,9.403,0.018,-5.330,-0.330,0.998,2,14,0,0.208,0,0,0.043,0.9429,0,3.246,0.163,-5.218,-0.218,1.039,2,14,0,0.201,0,0,0.043,0.9366,0,2.772,0.270,0,0,0.217,6.420,0.000,1.000,0.000
43.0,7.647,0.058,-5.032,-0.032,1.050,2,14,0,0.223,0,0,0.054,0.9199,0,7.663,3.109,-5.384,-0.384,1.088,2,14,0,0.201,0,0,0.084,0.9425,0,7.303,-3.040,-4.206,0.794,0.992,2,14,0,0.850,0,0,0.023,0.9420,0,10.476,0.032,-5.331,-0.331,0.977,2,14,0,0.194,0,0,0.085,0.9429,0,4.278,0.165,-5.219,-0.219,1.027,2,14,0,0.237,0,0,0.023,0.9366,0,2.845,0.267,0,0,0.850,7.420,0.000,1.000,0.000
44.0,8.713,0.011,-4.995,0.005,1.001,2,14,0,0.263,0,0,0.032,0.9199,0,8.748,3.078,-5.318,-0.318,1.000,2,14,0,0.232,0,0,0.049,0.9425,0,8.309,-3.042,-4.152,0.848,1.011,2,14,0,0.202,0,0,0.018,0.9420,0,11.461,0.021,-5.319,-0.319,0.944,2,14,0,0.198,0,0,0.067,0.9429,0,5.256,0.171,-5.271,-0.271,1.034,2,14,0,0.240,0,0,0.038,0.9366,0,2.768,0.337,0,0,0.263,8.420,0.000,1.000,0.000
45.0,9.656,0.020,-5.006,-0.006,1.017,2,14,0,0.212,0,0,0.019,0.9199,0,9.736,3.097,-5.290,-0.290,0.949,2,14,0,0.202,0,0,0.056,0.9425,0,9.285,-3.103,-4.107,0.893,1.026,2,14,0,0.202,0,0,0.058,0.9420,0,12.364,0.008,-5.315,-0.315,1.004,2,14,0,0.232,0,0,0.058,0.9429,0,6.305,0.160,-5.273,-0.273,1.001,2,14,0,0.200,0,0,0.012,0.9366,0,2.725,0.330,0,0,0.232,9.420,0.000,1.000,0.000
46.0,10.686,0.051,-5.036,-0.036,1.008,2,14,0,0.221,0,0,0.041,0.9199,0,10.724,3.068,-5.253,-0.253,0.997,2,14,0,0.192,0,0,0.027,0.9425,0,10.348,-3.077,-4.138,0.862,0.972,2,14,0,0.206,0,0,0.036,0.9420,0,13.392,0.009,-5.304,-0.304,1.081,2,14,0,0.233,0,0,0.041,0.9429,0,7.310,0.165,-5.231,-0.231,0.967,2,14,0,0.200,0,0,0.026,0.9366,0,2.720,0.312,0,0,0.233,10.420,0.000,1.000,0.000
47.0,11.666,0.057,-5.016,-0.016,1.007,2,14,0,0.218,0,0,0.049,0.9199,0,11.734,3.036,-5.305,-0.305,0.977,2,14,0,0.288,0,0,0.019,0.9425,0,11.392,-3.019,-4.158,0.842,0.945,2,14,0,0.230,0,0,0.081,0.9420,0,14.386,-0.029,-5.309,-0.309,1.014,2,14,0,0.242,0,0,0.027,0.9429,0,8.286,0.121,-5.198,-0.198,0.988,2,14,0,0.209,0,0,0.032,0.9366,0,2.737,0.316,0,0,0.288,11.420,0.000,1.000,0.000
48.0,12.639,-0.003,-5.022,-0.022,1.044,2,14,0,0.223,0,0,0.043,0.9199,0,12.725,3.032,-5.323,-0.323,0.999,2,14,0,0.192,0,0,0.020,0.9425,0,12.317,-3.075,-4.157,0.843,1.006,2,14,0,0.230,0,0,0.019,0.9420,0,15.382,-0.041,-5.271,-0.271,1.029,2,14,0,0.238,0,0,0.034,0.9429,0,9.300,0.156,-5.180,-0.180,1.015,2,14,0,0.231,0,0,0.013,0.9366,0,2.754,0.307,0,0,0.238,12.420,0.000,1.000,0.000
49.0,13.701,0.005,-4.952,0.048,0.994,2,14,0,0.208,0,0,0.029,0.9199,0,13.703,3.048,-5.285,-0.285,0.986,2,14,0,0.234,0,0,0.013,0.9425,0,13.313,-3.073,-4.144,0.856,0.984,2,14,0,0.251,0,0,0.018,0.9420,0,16.399,-0.002,-5.347,-0.347,1.031,2,14,0,0.236,0,0,0.027,0.9429,0,10.318,0.138,-5.177,-0.177,0.982,2,14,0,0.208,0,0,0.026,0.9366,0,2.726,0.287,0,0,0.251,13.420,0.000,1.000,0.000
50.0,14.725,0.010,-4.989,0.011,0.936,2,14,0,0.211,0,0,0.053,0.9199,0,14.674,3.039,-5.251,-0.251,1.048,2,14,0,0.232,0,0,0.036,0.9425,0,14.312,-3.079,-4.163,0.837,1.015,2,14,0,0.228,0,0,0.024,0.9420,0,17.467,-0.019,-5.279,-0.279,0.950,2,14,0,0.165,0,0,0.055,0.9429,0,11.308,0.108,-5.224,-0.224,0.980,2,14,0,0.234,0,0,0.048,0.9366,0,2.758,0.305,0,0,0.234,14.420,0.000,1.000,0.000
51.0,15.669,0.001,-5.008,-0.008,0.984,2,14,0,0.221,0,0,0.009,0.9199,0,15.723,3.050,-5.294,-0.294,1.060,2,14,0,0.196,0,0,0.004,0.9425,0,15.295,-3.092,-4.138,0.862,1.006,2,14,0,0.226,0,0,0.044,0.9420,0,18.355,-0.026,-5.310,-0.310,1.050,2,14,0,0.211,0,0,0.057,0.9429,0,12.267,0.151,-5.262,-0.262,0.973,2,14,0,0.738,0,0,0.027,0.9366,0,2.703,0.307,0,0,0.738,15.420,0.000,1.000,0.000
52.0,16.665,0.019,-4.978,0.022,1.048,2,14,0,0.216,0,0,0.019,0.9199,0,16.748,3.039,-5.299,-0.299,0.943,2,14,0,0.236,0,0,0.041,0.9425,0,16.349,-3.068,-4.165,0.835,0.996,2,14,0,0.227,0,0,0.023,0.9420,0,19.409,-0.034,-5.336,-0.336,1.036,2,14,0,0.245,0,0,0.010,0.9429,0,13.256,0.205,-5.256,-0.256,1.027,2,14,0,0.634,0,0,0.062,0.9366,0,2.768,0.330,0,0,0.634,16.420,0.000,1.000,0.000
53.0,17.665,0.013,-5.023,-0.023,1.003,2,14,0,0.220,0,0,0.015,0.9199,0,17.674,3.040,-5.303,-0.303,1.051,2,14,0,0.234,0,0,0.036,0.9425,0,17.312,-3.044,-4.155,0.845,1.015,2,14,0,0.230,0,0,0.015,0.9420,0,20.437,-0.020,-5.268,-0.268,0.980,2,14,0,0.196,0,0,0.025,0.9429,0,14.323,0.185,-5.201,-0.201,0.954,2,14,0,0.197,0,0,0.043,0.9366,0,2.783,0.257,0,0,0.234,17.420,0.000,1.000,0.000
54.0,18.640,0.012,-4.979,0.021,1.034,2,14,0,0.216,0,0,0.032,0.9199,0,18.692,3.012,-5.296,-0.296,1.043,2,14,0,0.354,0,0,0.042,0.9425,0,18.321,-3.056,-4.147,0.853,1.031,2,14,0,0.201,0,0,0.009,0.9420,0,21.406,-0.052,-5.254,-0.254,0.999,2,14,0,0.205,0,0,0.029,0.9429,0,15.268,0.157,-5.211,-0.211,0.992,2,14,0,0.197,0,0,0.027,0.9366,0,2.780,0.272,0,0,0.354,18.420,0.000,1.000,0.000
55.0,19.623,-0.000,-5.019,-0.019,0.883,2,14,0,0.215,0,0,0.019,0.9199,0,19.687,3.056,-5.215,-0.215,0.808,2,14,0,0.193,0,0,0.025,0.9425,0,19.280,-3.062,-4.179,0.821,0.853,2,14,0,0.196,0,0,0.008,0.9420,0,22.406,-0.035,-5.245,-0.245,0.786,2,14,0,0.282,0,0,0.041,0.9429,0,16.251,0.157,-5.190,-0.190,0.869,2,14,0,0.204,0,0,0.005,0.9366,0,2.793,0.317,0,0,0.282,19.376,0.000,0.790,0.000
56.0,20.219,0.030,-5.084,-0.084,0.279,2,14,0,0.223,0,0,0.047,0.9199,0,20.183,3.053,-5.267,-0.267,0.346,2,14,0,0.192,0,0,0.027,0.9425,0,19.808,-3.063,-4.147,0.853,0.333,2,14,0,0.198,0,0,0.010,0.9420,0,22.902,-0.013,-5.283,-0.283,0.307,2,14,0,0.246,0,0,0.013,0.9429,0,16.807,0.175,-5.194,-0.194,0.305,2,14,0,0.258,0,0,0.033,0.9366,0,2.690,0.305,0,0,0.258,19.916,0.000,0.290,0.000
57.0,20.267,0.045,-4.996,0.004,0.083,2,14,0,0.235,0,0,0.034,0.9199,0,20.292,3.101,-5.266,-0.266,0.076,2,14,0,0.200,0,0,0.056,0.9425,0,19.912,-3.033,-4.157,0.843,0.047,2,14,0,0.197,0,0,0.029,0.9420,0,22.925,0.027,-5.301,-0.301,0.029,2,14,0,0.165,0,0,0.079,0.9429,0,16.852,0.179,-5.203,-0.203,0.026,2,14,0,0.200,0,0,0.033,0.9366,0,2.675,0.309,0,0,0.235,20.000,0.000,0.000,0.000
58.0,20.254,0.011,-5.038,-0.038,0.082,2,14,0,0.186,0,0,0.010,0.9199,0,20.282,3.035,-5.342,-0.342,0.012,2,14,0,0.188,0,0,0.013,0.9425,0,19.886,-3.009,-4.128,0.872,0.059,2,14,0,0.233,0,0,0.047,0.9420,0,22.955,0.021,-5.317,-0.317,0.071,2,14,0,0.162,0,0,0.056,0.9429,0,16.851,0.194,-5.261,-0.261,0.050,2,14,0,0.199,0,0,0.046,0.9366,0,2.716,0.284,0,0,0.233,20.000,0.000,0.000,0.000
59.0,20.253,-0.007,-5.018,-0.018,0.037,2,14,0,0.262,0,0,0.020,0.9199,0,20.289,3.042,-5.377,-0.377,0.021,2,14,0,0.187,0,0,0.007,0.9425,0,19.905,-3.078,-4.159,0.841,0.028,2,14,0,0.162,0,0,0.024,0.9420,0,23.001,-0.048,-5.330,-0.330,0.034,2,14,0,0.161,0,0,0.028,0.9429,0,16.887,0.186,-5.223,-0.223,0.027,2,14,0,0.167,0,0,0.039,0.9366,0,2.766,0.292,0,0,0.262,20.000,0.000,0.000,0.000
60.0,20.277,0.005,-4.977,0.023,0.004,2,14,0,0.197,0,0,0.013,0.9199,0,20.289,3.083,-5.280,-0.280,0.036,2,14,0,0.236,0,0,0.039,0.9425,0,19.865,-3.063,-4.159,0.841,0.037,2,14,0,0.197,0,0,0.028,0.9420,0,23.018,-0.018,-5.300,-0.300,0.030,2,14,0,0.203,0,0,0.033,0.9429,0,16.851,0.147,-5.172,-0.172,0.031,2,14,0,0.219,0,0,0.016,0.9366,0,2.760,0.301,0,0,0.236,20.000,0.000,0.000,0.000
61.0,20.292,0.009,-4.999,0.001,0.035,2,14,0,0.171,0,0,0.027,0.9199,0,20.317,3.043,-5.305,-0.305,0.071,2,14,0,0.191,0,0,0.024,0.9425,0,19.853,-3.047,-4.120,0.880,0.022,2,14,0,0.194,0,0,0.041,0.9420,0,23.061,-0.054,-5.257,-0.257,0.103,2,14,0,0.433,0,0,0.082,0.9429,0,16.872,0.171,-5.207,-0.207,0.044,2,14,0,0.228,0,0,0.022,0.9366,0,2.781,0.320,0,0,0.433,20.000,0.000,0.000,0.000
62.0,20.218,0.032,-4.950,0.050,0.040,2,14,0,0.211,0,0,0.051,0.9199,0,20.277,3.038,-5.281,-0.281,0.013,2,14,0,0.204,0,0,0.019,0.9425,0,19.925,-3.062,-4.175,0.825,0.045,2,14,0,0.192,0,0,0.034,0.9420,0,23.025,-0.046,-5.229,-0.229,0.097,2,14,0,0.196,0,0,0.046,0.9429,0,16.887,0.119,-5.196,-0.196,0.057,2,14,0,0.156,0,0,0.038,0.9366,0,2.822,0.280,0,0,0.211,20.000,0.000,0.000,0.000
63.0,20.257,0.007,-4.978,0.022,0.015,2,14,0,0.173,0,0,0.008,0.9199,0,20.300,3.038,-5.278,-0.278,0.033,2,14,0,0.260,0,0,0.011,0.9425,0,19.898,-3.036,-4.152,0.848,0.043,2,14,0,0.229,0,0,0.021,0.9420,0,22.942,-0.035,-5.290,-0.290,0.043,2,14,0,0.196,0,0,0.044,0.9429,0,16.887,0.123,-5.222,-0.222,0.031,2,14,0,0.194,0,0,0.035,0.9366,0,2.703,0.302,0,0,0.260,20.000,0.000,0.000,0.000
64.0,20.207,0.004,-4.970,0.030,0.060,2,14,0,0.210,0,0,0.058,0.9199,0,20.282,3.039,-5.259,-0.259,0.018,2,14,0,0.158,0,0,0.012,0.9425,0,19.862,-3.044,-4.083,0.917,0.017,2,14,0,0.229,0,0,0.033,0.9420,0,22.983,-0.043,-5.288,-0.288,0.025,2,14,0,0.237,0,0,0.017,0.9429,0,16.853,0.154,-5.180,-0.180,0.019,2,14,0,0.229,0,0,0.015,0.9366,0,2.794,0.284,0,0,0.237,20.000,0.000,0.000,0.000
65.0,20.290,-0.026,-5.037,-0.037,0.064,2,14,0,0.181,0,0,0.044,0.9199,0,20.304,3.050,-5.294,-0.294,0.004,2,14,0,0.198,0,0,0.012,0.9425,0,19.858,-3.061,-4.168,0.832,0.012,2,14,0,0.241,0,0,0.035,0.9420,0,22.960,-0.038,-5.285,-0.285,0.034,2,14,0,0.196,0,0,0.028,0.9429,0,16.858,0.154,-5.226,-0.226,0.026,2,14,0,0.165,0,0,0.010,0.9366,0,2.682,0.308,0,0,0.241,20.000,0.000,0.000,0.000
66.0,20.319,-0.022,-4.991,0.009,0.036,2,14,0,0.216,0,0,0.062,0.9199,0,20.298,3.020,-5.306,-0.306,0.032,2,14,0,0.171,0,0,0.026,0.9425,0,19.907,-3.022,-4.159,0.841,0.020,2,14,0,0.198,0,0,0.036,0.9420,0,22.981,-0.040,-5.333,-0.333,0.043,2,14,0,0.206,0,0,0.015,0.9429,0,16.881,0.145,-5.277,-0.277,0.027,2,14,0,0.200,0,0,0.015,0.9366,0,2.684,0.320,0,0,0.216,20.000,0.000,0.000,0.000
67.0,20.259,-0.005,-5.010,-0.010,0.066,2,14,0,0.213,0,0,0.015,0.9199,0,20.322,3.016,-5.219,-0.219,0.062,2,14,0,0.169,0,0,0.041,0.9425,0,19.896,-3.053,-4.126,0.874,0.035,2,14,0,0.167,0,0,0.005,0.9420,0,23.008,-0.046,-5.355,-0.355,0.012,2,14,0,0.203,0,0,0.031,0.9429,0,16.817,0.098,-5.243,-0.243,0.022,2,14,0,0.161,0,0,0.073,0.9366,0,2.771,0.323,0,0,0.213,20.000,0.000,0.000,0.000
68.0,20.205,-0.021,-5.016,-0.016,0.090,2,14,0,0.202,0,0,0.069,0.9199,0,20.259,3.034,-5.284,-0.284,0.037,2,14,0,0.199,0,0,0.035,0.9425,0,19.814,-3.051,-4.074,0.926,0.066,2,14,0,0.231,0,0,0.079,0.9420,0,22.978,-0.020,-5.310,-0.310,0.055,2,14,0,0.191,0,0,0.010,0.9429,0,16.900,0.147,-5.236,-0.236,0.050,2,14,0,0.191,0,0,0.033,0.9366,0,2.789,0.261,0,0,0.231,20.000,0.000,0.000,0.000
