t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,0.327,-0.166,-5.068,-0.068,0.026,2,14,0,0.238,0,0,0.036,0.0882,0,-0.118,3.174,-4.739,0.261,0.033,2,14,0,0.230,0,0,0.035,0.9456,0,-0.466,-2.795,-4.358,0.642,0.039,2,14,0,0.189,0,0,0.035,0.9414,0,3.110,-0.063,-4.676,0.324,0.054,2,14,0,0.199,0,0,0.051,0.9424,0,-2.891,0.157,-5.077,-0.077,0.031,2,14,0,0.237,0,0,0.015,0.9358,0,2.812,0.509,0,0,0.238,0.000,0.000,0.000,0.000
12.0,0.279,-0.180,-5.058,-0.058,0.023,2,14,0,0.193,0,0,0.026,0.0882,0,-0.153,3.140,-4.706,0.294,0.012,2,14,0,0.192,0,0,0.015,0.9456,0,-0.475,-2.838,-4.386,0.614,0.034,2,14,0,0.196,0,0,0.045,0.9414,0,3.055,-0.066,-4.734,0.266,0.045,2,14,0,0.159,0,0,0.026,0.9424,0,-2.905,0.148,-5.029,-0.029,0.029,2,14,0,0.192,0,0,0.030,0.9358,0,2.798,0.502,0,0,0.196,0.000,0.000,0.000,0.000
13.0,0.283,-0.147,-5.006,-0.006,0.011,2,14,0,0.165,0,0,0.012,0.0882,0,-0.169,3.146,-4.697,0.303,0.033,2,14,0,0.158,0,0,0.027,0.9456,0,-0.452,-2.851,-4.409,0.591,0.037,2,14,0,0.193,0,0,0.039,0.9414,0,3.028,-0.110,-4.800,0.200,0.049,2,14,0,0.202,0,0,0.043,0.9424,0,-2.921,0.175,-5.110,-0.110,0.025,2,14,0,0.191,0,0,0.036,0.9358,0,2.753,0.477,0,0,0.202,0.000,0.000,0.000,0.000
14.0,0.240,-0.121,-5.015,-0.015,0.069,2,14,0,0.196,0,0,0.062,0.0882,0,-0.190,3.162,-4.711,0.289,0.028,2,14,0,0.208,0,0,0.049,0.9456,0,-0.445,-2.819,-4.313,0.687,0.034,2,14,0,0.194,0,0,0.010,0.9414,0,2.987,-0.058,-4.730,0.270,0.088,2,14,0,0.168,0,0,0.085,0.9424,0,-2.919,0.186,-5.139,-0.139,0.044,2,14,0,0.190,0,0,0.038,0.9358,0,2.762,0.481,0,0,0.208,0.000,0.000,0.000,0.000
15.0,0.297,-0.128,-5.001,-0.001,0.032,2,14,0,0.192,0,0,0.030,0.0882,0,-0.149,3.157,-4.745,0.255,0.030,2,14,0,0.226,0,0,0.013,0.9456,0,-0.462,-2.814,-4.343,0.657,0.007,2,14,0,0.188,0,0,0.024,0.9414,0,3.069,-0.094,-4.743,0.257,0.018,2,14,0,0.195,0,0,0.006,0.9424,0,-2.861,0.188,-5.092,-0.092,0.005,2,14,0,0.186,0,0,0.028,0.9358,0,2.784,0.498,0,0,0.226,0.000,0.000,0.000,0.000
16.0,0.284,-0.163,-4.996,0.004,0.009,2,14,0,0.163,0,0,0.007,0.0882,0,-0.134,3.158,-4.682,0.318,0.035,2,14,0,0.295,0,0,0.014,0.9456,0,-0.461,-2.803,-4.341,0.659,0.030,2,14,0,0.193,0,0,0.027,0.9414,0,3.038,-0.095,-4.736,0.264,0.065,2,14,0,0.202,0,0,0.029,0.9424,0,-2.822,0.146,-5.078,-0.078,0.024,2,14,0,0.190,0,0,0.067,0.9358,0,2.766,0.501,0,0,0.295,0.000,0.000,0.000,0.000
17.0,0.333,-0.131,-4.988,0.012,0.034,2,14,0,0.166,0,0,0.049,0.0882,0,-0.155,3.175,-4.769,0.231,0.007,2,14,0,0.156,0,0,0.028,0.9456,0,-0.419,-2.774,-4.380,0.620,0.068,2,14,0,0.246,0,0,0.043,0.9414,0,3.073,-0.119,-4.742,0.258,0.042,2,14,0,0.201,0,0,0.031,0.9424,0,-2.928,0.172,-5.094,-0.094,0.037,2,14,0,0.190,0,0,0.043,0.9358,0,2.751,0.476,0,0,0.246,0.000,0.000,0.000,0.000
18.0,0.330,-0.122,-4.949,0.051,0.083,2,14,0,0.195,0,0,0.055,0.0882,0,-0.169,3.184,-4.667,0.333,0.060,2,14,0,0.232,0,0,0.046,0.9456,0,-0.413,-2.823,-4.346,0.654,0.032,2,14,0,0.159,0,0,0.024,0.9414,0,3.070,-0.072,-4.706,0.294,0.011,2,14,0,0.238,0,0,0.017,0.9424,0,-2.865,0.153,-5.074,-0.074,0.011,2,14,0,0.196,0,0,0.025,0.9358,0,2.751,0.449,0,0,0.238,0.000,0.000,0.000,0.000
19.0,0.300,-0.151,-5.028,-0.028,0.017,2,14,0,0.218,0,0,0.010,0.0882,0,-0.074,3.142,-4.652,0.348,0.037,2,14,0,0.198,0,0,0.065,0.9456,0,-0.393,-2.832,-4.399,0.601,0.082,2,14,0,0.229,0,0,0.051,0.9414,0,3.081,-0.081,-4.718,0.282,0.045,2,14,0,0.257,0,0,0.017,0.9424,0,-2.871,0.173,-5.073,-0.073,0.038,2,14,0,0.242,0,0,0.015,0.9358,0,2.799,0.428,0,0,0.257,0.000,0.000,0.000,0.000
20.0,0.273,-0.158,-5.019,-0.019,0.015,2,14,0,0.165,0,0,0.016,0.0882,0,-0.098,3.151,-4.688,0.312,0.091,2,14,0,0.195,0,0,0.047,0.9456,0,-0.455,-2.831,-4.341,0.659,0.038,2,14,0,0.198,0,0,0.026,0.9414,0,3.043,-0.072,-4.715,0.285,0.034,2,14,0,0.201,0,0,0.027,0.9424,0,-2.868,0.186,-5.009,-0.009,0.026,2,14,0,0.201,0,0,0.022,0.9358,0,2.788,0.485,0,0,0.201,0.000,0.000,0.000,0.000
21.0,0.295,-0.172,-4.971,0.029,0.033,2,14,0,0.163,0,0,0.016,0.0882,0,-0.158,3.161,-4.798,0.202,0.026,2,14,0,0.231,0,0,0.022,0.9456,0,-0.401,-2.846,-4.327,0.673,0.050,2,14,0,0.234,0,0,0.048,0.9414,0,3.115,-0.110,-4.740,0.260,0.012,2,14,0,0.190,0,0,0.054,0.9424,0,-2.895,0.178,-5.082,-0.082,0.028,2,14,0,0.239,0,0,0.011,0.9358,0,2.830,0.429,0,0,0.239,0.000,0.000,0.000,0.000
22.0,0.263,-0.160,-4.993,0.007,0.022,2,14,0,0.204,0,0,0.027,0.0882,0,-0.192,3.140,-4.744,0.256,0.034,2,14,0,0.198,0,0,0.050,0.9456,0,-0.418,-2.765,-4.357,0.643,0.048,2,14,0,0.191,0,0,0.053,0.9414,0,3.089,-0.113,-4.782,0.218,0.034,2,14,0,0.178,0,0,0.033,0.9424,0,-2.840,0.170,-5.122,-0.122,0.019,2,14,0,0.194,0,0,0.042,0.9358,0,2.766,0.480,0,0,0.204,0.000,0.000,0.000,0.000
23.0,0.261,-0.154,-4.932,0.068,0.037,2,14,0,0.172,0,0,0.028,0.0882,0,-0.157,3.110,-4.726,0.274,0.032,2,14,0,0.251,0,0,0.041,0.9456,0,-0.459,-2.819,-4.387,0.613,0.040,2,14,0,0.158,0,0,0.025,0.9414,0,3.039,-0.127,-4.783,0.217,0.049,2,14,0,0.198,0,0,0.046,0.9424,0,-2.870,0.186,-5.096,-0.096,0.048,2,14,0,0.402,0,0,0.021,0.9358,0,2.782,0.494,0,0,0.402,0.000,0.000,0.000,0.000
24.0,0.286,-0.154,-5.023,-0.023,0.035,2,14,0,0.161,0,0,0.006,0.0882,0,-0.187,3.124,-4.681,0.319,0.074,2,14,0,0.190,0,0,0.054,0.9456,0,-0.444,-2.834,-4.397,0.603,0.024,2,14,0,0.187,0,0,0.021,0.9414,0,3.036,-0.096,-4.788,0.212,0.023,2,14,0,0.174,0,0,0.030,0.9424,0,-2.911,0.201,-5.124,-0.124,0.033,2,14,0,0.192,0,0,0.041,0.9358,0,2.761,0.475,0,0,0.192,0.000,0.000,0.000,0.000
25.0,0.313,-0.157,-5.028,-0.028,0.008,2,14,0,0.163,0,0,0.022,0.0882,0,-0.120,3.163,-4.727,0.273,0.049,2,14,0,0.261,0,0,0.028,0.9456,0,-0.442,-2.854,-4.401,0.599,0.040,2,14,0,0.194,0,0,0.040,0.9414,0,3.040,-0.077,-4.749,0.251,0.019,2,14,0,0.192,0,0,0.029,0.9424,0,-2.901,0.131,-5.101,-0.101,0.015,2,14,0,0.186,0,0,0.042,0.9358,0,2.742,0.465,0,0,0.261,0.000,0.000,0.000,0.000
26.0,0.251,-0.166,-5.021,-0.021,0.031,2,14,0,0.238,0,0,0.037,0.0882,0,-0.114,3.165,-4.673,0.327,0.009,2,14,0,0.187,0,0,0.031,0.9456,0,-0.463,-2.818,-4.320,0.680,0.049,2,14,0,0.161,0,0,0.027,0.9414,0,3.100,-0.084,-4.676,0.324,0.038,2,14,0,0.195,0,0,0.033,0.9424,0,-2.919,0.142,-5.111,-0.111,0.070,2,14,0,0.155,0,0,0.046,0.9358,0,2.834,0.498,0,0,0.238,0.000,0.000,0.000,0.000
27.0,0.284,-0.170,-4.905,0.095,0.062,2,14,0,0.206,0,0,0.016,0.0882,0,-0.143,3.175,-4.775,0.225,0.044,2,14,0,0.155,0,0,0.028,0.9456,0,-0.477,-2.793,-4.273,0.727,0.071,2,14,0,0.193,0,0,0.047,0.9414,0,3.106,-0.101,-4.752,0.248,0.046,2,14,0,0.197,0,0,0.043,0.9424,0,-2.846,0.196,-5.146,-0.146,0.031,2,14,0,0.188,0,0,0.045,0.9358,0,2.803,0.520,0,0,0.206,0.000,0.000,0.000,0.000
