t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,0.027,0.093,-4.968,0.032,0.093,2,14,0,0.147,0,0,0.029,0.0376,0,-0.135,2.909,-4.633,0.367,0.051,2,14,0,0.166,0,0,0.079,0.0345,0,0.303,-2.977,-4.027,0.973,0.021,2,14,0,0.177,0,0,0.013,0.0984,0,2.749,0.031,-3.819,1.181,0.048,2,14,0,0.167,0,0,0.050,0.0943,0,-3.179,-0.180,-4.532,0.468,0.021,2,14,0,0.164,0,0,0.083,0.0967,0,2.840,0.304,0,0,0.177,0.000,0.000,0.000,0.000
12.0,0.039,0.175,-4.941,0.059,0.054,2,14,0,0.141,0,0,0.102,0.0376,0,-0.160,2.895,-4.630,0.370,0.055,2,14,0,0.176,0,0,0.059,0.0345,0,0.267,-3.019,-4.014,0.986,0.023,2,14,0,0.170,0,0,0.046,0.0984,0,2.799,0.006,-3.739,1.261,0.011,2,14,0,0.134,0,0,0.093,0.0943,0,-3.226,-0.139,-4.559,0.441,0.033,2,14,0,0.138,0,0,0.032,0.0967,0,2.745,0.268,0,0,0.176,0.000,0.000,0.000,0.000
13.0,0.045,0.211,-4.968,0.032,0.011,2,14,0,0.148,0,0,0.140,0.0376,0,-0.221,2.909,-4.586,0.414,0.051,2,14,0,0.186,0,0,0.090,0.0345,0,0.225,-2.991,-3.978,1.022,0.029,2,14,0,0.168,0,0,0.066,0.0984,0,2.815,-0.013,-3.736,1.264,0.045,2,14,0,0.162,0,0,0.114,0.0943,0,-3.174,-0.080,-4.567,0.433,0.028,2,14,0,0.310,0,0,0.106,0.0967,0,2.738,0.239,0,0,0.310,0.000,0.000,0.000,0.000
14.0,-0.005,0.177,-5.000,0.000,0.061,2,14,0,0.168,0,0,0.104,0.0376,0,-0.256,2.869,-4.553,0.447,0.048,2,14,0,0.137,0,0,0.092,0.0345,0,0.228,-2.918,-4.040,0.960,0.038,2,14,0,0.185,0,0,0.087,0.0984,0,2.760,-0.029,-3.747,1.253,0.070,2,14,0,0.163,0,0,0.068,0.0943,0,-3.288,-0.082,-4.509,0.491,0.067,2,14,0,0.164,0,0,0.075,0.0967,0,2.740,0.300,0,0,0.185,0.000,0.000,0.000,0.000
15.0,0.000,0.118,-4.996,0.004,0.078,2,14,0,0.172,0,0,0.044,0.0376,0,-0.271,2.822,-4.604,0.396,0.060,2,14,0,0.197,0,0,0.104,0.0345,0,0.251,-2.948,-4.029,0.971,0.044,2,14,0,0.168,0,0,0.049,0.0984,0,2.602,-0.032,-3.712,1.288,0.069,2,14,0,0.140,0,0,0.109,0.0943,0,-3.373,-0.092,-4.530,0.470,0.042,2,14,0,0.137,0,0,0.130,0.0967,0,2.745,0.400,0,0,0.197,0.000,0.000,0.000,0.000
16.0,-0.023,0.046,-5.007,-0.007,0.062,2,14,0,0.178,0,0,0.040,0.0376,0,-0.172,2.746,-4.651,0.349,0.067,2,14,0,0.138,0,0,0.091,0.0345,0,0.332,-2.974,-4.032,0.968,0.043,2,14,0,0.142,0,0,0.042,0.0984,0,2.635,0.012,-3.707,1.293,0.020,2,14,0,0.139,0,0,0.068,0.0943,0,-3.305,-0.099,-4.570,0.430,0.055,2,14,0,0.138,0,0,0.071,0.0967,0,2.727,0.365,0,0,0.178,0.000,0.000,0.000,0.000
17.0,-0.040,-0.009,-4.948,0.052,0.030,2,14,0,0.172,0,0,0.095,0.0376,0,-0.090,2.784,-4.684,0.316,0.058,2,14,0,0.197,0,0,0.094,0.0345,0,0.376,-2.972,-4.061,0.939,0.011,2,14,0,0.177,0,0,0.087,0.0984,0,2.621,0.035,-3.705,1.295,0.019,2,14,0,0.140,0,0,0.088,0.0943,0,-3.269,-0.159,-4.598,0.402,0.063,2,14,0,0.135,0,0,0.016,0.0967,0,2.806,0.381,0,0,0.197,0.000,0.000,0.000,0.000
18.0,-0.043,-0.006,-4.921,0.079,0.026,2,14,0,0.146,0,0,0.095,0.0376,0,-0.101,2.816,-4.610,0.390,0.026,2,14,0,0.168,0,0,0.073,0.0345,0,0.321,-2.965,-4.023,0.977,0.032,2,14,0,0.178,0,0,0.034,0.0984,0,2.680,0.068,-3.709,1.291,0.039,2,14,0,0.166,0,0,0.067,0.0943,0,-3.216,-0.177,-4.539,0.461,0.045,2,14,0,0.142,0,0,0.048,0.0967,0,2.840,0.328,0,0,0.178,0.000,0.000,0.000,0.000
19.0,-0.012,0.037,-5.008,-0.008,0.052,2,14,0,0.148,0,0,0.042,0.0376,0,-0.158,2.868,-4.573,0.427,0.045,2,14,0,0.169,0,0,0.033,0.0345,0,0.261,-2.958,-3.990,1.010,0.035,2,14,0,0.215,0,0,0.035,0.0984,0,2.693,0.017,-3.714,1.286,0.043,2,14,0,0.142,0,0,0.017,0.0943,0,-3.237,-0.219,-4.561,0.439,0.013,2,14,0,0.167,0,0,0.072,0.0967,0,2.868,0.323,0,0,0.215,0.000,0.000,0.000,0.000
20.0,0.069,0.047,-5.055,-0.055,0.047,2,14,0,0.142,0,0,0.071,0.0376,0,-0.223,2.875,-4.581,0.419,0.019,2,14,0,0.164,0,0,0.067,0.0345,0,0.211,-2.997,-4.032,0.968,0.020,2,14,0,0.146,0,0,0.081,0.0984,0,2.737,-0.056,-3.819,1.181,0.033,2,14,0,0.138,0,0,0.069,0.0943,0,-3.263,-0.250,-4.528,0.472,0.022,2,14,0,0.162,0,0,0.100,0.0967,0,2.882,0.362,0,0,0.164,0.000,0.000,0.000,0.000
21.0,0.069,0.125,-5.054,-0.054,0.042,2,14,0,0.874,0,0,0.082,0.0376,0,-0.223,2.882,-4.612,0.388,0.011,2,14,0,0.174,0,0,0.070,0.0345,0,0.211,-2.996,-4.004,0.996,0.026,2,14,0,0.228,0,0,0.081,0.0984,0,2.697,-0.019,-3.770,1.230,0.013,2,14,0,0.136,0,0,0.026,0.0943,0,-3.276,-0.231,-4.526,0.474,0.044,2,14,0,0.164,0,0,0.083,0.0967,0,2.807,0.360,0,0,0.874,0.000,0.000,0.000,0.000
22.0,0.061,0.154,-5.048,-0.048,0.036,2,14,0,0.170,0,0,0.099,0.0376,0,-0.200,2.861,-4.577,0.423,0.031,2,14,0,0.141,0,0,0.038,0.0345,0,0.345,-2.997,-4.000,1.000,0.052,2,14,0,0.143,0,0,0.058,0.0984,0,2.714,0.012,-3.702,1.298,0.020,2,14,0,0.167,0,0,0.011,0.0943,0,-3.205,-0.191,-4.463,0.537,0.055,2,14,0,0.170,0,0,0.066,0.0967,0,2.760,0.345,0,0,0.170,0.000,0.000,0.000,0.000
23.0,-0.039,0.159,-5.013,-0.013,0.041,2,14,0,0.171,0,0,0.093,0.0376,0,-0.236,2.893,-4.616,0.384,0.022,2,14,0,0.164,0,0,0.088,0.0345,0,0.358,-2.929,-4.068,0.932,0.020,2,14,0,0.166,0,0,0.084,0.0984,0,2.717,-0.014,-3.740,1.260,0.008,2,14,0,0.136,0,0,0.023,0.0943,0,-3.213,-0.136,-4.534,0.466,0.049,2,14,0,0.162,0,0,0.045,0.0967,0,2.770,0.365,0,0,0.171,0.000,0.000,0.000,0.000
24.0,-0.035,0.132,-5.027,-0.027,0.045,2,14,0,0.175,0,0,0.069,0.0376,0,-0.210,2.825,-4.625,0.375,0.059,2,14,0,0.164,0,0,0.046,0.0345,0,0.320,-2.933,-4.049,0.951,0.022,2,14,0,0.149,0,0,0.055,0.0984,0,2.767,-0.012,-3.742,1.258,0.007,2,14,0,0.164,0,0,0.065,0.0943,0,-3.194,-0.112,-4.558,0.442,0.023,2,14,0,0.166,0,0,0.072,0.0967,0,2.728,0.327,0,0,0.175,0.000,0.000,0.000,0.000
25.0,-0.093,0.077,-5.067,-0.067,0.054,2,14,0,0.143,0,0,0.095,0.0376,0,-0.105,2.783,-4.651,0.349,0.051,2,14,0,0.136,0,0,0.082,0.0345,0,0.274,-2.971,-4.063,0.937,0.036,2,14,0,0.148,0,0,0.017,0.0984,0,2.743,0.001,-3.743,1.257,0.028,2,14,0,0.136,0,0,0.040,0.0943,0,-3.195,-0.095,-4.540,0.460,0.030,2,14,0,0.160,0,0,0.082,0.0967,0,2.738,0.276,0,0,0.160,0.000,0.000,0.000,0.000
26.0,-0.128,0.017,-5.025,-0.025,0.049,2,14,0,0.173,0,0,0.144,0.0376,0,-0.053,2.742,-4.707,0.293,0.013,2,14,0,0.134,0,0,0.151,0.0345,0,0.288,-3.039,-4.055,0.945,0.028,2,14,0,0.253,0,0,0.061,0.0984,0,2.700,-0.007,-3.718,1.282,0.030,2,14,0,0.165,0,0,0.013,0.0943,0,-3.269,-0.038,-4.517,0.483,0.055,2,14,0,0.136,0,0,0.112,0.0967,0,2.745,0.300,0,0,0.253,0.000,0.000,0.000,0.000
27.0,-0.106,0.003,-4.986,0.014,0.071,2,14,0,0.148,0,0,0.132,0.0376,0,-0.089,2.763,-4.642,0.358,0.051,2,14,0,0.140,0,0,0.109,0.0345,0,0.309,-3.058,-4.052,0.948,0.014,2,14,0,0.168,0,0,0.083,0.0984,0,2.644,-0.022,-3.694,1.306,0.037,2,14,0,0.166,0,0,0.060,0.0943,0,-3.365,-0.050,-4.517,0.483,0.054,2,14,0,0.172,0,0,0.147,0.0967,0,2.782,0.368,0,0,0.172,0.000,0.000,0.000,0.000
28.0,0.028,-0.012,-4.966,0.034,0.099,2,14,0,0.174,0,0,0.090,0.0376,0,-0.125,2.838,-4.632,0.368,0.075,2,14,0,0.143,0,0,0.046,0.0345,0,0.267,-2.983,-4.047,0.953,0.042,2,14,0,0.145,0,0,0.024,0.0984,0,2.569,-0.005,-3.771,1.229,0.019,2,14,0,0.194,0,0,0.138,0.0943,0,-3.420,-0.096,-4.517,0.483,0.078,2,14,0,0.161,0,0,0.172,0.0967,0,2.808,0.431,0,0,0.194,0.000,0.000,0.000,0.000
29.0,0.155,0.029,-4.951,0.049,0.071,2,14,0,0.175,0,0,0.158,0.0376,0,-0.182,2.920,-4.656,0.344,0.059,2,14,0,0.160,0,0,0.083,0.0345,0,0.201,-2.890,-4.009,0.991,0.028,2,14,0,0.169,0,0,0.126,0.0984,0,2.627,0.045,-3.715,1.285,0.060,2,14,0,0.163,0,0,0.085,0.0943,0,-3.355,-0.125,-4.562,0.438,0.102,2,14,0,0.192,0,0,0.102,0.0967,0,2.764,0.376,0,0,0.192,0.000,0.000,0.000,0.000
30.0,0.175,0.123,-4.992,0.008,0.075,2,14,0,0.173,0,0,0.177,0.0376,0,-0.186,2.913,-4.581,0.419,0.025,2,14,0,0.201,0,0,0.078,0.0345,0,0.265,-2.891,-4.041,0.959,0.041,2,14,0,0.178,0,0,0.090,0.0984,0,2.684,0.039,-3.801,1.199,0.082,2,14,0,0.164,0,0,0.041,0.0943,0,-3.275,-0.170,-4.523,0.477,0.104,2,14,0,0.139,0,0,0.028,0.0967,0,2.778,0.323,0,0,0.201,0.000,0.000,0.000,0.000
31.0,0.092,0.157,-4.985,0.015,0.099,2,14,0,0.175,0,0,0.124,0.0376,0,-0.218,2.895,-4.652,0.348,0.042,2,14,0,0.168,0,0,0.078,0.0345,0,0.307,-2.965,-4.049,0.951,0.058,2,14,0,0.147,0,0,0.022,0.0984,0,2.787,0.016,-3.760,1.240,0.053,2,14,0,0.139,0,0,0.084,0.0943,0,-3.155,-0.174,-4.500,0.500,0.070,2,14,0,0.137,0,0,0.104,0.0967,0,2.776,0.309,0,0,0.175,0.000,0.000,0.000,0.000
32.0,-0.053,0.099,-4.968,0.032,0.093,2,14,0,0.203,0,0,0.059,0.0376,0,-0.222,2.814,-4.584,0.416,0.037,2,14,0,0.162,0,0,0.057,0.0345,0,0.323,-3.030,-4.007,0.993,0.034,2,14,0,0.206,0,0,0.062,0.0984,0,2.827,0.003,-3.712,1.288,0.015,2,14,0,0.164,0,0,0.122,0.0943,0,-3.107,-0.153,-4.534,0.466,0.006,2,14,0,0.139,0,0,0.148,0.0967,0,2.747,0.325,0,0,0.206,0.000,0.000,0.000,0.000
33.0,-0.088,0.062,-4.910,0.090,0.041,2,14,0,0.207,0,0,0.092,0.0376,0,-0.267,2.835,-4.561,0.439,0.021,2,14,0,0.137,0,0,0.098,0.0345,0,0.329,-3.025,-4.014,0.986,0.004,2,14,0,0.175,0,0,0.061,0.0984,0,2.819,-0.012,-3.753,1.247,0.044,2,14,0,0.136,0,0,0.116,0.0943,0,-3.207,-0.159,-4.548,0.452,0.067,2,14,0,0.173,0,0,0.050,0.0967,0,2.801,0.330,0,0,0.207,0.000,0.000,0.000,0.000
34.0,-0.074,-0.030,-4.994,0.006,0.032,2,14,0,0.146,0,0,0.131,0.0376,0,-0.220,2.827,-4.642,0.358,0.049,2,14,0,0.138,0,0,0.052,0.0345,0,0.342,-3.089,-3.997,1.003,0.021,2,14,0,0.169,0,0,0.123,0.0984,0,2.703,-0.036,-3.709,1.291,0.076,2,14,0,0.196,0,0,0.041,0.0943,0,-3.258,-0.162,-4.483,0.517,0.065,2,14,0,0.135,0,0,0.012,0.0967,0,2.882,0.353,0,0,0.196,0.000,0.000,0.000,0.000
35.0,-0.089,0.028,-5.044,-0.044,0.053,2,14,0,0.174,0,0,0.105,0.0376,0,-0.134,2.814,-4.655,0.345,0.047,2,14,0,0.135,0,0,0.041,0.0345,0,0.276,-3.086,-4.025,0.975,0.060,2,14,0,0.174,0,0,0.110,0.0984,0,2.658,0.017,-3.711,1.289,0.044,2,14,0,0.141,0,0,0.047,0.0943,0,-3.352,-0.174,-4.541,0.459,0.036,2,14,0,0.141,0,0,0.099,0.0967,0,2.813,0.393,0,0,0.174,0.000,0.000,0.000,0.000
36.0,-0.017,0.127,-5.012,-0.012,0.212,2,14,0,0.272,0,0,0.667,0.1341,0,-0.123,2.813,-4.651,0.349,0.172,2,14,0,0.230,0,0,0.598,0.1223,0,0.325,-3.022,-3.988,1.012,0.156,2,14,0,0.197,0,0,0.626,0.1146,0,2.651,0.053,-3.775,1.225,0.114,2,14,0,0.222,0,0,0.696,0.1031,0,-3.329,-0.192,-4.552,0.448,0.149,2,14,0,0.253,0,0,0.736,0.1156,0,2.712,1.011,0,0,0.272,0.660,0.000,1.000,0.000
37.0,0.367,0.146,-5.024,-0.024,0.533,2,14,0,0.238,0,0,1.287,0.2425,0,0.214,2.791,-4.615,0.385,0.499,2,14,0,0.223,0,0,1.277,0.2332,0,0.600,-2.968,-4.036,0.964,0.452,2,14,0,0.192,0,0,1.354,0.2156,0,2.894,0.007,-3.752,1.248,0.429,2,14,0,0.195,0,0,1.460,0.2069,0,-2.957,-0.204,-4.511,0.489,0.489,2,14,0,0.187,0,0,1.362,0.2296,0,2.681,1.766,0,0,0.238,1.660,0.000,1.000,0.000
38.0,1.112,0.073,-4.991,0.009,0.904,2,14,0,0.198,0,0,1.549,0.3653,0,0.869,2.751,-4.625,0.375,0.841,2,14,0,0.234,0,0,1.618,0.3451,0,1.242,-2.930,-4.111,0.889,0.801,2,14,0,0.240,0,0,1.708,0.3334,0,3.494,-0.033,-3.738,1.262,0.773,2,14,0,0.235,0,0,1.864,0.3222,0,-2.247,-0.201,-4.566,0.434,0.847,2,14,0,0.194,0,0,1.658,0.3483,0,2.693,2.167,0,0,0.240,2.660,0.000,1.000,0.000
39.0,2.321,-0.007,-5.009,-0.009,1.308,2,14,0,0.204,0,0,1.346,0.5003,0,1.924,2.742,-4.550,0.450,1.223,2,14,0,0.193,0,0,1.570,0.4745,0,2.212,-2.971,-4.044,0.956,1.168,2,14,0,0.205,0,0,1.747,0.4549,0,4.417,-0.035,-3.727,1.273,1.140,2,14,0,0.192,0,0,1.956,0.4435,0,-1.217,-0.198,-4.588,0.412,1.217,2,14,0,0.295,0,0,1.621,0.4725,0,2.458,2.244,0,0,0.295,3.660,0.000,1.000,0.000
40.0,3.796,-0.008,-4.959,0.041,1.666,2,14,0,0.172,0,0,0.877,0.5757,0,3.325,2.790,-4.579,0.421,1.621,2,14,0,0.232,0,0,1.174,0.5976,0,3.573,-3.021,-4.014,0.986,1.564,2,14,0,0.242,0,0,1.377,0.5881,0,5.791,-0.040,-3.744,1.256,1.541,2,14,0,0.253,0,0,1.578,0.5784,0,0.192,-0.227,-4.547,0.453,1.617,2,14,0,0.218,0,0,1.228,0.6038,0,2.336,1.869,0,0,0.253,4.660,0.000,1.000,0.000
41.0,5.411,-0.027,-4.996,0.004,1.730,2,14,0,0.174,0,0,0.278,0.5764,0,5.045,2.821,-4.605,0.395,1.850,2,14,0,0.166,0,0,0.447,0.6080,0,5.294,-2.995,-4.001,0.999,1.877,2,14,0,0.171,0,0,0.670,0.6239,0,7.569,-0.007,-3.729,1.271,1.923,2,14,0,0.164,0,0,0.808,0.6458,0,1.967,-0.230,-4.596,0.404,1.857,2,14,0,0.169,0,0,0.444,0.6130,0,2.502,1.091,0,0,0.174,5.660,0.000,1.000,0.000
42.0,7.060,-0.063,-4.993,0.007,1.569,2,14,0,0.200,0,0,0.416,0.5764,0,6.844,2.800,-4.596,0.404,1.731,2,14,0,0.220,0,0,0.355,0.6080,0,7.132,-2.966,-3.996,1.004,1.815,2,14,0,0.202,0,0,0.183,0.6239,0,9.538,-0.006,-3.707,1.293,1.888,2,14,0,0.219,0,0,0.166,0.6458,0,3.750,-0.225,-4.565,0.435,1.731,2,14,0,0.251,0,0,0.341,0.6130,0,2.792,0.474,0,0,0.251,6.660,0.000,1.000,0.000
43.0,8.500,-0.019,-4.989,0.011,1.340,2,14,0,0.198,0,0,0.841,0.5764,0,8.436,2.806,-4.557,0.443,1.498,2,14,0,0.253,0,0,0.931,0.6080,0,8.841,-2.912,-3.995,1.005,1.598,2,14,0,0.267,0,0,0.881,0.6239,0,11.256,-0.009,-3.772,1.228,1.665,2,14,0,0.191,0,0,0.875,0.6458,0,5.262,-0.135,-4.534,0.466,1.489,2,14,0,0.222,0,0,0.858,0.6130,0,2.859,1.184,0,0,0.267,7.660,0.000,1.000,0.000
44.0,9.691,0.131,-5.014,-0.014,1.069,2,14,0,0.251,0,0,1.032,0.5764,0,9.798,2.817,-4.610,0.390,1.246,2,14,0,0.225,0,0,1.308,0.6080,0,10.257,-2.928,-4.059,0.941,1.342,2,14,0,0.227,0,0,1.308,0.6239,0,12.719,0.064,-3.746,1.254,1.407,2,14,0,0.288,0,0,1.354,0.6458,0,6.610,-0.022,-4.502,0.498,1.227,2,14,0,0.240,0,0,1.202,0.6130,0,2.718,1.599,0,0,0.288,8.660,0.000,1.000,0.000
45.0,10.556,0.299,-5.020,-0.020,0.747,2,14,0,0.233,0,0,0.928,0.5764,0,10.917,2.902,-4.640,0.360,0.960,2,14,0,0.452,0,0,1.424,0.6080,0,11.498,-2.935,-4.028,0.972,1.066,2,14,0,0.192,0,0,1.540,0.6239,0,14.017,0.116,-3.725,1.275,1.131,2,14,0,0.239,0,0,1.660,0.6458,0,7.748,0.070,-4.535,0.465,0.951,2,14,0,0.220,0,0,1.361,0.6130,0,2.655,1.839,0,0,0.452,9.660,0.000,1.000,0.000
46.0,11.179,0.396,-4.991,0.009,0.544,2,14,0,0.206,0,0,0.616,0.5764,0,11.695,2.983,-4.631,0.369,0.638,2,14,0,0.281,0,0,1.222,0.6080,0,12.288,-2.920,-4.062,0.938,0.720,2,14,0,0.256,0,0,1.340,0.6239,0,14.934,0.119,-3.740,1.260,0.810,2,14,0,0.194,0,0,1.581,0.6458,0,8.480,0.056,-4.544,0.456,0.616,2,14,0,0.215,0,0,1.091,0.6130,0,2.663,1.630,0,0,0.281,10.660,0.000,1.000,0.000
47.0,11.695,0.392,-4.979,0.021,0.579,2,14,0,0.173,0,0,0.322,0.5764,0,12.099,3.040,-4.633,0.367,0.340,2,14,0,0.164,0,0,0.653,0.6080,0,12.787,-2.896,-4.045,0.955,0.386,2,14,0,0.205,0,0,0.838,0.6239,0,15.607,0.074,-3.717,1.283,0.483,2,14,0,0.196,0,0,1.256,0.6458,0,8.856,-0.012,-4.589,0.411,0.385,2,14,0,0.163,0,0,0.472,0.6130,0,2.701,1.132,0,0,0.205,11.660,0.000,1.000,0.000
48.0,12.406,0.169,-5.019,-0.019,0.789,2,14,0,0.173,0,0,0.269,0.5764,0,12.439,2.988,-4.588,0.412,0.397,2,14,0,0.165,0,0,0.160,0.6080,0,13.165,-2.896,-4.038,0.962,0.337,2,14,0,0.206,0,0,0.230,0.6239,0,15.897,-0.009,-3.755,1.245,0.228,2,14,0,0.168,0,0,0.549,0.6458,0,9.220,-0.096,-4.568,0.432,0.463,2,14,0,0.217,0,0,0.196,0.6130,0,2.852,0.515,0,0,0.217,12.660,0.000,1.000,0.000
49.0,13.282,-0.036,-4.954,0.046,0.973,2,14,0,0.177,0,0,0.392,0.5764,0,12.958,2.857,-4.626,0.374,0.637,2,14,0,0.223,0,0,0.527,0.6080,0,13.616,-2.956,-4.021,0.979,0.528,2,14,0,0.202,0,0,0.339,0.6239,0,16.121,-0.094,-3.784,1.216,0.319,2,14,0,0.244,0,0,0.251,0.6458,0,9.830,-0.223,-4.550,0.450,0.725,2,14,0,0.197,0,0,0.578,0.6130,0,2.929,0.859,0,0,0.244,13.660,0.000,1.000,0.000
50.0,14.323,-0.136,-4.983,0.017,1.106,2,14,0,0.170,0,0,0.396,0.5764,0,13.763,2.691,-4.629,0.371,0.927,2,14,0,0.199,0,0,0.739,0.6080,0,14.310,-2.975,-4.020,0.980,0.810,2,14,0,0.195,0,0,0.640,0.6239,0,16.552,-0.072,-3.736,1.264,0.566,2,14,0,0.216,0,0,0.804,0.6458,0,10.772,-0.282,-4.573,0.427,1.029,2,14,0,0.160,0,0,0.654,0.6130,0,2.554,1.111,0,0,0.216,14.660,0.000,1.000,0.000
51.0,15.412,-0.168,-5.022,-0.022,1.169,2,14,0,0.173,0,0,0.348,0.5764,0,14.904,2.668,-4.605,0.395,1.226,2,14,0,0.168,0,0,0.619,0.6080,0,15.215,-2.996,-4.022,0.978,1.102,2,14,0,0.171,0,0,0.744,0.6239,0,17.261,-0.053,-3.717,1.283,0.853,2,14,0,0.217,0,0,1.108,0.6458,0,11.954,-0.332,-4.550,0.450,1.277,2,14,0,0.161,0,0,0.485,0.6130,0,2.265,1.400,0,0,0.217,15.660,0.000,1.000,0.000
52.0,16.573,-0.100,-4.994,0.006,1.193,2,14,0,0.172,0,0,0.200,0.5764,0,16.193,2.676,-4.573,0.427,1.370,2,14,0,0.196,0,0,0.341,0.6080,0,16.457,-3.055,-4.028,0.972,1.364,2,14,0,0.175,0,0,0.499,0.6239,0,18.356,-0.044,-3.715,1.285,1.187,2,14,0,0.283,0,0,1.009,0.6458,0,13.242,-0.330,-4.561,0.439,1.344,2,14,0,0.193,0,0,0.250,0.6130,0,2.195,1.305,0,0,0.283,16.660,0.000,1.000,0.000
53.0,17.767,0.028,-5.019,-0.019,1.143,2,14,0,0.172,0,0,0.116,0.5764,0,17.515,2.727,-4.581,0.419,1.341,2,14,0,0.166,0,0,0.113,0.6080,0,17.907,-3.081,-4.034,0.966,1.421,2,14,0,0.204,0,0,0.116,0.6239,0,19.725,-0.017,-3.723,1.277,1.501,2,14,0,0.162,0,0,0.644,0.6458,0,14.552,-0.308,-4.476,0.524,1.282,2,14,0,0.162,0,0,0.217,0.6130,0,2.349,0.935,0,0,0.204,17.660,0.000,1.000,0.000
54.0,18.805,0.122,-5.025,-0.025,1.038,2,14,0,0.167,0,0,0.152,0.5764,0,18.789,2.808,-4.610,0.390,1.209,2,14,0,0.200,0,0,0.299,0.6080,0,19.217,-3.057,-4.075,0.925,1.275,2,14,0,0.168,0,0,0.278,0.6239,0,21.346,-0.033,-3.702,1.298,1.575,2,14,0,0.196,0,0,0.046,0.6458,0,15.813,-0.172,-4.579,0.421,1.120,2,14,0,0.163,0,0,0.401,0.6130,0,2.718,0.559,0,0,0.200,18.660,0.000,1.000,0.000
55.0,19.804,0.170,-5.012,-0.012,0.935,2,14,0,0.177,0,0,0.266,0.5764,0,19.839,2.861,-4.576,0.424,0.965,2,14,0,0.192,0,0,0.447,0.6080,0,20.289,-3.042,-4.063,0.937,1.018,2,14,0,0.248,0,0,0.446,0.6239,0,22.788,-0.009,-3.730,1.270,1.349,2,14,0,0.242,0,0,0.525,0.6458,0,16.710,-0.009,-4.522,0.478,0.859,2,14,0,0.191,0,0,0.438,0.6130,0,2.726,0.739,0,0,0.248,19.551,0.000,0.670,0.000
56.0,20.642,0.163,-5.002,-0.002,0.653,2,14,0,0.227,0,0,0.665,0.5764,0,20.676,2.951,-4.651,0.349,0.662,2,14,0,0.216,0,0,0.875,0.6080,0,21.129,-2.986,-4.045,0.955,0.706,2,14,0,0.229,0,0,0.868,0.6239,0,23.944,-0.027,-3.746,1.254,1.060,2,14,0,0.218,0,0,1.256,0.6458,0,17.418,0.011,-4.562,0.438,0.545,2,14,0,0.225,0,0,0.716,0.6130,0,2.810,1.158,0,0,0.229,19.971,0.000,0.170,0.000
57.0,21.112,0.165,-4.985,0.015,0.308,2,14,0,0.197,0,0,1.108,0.5764,0,21.127,2.993,-4.621,0.379,0.304,2,14,0,0.188,0,0,1.305,0.6080,0,21.638,-2.856,-4.014,0.986,0.367,2,14,0,0.239,0,0,1.351,0.6239,0,24.809,-0.018,-3.755,1.245,0.743,2,14,0,0.299,0,0,2.088,0.6458,0,17.764,0.035,-4.547,0.453,0.192,2,14,0,0.191,0,0,1.036,0.6130,0,2.851,1.809,0,0,0.299,20.000,0.000,0.000,0.000
58.0,21.224,0.115,-5.001,-0.001,0.082,2,14,0,0.226,0,0,1.223,0.5764,0,21.244,2.994,-4.573,0.427,0.087,2,14,0,0.186,0,0,1.423,0.6080,0,21.817,-2.812,-3.994,1.006,0.003,2,14,0,0.196,0,0,1.536,0.6239,0,25.363,0.050,-3.708,1.292,0.403,2,14,0,0.219,0,0,2.652,0.6458,0,17.750,-0.018,-4.540,0.460,0.215,2,14,0,0.189,0,0,1.016,0.6130,0,2.911,2.363,0,0,0.226,20.000,0.000,0.000,0.000
59.0,20.885,0.120,-4.995,0.005,0.460,2,14,0,0.177,0,0,0.891,0.5764,0,20.922,2.910,-4.632,0.368,0.481,2,14,0,0.190,0,0,1.102,0.6080,0,21.648,-2.856,-3.999,1.001,0.394,2,14,0,0.196,0,0,1.367,0.6239,0,25.596,0.106,-3.738,1.262,0.034,2,14,0,0.256,0,0,2.894,0.6458,0,17.292,-0.071,-4.531,0.469,0.549,2,14,0,0.165,0,0,0.553,0.6130,0,2.814,2.598,0,0,0.256,20.000,0.000,0.000,0.000
