t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,0.049,-0.282,-5.043,-0.043,0.086,2,14,0,0.226,0,0,0.062,0.0471,0,-0.160,3.061,-5.334,-0.334,0.125,2,14,0,0.188,0,0,0.128,0.0958,0,-0.476,-3.231,-5.272,-0.272,0.046,2,14,0,0.182,0,0,0.135,0.0997,0,2.903,-0.013,-4.799,0.201,0.036,2,14,0,0.176,0,0,0.180,0.0967,0,-2.871,0.005,-5.645,-0.645,0.109,2,14,0,0.217,0,0,0.044,0.0955,0,3.050,3.069,-5.699,-0.699,0.010,2,14,0,0.206,0,0,0.071,0.0343,0,-2.942,3.086,-5.344,-0.344,0.011,2,14,0,0.150,0,0,0.036,0.0373,0,3.135,-3.009,-5.433,-0.433,0.081,2,14,0,0.180,0,0,0.069,0.0329,0,-2.887,-3.122,-5.320,-0.320,0.114,2,14,0,0.173,0,0,0.074,0.0372,0,2.413,0.530,0,0,0.226,0.000,0.000,0.000,0.000
12.0,0.098,-0.339,-5.041,-0.041,0.068,2,14,0,0.175,0,0,0.076,0.0471,0,-0.045,3.045,-5.370,-0.370,0.111,2,14,0,0.160,0,0,0.087,0.0958,0,-0.530,-3.225,-5.297,-0.297,0.053,2,14,0,0.145,0,0,0.174,0.0997,0,2.911,-0.012,-4.885,0.115,0.087,2,14,0,0.170,0,0,0.175,0.0967,0,-2.782,0.086,-5.670,-0.670,0.069,2,14,0,0.174,0,0,0.127,0.0955,0,3.021,3.139,-5.704,-0.704,0.038,2,14,0,0.179,0,0,0.051,0.0343,0,-2.981,3.017,-5.317,-0.317,0.022,2,14,0,0.146,0,0,0.085,0.0373,0,3.081,-2.949,-5.369,-0.369,0.029,2,14,0,0.157,0,0,0.121,0.0329,0,-2.830,-2.983,-5.319,-0.319,0.104,2,14,0,0.179,0,0,0.114,0.0372,0,2.313,0.576,0,0,0.179,0.000,0.000,0.000,0.000
13.0,0.060,-0.374,-4.992,0.008,0.054,2,14,0,0.186,0,0,0.054,0.0471,0,-0.030,3.051,-5.370,-0.370,0.072,2,14,0,0.148,0,0,0.084,0.0958,0,-0.440,-3.175,-5.325,-0.325,0.101,2,14,0,0.171,0,0,0.072,0.0997,0,3.011,-0.054,-4.845,0.155,0.128,2,14,0,0.170,0,0,0.067,0.0967,0,-2.791,0.069,-5.713,-0.713,0.020,2,14,0,0.184,0,0,0.110,0.0955,0,3.041,3.219,-5.751,-0.751,0.033,2,14,0,0.179,0,0,0.087,0.0343,0,-2.918,2.990,-5.262,-0.262,0.039,2,14,0,0.150,0,0,0.076,0.0373,0,3.058,-2.956,-5.464,-0.464,0.039,2,14,0,0.160,0,0,0.120,0.0329,0,-2.723,-2.959,-5.352,-0.352,0.052,2,14,0,0.144,0,0,0.167,0.0372,0,2.294,0.473,0,0,0.186,0.000,0.000,0.000,0.000
14.0,0.029,-0.436,-4.982,0.018,0.040,2,14,0,0.185,0,0,0.099,0.0471,0,0.022,3.111,-5.406,-0.406,0.066,2,14,0,0.173,0,0,0.078,0.0958,0,-0.346,-3.071,-5.296,-0.296,0.093,2,14,0,0.207,0,0,0.071,0.0997,0,3.191,-0.100,-4.872,0.128,0.101,2,14,0,0.207,0,0,0.119,0.0967,0,-2.830,0.021,-5.667,-0.667,0.056,2,14,0,0.158,0,0,0.051,0.0955,0,3.072,3.269,-5.774,-0.774,0.030,2,14,0,0.187,0,0,0.133,0.0343,0,-2.926,3.012,-5.293,-0.293,0.044,2,14,0,0.148,0,0,0.057,0.0373,0,3.043,-2.983,-5.398,-0.398,0.065,2,14,0,0.150,0,0,0.103,0.0329,0,-2.623,-3.032,-5.390,-0.390,0.064,2,14,0,0.183,0,0,0.206,0.0372,0,2.279,0.437,0,0,0.207,0.000,0.000,0.000,0.000
15.0,-0.060,-0.420,-4.967,0.033,0.043,2,14,0,0.185,0,0,0.116,0.0471,0,0.044,3.203,-5.429,-0.429,0.043,2,14,0,0.174,0,0,0.121,0.0958,0,-0.247,-3.028,-5.316,-0.316,0.016,2,14,0,0.149,0,0,0.171,0.0997,0,3.212,-0.178,-4.863,0.137,0.012,2,14,0,0.179,0,0,0.174,0.0967,0,-2.944,-0.050,-5.680,-0.680,0.065,2,14,0,0.186,0,0,0.103,0.0955,0,3.138,3.215,-5.796,-0.796,0.075,2,14,0,0.176,0,0,0.104,0.0343,0,-2.887,3.059,-5.380,-0.380,0.047,2,14,0,0.175,0,0,0.023,0.0373,0,3.101,-3.061,-5.423,-0.423,0.085,2,14,0,0.178,0,0,0.008,0.0329,0,-2.646,-3.105,-5.409,-0.409,0.100,2,14,0,0.476,0,0,0.172,0.0388,0,2.402,0.424,0,0,0.476,0.000,0.000,0.000,0.000
16.0,-0.027,-0.368,-4.976,0.024,0.061,2,14,0,0.158,0,0,0.056,0.0471,0,-0.005,3.200,-5.380,-0.380,0.052,2,14,0,0.204,0,0,0.084,0.0958,0,-0.296,-3.053,-5.280,-0.280,0.058,2,14,0,0.146,0,0,0.119,0.0997,0,3.190,-0.114,-4.822,0.178,0.066,2,14,0,0.153,0,0,0.123,0.0967,0,-2.932,-0.035,-5.637,-0.637,0.038,2,14,0,0.220,0,0,0.093,0.0955,0,3.178,3.132,-5.802,-0.802,0.063,2,14,0,0.155,0,0,0.107,0.0343,0,-2.868,3.083,-5.382,-0.382,0.028,2,14,0,0.155,0,0,0.046,0.0373,0,3.035,-3.155,-5.318,-0.318,0.051,2,14,0,0.315,0,0,0.107,0.0329,0,-2.730,-3.085,-5.375,-0.375,0.118,2,14,0,0.178,0,0,0.089,0.0400,0,2.437,0.369,0,0,0.315,0.000,0.000,0.000,0.000
17.0,-0.074,-0.329,-4.954,0.046,0.063,2,14,0,0.158,0,0,0.095,0.0471,0,-0.053,3.165,-5.329,-0.329,0.064,2,14,0,0.173,0,0,0.033,0.0958,0,-0.418,-3.095,-5.306,-0.306,0.091,2,14,0,0.177,0,0,0.056,0.0997,0,3.161,-0.093,-4.804,0.196,0.085,2,14,0,0.173,0,0,0.090,0.0967,0,-2.780,-0.019,-5.658,-0.658,0.063,2,14,0,0.154,0,0,0.060,0.0955,0,3.132,3.090,-5.790,-0.790,0.067,2,14,0,0.175,0,0,0.077,0.0343,0,-2.882,3.113,-5.328,-0.328,0.020,2,14,0,0.177,0,0,0.056,0.0373,0,3.057,-3.099,-5.362,-0.362,0.041,2,14,0,0.207,0,0,0.054,0.0329,0,-2.897,-3.076,-5.370,-0.370,0.112,2,14,0,0.204,0,0,0.081,0.0400,0,2.480,0.429,0,0,0.207,0.000,0.000,0.000,0.000
18.0,-0.051,-0.294,-4.990,0.010,0.069,2,14,0,0.184,0,0,0.083,0.0471,0,-0.062,3.176,-5.325,-0.325,0.049,2,14,0,0.149,0,0,0.046,0.0958,0,-0.473,-3.167,-5.293,-0.293,0.057,2,14,0,0.181,0,0,0.098,0.0997,0,3.092,-0.056,-4.874,0.126,0.076,2,14,0,0.216,0,0,0.026,0.0967,0,-2.717,-0.035,-5.728,-0.728,0.009,2,14,0,0.180,0,0,0.124,0.0955,0,3.036,3.043,-5.807,-0.807,0.053,2,14,0,0.146,0,0,0.100,0.0343,0,-2.874,3.127,-5.317,-0.317,0.023,2,14,0,0.160,0,0,0.071,0.0373,0,3.129,-3.122,-5.301,-0.301,0.039,2,14,0,0.150,0,0,0.061,0.0329,0,-3.041,-3.088,-5.414,-0.414,0.048,2,14,0,0.171,0,0,0.223,0.0400,0,2.572,0.501,0,0,0.216,0.000,0.000,0.000,0.000
19.0,0.038,-0.247,-5.033,-0.033,0.067,2,14,0,0.206,0,0,0.092,0.0471,0,-0.055,3.173,-5.323,-0.323,0.038,2,14,0,0.146,0,0,0.041,0.0958,0,-0.407,-3.159,-5.247,-0.247,0.024,2,14,0,0.153,0,0,0.037,0.0997,0,3.030,-0.017,-4.873,0.127,0.069,2,14,0,0.175,0,0,0.072,0.0967,0,-2.803,-0.018,-5.687,-0.687,0.051,2,14,0,0.188,0,0,0.040,0.0955,0,3.007,3.036,-5.763,-0.763,0.046,2,14,0,0.151,0,0,0.120,0.0343,0,-2.955,3.102,-5.366,-0.366,0.040,2,14,0,0.212,0,0,0.056,0.0373,0,3.170,-3.127,-5.294,-0.294,0.032,2,14,0,0.150,0,0,0.092,0.0329,0,-3.039,-3.087,-5.397,-0.397,0.064,2,14,0,0.224,0,0,0.223,0.0400,0,2.637,0.437,0,0,0.224,0.000,0.000,0.000,0.000
20.0,0.062,-0.289,-4.993,0.007,0.057,2,14,0,0.214,0,0,0.063,0.0471,0,-0.081,3.136,-5.372,-0.372,0.040,2,14,0,0.146,0,0,0.027,0.0958,0,-0.366,-3.145,-5.228,-0.228,0.014,2,14,0,0.228,0,0,0.016,0.0997,0,2.894,0.028,-4.860,0.140,0.019,2,14,0,0.153,0,0,0.206,0.0967,0,-2.814,-0.033,-5.649,-0.649,0.050,2,14,0,0.155,0,0,0.028,0.0955,0,3.023,3.130,-5.772,-0.772,0.070,2,14,0,0.178,0,0,0.049,0.0343,0,-3.015,3.072,-5.309,-0.309,0.036,2,14,0,0.173,0,0,0.104,0.0373,0,3.099,-3.081,-5.338,-0.338,0.052,2,14,0,0.178,0,0,0.013,0.0329,0,-2.985,-3.128,-5.430,-0.430,0.130,2,14,0,0.177,0,0,0.171,0.0486,0,2.626,0.394,0,0,0.228,0.000,0.000,0.000,0.000
21.0,0.126,-0.343,-5.047,-0.047,0.041,2,14,0,0.160,0,0,0.105,0.0471,0,-0.146,3.132,-5.420,-0.420,0.020,2,14,0,0.143,0,0,0.093,0.0958,0,-0.375,-3.181,-5.299,-0.299,0.007,2,14,0,0.144,0,0,0.045,0.0997,0,2.922,0.010,-4.877,0.123,0.081,2,14,0,0.175,0,0,0.173,0.0967,0,-2.827,-0.042,-5.715,-0.715,0.047,2,14,0,0.325,0,0,0.021,0.0955,0,3.054,3.209,-5.826,-0.826,0.056,2,14,0,0.207,0,0,0.076,0.0343,0,-2.994,3.032,-5.325,-0.325,0.053,2,14,0,0.149,0,0,0.090,0.0373,0,3.059,-3.034,-5.345,-0.345,0.032,2,14,0,0.172,0,0,0.054,0.0329,0,-2.833,-3.150,-5.390,-0.390,0.147,2,14,0,0.177,0,0,0.055,0.0486,0,2.460,0.416,0,0,0.325,0.000,0.000,0.000,0.000
22.0,0.152,-0.370,-4.991,0.009,0.051,2,14,0,0.189,0,0,0.136,0.0471,0,-0.083,3.122,-5.411,-0.411,0.049,2,14,0,0.175,0,0,0.032,0.0958,0,-0.347,-3.148,-5.233,-0.233,0.022,2,14,0,0.173,0,0,0.033,0.0997,0,3.021,-0.057,-4.820,0.180,0.128,2,14,0,0.205,0,0,0.055,0.0967,0,-2.917,-0.029,-5.722,-0.722,0.028,2,14,0,0.219,0,0,0.077,0.0955,0,3.033,3.170,-5.798,-0.798,0.013,2,14,0,0.171,0,0,0.050,0.0343,0,-2.931,3.056,-5.321,-0.321,0.061,2,14,0,0.202,0,0,0.024,0.0373,0,3.087,-3.007,-5.325,-0.325,0.019,2,14,0,0.170,0,0,0.063,0.0329,0,-2.734,-3.115,-5.367,-0.367,0.088,2,14,0,0.151,0,0,0.086,0.0486,0,2.390,0.400,0,0,0.219,0.000,0.000,0.000,0.000
23.0,0.069,-0.368,-5.020,-0.020,0.089,2,14,0,0.181,0,0,0.060,0.0471,0,-0.072,3.106,-5.388,-0.388,0.039,2,14,0,0.146,0,0,0.032,0.0958,0,-0.417,-3.141,-5.303,-0.303,0.027,2,14,0,0.219,0,0,0.035,0.0997,0,3.141,-0.124,-4.901,0.099,0.090,2,14,0,0.146,0,0,0.084,0.0967,0,-2.944,-0.067,-5.769,-0.769,0.015,2,14,0,0.192,0,0,0.110,0.0955,0,2.982,3.151,-5.818,-0.818,0.036,2,14,0,0.178,0,0,0.092,0.0343,0,-2.941,3.068,-5.240,-0.240,0.039,2,14,0,0.181,0,0,0.030,0.0373,0,3.106,-3.008,-5.372,-0.372,0.024,2,14,0,0.173,0,0,0.061,0.0329,0,-2.712,-3.098,-5.367,-0.367,0.031,2,14,0,0.150,0,0,0.106,0.0486,0,2.296,0.440,0,0,0.219,0.000,0.000,0.000,0.000
24.0,-0.062,-0.400,-4.989,0.011,0.075,2,14,0,0.153,0,0,0.103,0.0471,0,0.023,3.084,-5.336,-0.336,0.027,2,14,0,0.171,0,0,0.090,0.0958,0,-0.497,-3.169,-5.295,-0.295,0.010,2,14,0,0.155,0,0,0.122,0.0997,0,3.168,-0.164,-4.824,0.176,0.019,2,14,0,0.181,0,0,0.130,0.0967,0,-2.919,-0.035,-5.678,-0.678,0.061,2,14,0,0.185,0,0,0.081,0.0955,0,3.057,3.156,-5.776,-0.776,0.043,2,14,0,0.143,0,0,0.024,0.0343,0,-2.892,3.063,-5.248,-0.248,0.040,2,14,0,0.176,0,0,0.018,0.0373,0,3.021,-3.017,-5.427,-0.427,0.036,2,14,0,0.151,0,0,0.093,0.0329,0,-2.701,-3.147,-5.329,-0.329,0.028,2,14,0,0.144,0,0,0.127,0.0486,0,2.204,0.525,0,0,0.185,0.000,0.000,0.000,0.000
25.0,-0.139,-0.384,-4.969,0.031,0.036,2,14,0,0.185,0,0,0.166,0.0471,0,-0.022,3.098,-5.357,-0.357,0.030,2,14,0,0.171,0,0,0.047,0.0958,0,-0.405,-3.156,-5.277,-0.277,0.054,2,14,0,0.188,0,0,0.032,0.0997,0,3.096,-0.143,-4.774,0.226,0.056,2,14,0,0.178,0,0,0.073,0.0967,0,-2.856,-0.001,-5.681,-0.681,0.069,2,14,0,0.157,0,0,0.032,0.0955,0,3.033,3.125,-5.739,-0.739,0.042,2,14,0,0.205,0,0,0.040,0.0343,0,-2.853,3.053,-5.271,-0.271,0.008,2,14,0,0.175,0,0,0.060,0.0373,0,3.057,-3.055,-5.337,-0.337,0.060,2,14,0,0.173,0,0,0.046,0.0329,0,-2.719,-3.106,-5.388,-0.388,0.075,2,14,0,0.174,0,0,0.099,0.0486,0,2.317,0.434,0,0,0.205,0.000,0.000,0.000,0.000
26.0,-0.140,-0.303,-4.973,0.027,0.069,2,14,0,0.166,0,0,0.164,0.0471,0,-0.097,3.128,-5.352,-0.352,0.037,2,14,0,0.173,0,0,0.044,0.0958,0,-0.362,-3.155,-5.262,-0.262,0.049,2,14,0,0.182,0,0,0.024,0.0997,0,3.061,-0.086,-4.833,0.167,0.058,2,14,0,0.149,0,0,0.017,0.0967,0,-2.835,0.009,-5.656,-0.656,0.041,2,14,0,0.175,0,0,0.037,0.0955,0,3.049,3.117,-5.754,-0.754,0.041,2,14,0,0.178,0,0,0.031,0.0343,0,-2.916,3.113,-5.380,-0.380,0.035,2,14,0,0.219,0,0,0.047,0.0373,0,3.119,-3.108,-5.330,-0.330,0.068,2,14,0,0.175,0,0,0.043,0.0329,0,-2.757,-3.025,-5.431,-0.431,0.083,2,14,0,0.172,0,0,0.095,0.0486,0,2.404,0.394,0,0,0.219,0.000,0.000,0.000,0.000
27.0,-0.022,-0.265,-4.974,0.026,0.104,2,14,0,0.181,0,0,0.084,0.0471,0,-0.122,3.170,-5.321,-0.321,0.022,2,14,0,0.145,0,0,0.079,0.0958,0,-0.283,-3.156,-5.315,-0.315,0.024,2,14,0,0.211,0,0,0.100,0.0997,0,3.072,-0.085,-4.805,0.195,0.034,2,14,0,0.146,0,0,0.011,0.0967,0,-2.787,-0.001,-5.654,-0.654,0.035,2,14,0,0.175,0,0,0.061,0.0955,0,3.188,3.091,-5.760,-0.760,0.045,2,14,0,0.181,0,0,0.125,0.0343,0,-2.931,3.090,-5.367,-0.367,0.023,2,14,0,0.164,0,0,0.033,0.0373,0,3.187,-3.090,-5.316,-0.316,0.031,2,14,0,0.180,0,0,0.090,0.0329,0,-2.793,-3.013,-5.403,-0.403,0.070,2,14,0,0.178,0,0,0.088,0.0486,0,2.515,0.323,0,0,0.211,0.000,0.000,0.000,0.000
