t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
102.0,0.142,0.062,-4.981,0.019,0.091,2,14,0,0.166,0,0,0.121,-2.970,0.056,-5.284,-0.284,0.013,2,14,0,0.145,0,0,0.073,3.127,0.155,0,0,0.166,0.000,0.000,0.000,0.000
103.0,0.033,0.049,-4.965,0.035,0.098,2,14,0,0.198,0,0,0.029,-2.986,0.110,-5.369,-0.369,0.024,2,14,0,0.150,0,0,0.119,3.046,0.111,0,0,0.198,0.000,0.000,0.000,0.000
104.0,-0.080,0.071,-4.964,0.036,0.068,2,14,0,0.144,0,0,0.121,-2.935,0.106,-5.338,-0.338,0.060,2,14,0,0.185,0,0,0.090,2.879,0.125,0,0,0.185,0.000,0.000,0.000,0.000
105.0,-0.110,0.076,-5.034,-0.034,0.032,2,14,0,0.145,0,0,0.150,-2.856,0.020,-5.279,-0.279,0.067,2,14,0,0.151,0,0,0.051,2.757,0.146,0,0,0.151,0.000,0.000,0.000,0.000
106.0,-0.038,0.077,-5.011,-0.011,0.068,2,14,0,0.179,0,0,0.089,-2.892,-0.049,-5.311,-0.311,0.041,2,14,0,0.202,0,0,0.071,2.872,0.119,0,0,0.202,0.000,0.000,0.000,0.000
107.0,0.031,0.083,-5.009,-0.009,0.070,2,14,0,0.210,0,0,0.064,-2.818,-0.047,-5.294,-0.294,0.016,2,14,0,0.175,0,0,0.112,2.865,0.188,0,0,0.210,0.000,0.000,0.000,0.000
108.0,0.061,0.040,-4.974,0.026,0.058,2,14,0,0.138,0,0,0.038,-2.865,-0.023,-5.331,-0.331,0.043,2,14,0,0.150,0,0,0.061,2.949,0.137,0,0,0.150,0.000,0.000,0.000,0.000
109.0,0.097,0.011,-4.985,0.015,0.044,2,14,0,0.164,0,0,0.068,-2.936,0.012,-5.363,-0.363,0.044,2,14,0,0.191,0,0,0.032,3.056,0.097,0,0,0.191,0.000,0.000,0.000,0.000
110.0,0.092,-0.020,-4.982,0.018,0.031,2,14,0,0.166,0,0,0.074,-2.910,0.048,-5.311,-0.311,0.027,2,14,0,0.172,0,0,0.027,3.020,0.102,0,0,0.172,0.000,0.000,0.000,0.000
111.0,0.061,-0.064,-5.031,-0.031,0.032,2,14,0,0.140,0,0,0.088,-2.888,0.045,-5.336,-0.336,0.003,2,14,0,0.174,0,0,0.030,2.966,0.121,0,0,0.174,0.000,0.000,0.000,0.000
112.0,-0.027,-0.072,-4.992,0.008,0.050,2,14,0,0.170,0,0,0.107,-2.910,0.082,-5.311,-0.311,0.008,2,14,0,0.176,0,0,0.061,2.904,0.122,0,0,0.176,0.000,0.000,0.000,0.000
113.0,-0.110,-0.005,-4.994,0.006,0.049,2,14,0,0.144,0,0,0.141,-2.944,0.097,-5.315,-0.315,0.024,2,14,0,0.174,0,0,0.085,2.853,0.112,0,0,0.174,0.000,0.000,0.000,0.000
