t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1.0,-3.927,-1.124,-4.271,0.729,0.026,2,4,-1,0.000,0,0,0.000,3.906,2.104,-4.984,0.016,1.420,2,14,0,0.307,0,0,4.002,4.317,-2.445,-5.050,-0.050,3.115,2,14,0,0.301,0,0,4.478,7.130,1.204,-4.986,0.014,3.014,2,14,0,0.644,0,0,4.194,-3.799,-0.552,-5.052,-0.052,0.044,2,4,-1,0.000,0,0,0.000,3.837,4.562,-5.044,-0.044,2.996,2,14,0,0.284,0,0,2.183,-4.381,-0.169,-4.675,0.325,0.070,2,4,-1,0.000,0,0,0.000,nan,nan,nan,nan,nan,0,0,0,3.197,0,0,2.881,0.250,-2.756,-5.028,-0.028,0.497,2,14,-1,0.000,0,0,0.000,0.792,nan,2,0,3.197,-0.019,-0.609,0.030,0.499
2.0,-3.926,-1.150,-4.294,0.706,0.022,2,4,-1,0.000,0,0,0.000,4.203,2.951,-4.994,0.006,0.638,2,14,0,0.382,0,0,4.294,2.495,-0.094,-4.959,0.041,3.002,2,14,0,0.314,0,0,3.880,4.845,3.081,-4.888,0.112,3.212,2,14,0,0.410,0,0,3.624,-3.720,-0.596,-5.018,-0.018,0.013,2,4,-1,0.000,0,0,0.000,1.444,5.448,-4.991,0.009,2.120,2,14,0,0.296,0,0,3.202,-4.341,-0.215,-4.650,0.350,0.032,2,4,-1,0.000,0,0,0.000,nan,nan,nan,nan,nan,0,0,0,0.781,0,0,3.954,-1.064,-3.257,-5.065,-0.065,2.166,2,14,-1,0.000,0,0,0.000,0.816,nan,4,0,0.781,-0.001,-0.110,0.005,0.500
3.0,-3.930,-1.112,-4.286,0.714,0.028,2,4,-1,0.000,0,0,0.000,0.910,3.602,-2.993,2.007,6.006,2,14,4,0.321,27,1,3.499,-0.312,0.886,-5.035,-0.035,3.081,2,14,0,0.593,0,0,3.456,2.242,3.905,-4.496,0.504,3.076,2,14,0,0.400,0,0,3.850,-3.774,-0.584,-5.034,-0.034,0.043,2,4,-1,0.000,0,0,0.000,0.123,4.794,-4.949,0.051,1.534,2,14,0,0.306,0,0,3.583,-4.316,-0.230,-4.687,0.313,0.016,2,4,-1,0.000,0,0,0.000,-13.393,-12.241,-5.115,-0.115,1.629,2,14,0,0.414,0,0,3.567,-3.732,-3.538,-5.052,-0.052,2.755,2,14,0,1.210,0,0,1.138,0.734,19.007,6,27,1.210,-0.008,0.390,-0.020,0.500
4.0,-3.871,-1.130,-4.329,0.671,0.010,2,4,-1,0.000,0,0,0.000,-2.470,5.265,-2.190,2.810,0.818,2,14,0,0.453,58,0,2.810,-2.963,0.359,-4.993,0.007,2.453,2,14,0,0.325,0,1,3.787,0.470,3.137,-4.485,0.515,0.896,2,14,0,0.302,0,1,3.796,-3.795,-0.528,-5.021,-0.021,0.010,2,4,-1,0.000,0,0,0.000,-0.259,3.718,-4.977,0.023,0.517,2,14,0,0.522,0,1,3.650,-4.287,-0.203,-4.721,0.279,0.027,2,4,-1,0.000,0,0,0.000,-11.025,-12.648,-4.995,0.005,2.898,2,14,0,0.376,0,0,1.671,-5.933,-3.028,-5.043,-0.043,1.923,2,14,0,0.258,0,0,3.098,0.661,17.511,9,58,0.522,-0.040,0.889,-0.044,0.498
5.0,-3.959,-1.120,-4.250,0.750,0.023,2,4,-1,0.000,0,0,0.000,-2.295,4.771,-1.477,3.523,1.300,2,14,0,0.278,58,0,2.199,-4.138,-0.052,-4.713,0.287,1.447,2,14,4,0.428,3,1,4.258,0.296,2.772,-4.551,0.449,0.228,2,14,0,0.295,0,1,3.584,-3.622,-0.777,-4.913,0.087,0.480,2,4,-1,0.000,0,0,0.000,-0.286,3.506,-5.071,-0.071,0.092,2,14,0,0.328,0,1,3.682,-4.397,-0.243,-4.699,0.301,1.283,2,4,-1,0.000,0,0,0.000,-7.975,-12.930,-5.021,-0.021,3.058,2,14,0,0.360,0,0,0.873,-6.710,-1.725,-5.028,-0.028,1.424,2,14,0,0.342,0,0,3.705,0.819,15.697,13,61,0.428,-0.096,1.386,-0.069,0.495
6.0,-3.976,-1.172,-4.221,0.779,0.061,2,4,-1,0.000,0,0,0.000,-1.553,4.007,-2.294,2.706,0.496,2,14,0,0.833,58,1,1.487,-7.377,0.932,-0.135,4.865,2.132,2,14,0,2.307,51,1,7.465,0.134,2.665,-4.707,0.293,0.116,2,14,0,0.295,0,1,3.584,-3.672,-0.752,-4.953,0.047,0.201,2,4,-1,0.000,0,0,0.000,-0.255,3.428,-5.075,-0.075,0.069,2,14,0,0.328,0,1,3.682,-5.594,-0.146,-4.691,0.309,0.362,2,4,-1,0.000,0,0,0.000,-5.537,-12.906,-4.969,0.031,1.955,2,14,0,0.453,0,0,2.869,-6.172,-0.664,-5.002,-0.002,0.920,2,14,0,0.252,0,1,3.151,0.897,14.448,15,109,2.307,-0.178,1.879,-0.094,0.491
7.0,-3.928,-1.166,-4.287,0.713,0.074,2,4,-1,0.000,0,0,0.000,-1.723,3.938,-2.389,2.611,0.154,2,14,0,0.415,58,1,1.699,-9.694,1.104,-0.324,4.676,0.810,2,14,0,0.511,51,1,7.705,0.072,2.586,-4.743,0.257,0.045,2,4,0,0.295,0,1,3.584,-3.770,-0.685,-5.155,-0.155,0.153,2,4,-1,0.000,0,0,0.000,-0.260,3.324,-5.112,-0.112,0.030,2,4,0,0.328,0,1,3.682,-4.701,-0.181,-4.708,0.292,0.982,2,4,-1,0.000,0,0,0.000,-4.394,-12.648,-4.974,0.026,0.607,2,14,0,0.382,0,0,3.534,-5.600,-0.453,-5.006,-0.006,1.200,2,14,0,0.285,0,0,2.443,0.889,13.962,18,109,0.511,-0.284,2.367,-0.118,0.486
8.0,-3.872,-1.123,-4.327,0.673,0.021,2,4,-1,0.000,0,0,0.000,-1.999,3.868,-2.385,2.615,0.217,2,14,0,0.415,58,1,1.699,-9.819,0.985,-0.317,4.683,0.370,2,14,0,0.511,51,1,7.705,0.066,2.507,-4.776,0.224,0.037,2,4,0,0.295,0,1,3.584,-3.810,-0.581,-5.096,-0.096,0.133,2,4,-1,0.000,0,0,0.000,-0.241,3.271,-5.078,-0.078,0.041,2,4,0,0.328,0,1,3.682,-4.029,-0.238,-4.696,0.304,0.606,2,4,-1,0.000,0,0,0.000,-4.795,-12.371,-4.993,0.007,1.127,2,14,0,0.275,0,0,2.721,-4.380,-0.320,-5.036,-0.036,0.460,2,14,0,0.279,0,1,1.066,0.571,14.277,22,109,0.511,-0.415,2.850,-0.143,0.479
9.0,-3.852,-1.126,-4.317,0.683,0.064,2,4,-1,0.000,0,0,0.000,-2.280,3.882,-2.428,2.572,0.179,2,4,0,0.415,58,1,1.699,-9.512,0.827,-0.326,4.674,0.415,2,4,0,0.511,51,1,7.705,0.023,2.495,-4.758,0.242,0.090,2,4,0,0.295,0,1,3.584,-3.456,-0.919,-5.116,-0.116,1.666,2,4,-1,0.000,0,0,0.000,-0.191,3.253,-5.080,-0.080,0.067,2,4,0,0.328,0,1,3.682,-3.404,-0.412,-4.686,0.314,0.749,2,4,-1,0.000,0,0,0.000,-6.685,-12.177,-4.946,0.054,2.351,2,14,0,0.342,0,0,0.961,-5.311,0.446,-4.773,0.227,3.572,2,14,0,0.277,0,1,0.888,0.668,15.473,25,109,0.511,-0.569,3.326,-0.166,0.472
10.0,-3.906,-1.106,-4.251,0.749,0.040,2,4,-1,0.000,0,0,0.000,-2.396,3.895,-2.442,2.558,0.082,2,4,0,0.415,58,1,1.699,-9.221,0.694,-0.362,4.638,0.323,2,4,0,0.511,51,1,7.705,0.023,2.548,-4.709,0.291,0.065,2,4,0,0.295,0,1,3.584,-3.406,-0.996,-5.120,-0.120,0.572,2,4,-1,0.000,0,0,0.000,-0.120,3.345,-5.004,-0.004,0.045,2,4,0,0.328,0,1,3.682,-3.615,-0.251,-4.487,0.513,0.676,2,4,-1,0.000,0,0,0.000,-8.824,-12.372,-5.024,-0.024,1.810,2,14,0,0.507,0,0,2.508,-6.523,1.907,-3.907,1.093,0.329,2,14,0,0.277,0,1,0.888,0.862,17.205,28,109,0.511,-0.747,3.793,-0.190,0.463
11.0,-3.928,-1.126,-4.264,0.736,0.021,2,4,-1,0.000,0,0,0.000,-2.525,3.933,-2.441,2.559,0.004,2,4,0,0.415,58,1,1.699,-9.109,0.748,-0.358,4.642,0.077,2,4,0,0.511,51,1,7.705,0.022,2.564,-4.719,0.281,0.046,2,4,0,0.295,0,1,3.584,-3.782,-0.441,-5.105,-0.105,0.482,2,4,-1,0.000,0,0,0.000,-0.208,3.271,-5.032,-0.032,0.064,2,4,0,0.328,0,1,3.682,-4.244,-0.057,-4.757,0.243,0.575,2,4,-1,0.000,0,0,0.000,-9.814,-12.865,-5.028,-0.028,0.662,2,14,0,0.283,0,0,3.905,-6.636,1.847,-3.832,1.168,0.171,2,4,0,0.277,0,1,0.888,0.695,18.440,31,109,0.511,-0.948,4.251,-0.213,0.453
12.0,-3.895,-1.153,-4.278,0.722,0.019,2,4,-1,0.000,0,0,0.000,-2.584,3.934,-2.437,2.563,0.133,2,4,0,0.415,58,1,1.699,-9.193,0.858,-0.416,4.584,0.018,2,4,0,0.511,51,1,7.705,0.004,2.532,-4.748,0.252,0.024,2,4,0,0.295,0,1,3.584,-4.007,-0.323,-5.095,-0.095,0.041,2,4,-1,0.000,0,0,0.000,-0.236,3.309,-5.029,-0.029,0.057,2,4,0,0.328,0,1,3.682,-4.494,-0.071,-4.821,0.179,0.120,2,4,-1,0.000,0,0,0.000,-9.316,-13.229,-5.006,-0.006,1.135,2,14,0,0.319,0,0,3.918,-6.532,1.746,-3.931,1.069,0.200,2,4,0,0.277,0,1,0.888,0.614,18.628,34,109,0.511,-1.172,4.698,-0.235,0.441
13.0,-3.849,-1.121,-4.249,0.751,0.048,2,4,-1,0.000,0,0,0.000,-2.442,3.864,-2.388,2.612,0.142,2,4,0,0.415,58,1,1.699,-9.181,0.853,-0.362,4.638,0.037,2,4,0,0.511,51,1,7.705,0.133,2.537,-4.756,0.244,0.064,2,4,0,0.295,0,1,3.584,-3.955,-0.401,-5.098,-0.098,0.141,2,4,-1,0.000,0,0,0.000,-0.196,3.351,-5.056,-0.056,0.004,2,4,0,0.328,0,1,3.682,-4.331,-0.208,-4.782,0.218,0.103,2,4,-1,0.000,0,0,0.000,-7.334,-13.272,-4.971,0.029,2.666,2,14,0,0.342,0,0,2.459,-6.461,1.640,-3.882,1.118,0.086,2,4,0,0.277,0,1,0.888,0.527,17.799,37,109,0.511,-1.418,5.133,-0.257,0.429
14.0,-3.889,-1.114,-4.314,0.686,0.055,2,4,-1,0.000,0,0,0.000,-2.422,3.817,-2.448,2.552,0.069,2,4,0,0.415,58,1,1.699,-9.153,0.868,-0.251,4.749,0.042,2,4,0,0.511,51,1,7.705,0.112,2.613,-4.708,0.292,0.062,2,4,0,0.295,0,1,3.584,-3.861,-0.433,-5.052,-0.052,0.073,2,4,-1,0.000,0,0,0.000,-0.197,3.367,-5.022,-0.022,0.027,2,4,0,0.328,0,1,3.682,-4.390,-0.238,-4.767,0.233,0.003,2,4,-1,0.000,0,0,0.000,-4.509,-12.848,-5.001,-0.001,3.093,2,14,0,0.537,0,0,0.113,-6.479,1.667,-3.853,1.147,0.053,2,4,0,0.277,0,1,0.888,0.631,16.468,40,109,0.537,-1.685,5.555,-0.278,0.416
