t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1.0,nan,nan,nan,nan,nan,0,0,0,0.237,0,0,0.024,-0.292,3.042,0.488,5.488,0.005,0,0,0,0.247,0,0,0.073,-0.282,-2.773,1.136,6.136,0.030,0,0,-1,0.000,0,0,0.000,2.883,-0.164,-0.788,4.212,0.013,2,14,-1,0.000,0,0,0.000,nan,nan,nan,nan,nan,0,0,0,0.235,0,0,0.045,3.062,3.023,-0.799,4.201,0.027,0,0,0,0.243,0,0,0.087,-3.264,2.949,-0.396,4.604,0.014,2,14,0,0.229,0,0,0.029,3.146,-3.094,-0.200,4.800,0.019,2,14,0,0.230,0,0,0.073,-3.285,-2.773,-0.628,4.372,0.016,0,0,-1,0.000,0,0,0.000,3.000,nan,0,0,0.247,nan,nan,nan,nan
2.0,-0.098,0.144,0.241,5.241,0.003,0,0,0,0.947,0,1,0.055,-0.271,3.030,0.418,5.418,0.004,2,14,0,0.244,0,0,0.054,-0.262,-2.816,1.111,6.111,0.019,2,14,0,0.225,0,1,0.071,2.861,-0.161,-0.772,4.228,0.019,2,14,0,0.227,0,0,0.074,-2.692,-0.004,0.313,5.313,0.002,0,0,0,0.233,0,1,0.045,3.035,3.058,-0.796,4.204,0.024,2,14,0,0.279,0,0,0.088,-3.267,2.961,-0.379,4.621,0.010,2,14,0,0.228,0,0,0.015,3.154,-3.087,-0.203,4.797,0.020,2,14,0,0.230,0,1,0.080,-3.281,-2.780,-0.622,4.378,0.017,2,14,0,0.282,0,0,0.164,2.599,0.357,0,0,0.947,0.000,0.000,0.000,0.000
3.0,-0.099,0.175,0.236,5.236,0.012,2,14,0,0.233,0,1,0.087,-0.230,3.035,0.411,5.411,0.014,2,14,0,0.243,0,1,0.014,-0.287,-2.834,1.072,6.072,0.031,2,14,0,0.231,0,1,0.098,2.837,-0.208,-0.779,4.221,0.027,2,14,0,0.232,0,0,0.114,-2.693,-0.004,0.306,5.306,0.002,2,14,0,0.241,0,1,0.044,3.034,3.074,-0.784,4.216,0.021,2,14,0,0.233,0,0,0.085,-3.239,2.945,-0.326,4.674,0.014,2,14,0,0.231,0,0,0.048,3.162,-3.079,-0.209,4.791,0.022,2,14,0,0.245,0,1,0.088,-3.276,-2.786,-0.618,4.382,0.019,2,14,0,0.294,0,0,0.171,2.601,0.349,0,0,0.294,0.000,0.000,0.000,0.000
4.0,-0.104,0.164,0.236,5.236,0.005,2,14,0,0.244,0,1,0.076,-0.225,3.073,0.415,5.415,0.021,2,14,0,0.272,0,1,0.032,-0.292,-2.811,1.090,6.090,0.021,2,14,0,0.250,0,1,0.100,2.861,-0.213,-0.896,4.104,0.096,2,14,0,0.231,0,0,0.101,-2.694,-0.004,0.298,5.298,0.003,2,14,0,0.248,0,1,0.044,3.088,3.078,-0.862,4.138,0.100,2,14,0,0.232,0,0,0.032,-3.272,2.938,-0.375,4.625,0.062,2,14,0,0.276,0,0,0.036,3.171,-3.070,-0.215,4.785,0.024,2,14,0,0.238,0,1,0.098,-3.268,-2.791,-0.672,4.328,0.018,2,14,0,0.278,0,0,0.179,2.597,0.348,0,0,0.278,0.000,0.000,0.000,0.000
5.0,-0.084,0.114,0.209,5.209,0.016,2,14,0,1.095,0,1,0.026,-0.257,3.060,0.473,5.473,0.007,2,14,0,0.311,0,1,0.043,-0.250,-2.813,1.027,6.027,0.008,2,14,0,0.289,0,1,0.060,2.942,-0.130,-1.449,3.551,0.140,2,14,0,0.310,0,0,0.014,-2.697,-0.004,0.288,5.288,0.003,2,14,0,0.255,0,1,0.044,3.210,3.073,-1.377,3.623,0.104,2,14,0,0.268,0,0,0.094,-3.265,2.929,-0.944,4.056,0.081,2,14,0,0.226,0,0,0.048,3.183,-3.058,-0.224,4.776,0.026,2,14,0,0.241,0,1,0.112,-3.300,-2.765,-1.230,3.770,0.143,2,14,0,0.268,0,0,0.145,2.616,0.381,0,0,1.095,0.000,0.000,0.000,0.000
6.0,-0.084,0.121,0.213,5.213,0.056,2,14,0,0.240,0,1,0.032,-0.231,3.104,0.542,5.542,0.077,2,14,0,0.248,0,1,0.065,-0.178,-2.829,0.988,5.988,0.043,2,14,0,0.262,0,1,0.024,3.045,-0.038,-2.293,2.707,0.090,2,14,0,0.241,0,0,0.153,-2.698,0.012,0.276,5.276,0.002,2,12,0,0.244,0,1,0.060,3.200,3.192,-2.237,2.763,0.070,2,14,0,0.322,0,0,0.132,-3.264,3.061,-1.783,3.217,0.088,2,14,0,0.238,0,0,0.087,3.205,-3.036,-0.235,4.765,0.025,2,12,0,0.245,0,1,0.134,-3.382,-2.661,-2.023,2.977,0.154,2,12,0,0.232,0,0,0.105,2.617,0.511,0,0,0.322,0.000,0.000,0.000,0.000
7.0,-0.036,0.154,0.082,5.082,0.033,2,14,0,0.236,0,1,0.084,-0.215,3.099,0.105,5.105,0.035,2,14,0,0.249,0,1,0.059,-0.137,-2.764,0.858,5.858,0.070,2,14,0,0.238,0,1,0.071,3.151,-0.088,-3.430,1.570,0.054,2,14,0,0.322,0,0,0.226,-2.700,0.013,0.266,5.266,0.003,2,12,0,0.244,0,1,0.060,3.172,3.183,-3.422,1.578,0.052,2,14,0,0.299,0,0,0.108,-3.239,3.086,-2.940,2.060,0.019,2,14,0,0.312,0,0,0.118,3.223,-3.018,-0.248,4.752,0.029,2,12,0,0.245,0,1,0.134,-3.474,-2.576,-1.170,3.830,0.118,2,12,0,0.232,0,0,0.105,2.675,0.636,0,0,0.322,0.000,0.000,0.000,0.000
8.0,-0.060,0.208,-0.544,4.456,0.016,2,14,0,0.244,0,1,0.124,-0.302,3.120,-0.476,4.524,0.034,2,14,0,0.296,0,1,0.113,-0.153,-2.729,0.317,5.317,0.021,2,14,0,0.287,0,1,0.089,3.035,-0.060,-4.657,0.343,0.104,2,14,0,0.187,0,0,0.134,-2.703,0.014,0.257,5.257,0.004,2,12,0,0.244,0,1,0.060,3.222,3.060,-4.696,0.304,0.081,2,14,0,0.186,0,0,0.109,-3.265,3.026,-4.209,0.791,0.072,2,14,0,0.207,0,0,0.054,3.244,-2.998,-0.263,4.737,0.032,2,12,0,0.245,0,1,0.134,-3.556,-2.505,-0.233,4.767,0.113,2,12,0,0.232,0,0,0.105,2.704,0.744,0,0,0.296,0.000,0.000,0.000,0.000
9.0,-0.073,0.139,-1.716,3.284,0.089,2,14,0,0.241,0,0,0.054,-0.297,3.065,-1.509,3.491,0.074,2,14,0,0.242,0,0,0.083,-0.193,-2.776,-0.394,4.606,0.038,2,14,0,0.324,0,1,0.034,2.917,-0.094,-5.366,-0.366,0.134,2,14,0,0.177,0,0,0.051,-2.707,0.015,0.249,5.249,0.004,2,12,0,0.244,0,1,0.060,3.174,2.938,-5.353,-0.353,0.096,2,14,0,0.234,0,0,0.162,-3.256,2.936,-5.138,-0.138,0.078,2,14,0,0.219,0,0,0.042,3.267,-2.975,-0.280,4.720,0.036,2,12,0,0.245,0,1,0.134,-3.627,-2.442,0.332,5.332,0.110,2,12,0,0.232,0,0,0.105,2.625,0.839,0,0,0.324,0.000,0.000,0.000,0.000
10.0,-0.109,0.104,-3.150,1.850,0.078,2,14,0,0.321,0,0,0.023,-0.267,3.031,-2.937,2.063,0.045,2,14,0,0.329,0,0,0.050,-0.265,-2.820,-1.322,3.678,0.028,2,14,0,0.229,0,0,0.074,2.807,-0.131,-5.692,-0.692,0.094,2,14,0,0.188,0,0,0.126,-2.711,0.017,0.242,5.242,0.005,2,12,0,0.244,0,1,0.060,3.104,2.938,-5.762,-0.762,0.054,2,14,0,0.184,0,0,0.153,-3.258,2.922,-5.479,-0.479,0.033,2,14,0,0.207,0,0,0.055,3.292,-2.948,-0.298,4.702,0.040,2,12,0,0.245,0,1,0.134,-3.663,-2.378,0.684,5.684,0.151,2,12,0,0.232,0,0,0.105,2.615,0.909,0,0,0.329,0.000,0.000,0.000,0.000
