t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
14.0,0.229,0.235,-5.003,-0.003,0.068,2,14,0,0.184,0,0,0.071,0.290,2.819,-5.062,-0.062,0.008,2,14,0,0.139,0,0,0.011,-0.099,-2.913,-4.986,0.014,0.056,2,14,0,0.137,0,0,0.127,2.924,0.287,-5.031,-0.031,0.044,2,14,0,0.138,0,0,0.107,-2.684,0.154,-4.993,0.007,0.060,2,14,0,0.175,0,0,0.104,2.585,0.352,0,0,0.184,0.000,0.000,0.000,0.000
15.0,0.280,0.193,-5.020,-0.020,0.071,2,14,0,0.176,0,0,0.055,0.288,2.806,-4.993,0.007,0.006,2,14,0,0.139,0,0,0.009,-0.152,-2.896,-4.996,0.004,0.076,2,14,0,0.164,0,0,0.135,3.007,0.322,-5.005,-0.005,0.059,2,14,0,0.180,0,0,0.103,-2.712,0.145,-4.988,0.012,0.033,2,14,0,0.139,0,0,0.078,2.613,0.347,0,0,0.180,0.000,0.000,0.000,0.000
16.0,0.294,0.084,-4.969,0.031,0.051,2,14,0,0.153,0,0,0.099,0.326,2.806,-4.985,0.015,0.002,2,14,0,0.167,0,0,0.031,-0.229,-3.006,-5.044,-0.044,0.091,2,14,0,0.167,0,0,0.084,3.042,0.255,-5.002,-0.002,0.057,2,14,0,0.182,0,0,0.050,-2.812,0.096,-4.998,0.002,0.051,2,14,0,0.140,0,0,0.067,2.722,0.380,0,0,0.182,0.000,0.000,0.000,0.000
17.0,0.304,0.092,-4.962,0.038,0.029,2,14,0,0.151,0,0,0.102,0.288,2.827,-5.025,-0.025,0.022,2,14,0,0.167,0,0,0.018,-0.232,-3.064,-4.926,0.074,0.057,2,14,0,0.198,0,0,0.090,3.127,0.192,-4.968,0.032,0.044,2,14,0,0.182,0,0,0.120,-2.935,0.136,-4.994,0.006,0.032,2,14,0,0.166,0,0,0.149,2.736,0.336,0,0,0.198,0.000,0.000,0.000,0.000
18.0,0.290,0.163,-4.936,0.064,0.057,2,14,0,0.148,0,0,0.055,0.225,2.830,-4.977,0.023,0.022,2,14,0,0.163,0,0,0.073,-0.214,-3.106,-4.970,0.030,0.052,2,14,0,0.164,0,0,0.100,3.058,0.188,-5.006,-0.006,0.062,2,14,0,0.168,0,0,0.061,-2.835,0.152,-4.968,0.032,0.064,2,14,0,0.166,0,0,0.050,2.668,0.332,0,0,0.168,0.000,0.000,0.000,0.000
19.0,0.221,0.182,-4.960,0.040,0.057,2,14,0,0.175,0,0,0.022,0.163,2.826,-4.976,0.024,0.031,2,14,0,0.139,0,0,0.135,-0.178,-3.148,-4.973,0.027,0.043,2,14,0,0.138,0,0,0.121,2.928,0.213,-5.029,-0.029,0.056,2,14,0,0.176,0,0,0.077,-2.677,0.212,-4.997,0.003,0.061,2,14,0,0.138,0,0,0.122,2.645,0.386,0,0,0.176,0.000,0.000,0.000,0.000
20.0,0.127,0.144,-5.005,-0.005,0.031,2,14,0,0.145,0,0,0.109,0.304,2.813,-4.994,0.006,0.082,2,14,0,0.166,0,0,0.004,-0.215,-3.167,-4.995,0.005,0.053,2,14,0,0.172,0,0,0.152,2.870,0.172,-5.013,-0.013,0.005,2,14,0,0.147,0,0,0.145,-2.664,0.203,-5.007,-0.007,0.033,2,14,0,0.171,0,0,0.134,2.675,0.393,0,0,0.172,0.000,0.000,0.000,0.000
21.0,0.115,0.151,-5.033,-0.033,0.018,2,14,0,0.149,0,0,0.120,0.386,2.891,-4.990,0.010,0.047,2,14,0,0.175,0,0,0.119,-0.154,-3.077,-4.999,0.001,0.107,2,14,0,0.206,0,0,0.050,2.896,0.166,-5.017,-0.017,0.060,2,14,0,0.148,0,0,0.125,-2.802,0.181,-5.005,-0.005,0.070,2,14,0,0.136,0,0,0.025,2.753,0.402,0,0,0.206,0.000,0.000,0.000,0.000
22.0,0.184,0.113,-5.057,-0.057,0.068,2,14,0,0.186,0,0,0.073,0.395,2.870,-5.030,-0.030,0.040,2,14,0,0.158,0,0,0.116,-0.099,-2.985,-4.983,0.017,0.075,2,14,0,0.167,0,0,0.066,3.028,0.182,-5.001,-0.001,0.075,2,14,0,0.171,0,0,0.041,-2.841,0.125,-5.023,-0.023,0.042,2,14,0,0.142,0,0,0.061,2.765,0.415,0,0,0.186,0.000,0.000,0.000,0.000
23.0,0.198,0.114,-5.051,-0.051,0.068,2,14,0,0.148,0,0,0.063,0.340,2.842,-4.998,0.002,0.065,2,14,0,0.140,0,0,0.054,-0.037,-2.919,-5.021,-0.021,0.030,2,14,0,0.163,0,0,0.158,3.040,0.217,-4.968,0.032,0.047,2,14,0,0.147,0,0,0.032,-2.791,0.115,-5.020,-0.020,0.018,2,14,0,0.170,0,0,0.045,2.732,0.375,0,0,0.170,0.000,0.000,0.000,0.000
24.0,0.236,0.135,-4.988,0.012,0.073,2,14,0,0.172,0,0,0.030,0.329,2.794,-5.053,-0.053,0.059,2,14,0,0.206,0,0,0.038,-0.041,-2.939,-5.045,-0.045,0.053,2,14,0,0.160,0,0,0.142,3.035,0.262,-4.976,0.024,0.023,2,14,0,0.139,0,0,0.051,-2.755,0.118,-5.022,-0.022,0.023,2,14,0,0.202,0,0,0.054,2.662,0.388,0,0,0.206,0.000,0.000,0.000,0.000
25.0,0.353,0.091,-5.007,-0.007,0.048,2,14,0,0.151,0,0,0.138,0.288,2.749,-4.997,0.003,0.040,2,14,0,0.162,0,0,0.062,-0.097,-2.951,-5.019,-0.019,0.083,2,14,0,0.164,0,0,0.095,3.071,0.274,-4.976,0.024,0.008,2,14,0,0.153,0,0,0.084,-2.750,0.176,-5.018,-0.018,0.031,2,14,0,0.166,0,0,0.041,2.659,0.382,0,0,0.166,0.000,0.000,0.000,0.000
26.0,0.375,0.177,-4.997,0.003,0.062,2,14,0,0.177,0,0,0.141,0.221,2.769,-4.971,0.029,0.028,2,14,0,0.140,0,0,0.087,-0.214,-2.981,-5.058,-0.058,0.087,2,14,0,0.158,0,0,0.083,2.975,0.310,-4.975,0.025,0.038,2,14,0,0.135,0,0,0.096,-2.754,0.192,-4.995,0.005,0.029,2,14,0,0.200,0,0,0.048,2.596,0.415,0,0,0.200,0.000,0.000,0.000,0.000
27.0,0.334,0.220,-4.996,0.004,0.080,2,14,0,0.153,0,0,0.113,0.211,2.826,-5.023,-0.023,0.040,2,14,0,0.165,0,0,0.086,-0.285,-2.998,-4.997,0.003,0.057,2,14,0,0.137,0,0,0.140,3.020,0.275,-4.960,0.040,0.050,2,14,0,0.152,0,0,0.058,-2.791,0.154,-4.974,0.026,0.030,2,14,0,0.167,0,0,0.005,2.610,0.399,0,0,0.167,0.000,0.000,0.000,0.000
28.0,0.196,0.256,-4.994,0.006,0.101,2,14,0,0.179,0,0,0.098,0.219,2.870,-5.037,-0.037,0.040,2,14,0,0.167,0,0,0.097,-0.208,-3.092,-4.951,0.049,0.072,2,14,0,0.166,0,0,0.087,3.045,0.254,-4.979,0.021,0.050,2,14,0,0.155,0,0,0.052,-2.846,0.135,-5.044,-0.044,0.022,2,14,0,0.169,0,0,0.062,2.613,0.323,0,0,0.179,0.000,0.000,0.000,0.000
