t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
118.0,19.615,-0.093,0.059,5.059,0.014,1,14,0,0.237,0,1,0.145,20.209,3.106,-5.451,-0.451,0.014,2,14,0,0.157,0,0,0.021,19.981,-2.931,-5.197,-0.197,0.056,2,14,0,0.167,0,0,0.151,20.864,-0.267,0.612,5.612,0.035,1,14,0,0.339,0,1,2.338,17.123,-0.048,-5.760,-0.760,0.073,2,14,0,0.166,0,0,0.041,1.377,2.152,58,0,0.339,20.000,0.000,0.000,0.000
119.0,19.544,-0.061,0.107,5.107,0.013,1,14,0,0.237,0,1,0.145,20.209,3.072,-5.523,-0.523,0.009,2,14,0,0.133,0,0,0.052,19.983,-3.064,-5.156,-0.156,0.080,2,14,0,0.167,0,0,0.100,20.843,-0.294,0.562,5.562,0.023,1,14,0,0.339,0,1,2.338,17.012,-0.012,-5.717,-0.717,0.051,2,14,0,0.142,0,0,0.125,1.396,2.177,59,0,0.339,20.000,0.000,0.000,0.000
120.0,19.527,-0.080,0.146,5.146,0.009,1,14,0,0.237,0,1,0.145,20.189,3.130,-5.575,-0.575,0.020,2,14,0,0.157,0,0,0.037,19.940,-3.161,-5.242,-0.242,0.061,2,14,0,0.203,0,0,0.125,20.865,-0.287,0.595,5.595,0.026,1,14,0,0.339,0,1,2.338,17.004,0.062,-5.718,-0.718,0.032,2,14,0,0.137,0,0,0.151,1.426,2.154,60,0,0.339,20.000,0.000,0.000,0.000
121.0,19.571,-0.100,0.146,5.146,0.012,1,14,0,0.237,0,1,0.145,20.170,3.180,-5.604,-0.604,0.016,2,14,0,0.137,0,0,0.079,19.861,-3.149,-5.229,-0.229,0.050,2,14,0,0.173,0,0,0.104,20.783,-0.278,0.581,5.581,0.031,1,14,0,0.339,0,1,2.338,17.112,0.064,-5.744,-0.744,0.063,2,14,0,0.169,0,0,0.078,1.299,2.235,61,0,0.339,20.000,0.000,0.000,0.000
122.0,19.633,-0.022,0.147,5.147,0.043,1,14,0,0.237,0,1,0.145,20.205,3.141,-5.546,-0.546,0.038,2,14,0,0.153,0,0,0.028,19.811,-3.085,-5.217,-0.217,0.053,2,14,0,0.167,0,0,0.083,20.724,-0.263,0.613,5.613,0.041,1,14,0,0.339,0,1,2.338,17.153,0.033,-5.719,-0.719,0.056,2,14,0,0.139,0,0,0.046,1.210,2.291,62,0,0.339,20.000,0.000,0.000,0.000
123.0,19.635,0.007,0.072,5.072,0.036,1,14,0,0.237,0,1,0.145,20.347,3.127,-5.508,-0.508,0.042,2,14,0,0.160,0,0,0.120,19.817,-3.033,-5.165,-0.165,0.046,2,14,0,0.206,0,0,0.070,20.760,-0.318,0.607,5.607,0.019,1,14,0,0.339,0,1,2.338,17.137,-0.029,-5.736,-0.736,0.037,2,14,0,0.166,0,0,0.021,1.287,2.263,63,0,0.339,20.000,0.000,0.000,0.000
124.0,19.661,-0.012,0.038,5.038,0.029,1,14,0,0.237,0,1,0.145,20.387,3.105,-5.487,-0.487,0.040,2,14,0,0.197,0,0,0.164,19.784,-2.978,-5.147,-0.147,0.042,2,14,0,0.172,0,0,0.122,20.750,-0.330,0.593,5.593,0.018,1,14,0,0.339,0,1,2.338,17.184,0.027,-5.759,-0.759,0.011,2,14,0,0.194,0,0,0.059,1.263,2.274,64,0,0.339,20.000,0.000,0.000,0.000
125.0,19.660,-0.003,0.098,5.098,0.019,1,14,0,0.237,0,1,0.145,20.237,3.064,-5.550,-0.550,0.103,2,14,0,0.161,0,0,0.059,19.819,-2.975,-5.102,-0.102,0.063,2,14,0,0.171,0,0,0.101,20.700,-0.286,0.591,5.591,0.026,1,14,0,0.339,0,1,2.338,17.172,-0.021,-5.780,-0.780,0.046,2,14,0,0.179,0,0,0.036,1.185,2.318,65,0,0.339,20.000,0.000,0.000,0.000
126.0,19.641,0.034,0.140,5.140,0.021,1,14,0,0.237,0,1,0.145,20.097,3.054,-5.546,-0.546,0.069,2,14,0,0.164,0,0,0.143,19.889,-3.011,-5.108,-0.108,0.071,2,14,0,0.170,0,0,0.038,20.744,-0.290,0.565,5.565,0.007,1,14,0,0.339,0,1,2.338,17.107,-0.083,-5.778,-0.778,0.046,2,14,0,0.164,0,0,0.080,1.226,2.274,66,0,0.339,20.000,0.000,0.000,0.000
127.0,19.684,0.032,0.116,5.116,0.025,1,14,0,0.237,0,1,0.145,20.045,3.078,-5.536,-0.536,0.040,2,14,0,0.161,0,0,0.185,19.935,-3.084,-5.124,-0.124,0.055,2,14,0,0.140,0,0,0.061,20.771,-0.321,0.675,5.675,0.012,1,14,0,0.339,0,1,2.338,17.056,-0.062,-5.789,-0.789,0.033,2,14,0,0.175,0,0,0.097,1.273,2.252,67,0,0.339,20.000,0.000,0.000,0.000
128.0,19.635,0.014,0.066,5.066,0.014,1,14,0,0.237,0,1,0.145,20.105,3.163,-5.496,-0.496,0.090,2,14,0,0.160,0,0,0.128,19.963,-3.050,-5.204,-0.204,0.010,2,14,0,0.175,0,0,0.078,20.809,-0.332,0.642,5.642,0.022,1,14,0,0.339,0,1,2.338,17.021,0.002,-5.742,-0.742,0.036,2,14,0,0.142,0,0,0.117,1.354,2.216,68,0,0.339,20.000,0.000,0.000,0.000
129.0,19.582,-0.033,0.081,5.081,0.024,1,14,0,0.237,0,1,0.145,20.248,3.180,-5.541,-0.541,0.105,2,14,0,0.162,0,0,0.062,19.943,-3.082,-5.222,-0.222,0.037,2,14,0,0.170,0,0,0.067,20.819,-0.326,0.569,5.569,0.019,1,14,0,0.339,0,1,2.338,17.030,0.014,-5.756,-0.756,0.047,2,14,0,0.169,0,0,0.110,1.362,2.205,69,0,0.339,20.000,0.000,0.000,0.000
130.0,19.537,-0.071,0.048,5.048,0.035,1,14,0,0.237,0,1,0.145,20.379,3.177,-5.565,-0.565,0.060,2,14,0,0.131,0,0,0.163,19.939,-3.124,-5.161,-0.161,0.047,2,14,0,0.166,0,0,0.094,20.845,-0.312,0.571,5.571,0.024,1,14,0,0.339,0,1,2.338,17.138,0.013,-5.708,-0.708,0.060,2,14,0,0.137,0,0,0.024,1.429,2.177,70,0,0.339,20.000,0.000,0.000,0.000
131.0,19.482,-0.100,0.122,5.122,0.047,1,14,0,0.237,0,1,0.145,20.388,3.149,-5.535,-0.535,0.053,2,14,0,0.161,0,0,0.166,19.922,-3.091,-5.222,-0.222,0.054,2,14,0,0.170,0,0,0.058,20.850,-0.318,0.630,5.630,0.020,1,14,0,0.339,0,1,2.338,17.181,0.007,-5.720,-0.720,0.029,2,14,0,0.145,0,0,0.046,1.475,2.174,71,0,0.339,20.000,0.000,0.000,0.000
132.0,19.534,-0.141,0.070,5.070,0.040,1,14,0,0.237,0,1,0.145,20.289,3.100,-5.502,-0.502,0.102,2,14,0,0.166,0,0,0.070,19.827,-3.085,-5.173,-0.173,0.040,2,14,0,0.148,0,0,0.069,20.804,-0.306,0.671,5.671,0.005,1,14,0,0.339,0,1,2.338,17.132,-0.018,-5.731,-0.731,0.024,2,14,0,0.168,0,0,0.009,1.415,2.217,72,0,0.339,20.000,0.000,0.000,0.000
133.0,19.620,-0.145,0.036,5.036,0.043,1,14,0,0.237,0,1,0.145,20.129,3.085,-5.501,-0.501,0.086,2,14,0,0.161,0,0,0.101,19.777,-3.060,-5.156,-0.156,0.029,2,14,0,0.141,0,0,0.108,20.766,-0.295,0.770,5.770,0.019,1,14,0,0.339,0,1,2.338,17.092,-0.041,-5.745,-0.745,0.020,2,14,0,0.138,0,0,0.055,1.369,2.254,73,0,0.339,20.000,0.000,0.000,0.000
134.0,19.633,-0.132,0.077,5.077,0.033,1,14,0,0.237,0,1,0.145,20.120,3.123,-5.471,-0.471,0.012,2,14,0,0.134,0,0,0.104,19.851,-3.023,-5.205,-0.205,0.049,2,14,0,0.165,0,0,0.043,20.755,-0.309,0.762,5.762,0.010,1,14,0,0.339,0,1,2.338,17.106,-0.003,-5.767,-0.767,0.018,2,14,0,0.138,0,0,0.033,1.327,2.266,74,0,0.339,20.000,0.000,0.000,0.000
135.0,19.696,-0.108,0.094,5.094,0.038,1,14,0,0.237,0,1,0.145,20.181,3.108,-5.501,-0.501,0.039,2,14,0,0.161,0,0,0.045,19.806,-2.965,-5.211,-0.211,0.021,2,14,0,0.168,0,0,0.114,20.779,-0.336,0.760,5.760,0.007,1,14,0,0.339,0,1,2.338,17.131,0.009,-5.748,-0.748,0.009,2,14,0,0.143,0,0,0.020,1.291,2.247,75,0,0.339,20.000,0.000,0.000,0.000
136.0,19.667,-0.097,0.144,5.144,0.019,1,14,0,0.237,0,1,0.145,20.212,3.064,-5.530,-0.530,0.042,2,14,0,0.131,0,0,0.059,19.757,-2.981,-5.194,-0.194,0.067,2,14,0,0.166,0,0,0.147,20.774,-0.319,0.717,5.717,0.004,1,14,0,0.339,0,1,2.338,17.117,-0.019,-5.757,-0.757,0.005,2,14,0,0.143,0,0,0.021,1.266,2.249,76,0,0.339,20.000,0.000,0.000,0.000
137.0,19.659,-0.084,0.087,5.087,0.008,1,14,0,0.237,0,1,0.145,20.195,3.062,-5.516,-0.516,0.031,2,14,0,0.131,0,0,0.068,19.920,-3.029,-5.191,-0.191,0.105,2,14,0,0.420,0,0,0.038,20.836,-0.308,0.677,5.677,0.016,1,14,0,0.339,0,1,2.338,17.042,-0.008,-5.705,-0.705,0.006,2,14,0,0.135,0,0,0.095,1.336,2.186,77,0,0.420,20.000,0.000,0.000,0.000
138.0,19.719,-0.028,0.080,5.080,0.030,1,14,0,0.237,0,1,0.145,20.189,3.105,-5.572,-0.572,0.038,2,14,0,0.160,0,0,0.041,19.999,-3.097,-5.166,-0.166,0.059,2,14,0,0.142,0,0,0.124,20.893,-0.305,0.670,5.670,0.025,1,14,0,0.339,0,1,2.338,17.016,-0.027,-5.682,-0.682,0.031,2,14,0,0.168,0,0,0.124,1.343,2.129,78,0,0.339,20.000,0.000,0.000,0.000
139.0,19.740,-0.057,0.047,5.047,0.020,1,14,0,0.237,0,1,0.145,20.254,3.181,-5.517,-0.517,0.039,2,14,0,0.133,0,0,0.066,20.033,-3.094,-5.152,-0.152,0.023,2,14,0,0.166,0,0,0.156,20.867,-0.262,0.638,5.638,0.024,1,14,0,0.339,0,1,2.338,17.095,-0.004,-5.699,-0.699,0.063,2,14,0,0.169,0,0,0.045,1.289,2.149,79,0,0.339,20.000,0.000,0.000,0.000
140.0,19.693,-0.067,0.074,5.074,0.010,1,14,0,0.237,0,1,0.145,20.270,3.167,-5.488,-0.488,0.015,2,14,0,0.131,0,0,0.064,19.971,-3.115,-5.069,-0.069,0.067,2,14,0,0.134,0,0,0.109,20.834,-0.276,0.649,5.649,0.009,1,14,0,0.339,0,1,2.338,17.187,-0.016,-5.765,-0.765,0.046,2,14,0,0.135,0,0,0.050,1.295,2.184,80,0,0.339,20.000,0.000,0.000,0.000
141.0,19.608,-0.054,0.023,5.023,0.029,1,14,0,0.237,0,1,0.145,20.349,3.126,-5.476,-0.476,0.032,2,14,0,0.136,0,0,0.125,19.910,-3.072,-5.085,-0.085,0.078,2,14,0,0.145,0,0,0.035,20.870,-0.289,0.667,5.667,0.007,1,14,0,0.339,0,1,2.338,17.193,0.009,-5.712,-0.712,0.007,2,14,0,0.140,0,0,0.058,1.436,2.150,81,0,0.339,20.000,0.000,0.000,0.000
142.0,19.636,-0.044,-0.075,4.925,0.017,1,14,0,0.237,0,1,0.145,20.299,3.095,-5.591,-0.591,0.072,2,14,0,0.159,0,0,0.082,19.862,-3.085,-5.110,-0.110,0.059,2,14,0,0.163,0,0,0.043,20.857,-0.260,0.594,5.594,0.010,1,14,0,0.339,0,1,2.338,17.192,0.062,-5.719,-0.719,0.035,2,14,0,0.134,0,0,0.090,1.409,2.159,82,0,0.339,20.000,0.000,0.000,0.000
143.0,19.586,-0.073,-0.010,4.990,0.026,1,14,0,0.237,0,1,0.145,20.164,3.113,-5.587,-0.587,0.072,2,14,0,0.130,0,0,0.060,19.837,-3.098,-5.184,-0.184,0.025,2,14,0,0.201,0,0,0.069,20.933,-0.286,0.608,5.608,0.029,1,14,0,0.339,0,1,2.338,17.175,0.044,-5.788,-0.788,0.063,2,14,0,0.182,0,0,0.066,1.497,2.087,83,0,0.339,20.000,0.000,0.000,0.000
144.0,19.540,-0.093,-0.021,4.979,0.030,1,14,0,0.237,0,1,0.145,20.185,3.132,-5.587,-0.587,0.008,2,14,0,0.139,0,0,0.041,19.822,-3.041,-5.182,-0.182,0.037,2,14,0,0.169,0,0,0.063,20.908,-0.353,0.590,5.590,0.031,1,14,0,0.339,0,1,2.338,17.130,0.055,-5.794,-0.794,0.074,2,14,0,0.188,0,0,0.064,1.521,2.121,83,0,0.339,20.000,0.000,0.000,0.000
145.0,19.588,-0.108,-0.056,4.944,0.018,1,14,0,0.237,0,1,0.145,20.168,3.175,-5.529,-0.529,0.009,2,14,0,0.162,0,0,0.077,19.843,-3.027,-5.183,-0.183,0.026,2,14,0,0.147,0,0,0.048,20.843,-0.400,0.613,5.613,0.045,1,14,0,0.339,0,1,2.338,17.018,0.052,-5.795,-0.795,0.062,2,14,0,0.170,0,0,0.134,1.452,2.194,84,0,0.339,20.000,0.000,0.000,0.000
146.0,19.597,-0.097,0.039,5.039,0.012,1,14,0,0.237,0,1,0.145,20.203,3.148,-5.508,-0.508,0.041,2,14,0,0.159,0,0,0.035,19.871,-3.025,-5.206,-0.206,0.035,2,14,0,0.169,0,0,0.028,20.839,-0.435,0.640,5.640,0.050,1,14,0,0.339,0,1,2.338,16.973,0.068,-5.774,-0.774,0.041,2,14,0,0.168,0,0,0.182,1.420,2.205,85,0,0.339,20.000,0.000,0.000,0.000
147.0,19.524,-0.052,0.100,5.100,0.025,1,14,0,0.237,0,1,0.145,20.213,3.020,-5.539,-0.539,0.048,2,14,0,0.165,0,0,0.101,19.915,-3.018,-5.134,-0.134,0.022,2,14,0,0.146,0,0,0.043,20.872,-0.384,0.682,5.682,0.015,1,14,0,0.339,0,1,2.338,17.017,-0.027,-5.727,-0.727,0.080,2,14,0,0.167,0,0,0.121,1.505,2.162,85,0,0.339,20.000,0.000,0.000,0.000
148.0,19.527,-0.035,0.114,5.114,0.020,1,14,0,0.237,0,1,0.145,20.179,3.007,-5.520,-0.520,0.023,2,14,0,0.158,0,0,0.124,19.926,-3.010,-5.234,-0.234,0.016,2,14,0,0.137,0,0,0.055,20.849,-0.369,0.735,5.735,0.018,1,14,0,0.339,0,1,2.338,17.022,-0.144,-5.678,-0.678,0.078,2,14,0,0.173,0,0,0.176,1.498,2.182,86,0,0.339,20.000,0.000,0.000,0.000
149.0,19.589,-0.027,0.083,5.083,0.017,1,14,0,0.237,0,1,0.145,20.156,3.083,-5.560,-0.560,0.062,2,14,0,0.158,0,0,0.081,19.877,-3.042,-5.199,-0.199,0.035,2,14,0,0.164,0,0,0.009,20.821,-0.356,0.789,5.789,0.013,1,14,0,0.339,0,1,2.338,17.080,-0.139,-5.760,-0.760,0.083,2,14,0,0.132,0,0,0.141,1.457,2.208,87,0,0.339,20.000,0.000,0.000,0.000
150.0,19.594,-0.030,-0.012,4.988,0.011,1,14,0,0.237,0,1,0.145,20.253,3.100,-5.481,-0.481,0.066,2,14,0,0.204,0,0,0.036,19.891,-3.089,-5.133,-0.133,0.021,2,14,0,0.139,0,0,0.041,20.836,-0.323,0.657,5.657,0.012,1,14,0,0.339,0,1,2.338,17.201,-0.113,-5.758,-0.758,0.092,2,14,0,0.168,0,0,0.121,1.440,2.188,88,0,0.339,20.000,0.000,0.000,0.000
151.0,19.610,-0.033,0.046,5.046,0.011,1,14,0,0.237,0,1,0.145,20.287,3.147,-5.508,-0.508,0.042,2,14,0,0.206,0,0,0.067,19.853,-3.091,-5.140,-0.140,0.008,2,14,0,0.172,0,0,0.053,20.856,-0.318,0.594,5.594,0.017,1,14,0,0.339,0,1,2.338,17.279,0.017,-5.753,-0.753,0.090,2,14,0,0.164,0,0,0.143,1.390,2.168,89,0,0.339,20.000,0.000,0.000,0.000
152.0,19.681,-0.051,0.089,5.089,0.029,1,14,0,0.237,0,1,0.145,20.249,3.157,-5.535,-0.535,0.017,2,14,0,0.134,0,0,0.043,19.823,-3.102,-5.219,-0.219,0.019,2,14,0,0.147,0,0,0.083,20.885,-0.308,0.530,5.530,0.023,1,14,0,0.339,0,1,2.338,17.291,0.055,-5.692,-0.692,0.071,2,14,0,0.166,0,0,0.166,1.308,2.137,90,0,0.339,20.000,0.000,0.000,0.000
153.0,19.676,-0.074,0.062,5.062,0.021,1,14,0,0.237,0,1,0.145,20.199,3.107,-5.584,-0.584,0.039,2,14,0,0.132,0,0,0.029,19.861,-3.049,-5.183,-0.183,0.043,2,14,0,0.167,0,0,0.025,20.869,-0.322,0.499,5.499,0.012,1,14,0,0.339,0,1,2.338,17.203,0.048,-5.780,-0.780,0.102,2,14,0,0.201,0,0,0.088,1.295,2.155,91,0,0.339,20.000,0.000,0.000,0.000
154.0,19.698,-0.099,0.058,5.058,0.024,1,14,0,0.237,0,1,0.145,20.190,3.118,-5.577,-0.577,0.010,2,14,0,0.138,0,0,0.035,19.958,-3.026,-5.168,-0.168,0.033,2,14,0,0.164,0,0,0.075,20.832,-0.338,0.557,5.557,0.007,1,14,0,0.339,0,1,2.338,17.116,0.006,-5.762,-0.762,0.094,2,14,0,0.137,0,0,0.025,1.262,2.195,92,0,0.339,20.000,0.000,0.000,0.000
155.0,19.657,-0.044,0.119,5.119,0.006,1,14,0,0.237,0,1,0.145,20.260,3.181,-5.569,-0.569,0.014,2,14,0,0.159,0,0,0.069,19.973,-3.042,-5.168,-0.168,0.013,2,14,0,0.139,0,0,0.088,20.856,-0.330,0.503,5.503,0.010,1,14,0,0.339,0,1,2.338,17.036,0.026,-5.753,-0.753,0.059,2,14,0,0.141,0,0,0.106,1.291,2.169,93,0,0.339,20.000,0.000,0.000,0.000
156.0,19.640,-0.013,0.081,5.081,0.015,1,14,0,0.237,0,1,0.145,20.278,3.156,-5.512,-0.512,0.026,2,14,0,0.131,0,0,0.064,19.927,-3.026,-5.191,-0.191,0.040,2,14,0,0.162,0,0,0.048,20.833,-0.302,0.513,5.513,0.009,1,14,0,0.339,0,1,2.338,16.937,-0.046,-5.724,-0.724,0.037,2,14,0,0.170,0,0,0.203,1.301,2.188,94,0,0.339,20.000,0.000,0.000,0.000
157.0,19.675,-0.035,0.070,5.070,0.014,1,14,0,0.237,0,1,0.145,20.283,3.094,-5.463,-0.463,0.043,2,14,0,0.194,0,0,0.064,19.916,-3.101,-5.166,-0.166,0.044,2,14,0,0.173,0,0,0.061,20.836,-0.345,0.591,5.591,0.013,1,14,0,0.339,0,1,2.338,16.983,-0.056,-5.761,-0.761,0.073,2,14,0,0.196,0,0,0.162,1.310,2.191,95,0,0.339,20.000,0.000,0.000,0.000
158.0,19.694,-0.024,0.105,5.105,0.018,1,14,0,0.237,0,1,0.145,20.223,3.072,-5.440,-0.440,0.048,2,14,0,0.371,0,0,0.051,19.849,-3.104,-5.167,-0.167,0.032,2,14,0,0.163,0,0,0.067,20.831,-0.349,0.587,5.587,0.013,1,14,0,0.339,0,1,2.338,16.968,-0.018,-5.765,-0.765,0.092,2,14,0,0.131,0,0,0.170,1.277,2.197,96,0,0.371,20.000,0.000,0.000,0.000
159.0,19.659,-0.023,0.038,5.038,0.008,1,14,0,0.237,0,1,0.145,20.123,3.073,-5.493,-0.493,0.021,2,14,0,0.133,0,0,0.111,19.819,-3.042,-5.156,-0.156,0.034,2,14,0,0.175,0,0,0.067,20.846,-0.339,0.540,5.540,0.011,1,14,0,0.339,0,1,2.338,17.096,0.012,-5.753,-0.753,0.130,2,14,0,0.163,0,0,0.047,1.328,2.181,97,0,0.339,20.000,0.000,0.000,0.000
160.0,19.715,-0.041,0.032,5.032,0.016,1,14,0,0.237,0,1,0.145,20.098,3.088,-5.569,-0.569,0.033,2,14,0,0.134,0,0,0.132,19.824,-3.001,-5.147,-0.147,0.020,2,14,0,0.139,0,0,0.077,20.885,-0.329,0.553,5.553,0.010,1,14,0,0.339,0,1,2.338,17.187,0.035,-5.681,-0.681,0.081,2,14,0,0.138,0,0,0.066,1.313,2.140,98,0,0.339,20.000,0.000,0.000,0.000
161.0,19.722,-0.024,0.038,5.038,0.013,1,14,0,0.237,0,1,0.145,20.204,3.124,-5.526,-0.526,0.076,2,14,0,0.160,0,0,0.022,19.842,-3.002,-5.149,-0.149,0.039,2,14,0,0.162,0,0,0.063,20.847,-0.339,0.510,5.510,0.009,1,14,0,0.339,0,1,2.338,17.301,0.048,-5.757,-0.757,0.030,2,14,0,0.164,0,0,0.170,1.260,2.179,99,0,0.339,20.000,0.000,0.000,0.000
162.0,19.680,-0.041,0.038,5.038,0.005,1,14,0,0.237,0,1,0.145,20.136,3.133,-5.544,-0.544,0.032,2,14,0,0.129,0,0,0.088,19.896,-3.029,-5.166,-0.166,0.056,2,14,0,0.163,0,0,0.024,20.815,-0.313,0.478,5.478,0.018,1,14,0,0.339,0,1,2.338,17.298,0.024,-5.732,-0.732,0.066,2,14,0,0.166,0,0,0.166,1.248,2.207,100,0,0.339,20.000,0.000,0.000,0.000
