t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,0.275,0.380,0.607,5.607,0.006,1,14,-1,0.000,0,0,0.000,0.253,3.080,0.150,5.150,0.021,1,14,-1,0.000,0,0,0.000,-0.094,-3.117,-0.340,4.660,0.010,1,14,-1,0.000,0,0,0.000,3.039,-0.054,-0.344,4.656,0.033,1,14,-1,0.000,0,0,0.000,-3.219,0.078,-1.127,3.873,0.021,1,14,-1,0.000,0,0,0.000,2.738,3.080,-0.464,4.536,0.014,2,14,0,0.295,0,0,0.022,-2.845,2.935,0.395,5.395,0.033,2,14,0,0.234,0,0,0.008,3.072,-2.877,-0.722,4.278,0.012,2,14,0,0.244,0,0,0.050,-2.926,-2.945,-0.283,4.717,0.021,2,14,0,0.247,0,0,0.066,2.559,0.469,0,0,0.295,0.000,0.000,0.000,0.000
12.0,0.295,0.313,0.695,5.695,0.025,1,14,-1,0.000,0,0,0.000,0.221,3.074,0.169,5.169,0.026,1,14,-1,0.000,0,0,0.000,-0.070,-3.116,-0.383,4.617,0.018,1,14,-1,0.000,0,0,0.000,2.998,-0.045,-0.282,4.718,0.035,1,14,-1,0.000,0,0,0.000,-3.236,0.050,-1.033,3.967,0.031,1,14,-1,0.000,0,0,0.000,2.750,3.099,-0.458,4.542,0.016,2,14,0,0.457,0,0,0.049,-2.822,2.931,0.416,5.416,0.034,2,14,0,0.247,0,0,0.018,3.029,-2.885,-0.749,4.251,0.015,2,14,0,0.244,0,0,0.008,-2.939,-2.965,-0.247,4.753,0.024,2,14,0,0.270,0,0,0.063,2.606,0.430,0,0,0.457,0.000,0.000,0.000,0.000
13.0,0.259,0.260,0.733,5.733,0.039,1,14,-1,0.000,0,0,0.000,0.211,3.089,0.108,5.108,0.027,1,14,-1,0.000,0,0,0.000,-0.021,-3.117,-0.349,4.651,0.031,1,14,-1,0.000,0,0,0.000,3.000,-0.040,-0.269,4.731,0.024,1,14,-1,0.000,0,0,0.000,-3.273,0.076,-0.953,4.047,0.023,1,14,-1,0.000,0,0,0.000,2.716,3.131,-0.466,4.534,0.020,2,14,0,0.244,0,0,0.057,-2.782,2.922,0.381,5.381,0.042,2,14,0,0.347,0,0,0.057,3.011,-2.875,-0.702,4.298,0.016,2,14,0,0.265,0,0,0.019,-2.930,-2.974,-0.297,4.703,0.022,2,14,0,0.243,0,0,0.055,2.570,0.367,0,0,0.347,0.000,0.000,0.000,0.000
14.0,0.298,0.298,0.704,5.704,0.025,1,14,-1,0.000,0,0,0.000,0.218,3.060,0.075,5.075,0.013,1,14,-1,0.000,0,0,0.000,-0.036,-3.119,-0.342,4.658,0.020,1,14,-1,0.000,0,0,0.000,3.002,-0.055,-0.237,4.763,0.019,1,14,-1,0.000,0,0,0.000,-3.298,0.052,-0.879,4.121,0.031,1,14,-1,0.000,0,0,0.000,2.689,3.132,-0.489,4.511,0.025,2,14,0,0.247,0,0,0.070,-2.742,2.914,0.293,5.293,0.045,2,14,0,0.234,0,1,0.099,3.013,-2.827,-0.697,4.303,0.021,2,14,0,0.339,0,0,0.063,-2.891,-2.991,-0.327,4.673,0.017,2,14,0,0.486,0,0,0.024,2.536,0.421,0,0,0.486,0.000,0.000,0.000,0.000
15.0,0.340,0.352,0.660,5.660,0.024,1,14,-1,0.000,0,0,0.000,0.201,3.067,0.087,5.087,0.016,1,14,-1,0.000,0,0,0.000,-0.117,-3.105,-0.177,4.823,0.013,1,14,-1,0.000,0,0,0.000,2.982,-0.062,-0.172,4.828,0.018,1,14,-1,0.000,0,0,0.000,-3.312,0.066,-0.883,4.117,0.024,1,14,-1,0.000,0,0,0.000,2.706,3.113,-0.458,4.542,0.017,2,14,0,0.357,0,0,0.046,-2.762,2.889,0.325,5.325,0.031,2,14,0,0.249,0,1,0.089,3.020,-2.822,-0.694,4.306,0.019,2,14,0,0.269,0,0,0.068,-2.893,-2.997,-0.280,4.720,0.017,2,14,0,0.309,0,0,0.030,2.564,0.489,0,0,0.357,0.000,0.000,0.000,0.000
16.0,0.335,0.343,0.646,5.646,0.015,1,14,-1,0.000,0,0,0.000,0.239,3.091,0.133,5.133,0.016,1,14,-1,0.000,0,0,0.000,-0.122,-3.077,-0.307,4.693,0.018,1,14,-1,0.000,0,0,0.000,2.991,-0.052,-0.118,4.882,0.010,1,14,-1,0.000,0,0,0.000,-3.268,0.139,-0.836,4.164,0.012,1,14,-1,0.000,0,0,0.000,2.721,3.114,-0.413,4.587,0.013,2,14,0,0.360,0,0,0.046,-2.822,2.879,0.351,5.351,0.012,2,14,0,0.327,0,1,0.054,3.076,-2.820,-0.693,4.307,0.015,2,14,0,0.270,0,0,0.087,-2.868,-2.998,-0.313,4.687,0.014,2,14,0,0.229,0,1,0.028,2.542,0.479,0,0,0.360,0.000,0.000,0.000,0.000
17.0,0.305,0.347,0.637,5.637,0.005,1,14,-1,0.000,0,0,0.000,0.240,3.105,0.141,5.141,0.019,1,14,-1,0.000,0,0,0.000,-0.083,-3.051,-0.322,4.678,0.018,1,14,-1,0.000,0,0,0.000,2.995,-0.059,-0.128,4.872,0.013,1,14,-1,0.000,0,0,0.000,-3.249,0.166,-0.858,4.142,0.019,2,14,-1,0.000,0,0,0.000,2.692,3.109,-0.470,4.530,0.022,2,14,0,0.268,0,0,0.047,-2.806,2.888,0.315,5.315,0.013,2,14,0,0.239,0,1,0.054,3.091,-2.815,-0.655,4.345,0.019,2,14,0,0.271,0,0,0.101,-2.868,-2.973,-0.308,4.692,0.009,2,14,0,0.293,0,1,0.008,2.526,0.462,0,0,0.293,0.000,0.000,0.000,0.000
18.0,0.290,0.354,0.624,5.624,0.008,1,14,-1,0.000,0,0,0.000,0.246,3.059,0.246,5.246,0.002,1,14,-1,0.000,0,0,0.000,-0.102,-3.061,-0.307,4.693,0.008,1,14,-1,0.000,0,0,0.000,2.992,-0.036,-0.155,4.845,0.005,1,14,-1,0.000,0,0,0.000,-3.229,0.181,-0.957,4.043,0.028,2,14,0,0.249,0,0,0.117,2.696,3.078,-0.490,4.510,0.016,2,14,0,1.151,0,0,0.024,-2.785,2.871,0.345,5.345,0.022,2,14,0,0.296,0,1,0.080,3.083,-2.812,-0.633,4.367,0.017,2,14,0,0.894,0,0,0.098,-2.875,-2.941,-0.276,4.724,0.009,2,14,0,0.229,0,1,0.031,2.558,0.458,0,0,1.151,0.000,0.000,0.000,0.000
19.0,0.299,0.361,0.602,5.602,0.010,1,14,-1,0.000,0,0,0.000,0.287,3.036,0.290,5.290,0.012,1,14,-1,0.000,0,0,0.000,-0.130,-3.094,-0.332,4.668,0.006,1,14,-1,0.000,0,0,0.000,3.026,-0.024,-0.152,4.848,0.008,1,14,-1,0.000,0,0,0.000,-3.239,0.151,-0.960,4.040,0.016,2,14,0,0.231,0,0,0.114,2.763,3.058,-0.508,4.492,0.013,2,14,0,0.229,0,0,0.045,-2.791,2.858,0.372,5.372,0.022,2,14,0,0.247,0,1,0.087,3.046,-2.788,-0.615,4.385,0.022,2,14,0,0.316,0,0,0.104,-2.803,-2.911,-0.164,4.836,0.030,1,14,0,0.231,0,1,0.095,2.601,0.469,0,0,0.316,0.000,0.000,0.000,0.000
20.0,0.299,0.353,0.522,5.522,0.007,1,14,-1,0.000,0,0,0.000,0.275,3.005,0.276,5.276,0.013,1,14,-1,0.000,0,0,0.000,-0.127,-3.112,-0.403,4.597,0.004,1,14,-1,0.000,0,0,0.000,3.045,-0.057,-0.159,4.841,0.020,1,14,-1,0.000,0,0,0.000,-3.253,0.141,-0.990,4.010,0.016,2,14,0,0.244,0,0,0.086,2.749,3.066,-0.426,4.574,0.005,2,14,0,0.269,0,0,0.032,-2.832,2.880,0.325,5.325,0.014,2,14,0,0.238,0,1,0.051,3.048,-2.816,-0.661,4.339,0.008,2,14,0,0.554,0,0,0.078,-2.803,-2.928,-0.184,4.816,0.020,1,14,0,0.233,0,1,0.086,2.572,0.463,0,0,0.554,0.000,0.000,0.000,0.000
21.0,0.280,0.344,0.478,5.478,0.012,1,14,-1,0.000,0,0,0.000,0.272,3.024,0.246,5.246,0.007,1,14,-1,0.000,0,0,0.000,-0.109,-3.109,-0.386,4.614,0.007,1,14,-1,0.000,0,0,0.000,3.055,-0.099,-0.158,4.842,0.035,2,14,-1,0.000,0,0,0.000,-3.230,0.141,-0.994,4.006,0.015,2,14,0,0.273,0,0,0.108,2.745,3.077,-0.382,4.618,0.003,2,14,0,0.249,0,0,0.028,-2.866,2.861,0.271,5.271,0.027,1,14,0,0.251,0,1,0.073,3.048,-2.828,-0.640,4.360,0.006,1,14,0,0.356,0,0,0.065,-2.845,-2.945,-0.155,4.845,0.002,1,14,0,0.302,0,1,0.041,2.553,0.443,0,0,0.356,0.000,0.000,0.000,0.000
22.0,0.257,0.363,0.526,5.526,0.017,1,14,-1,0.000,0,0,0.000,0.247,3.062,0.228,5.228,0.011,1,14,-1,0.000,0,0,0.000,-0.098,-3.112,-0.318,4.682,0.014,1,14,-1,0.000,0,0,0.000,3.086,-0.112,-0.151,4.849,0.033,2,14,-1,0.000,0,0,0.000,-3.235,0.169,-0.997,4.003,0.023,2,14,0,0.390,0,0,0.108,2.763,3.051,-0.412,4.588,0.016,2,14,0,0.263,0,0,0.049,-2.879,2.881,0.286,5.286,0.021,1,14,0,0.249,0,1,0.063,3.089,-2.813,-0.599,4.401,0.016,1,14,0,0.276,0,0,0.101,-2.862,-2.906,-0.195,4.805,0.017,1,14,0,0.226,0,1,0.067,2.597,0.445,0,0,0.390,0.000,0.000,0.000,0.000
23.0,0.277,0.343,0.513,5.513,0.011,1,14,-1,0.000,0,0,0.000,0.253,3.034,0.233,5.233,0.010,1,14,-1,0.000,0,0,0.000,-0.069,-3.112,-0.307,4.693,0.018,1,14,-1,0.000,0,0,0.000,3.053,-0.121,-0.141,4.859,0.026,2,4,-1,0.000,0,0,0.000,-3.238,0.151,-1.008,3.992,0.017,2,14,0,0.227,0,0,0.102,2.757,3.046,-0.363,4.637,0.017,2,14,0,0.281,0,0,0.045,-2.869,2.911,0.288,5.288,0.017,1,14,0,0.729,0,1,0.035,3.072,-2.828,-0.539,4.461,0.008,1,14,0,0.600,0,0,0.079,-2.901,-2.881,-0.237,4.763,0.025,1,14,0,0.233,0,1,0.095,2.574,0.441,0,0,0.729,0.000,0.000,0.000,0.000
24.0,0.251,0.370,0.487,5.487,0.019,1,14,-1,0.000,0,0,0.000,0.304,3.009,0.160,5.160,0.018,1,14,-1,0.000,0,0,0.000,-0.043,-3.114,-0.336,4.664,0.020,1,14,-1,0.000,0,0,0.000,3.071,-0.095,-0.160,4.840,0.018,2,4,0,0.248,0,0,0.064,-3.311,0.119,-1.013,3.987,0.023,2,14,0,0.241,0,0,0.037,2.748,3.059,-0.411,4.589,0.010,1,14,0,0.560,0,0,0.032,-2.882,2.907,0.248,5.248,0.015,1,14,0,0.252,0,1,0.048,3.099,-2.837,-0.566,4.434,0.010,1,14,0,0.267,0,0,0.093,-2.891,-2.884,-0.270,4.730,0.019,1,14,0,0.265,0,1,0.090,2.510,0.447,0,0,0.560,0.000,0.000,0.000,0.000
25.0,0.241,0.374,0.444,5.444,0.020,1,14,-1,0.000,0,0,0.000,0.256,3.006,0.126,5.126,0.011,1,14,-1,0.000,0,0,0.000,-0.046,-3.164,-0.357,4.643,0.024,1,14,-1,0.000,0,0,0.000,3.059,-0.079,-0.159,4.841,0.006,2,14,0,0.744,0,0,0.045,-3.319,0.150,-1.019,3.981,0.023,2,14,0,0.713,0,0,0.021,2.724,3.112,-0.433,4.567,0.014,1,14,0,0.480,0,0,0.043,-2.907,2.890,0.196,5.196,0.018,1,14,0,0.219,0,1,0.078,3.114,-2.833,-0.521,4.479,0.015,1,14,0,0.724,0,0,0.107,-2.928,-2.909,-0.265,4.735,0.019,1,14,0,0.229,0,1,0.082,2.533,0.445,0,0,0.744,0.000,0.000,0.000,0.000
26.0,0.309,0.362,0.487,5.487,0.005,1,14,-1,0.000,0,0,0.000,0.240,3.018,0.101,5.101,0.013,1,14,-1,0.000,0,0,0.000,-0.114,-3.217,-0.322,4.678,0.045,1,14,-1,0.000,0,0,0.000,3.032,-0.044,-0.136,4.864,0.012,2,14,0,0.266,0,0,0.034,-3.304,0.134,-1.076,3.924,0.015,2,14,0,0.417,0,0,0.036,2.679,3.113,-0.425,4.575,0.021,1,14,0,0.354,0,0,0.059,-2.915,2.897,0.215,5.215,0.010,1,14,0,0.531,0,1,0.083,3.073,-2.841,-0.507,4.493,0.009,1,14,0,0.385,0,0,0.069,-2.958,-2.903,-0.253,4.747,0.022,1,14,0,0.486,0,1,0.107,2.498,0.476,0,0,0.531,0.000,0.000,0.000,0.000
27.0,0.345,0.340,0.499,5.499,0.023,1,14,-1,0.000,0,0,0.000,0.259,3.003,0.022,5.022,0.008,1,14,-1,0.000,0,0,0.000,-0.102,-3.197,-0.324,4.676,0.026,1,14,-1,0.000,0,0,0.000,3.005,-0.008,-0.153,4.847,0.025,2,14,0,0.250,0,0,0.028,-3.317,0.111,-1.085,3.915,0.016,2,14,0,0.238,0,0,0.038,2.673,3.086,-0.495,4.505,0.010,1,14,0,0.227,0,0,0.049,-2.914,2.904,0.165,5.165,0.009,1,14,0,0.439,0,1,0.078,3.032,-2.848,-0.495,4.505,0.017,1,14,0,0.246,0,0,0.043,-2.933,-2.899,-0.241,4.759,0.007,1,14,0,0.233,0,1,0.093,2.469,0.484,0,0,0.439,0.000,0.000,0.000,0.000
28.0,0.301,0.338,0.542,5.542,0.012,1,14,-1,0.000,0,0,0.000,0.265,2.981,-0.041,4.959,0.010,1,14,-1,0.000,0,0,0.000,-0.140,-3.166,-0.310,4.690,0.016,1,14,-1,0.000,0,0,0.000,2.979,0.012,-0.161,4.839,0.032,2,14,0,0.257,0,0,0.080,-3.261,0.097,-1.101,3.899,0.003,2,14,0,0.233,0,0,0.088,2.689,3.097,-0.488,4.512,0.006,1,14,0,0.227,0,0,0.041,-2.938,2.926,0.121,5.121,0.013,1,14,0,1.177,0,1,0.098,3.020,-2.883,-0.460,4.540,0.020,1,14,0,0.286,0,0,0.007,-2.922,-2.895,-0.253,4.747,0.011,1,14,0,0.227,0,1,0.090,2.468,0.453,0,0,1.177,0.000,0.000,0.000,0.000
29.0,0.250,0.337,0.504,5.504,0.017,1,14,-1,0.000,0,0,0.000,0.261,3.007,-0.075,4.925,0.008,1,14,-1,0.000,0,0,0.000,-0.137,-3.132,-0.346,4.654,0.011,1,14,-1,0.000,0,0,0.000,3.050,0.019,-0.169,4.831,0.029,2,14,0,0.254,0,0,0.057,-3.193,0.096,-1.146,3.854,0.025,2,14,0,0.425,0,0,0.153,2.680,3.093,-0.509,4.491,0.008,1,14,0,0.378,0,0,0.045,-2.900,2.919,0.095,5.095,0.007,1,14,0,0.340,0,1,0.060,3.043,-2.897,-0.506,4.494,0.013,1,14,0,0.242,0,0,0.021,-2.940,-2.896,-0.218,4.782,0.010,1,14,0,0.412,0,1,0.100,2.460,0.420,0,0,0.425,0.000,0.000,0.000,0.000
30.0,0.225,0.367,0.562,5.562,0.020,1,14,-1,0.000,0,0,0.000,0.258,3.038,-0.094,4.906,0.015,1,14,-1,0.000,0,0,0.000,-0.112,-3.123,-0.365,4.635,0.006,1,14,-1,0.000,0,0,0.000,3.111,0.032,-0.192,4.808,0.035,2,14,0,0.249,0,0,0.097,-3.191,0.091,-1.079,3.921,0.022,2,14,0,0.259,0,0,0.157,2.730,3.075,-0.510,4.490,0.015,1,14,0,0.323,0,0,0.013,-2.958,2.893,0.058,5.058,0.023,1,14,0,0.275,0,1,0.122,3.042,-2.901,-0.590,4.410,0.011,1,14,0,0.282,0,0,0.022,-2.939,-2.900,-0.183,4.817,0.003,1,14,0,0.226,0,1,0.097,2.508,0.430,0,0,0.323,0.000,0.000,0.000,0.000
31.0,0.225,0.383,0.554,5.554,0.021,1,14,-1,0.000,0,0,0.000,0.213,3.052,-0.116,4.884,0.026,1,14,-1,0.000,0,0,0.000,-0.069,-3.113,-0.447,4.553,0.013,1,14,-1,0.000,0,0,0.000,3.052,0.069,-0.239,4.761,0.043,2,14,0,0.239,0,1,0.107,-3.221,0.129,-1.016,3.984,0.014,1,14,0,0.230,0,0,0.120,2.713,3.064,-0.475,4.525,0.007,1,14,0,0.245,0,0,0.007,-2.970,2.877,0.061,5.061,0.023,1,14,0,0.299,0,1,0.141,3.013,-2.911,-0.600,4.400,0.016,1,14,0,0.325,0,0,0.024,-2.912,-2.885,-0.185,4.815,0.008,1,14,0,0.227,0,1,0.094,2.526,0.444,0,0,0.325,0.000,0.000,0.000,0.000
