t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
138.0,20.200,0.370,-4.964,0.036,0.056,2,14,0,0.148,0,0,0.126,17.128,0.167,-5.002,-0.002,0.150,2,14,0,0.122,0,0,0.117,3.079,0.421,0,0,0.148,20.000,0.000,0.000,0.000
139.0,20.288,0.314,-5.002,-0.002,0.076,2,14,0,0.143,0,0,0.066,17.052,0.172,-5.044,-0.044,0.100,2,14,0,0.120,0,0,0.140,3.240,0.426,0,0,0.143,20.000,0.000,0.000,0.000
140.0,20.295,0.242,-5.065,-0.065,0.060,2,14,0,0.145,0,0,0.044,16.911,0.161,-5.032,-0.032,0.080,2,14,0,0.148,0,0,0.236,3.385,0.381,0,0,0.148,20.000,0.000,0.000,0.000
141.0,20.272,0.263,-4.956,0.044,0.032,2,14,0,0.149,0,0,0.021,16.840,0.084,-4.987,0.013,0.106,2,14,0,0.145,0,0,0.282,3.437,0.378,0,0,0.149,20.000,0.000,0.000,0.000
142.0,20.224,0.183,-4.971,0.029,0.034,2,14,0,0.144,0,0,0.080,16.971,-0.030,-5.043,-0.043,0.168,2,14,0,0.146,0,0,0.169,3.261,0.289,0,0,0.146,20.000,0.000,0.000,0.000
143.0,20.228,0.150,-5.066,-0.066,0.013,2,14,0,0.152,0,0,0.112,17.063,-0.122,-5.036,-0.036,0.140,2,14,0,0.152,0,0,0.181,3.176,0.273,0,0,0.152,20.000,0.000,0.000,0.000
144.0,20.229,0.167,-5.029,-0.029,0.047,2,14,0,0.121,0,0,0.095,17.194,-0.103,-5.004,-0.004,0.122,2,14,0,0.153,0,0,0.170,3.047,0.283,0,0,0.153,20.000,0.000,0.000,0.000
145.0,20.196,0.259,-4.974,0.026,0.069,2,14,0,0.150,0,0,0.055,17.387,0.001,-4.957,0.043,0.104,2,14,0,0.148,0,0,0.272,2.821,0.387,0,0,0.150,20.000,0.000,0.000,0.000
146.0,20.158,0.300,-5.008,-0.008,0.047,2,14,0,0.120,0,0,0.104,17.329,0.109,-4.999,0.001,0.108,2,14,0,0.122,0,0,0.218,2.835,0.346,0,0,0.122,20.000,0.000,0.000,0.000
147.0,20.229,0.257,-4.964,0.036,0.065,2,14,0,0.149,0,0,0.026,17.179,0.180,-5.009,-0.009,0.143,2,14,0,0.149,0,0,0.145,3.052,0.345,0,0,0.149,20.000,0.000,0.000,0.000
148.0,20.293,0.284,-5.012,-0.012,0.052,2,14,0,0.150,0,0,0.045,17.073,0.239,-5.004,-0.004,0.102,2,14,0,0.122,0,0,0.196,3.221,0.408,0,0,0.150,20.000,0.000,0.000,0.000
149.0,20.332,0.358,-5.020,-0.020,0.009,2,14,0,0.123,0,0,0.127,17.044,0.193,-4.983,0.017,0.097,2,14,0,0.150,0,0,0.164,3.292,0.488,0,0,0.150,20.000,0.000,0.000,0.000
