t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,3.080,-0.308,-4.975,0.025,0.029,2,14,0,0.151,0,0,0.110,-1.602,2.520,-4.967,0.033,0.098,2,14,0,0.205,0,0,0.083,-1.306,-2.765,-5.013,-0.013,0.032,2,14,0,0.147,0,0,0.065,5.027,0.318,0,0,0.205,0.000,0.000,0.000,0.000
12.0,3.113,-0.243,-4.929,0.071,0.066,2,14,0,0.177,0,0,0.075,-1.597,2.555,-5.049,-0.049,0.031,2,14,0,0.167,0,0,0.111,-1.332,-2.822,-4.987,0.013,0.025,2,14,0,0.170,0,0,0.011,5.139,0.280,0,0,0.177,0.000,0.000,0.000,0.000
13.0,3.224,-0.191,-4.982,0.018,0.061,2,14,0,0.212,0,0,0.090,-1.640,2.474,-5.014,-0.014,0.055,2,14,0,0.163,0,0,0.033,-1.377,-2.866,-5.003,-0.003,0.008,2,14,0,0.147,0,0,0.058,5.322,0.295,0,0,0.212,0.000,0.000,0.000,0.000
14.0,3.259,-0.228,-5.061,-0.061,0.035,2,14,0,0.172,0,0,0.088,-1.642,2.421,-4.961,0.039,0.036,2,14,0,0.128,0,0,0.063,-1.313,-2.856,-5.006,-0.006,0.028,2,14,0,0.164,0,0,0.045,5.274,0.345,0,0,0.172,0.000,0.000,0.000,0.000
15.0,3.212,-0.199,-5.006,-0.006,0.038,2,14,0,0.171,0,0,0.078,-1.657,2.436,-4.989,0.011,0.028,2,14,0,0.137,0,0,0.043,-1.320,-2.830,-4.945,0.055,0.033,2,14,0,0.166,0,0,0.024,5.240,0.294,0,0,0.171,0.000,0.000,0.000,0.000
16.0,3.159,-0.241,-4.999,0.001,0.060,2,14,0,0.167,0,0,0.037,-1.673,2.440,-5.030,-0.030,0.024,2,14,0,0.161,0,0,0.036,-1.341,-2.780,-5.015,-0.015,0.021,2,14,0,0.139,0,0,0.040,5.167,0.289,0,0,0.167,0.000,0.000,0.000,0.000
17.0,3.102,-0.299,-4.958,0.042,0.042,2,14,0,0.146,0,0,0.085,-1.667,2.501,-5.016,-0.016,0.031,2,14,0,0.167,0,0,0.026,-1.298,-2.803,-4.990,0.010,0.012,2,14,0,0.172,0,0,0.047,5.063,0.316,0,0,0.172,0.000,0.000,0.000,0.000
18.0,3.133,-0.266,-4.993,0.007,0.024,2,14,0,0.164,0,0,0.049,-1.688,2.502,-4.937,0.063,0.011,2,14,0,0.200,0,0,0.030,-1.345,-2.815,-4.976,0.024,0.029,2,14,0,0.169,0,0,0.006,5.153,0.297,0,0,0.200,0.000,0.000,0.000,0.000
19.0,3.154,-0.224,-5.019,-0.019,0.036,2,14,0,0.175,0,0,0.033,-1.737,2.476,-5.012,-0.012,0.007,2,14,0,0.163,0,0,0.070,-1.398,-2.829,-4.998,0.002,0.024,2,14,0,0.225,0,0,0.067,5.245,0.296,0,0,0.225,-0.000,0.029,-0.000,0.132
20.0,3.209,-0.198,-5.010,-0.010,0.121,2,14,0,0.172,0,0,0.241,-1.608,2.518,-5.036,-0.036,0.136,2,14,0,0.183,0,0,0.278,-1.420,-2.765,-4.982,0.018,0.152,2,14,0,0.198,0,0,0.267,5.287,0.552,0,0,0.198,-0.005,0.311,-0.013,0.432
21.0,3.245,0.068,-5.011,-0.011,0.418,2,14,0,0.229,0,0,0.565,-1.551,2.812,-4.967,0.033,0.451,2,14,0,0.215,0,0,0.582,-1.363,-2.407,-4.986,0.014,0.470,2,14,0,0.198,0,0,0.482,5.222,0.872,0,0,0.229,-0.040,0.892,-0.065,0.729
22.0,3.309,0.670,-4.951,0.049,0.766,2,14,0,0.203,0,0,0.879,-1.617,3.490,-4.957,0.043,0.835,2,14,0,0.192,0,0,0.788,-1.312,-1.809,-5.041,-0.041,0.792,2,14,0,0.250,0,0,0.783,5.245,1.191,0,0,0.250,-0.157,1.766,-0.182,1.016
23.0,3.115,1.604,-4.998,0.002,1.169,2,14,0,0.229,0,0,1.112,-1.862,4.520,-4.974,0.026,1.237,2,14,0,0.194,0,0,0.913,-1.452,-0.791,-5.062,-0.062,1.203,2,14,0,0.251,0,0,0.953,5.157,1.420,0,0,0.251,-0.434,2.914,-0.388,1.274
24.0,2.666,2.924,-4.974,0.026,1.631,2,14,0,0.218,0,0,1.174,-2.245,5.885,-5.015,-0.015,1.668,2,14,0,0.193,0,0,0.955,-1.752,0.590,-5.061,-0.061,1.658,2,14,0,0.226,0,0,1.017,4.997,1.482,0,0,0.226,-0.957,4.268,-0.640,1.356
25.0,1.960,4.703,-5.009,-0.009,2.089,2,14,0,0.185,0,0,0.780,-2.923,7.702,-4.932,0.068,2.041,2,14,0,0.167,0,0,0.579,-2.378,2.364,-4.974,0.026,2.053,2,14,0,0.224,0,0,0.778,4.929,1.089,0,0,0.224,-1.696,5.572,-0.836,1.246
26.0,1.042,6.623,-5.049,-0.049,2.195,2,14,0,0.240,0,0,0.507,-3.837,9.558,-4.968,0.032,2.080,2,14,0,0.221,0,0,0.564,-3.348,4.222,-4.951,0.049,2.143,2,14,0,0.222,0,0,0.682,5.004,0.778,0,0,0.240,-2.622,6.750,-1.013,1.107
27.0,-0.190,8.453,-4.977,0.023,2.184,2,14,0,0.213,0,0,0.997,-4.969,11.236,-4.974,0.026,2.056,2,14,0,0.188,0,0,1.061,-4.756,5.939,-4.996,0.004,2.156,2,14,0,0.217,0,0,1.026,5.212,0.895,0,0,0.217,-3.714,7.777,-1.167,0.943
28.0,-1.624,10.027,-5.011,-0.011,2.107,2,14,0,0.250,0,0,1.664,-6.405,12.676,-5.038,-0.038,2.013,2,14,0,0.267,0,0,1.577,-6.235,7.452,-5.002,-0.002,2.064,2,14,0,0.211,0,0,1.644,5.226,1.449,0,0,0.267,-4.946,8.629,-1.294,0.758
29.0,-3.208,11.304,-5.042,-0.042,1.966,2,14,0,0.217,0,0,2.279,-7.992,13.872,-5.033,-0.033,1.904,2,14,0,0.279,0,0,2.100,-7.770,8.651,-4.989,0.011,1.901,2,14,0,0.241,0,0,2.188,5.226,2.018,0,0,0.279,-6.293,9.287,-1.393,0.556
30.0,-4.899,12.365,-4.984,0.016,1.784,2,14,0,0.226,0,0,2.906,-9.572,14.687,-4.997,0.003,1.728,2,14,0,0.235,0,0,2.475,-9.305,9.557,-4.944,0.056,1.707,2,14,0,0.240,0,0,2.644,5.137,2.634,0,0,0.240,-7.722,9.737,-1.461,0.342
31.0,-6.401,13.042,-4.974,0.026,1.533,2,14,0,0.282,0,0,3.361,-11.173,15.164,-4.995,0.005,1.571,2,14,0,0.254,0,0,2.732,-10.872,10.115,-5.000,0.000,1.543,2,14,0,0.246,0,0,2.981,5.058,3.080,0,0,0.282,-9.203,9.968,-1.495,0.120
32.0,-7.845,13.315,-4.994,0.006,1.378,2,14,0,0.260,0,0,3.622,-12.737,15.275,-5.033,-0.033,1.469,2,14,0,0.217,0,0,2.847,-12.440,10.281,-4.983,0.017,1.421,2,14,0,0.272,0,0,3.149,5.004,3.343,0,0,0.272,-10.701,9.975,-1.496,-0.105
33.0,-9.226,13.225,-5.012,-0.012,1.363,2,14,0,0.298,0,0,3.747,-14.179,15.028,-4.963,0.037,1.447,2,14,0,0.215,0,0,2.815,-13.839,10.094,-4.982,0.018,1.390,2,14,0,0.272,0,0,3.173,4.946,3.467,0,0,0.298,-12.184,9.759,-1.464,-0.328
34.0,-10.565,12.705,-4.999,0.001,1.495,2,14,0,0.215,0,0,3.661,-15.498,14.350,-4.964,0.036,1.577,2,14,0,0.210,0,0,2.565,-15.157,9.488,-4.983,0.017,1.521,2,14,0,0.265,0,0,2.998,4.874,3.383,0,0,0.265,-13.618,9.323,-1.398,-0.543
35.0,-11.888,11.829,-5.026,-0.026,1.720,2,14,0,0.226,0,0,3.433,-16.819,13.340,-4.976,0.024,1.824,2,14,0,0.212,0,0,2.204,-16.409,8.440,-4.988,0.012,1.768,2,14,0,0.324,0,0,2.596,4.917,3.153,0,0,0.324,-14.971,8.677,-1.302,-0.746
36.0,-13.120,10.544,-4.985,0.015,1.998,2,14,0,0.320,0,0,2.992,-18.063,11.832,-5.009,-0.009,2.130,2,14,0,0.191,0,0,1.543,-17.575,6.983,-5.063,-0.063,2.085,2,14,0,0.222,0,0,1.967,4.874,2.709,0,0,0.320,-16.211,7.837,-1.176,-0.932
37.0,-14.375,8.715,-5.013,-0.013,2.354,2,14,0,0.281,0,0,2.194,-19.183,9.906,-5.028,-0.028,2.352,2,14,0,0.161,0,0,0.654,-18.791,5.122,-5.042,-0.042,2.428,2,14,0,0.167,0,0,1.145,4.800,1.895,0,0,0.281,-17.313,6.821,-1.023,-1.097
38.0,-15.475,6.491,-5.041,-0.041,2.657,2,14,0,0.200,0,0,1.198,-20.251,7.896,-4.991,0.009,2.231,2,14,0,0.187,0,0,0.386,-19.930,2.918,-5.019,-0.019,2.457,2,14,0,0.214,0,0,0.349,4.979,0.869,0,0,0.214,-18.250,5.651,-0.848,-1.238
39.0,-16.313,4.073,-4.994,0.006,2.581,2,14,0,0.225,0,0,0.487,-21.101,6.000,-5.030,-0.030,1.976,2,14,0,0.187,0,0,0.918,-20.808,0.821,-4.980,0.020,2.208,2,14,0,0.215,0,0,0.851,5.162,1.125,0,0,0.225,-19.002,4.355,-0.653,-1.350
40.0,-16.694,1.695,-4.979,0.021,2.379,2,14,0,0.221,0,0,1.029,-21.609,4.284,-4.986,0.014,1.688,2,14,0,0.191,0,0,1.202,-21.314,-1.146,-4.932,0.068,1.943,2,14,0,0.197,0,0,1.354,5.424,1.532,0,0,0.221,-19.552,2.961,-0.444,-1.433
41.0,-17.005,-0.504,-4.960,0.040,2.163,2,14,0,0.214,0,0,1.743,-21.870,2.832,-5.043,-0.043,1.388,2,14,0,0.189,0,0,1.174,-21.486,-2.988,-5.020,-0.020,1.699,2,14,0,0.220,0,0,1.688,5.124,2.008,0,0,0.220,-19.887,1.500,-0.225,-1.483
42.0,-17.061,-2.555,-5.037,-0.037,1.941,2,14,0,0.213,0,0,2.287,-21.945,1.587,-4.981,0.019,1.109,2,14,0,0.154,0,0,0.927,-21.372,-4.513,-5.017,-0.017,1.430,2,14,0,0.258,0,0,1.699,4.735,2.561,0,0,0.258,-20.000,0.006,-0.001,-1.500
43.0,-16.850,-4.348,-4.980,0.020,1.683,2,14,0,0.213,0,0,2.568,-21.730,0.523,-4.974,0.026,1.031,2,14,0,0.162,0,0,0.487,-21.229,-5.789,-5.033,-0.033,1.146,2,14,0,0.182,0,0,1.471,4.610,2.860,0,0,0.213,-19.889,-1.489,0.223,-1.483
44.0,-16.539,-5.847,-4.983,0.017,1.435,2,14,0,0.207,0,0,2.620,-21.273,-0.457,-4.968,0.032,1.147,2,14,0,0.149,0,0,0.054,-20.930,-6.743,-5.034,-0.034,0.863,2,14,0,0.153,0,0,0.974,4.482,2.898,0,0,0.207,-19.555,-2.950,0.442,-1.433
45.0,-15.981,-7.100,-5.009,-0.009,1.224,2,14,0,0.246,0,0,2.474,-20.742,-1.620,-4.986,0.014,1.390,2,14,0,0.157,0,0,0.268,-20.567,-7.453,-4.983,0.017,0.840,2,14,0,0.166,0,0,0.360,4.600,2.756,0,0,0.246,-19.007,-4.344,0.652,-1.351
46.0,-15.278,-7.950,-5.071,-0.071,1.069,2,14,0,0.185,0,0,2.039,-20.084,-2.928,-5.020,-0.020,1.597,2,14,0,0.160,0,0,0.283,-20.013,-8.190,-5.020,-0.020,1.108,2,14,0,0.194,0,0,0.505,4.742,2.308,0,0,0.194,-18.257,-5.642,0.846,-1.239
47.0,-14.278,-8.483,-5.039,-0.039,1.082,2,14,0,0.224,0,0,1.405,-19.245,-4.292,-4.969,0.031,1.713,2,14,0,0.159,0,0,0.255,-19.091,-9.146,-5.018,-0.018,1.502,2,14,0,0.163,0,0,0.660,4.857,1.671,0,0,0.224,-17.321,-6.812,1.022,-1.098
48.0,-13.136,-8.592,-5.061,-0.061,1.180,2,14,0,0.157,0,0,0.504,-18.117,-5.585,-5.042,-0.042,1.744,2,14,0,0.190,0,0,0.321,-17.937,-10.383,-4.968,0.032,1.806,2,14,0,0.168,0,0,0.475,4.801,0.767,0,0,0.190,-16.221,-7.830,1.174,-0.933
49.0,-11.929,-8.672,-4.994,0.006,1.336,2,14,0,0.198,0,0,0.312,-16.767,-6.730,-5.036,-0.036,1.699,2,14,0,0.193,0,0,0.541,-16.592,-11.595,-5.001,-0.001,1.900,2,14,0,0.170,0,0,0.297,4.868,0.716,0,0,0.198,-14.981,-8.671,1.301,-0.747
50.0,-10.552,-8.946,-4.982,0.018,1.519,2,14,0,0.212,0,0,0.662,-15.373,-7.511,-4.956,0.044,1.621,2,14,0,0.200,0,0,0.673,-15.080,-12.613,-5.040,-0.040,1.861,2,14,0,0.247,0,0,0.483,5.030,0.828,0,0,0.247,-13.629,-9.318,1.398,-0.544
51.0,-9.083,-9.471,-5.032,-0.032,1.687,2,14,0,0.174,0,0,0.573,-13.935,-7.975,-5.024,-0.024,1.581,2,14,0,0.221,0,0,0.697,-13.455,-13.334,-5.047,-0.047,1.771,2,14,0,0.234,0,0,0.756,5.077,1.009,0,0,0.234,-12.196,-9.756,1.463,-0.329
52.0,-7.518,-10.173,-5.023,-0.023,1.743,2,14,0,0.173,0,0,0.084,-12.327,-8.110,-4.982,0.018,1.620,2,14,0,0.369,0,0,0.615,-11.784,-13.715,-5.011,-0.011,1.664,2,14,0,0.193,0,0,0.954,5.233,1.221,0,0,0.369,-10.713,-9.975,1.496,-0.107
53.0,-5.971,-10.682,-4.962,0.038,1.657,2,14,0,0.206,0,0,0.438,-10.675,-7.913,-4.978,0.022,1.634,2,14,0,0.201,0,0,0.470,-10.128,-13.727,-4.955,0.045,1.562,2,14,0,0.230,0,0,1.027,5.154,1.299,0,0,0.230,-9.215,-9.969,1.495,0.118
54.0,-4.415,-10.796,-5.019,-0.019,1.598,2,14,0,0.222,0,0,0.793,-9.088,-7.442,-4.983,0.017,1.607,2,14,0,0.161,0,0,0.364,-8.684,-13.326,-5.041,-0.041,1.512,2,14,0,0.198,0,0,0.860,4.963,1.131,0,0,0.222,-7.734,-9.740,1.461,0.340
55.0,-2.839,-10.634,-5.049,-0.049,1.556,2,14,0,0.184,0,0,1.107,-7.640,-6.810,-4.966,0.034,1.532,2,14,0,0.266,0,0,0.336,-7.329,-12.542,-4.973,0.027,1.575,2,14,0,0.166,0,0,0.534,4.879,1.421,0,0,0.266,-6.304,-9.292,1.394,0.554
56.0,-1.464,-10.075,-4.951,0.049,1.545,2,14,0,0.209,0,0,1.216,-6.351,-6.170,-5.013,-0.013,1.447,2,14,0,0.161,0,0,0.269,-6.115,-11.571,-4.928,0.072,1.597,2,14,0,0.172,0,0,0.213,4.886,1.522,0,0,0.209,-4.957,-8.635,1.295,0.757
57.0,-0.160,-9.146,-5.023,-0.023,1.660,2,14,0,0.201,0,0,1.161,-5.175,-5.421,-4.985,0.015,1.433,2,14,0,0.164,0,0,0.243,-4.924,-10.515,-4.979,0.021,1.593,2,14,0,0.241,0,0,0.154,4.956,1.473,0,0,0.241,-3.723,-7.784,1.168,0.942
58.0,0.963,-7.791,-4.990,0.010,1.862,2,14,0,0.159,0,0,0.872,-4.054,-4.442,-4.984,0.016,1.482,2,14,0,0.162,0,0,0.292,-3.874,-9.393,-5.013,-0.013,1.534,2,14,0,0.170,0,0,0.198,4.955,1.190,0,0,0.170,-2.630,-6.759,1.014,1.105
59.0,1.856,-6.126,-4.948,0.052,1.957,2,14,0,0.166,0,0,0.469,-3.107,-3.325,-5.006,-0.006,1.530,2,14,0,0.157,0,0,0.347,-2.816,-8.336,-4.997,0.003,1.484,2,14,0,0.158,0,0,0.227,5.020,0.780,0,0,0.166,-1.703,-5.582,0.837,1.245
60.0,2.502,-4.329,-5.046,-0.046,1.868,2,14,0,0.199,0,0,0.347,-2.269,-1.923,-5.008,-0.008,1.610,2,14,0,0.195,0,0,0.384,-1.947,-7.154,-5.056,-0.056,1.457,2,14,0,0.158,0,0,0.355,5.241,0.584,0,0,0.199,-0.962,-4.279,0.642,1.356
61.0,2.991,-2.627,-4.997,0.003,1.661,2,14,0,0.162,0,0,0.560,-1.622,-0.435,-5.008,-0.008,1.611,2,14,0,0.156,0,0,0.473,-1.386,-5.862,-5.039,-0.039,1.473,2,14,0,0.159,0,0,0.412,5.107,0.661,0,0,0.162,-0.424,-2.880,0.432,1.436
62.0,3.403,-1.123,-5.079,-0.079,1.433,2,14,0,0.169,0,0,0.640,-1.327,1.115,-5.007,-0.007,1.595,2,14,0,0.166,0,0,0.447,-0.980,-4.400,-5.009,-0.009,1.569,2,14,0,0.174,0,0,0.490,5.233,0.731,0,0,0.174,-0.101,-1.417,0.213,1.485
63.0,3.465,0.217,-5.023,-0.023,1.271,2,14,0,0.169,0,0,0.490,-1.310,2.683,-5.035,-0.035,1.582,2,14,0,0.163,0,0,0.383,-0.849,-2.749,-4.984,0.016,1.650,2,14,0,0.165,0,0,0.492,5.235,0.690,0,0,0.169,-0.000,0.078,-0.012,1.500
64.0,3.399,1.455,-4.942,0.058,1.262,2,14,0,0.168,0,0,0.373,-1.559,4.240,-4.993,0.007,1.562,2,14,0,0.173,0,0,0.301,-1.071,-1.098,-4.991,0.009,1.655,2,14,0,0.177,0,0,0.423,5.148,0.558,0,0,0.177,-0.124,1.572,-0.236,1.481
65.0,3.018,2.753,-4.982,0.018,1.411,2,14,0,0.171,0,0,0.313,-1.944,5.706,-5.046,-0.046,1.544,2,14,0,0.167,0,0,0.283,-1.489,0.479,-5.013,-0.013,1.643,2,14,0,0.171,0,0,0.415,5.049,0.561,0,0,0.171,-0.470,3.030,-0.454,1.429
66.0,2.418,4.090,-5.011,-0.011,1.558,2,14,0,0.165,0,0,0.289,-2.577,7.050,-5.035,-0.035,1.521,2,14,0,0.195,0,0,0.195,-2.240,1.944,-5.048,-0.048,1.611,2,14,0,0.164,0,0,0.360,5.118,0.556,0,0,0.195,-1.030,4.420,-0.663,1.346
67.0,1.612,5.453,-5.015,-0.015,1.662,2,14,0,0.175,0,0,0.236,-3.295,8.368,-4.988,0.012,1.539,2,14,0,0.172,0,0,0.248,-3.048,3.231,-5.077,-0.077,1.527,2,14,0,0.179,0,0,0.343,5.144,0.479,0,0,0.179,-1.791,5.711,-0.857,1.231
68.0,0.583,6.786,-4.966,0.034,1.702,2,14,0,0.212,0,0,0.226,-4.134,9.624,-4.963,0.037,1.551,2,14,0,0.162,0,0,0.389,-3.971,4.409,-5.012,-0.012,1.501,2,14,0,0.173,0,0,0.365,5.137,0.332,0,0,0.212,-2.737,6.873,-1.031,1.090
69.0,-0.554,8.014,-4.977,0.023,1.660,2,14,0,0.162,0,0,0.407,-5.310,10.734,-5.027,-0.027,1.607,2,14,0,0.157,0,0,0.431,-5.021,5.434,-4.959,0.041,1.499,2,14,0,0.158,0,0,0.406,5.158,0.358,0,0,0.162,-3.845,7.882,-1.182,0.923
70.0,-1.922,8.906,-4.990,0.010,1.609,2,14,0,0.157,0,0,0.450,-6.653,11.638,-5.040,-0.040,1.597,2,14,0,0.165,0,0,0.463,-6.358,6.187,-4.951,0.049,1.545,2,14,0,0.158,0,0,0.302,5.203,0.333,0,0,0.165,-5.092,8.713,-1.307,0.736
71.0,-3.334,9.582,-4.994,0.006,1.539,2,14,0,0.160,0,0,0.498,-8.098,12.233,-5.022,-0.022,1.593,2,14,0,0.160,0,0,0.410,-7.832,6.774,-4.985,0.015,1.576,2,14,0,0.154,0,0,0.244,5.303,0.323,0,0,0.160,-6.449,9.348,-1.402,0.533
72.0,-4.795,9.957,-4.963,0.037,1.520,2,14,0,0.202,0,0,0.455,-9.588,12.566,-4.988,0.012,1.581,2,14,0,0.154,0,0,0.314,-9.259,7.197,-5.021,-0.021,1.547,2,14,0,0.181,0,0,0.241,5.249,0.280,0,0,0.202,-7.886,9.774,-1.466,0.317
73.0,-6.286,10.041,-4.931,0.069,1.527,2,14,0,0.295,0,0,0.340,-11.175,12.781,-4.997,0.003,1.590,2,14,0,0.164,0,0,0.346,-10.797,7.376,-4.999,0.001,1.565,2,14,0,0.210,0,0,0.227,5.240,0.366,0,0,0.295,-9.371,9.980,-1.497,0.094
74.0,-7.797,9.924,-5.034,-0.034,1.551,2,14,0,0.171,0,0,0.251,-12.740,12.760,-4.945,0.055,1.578,2,14,0,0.158,0,0,0.373,-12.304,7.392,-4.971,0.029,1.556,2,14,0,0.201,0,0,0.263,5.170,0.421,0,0,0.201,-10.869,9.962,-1.494,-0.130
75.0,-9.352,9.637,-5.023,-0.023,1.566,2,14,0,0.158,0,0,0.252,-14.287,12.447,-4.999,0.001,1.543,2,14,0,0.154,0,0,0.359,-13.845,7.212,-5.004,-0.004,1.570,2,14,0,0.157,0,0,0.344,5.106,0.458,0,0,0.158,-12.348,9.720,-1.458,-0.352
76.0,-10.826,9.183,-5.052,-0.052,1.550,2,14,0,0.170,0,0,0.291,-15.758,11.943,-4.957,0.043,1.524,2,14,0,0.160,0,0,0.373,-15.371,6.781,-5.013,-0.013,1.582,2,14,0,0.160,0,0,0.422,5.140,0.491,0,0,0.170,-13.774,9.260,-1.389,-0.566
77.0,-12.236,8.577,-5.016,-0.016,1.538,2,14,0,0.177,0,0,0.385,-17.115,11.258,-5.014,-0.014,1.499,2,14,0,0.164,0,0,0.377,-16.778,6.072,-5.030,-0.030,1.581,2,14,0,0.166,0,0,0.436,5.187,0.503,0,0,0.177,-15.116,8.592,-1.289,-0.767
78.0,-13.491,7.704,-4.971,0.029,1.543,2,14,0,0.175,0,0,0.405,-18.340,10.377,-4.992,0.008,1.496,2,14,0,0.161,0,0,0.367,-18.107,5.172,-4.983,0.017,1.578,2,14,0,0.165,0,0,0.493,5.210,0.500,0,0,0.175,-16.342,7.731,-1.160,-0.951
79.0,-14.583,6.587,-5.045,-0.045,1.559,2,14,0,0.161,0,0,0.371,-19.448,9.323,-5.024,-0.024,1.510,2,14,0,0.160,0,0,0.380,-19.214,4.054,-5.021,-0.021,1.569,2,14,0,0.162,0,0,0.476,5.274,0.522,0,0,0.162,-17.426,6.697,-1.005,-1.114
80.0,-15.493,5.380,-4.992,0.008,1.565,2,14,0,0.169,0,0,0.356,-20.278,8.125,-4.979,0.021,1.518,2,14,0,0.164,0,0,0.295,-20.037,2.794,-4.993,0.007,1.555,2,14,0,0.170,0,0,0.363,5.228,0.434,0,0,0.170,-18.344,5.512,-0.827,-1.252
81.0,-16.197,4.001,-5.040,-0.040,1.589,2,14,0,0.188,0,0,0.310,-21.019,6.779,-4.984,0.016,1.565,2,14,0,0.162,0,0,0.290,-20.659,1.417,-5.006,-0.006,1.565,2,14,0,0.172,0,0,0.243,5.156,0.445,0,0,0.188,-19.074,4.203,-0.630,-1.361
82.0,-16.758,2.511,-5.004,-0.004,1.601,2,14,0,0.165,0,0,0.333,-21.519,5.323,-5.070,-0.070,1.591,2,14,0,0.201,0,0,0.251,-21.180,0.025,-5.004,-0.004,1.577,2,14,0,0.168,0,0,0.242,5.073,0.426,0,0,0.201,-19.600,2.800,-0.420,-1.440
83.0,-17.043,0.973,-5.007,-0.007,1.585,2,14,0,0.168,0,0,0.317,-21.909,3.803,-4.990,0.010,1.603,2,14,0,0.168,0,0,0.325,-21.549,-1.507,-5.022,-0.022,1.597,2,14,0,0.174,0,0,0.294,5.144,0.514,0,0,0.174,-19.911,1.334,-0.200,-1.487
