t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
24.0,-0.003,0.097,-4.984,0.016,0.089,2,14,0,0.224,0,0,0.147,-0.399,3.008,-5.393,-0.393,0.074,2,14,0,0.147,0,0,0.042,0.135,-3.093,-5.162,-0.162,0.073,2,14,0,0.271,0,0,0.085,2.929,0.135,-5.008,-0.008,0.042,2,14,0,0.271,0,0,0.032,-2.884,0.096,-5.557,-0.557,0.017,2,14,0,0.174,0,0,0.140,3.100,3.366,-5.414,-0.414,0.055,2,14,0,0.161,0,0,0.018,-2.737,3.243,-5.801,-0.801,0.050,2,14,0,0.179,0,0,0.153,3.159,-2.954,-5.160,-0.160,0.041,2,14,0,0.161,0,0,0.081,-3.395,-3.282,-4.835,0.165,0.106,2,14,0,0.179,0,0,0.058,2.385,0.485,0,0,0.271,0.000,0.000,0.000,0.000
25.0,-0.186,0.007,-5.035,-0.035,0.122,2,14,0,0.186,0,0,0.056,-0.461,3.085,-5.444,-0.444,0.068,2,14,0,0.314,0,0,0.076,0.169,-3.123,-5.171,-0.171,0.027,2,14,0,0.146,0,0,0.109,2.961,0.144,-5.008,-0.008,0.010,2,14,0,0.157,0,0,0.058,-2.840,0.129,-5.561,-0.561,0.058,2,14,0,0.151,0,0,0.093,3.137,3.350,-5.368,-0.368,0.031,2,14,0,0.160,0,0,0.058,-2.776,3.245,-5.734,-0.734,0.039,2,14,0,0.194,0,0,0.188,3.169,-2.979,-5.131,-0.131,0.047,2,14,0,0.150,0,0,0.103,-3.350,-3.162,-4.870,0.130,0.081,2,14,0,0.208,0,0,0.127,2.338,0.469,0,0,0.314,0.000,0.000,0.000,0.000
26.0,-0.275,0.011,-5.053,-0.053,0.045,2,14,0,0.161,0,0,0.142,-0.483,3.128,-5.456,-0.456,0.016,2,14,0,0.200,0,0,0.119,0.173,-3.093,-5.159,-0.159,0.056,2,14,0,0.172,0,0,0.081,2.906,0.117,-4.962,0.038,0.035,2,14,0,0.154,0,0,0.018,-2.737,0.120,-5.583,-0.583,0.085,2,14,0,0.175,0,0,0.008,3.166,3.371,-5.385,-0.385,0.011,2,14,0,0.156,0,0,0.083,-2.729,3.227,-5.684,-0.684,0.093,2,14,0,0.179,0,0,0.139,3.118,-2.957,-5.126,-0.126,0.074,2,14,0,0.157,0,0,0.054,-3.256,-3.187,-4.824,0.176,0.045,2,14,0,0.188,0,0,0.132,2.259,0.500,0,0,0.200,0.000,0.000,0.000,0.000
27.0,-0.296,-0.012,-4.922,0.078,0.033,2,14,0,0.159,0,0,0.167,-0.488,3.171,-5.432,-0.432,0.039,2,14,0,0.195,0,0,0.154,0.160,-3.071,-5.175,-0.175,0.059,2,14,0,0.206,0,0,0.057,2.896,0.081,-4.957,0.043,0.020,2,14,0,0.177,0,0,0.033,-2.678,0.109,-5.628,-0.628,0.041,2,14,0,0.151,0,0,0.070,3.217,3.387,-5.414,-0.414,0.030,2,14,0,0.159,0,0,0.137,-2.636,3.153,-5.769,-0.769,0.117,2,14,0,0.181,0,0,0.023,3.086,-2.941,-5.117,-0.117,0.060,2,14,0,0.156,0,0,0.029,-3.245,-3.209,-4.856,0.144,0.054,2,14,0,0.151,0,0,0.123,2.174,0.517,0,0,0.206,0.000,0.000,0.000,0.000
28.0,-0.241,0.014,-5.003,-0.003,0.092,2,14,0,0.184,0,0,0.111,-0.432,3.106,-5.463,-0.463,0.095,2,14,0,0.177,0,0,0.072,0.129,-2.989,-5.194,-0.194,0.068,2,14,0,0.172,0,0,0.043,2.875,0.097,-5.006,-0.006,0.011,2,14,0,0.155,0,0,0.044,-2.689,0.111,-5.613,-0.613,0.017,2,14,0,0.177,0,0,0.062,3.095,3.392,-5.474,-0.474,0.091,2,14,0,0.184,0,0,0.029,-2.519,3.124,-5.748,-0.748,0.076,2,14,0,0.182,0,0,0.105,3.025,-2.894,-5.123,-0.123,0.048,2,14,0,0.152,0,0,0.066,-3.219,-3.250,-4.807,0.193,0.076,2,14,0,0.209,0,0,0.127,2.105,0.497,0,0,0.209,0.000,0.000,0.000,0.000
29.0,-0.118,0.059,-4.991,0.009,0.099,2,14,0,0.191,0,0,0.024,-0.343,3.026,-5.482,-0.482,0.085,2,14,0,0.173,0,0,0.057,0.116,-2.940,-5.229,-0.229,0.038,2,14,0,0.173,0,0,0.084,2.873,0.107,-4.966,0.034,0.025,2,14,0,0.199,0,0,0.046,-2.692,0.161,-5.663,-0.663,0.032,2,14,0,0.175,0,0,0.065,3.021,3.359,-5.451,-0.451,0.054,2,14,0,0.214,0,0,0.063,-2.516,3.078,-5.680,-0.680,0.024,2,14,0,0.221,0,0,0.126,2.938,-2.882,-5.162,-0.162,0.017,2,14,0,0.181,0,0,0.154,-3.289,-3.332,-4.795,0.205,0.097,2,14,0,0.185,0,0,0.072,2.183,0.489,0,0,0.221,-0.000,0.007,-0.000,0.052
30.0,-0.053,0.074,-5.043,-0.043,0.070,2,14,0,0.545,0,0,0.143,-0.315,3.039,-5.450,-0.450,0.035,2,14,0,0.189,0,0,0.187,0.154,-2.948,-5.234,-0.234,0.042,2,14,0,0.244,0,0,0.093,2.874,0.103,-4.974,0.026,0.070,2,14,0,0.180,0,0,0.166,-2.764,0.194,-5.648,-0.648,0.058,2,14,0,0.170,0,0,0.088,2.986,3.379,-5.504,-0.504,0.051,2,14,0,0.189,0,0,0.178,-2.575,3.067,-5.724,-0.724,0.076,2,14,0,0.178,0,0,0.235,2.947,-2.829,-5.079,-0.079,0.076,2,14,0,0.198,0,0,0.159,-3.454,-3.329,-4.801,0.199,0.086,2,14,0,0.179,0,0,0.229,2.277,0.665,0,0,0.545,-0.001,0.159,-0.004,0.252
31.0,-0.046,0.215,-4.979,0.021,0.245,2,14,0,0.183,0,0,0.345,-0.405,3.154,-5.428,-0.428,0.255,2,14,0,0.230,0,0,0.407,0.160,-2.837,-5.106,-0.106,0.234,2,14,0,0.226,0,0,0.335,2.873,0.254,-4.945,0.055,0.275,2,14,0,0.187,0,0,0.363,-2.801,0.314,-5.608,-0.608,0.221,2,14,0,0.176,0,0,0.322,3.009,3.522,-5.444,-0.444,0.286,2,14,0,0.193,0,0,0.368,-2.577,3.238,-5.733,-0.733,0.304,2,14,0,0.187,0,0,0.420,3.049,-2.676,-5.102,-0.102,0.261,2,14,0,0.188,0,0,0.272,-3.488,-3.216,-4.826,0.174,0.267,2,14,0,0.203,0,0,0.459,2.195,0.868,0,0,0.230,-0.013,0.511,-0.023,0.451
32.0,-0.133,0.597,-5.015,-0.015,0.529,2,14,0,0.196,0,0,0.509,-0.414,3.552,-5.450,-0.450,0.568,2,14,0,0.204,0,0,0.564,0.202,-2.467,-5.152,-0.152,0.532,2,14,0,0.180,0,0,0.526,3.009,0.636,-5.045,-0.045,0.550,2,14,0,0.243,0,0,0.554,-2.774,0.671,-5.636,-0.636,0.500,2,14,0,0.227,0,0,0.521,3.070,3.968,-5.430,-0.430,0.581,2,14,0,0.191,0,0,0.474,-2.612,3.659,-5.801,-0.801,0.601,2,14,0,0.178,0,0,0.550,3.173,-2.289,-5.108,-0.108,0.499,2,14,0,0.703,0,0,0.456,-3.521,-2.797,-4.876,0.124,0.585,2,14,0,0.177,0,0,0.587,2.229,0.975,0,0,0.703,-0.056,1.061,-0.069,0.648
33.0,-0.204,1.309,-5.044,-0.044,0.853,2,14,0,0.190,0,0,0.544,-0.451,4.291,-5.435,-0.435,0.905,2,14,0,0.176,0,0,0.580,0.166,-1.807,-5.189,-0.189,0.858,2,14,0,0.176,0,0,0.627,2.954,1.333,-4.978,0.022,0.873,2,14,0,0.182,0,0,0.609,-2.905,1.353,-5.522,-0.522,0.845,2,14,0,0.175,0,0,0.586,3.061,4.684,-5.429,-0.429,0.875,2,14,0,0.184,0,0,0.517,-2.669,4.439,-5.716,-0.716,0.929,2,14,0,0.193,0,0,0.525,3.196,-1.659,-5.187,-0.187,0.809,2,14,0,0.183,0,0,0.610,-3.535,-2.070,-4.893,0.107,0.906,2,14,0,0.180,0,0,0.595,2.241,0.951,0,0,0.193,-0.164,1.805,-0.154,0.838
