t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1.0,-0.098,-0.228,-0.267,4.733,0.040,2,14,0,0.235,0,0,0.027,0.671,2.932,-1.311,3.689,0.048,2,14,0,0.248,0,0,0.098,0.254,-2.744,0.268,5.268,0.048,2,14,0,0.258,0,0,0.068,3.058,-0.120,0.061,5.061,0.068,2,14,-1,0.000,0,0,0.000,-2.799,-0.021,1.023,6.023,0.064,2,14,-1,0.000,0,0,0.000,2.595,0.674,0,0,0.258,0.000,0.000,0.000,0.000
2.0,-0.111,-0.202,-1.066,3.934,0.097,2,14,0,0.225,0,0,0.043,0.668,2.964,-1.980,3.020,0.122,2,14,0,0.220,0,0,0.095,0.336,-2.777,-0.406,4.594,0.037,2,14,0,0.278,0,1,0.064,3.087,-0.152,-0.685,4.315,0.072,2,14,0,0.221,0,0,0.013,-2.737,-0.030,0.346,5.346,0.071,2,14,0,0.275,0,1,0.085,2.696,0.669,0,0,0.278,0.000,0.000,0.000,0.000
3.0,-0.040,-0.176,-2.173,2.827,0.007,2,14,0,0.255,0,0,0.106,0.572,3.083,-3.110,1.890,0.067,2,14,0,0.254,0,0,0.125,0.350,-2.758,-1.084,3.916,0.054,2,14,0,0.261,0,0,0.086,3.123,-0.124,-1.899,3.101,0.012,2,14,0,0.246,0,0,0.056,-2.846,0.003,-0.012,4.988,0.037,2,14,0,0.260,0,1,0.052,2.829,0.578,0,0,0.261,0.000,0.000,0.000,0.000
4.0,-0.126,-0.217,-3.456,1.544,0.073,2,14,0,0.256,0,0,0.031,0.518,2.979,-4.327,0.673,0.083,2,14,0,0.273,0,0,0.061,0.352,-2.792,-2.362,2.638,0.092,2,14,0,0.301,0,0,0.066,3.082,-0.101,-3.058,1.942,0.047,2,14,0,0.269,0,0,0.053,-2.829,-0.029,-0.420,4.580,0.025,2,14,0,0.248,0,1,0.016,2.838,0.519,0,0,0.301,0.000,0.000,0.000,0.000
5.0,-0.162,-0.245,-4.457,0.543,0.053,2,14,0,0.180,0,0,0.045,0.490,2.923,-5.273,-0.273,0.060,2,14,0,0.165,0,0,0.089,0.265,-2.848,-3.676,1.324,0.077,2,14,0,0.166,0,0,0.038,3.082,-0.146,-4.103,0.897,0.052,2,14,0,0.166,0,0,0.011,-2.849,-0.066,-1.439,3.561,0.013,2,14,0,0.259,0,0,0.036,2.751,0.496,0,0,0.259,0.000,0.000,0.000,0.000
6.0,-0.145,-0.255,-4.792,0.208,0.027,2,14,0,0.180,0,0,0.028,0.441,2.938,-5.612,-0.612,0.032,2,14,0,0.162,0,0,0.136,0.256,-2.845,-4.250,0.750,0.026,2,14,0,0.202,0,0,0.046,3.102,-0.207,-4.424,0.576,0.038,2,14,0,0.168,0,0,0.061,-2.892,-0.035,-2.817,2.183,0.005,2,14,0,0.278,0,0,0.071,2.677,0.445,0,0,0.278,0.000,0.000,0.000,0.000
7.0,-0.179,-0.223,-4.896,0.104,0.017,2,14,0,0.154,0,0,0.066,0.537,2.897,-5.708,-0.708,0.056,2,14,0,0.138,0,0,0.070,0.321,-2.806,-4.470,0.530,0.010,2,14,0,0.147,0,0,0.030,3.047,-0.178,-4.562,0.438,0.028,2,14,0,0.142,0,0,0.036,-2.824,-0.079,-4.034,0.966,0.031,2,14,0,0.236,0,0,0.036,2.666,0.547,0,0,0.236,0.000,0.000,0.000,0.000
8.0,-0.156,-0.242,-4.969,0.031,0.039,2,14,0,0.202,0,0,0.039,0.608,2.906,-5.809,-0.809,0.053,2,14,0,0.168,0,0,0.059,0.281,-2.814,-4.551,0.449,0.030,2,14,0,0.165,0,0,0.022,3.078,-0.155,-4.624,0.376,0.015,2,14,0,0.167,0,0,0.004,-2.799,-0.078,-4.223,0.777,0.023,2,14,0,0.201,0,0,0.042,2.642,0.615,0,0,0.202,0.000,0.000,0.000,0.000
9.0,-0.137,-0.244,-4.952,0.048,0.036,2,14,0,0.175,0,0,0.019,0.643,2.945,-5.879,-0.879,0.026,2,14,0,0.167,0,0,0.068,0.268,-2.856,-4.577,0.423,0.015,2,14,0,0.142,0,0,0.042,3.074,-0.175,-4.577,0.423,0.007,2,14,0,0.167,0,0,0.022,-2.784,-0.017,-4.115,0.885,0.019,2,14,0,0.167,0,0,0.045,2.669,0.645,0,0,0.175,0.000,0.000,0.000,0.000
10.0,-0.180,-0.251,-4.980,0.020,0.037,2,14,0,0.177,0,0,0.063,0.618,2.923,-5.834,-0.834,0.035,2,14,0,0.138,0,0,0.054,0.219,-2.871,-4.686,0.314,0.001,2,14,0,0.142,0,0,0.090,3.077,-0.208,-4.682,0.318,0.015,2,14,0,0.167,0,0,0.055,-2.824,-0.016,-4.022,0.978,0.015,2,14,0,0.167,0,0,0.026,2.666,0.623,0,0,0.177,0.000,0.000,0.000,0.000
