t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
838.0,0.389,-1.347,-4.897,0.103,0.035,2,4,-1,0.000,0,0,0.000,-0.832,-1.115,-4.952,0.048,0.053,2,4,0,0.282,0,1,3.496,-19.226,7.356,-6.159,-1.159,0.009,2,4,0,0.646,15,1,5.357,2.825,0.110,-4.999,0.001,0.043,2,4,0,0.205,0,1,0.462,-2.933,0.108,-5.314,-0.314,0.010,2,4,-1,0.000,0,0,0.000,-7.987,9.218,1.091,6.091,1.324,2,4,0,0.303,0,1,2.319,-2.074,-0.914,-5.046,-0.046,0.032,2,4,-1,0.000,0,0,0.000,1.992,1.228,-4.995,0.005,0.024,2,4,0,1.883,0,1,1.034,-20.843,7.781,-4.949,0.051,0.034,2,4,0,0.377,0,1,5.669,1.244,21.461,3076,15,1.883,-19.938,1.115,-0.056,-0.497
839.0,0.389,-1.385,-4.841,0.159,0.028,2,4,-1,0.000,0,0,0.000,-0.851,-1.088,-4.946,0.054,0.016,2,4,0,0.282,0,1,3.496,-19.245,7.374,-6.185,-1.185,0.019,2,4,0,0.646,15,1,5.357,2.835,0.171,-4.990,0.010,0.038,2,4,0,0.205,0,1,0.462,-3.018,0.088,-5.323,-0.323,0.003,2,4,-1,0.000,0,0,0.000,-7.580,8.562,1.140,6.140,1.153,2,4,0,0.303,0,1,2.319,-2.131,-0.889,-5.079,-0.079,0.018,2,4,-1,0.000,0,0,0.000,2.024,1.229,-5.025,-0.025,0.013,2,4,0,1.883,0,1,1.034,-20.879,7.740,-4.936,0.064,0.058,2,4,0,0.377,0,1,5.669,1.280,21.331,3080,15,1.883,-19.981,0.617,-0.031,-0.499
840.0,0.418,-1.410,-4.898,0.102,0.039,2,4,-1,0.000,0,0,0.000,-0.916,-1.104,-4.908,0.092,0.026,2,4,0,0.282,0,1,3.496,-19.262,7.325,-6.162,-1.162,0.013,2,4,0,0.646,15,1,5.357,2.812,0.136,-5.042,-0.042,0.057,2,4,0,0.205,0,1,0.462,-2.996,0.074,-5.369,-0.369,0.036,2,4,-1,0.000,0,0,0.000,-7.115,9.749,1.109,6.109,1.276,2,4,0,0.303,0,1,2.319,-2.079,-0.864,-5.133,-0.133,0.050,2,4,-1,0.000,0,0,0.000,1.986,1.183,-4.983,0.017,0.028,2,4,0,1.883,0,1,1.034,-20.922,7.724,-4.934,0.066,0.028,2,4,0,0.377,0,1,5.669,1.208,21.296,3084,15,1.883,-19.999,0.117,-0.006,-0.500
841.0,0.438,-1.366,-4.858,0.142,0.052,2,4,-1,0.000,0,0,0.000,-0.830,-1.085,-4.843,0.157,0.042,2,4,0,0.282,0,1,3.496,-19.272,7.323,-6.178,-1.178,0.034,2,4,0,0.646,15,1,5.357,2.777,0.127,-4.987,0.013,0.019,2,4,0,0.205,0,1,0.462,-2.998,0.089,-5.365,-0.365,0.022,2,4,-1,0.000,0,0,0.000,-7.422,10.433,1.120,6.120,0.532,2,4,0,0.303,0,1,2.319,-2.061,-0.889,-5.077,-0.077,0.045,2,4,-1,0.000,0,0,0.000,2.021,1.231,-4.968,0.032,0.036,2,4,0,1.883,0,1,1.034,-20.923,7.787,-4.959,0.041,0.031,2,4,0,0.377,0,1,5.669,1.268,21.224,3088,15,1.883,-19.993,-0.383,0.019,-0.500
842.0,0.370,-1.384,-4.876,0.124,0.072,2,4,-1,0.000,0,0,0.000,-0.812,-1.087,-4.867,0.133,0.033,2,4,0,0.282,0,1,3.496,-19.265,7.305,-6.128,-1.128,0.039,2,4,0,0.646,15,1,5.357,2.719,0.105,-4.995,0.005,0.026,2,4,0,0.205,0,1,0.462,-3.011,0.124,-5.344,-0.344,0.015,2,4,-1,0.000,0,0,0.000,-7.989,9.942,1.137,6.137,0.953,2,4,0,0.303,0,1,2.319,-2.076,-0.899,-5.084,-0.084,0.013,2,4,-1,0.000,0,0,0.000,2.068,1.253,-4.948,0.052,0.017,2,4,0,1.883,0,1,1.034,-20.919,7.796,-4.977,0.023,0.041,2,4,0,0.377,0,1,5.669,1.218,21.102,3092,15,1.883,-19.961,-0.882,0.044,-0.498
843.0,0.286,-1.386,-4.863,0.137,0.022,2,4,-1,0.000,0,0,0.000,-0.813,-1.050,-4.929,0.071,0.029,2,4,0,0.282,0,1,3.496,-19.285,7.370,-6.150,-1.150,0.019,2,4,0,0.646,15,1,5.357,2.758,0.074,-4.986,0.014,0.038,2,4,0,0.205,0,1,0.462,-2.986,0.109,-5.333,-0.333,0.023,2,4,-1,0.000,0,0,0.000,-8.254,9.715,1.161,6.161,1.015,2,4,0,0.303,0,1,2.319,-2.082,-0.884,-5.099,-0.099,0.031,2,4,-1,0.000,0,0,0.000,2.131,1.169,-4.974,0.026,0.030,2,4,0,1.883,0,1,1.034,-20.935,7.786,-4.960,0.040,0.038,2,4,0,0.377,0,1,5.669,1.151,20.973,3096,15,1.883,-19.905,-1.379,0.069,-0.495
844.0,0.334,-1.350,-4.855,0.145,0.053,2,4,-1,0.000,0,0,0.000,-0.826,-1.042,-4.986,0.014,0.064,2,4,0,0.282,0,1,3.496,-19.280,7.337,-6.122,-1.122,0.024,2,4,0,0.646,15,1,5.357,2.797,0.052,-5.000,-0.000,0.059,2,4,0,0.205,0,1,0.462,-3.033,0.119,-5.365,-0.365,0.028,2,4,-1,0.000,0,0,0.000,-8.383,8.890,1.161,6.161,1.688,2,4,0,0.303,0,1,2.319,-2.109,-0.875,-5.048,-0.048,0.032,2,4,-1,0.000,0,0,0.000,2.106,1.188,-5.013,-0.013,0.096,2,4,0,1.883,0,1,1.034,-20.907,7.812,-4.944,0.056,0.036,2,4,0,0.377,0,1,5.669,1.207,20.811,3100,15,1.883,-19.823,-1.872,0.094,-0.491
845.0,0.374,-1.384,-4.850,0.150,0.040,2,4,-1,0.000,0,0,0.000,-0.907,-1.083,-4.961,0.039,0.038,2,4,0,0.282,0,1,3.496,-19.167,7.346,-6.110,-1.110,0.006,2,4,0,0.646,15,1,5.357,2.817,0.107,-5.036,-0.036,0.043,2,4,0,0.205,0,1,0.462,-3.020,0.083,-5.295,-0.295,0.037,2,4,-1,0.000,0,0,0.000,-7.357,6.777,1.107,6.107,0.660,2,4,0,0.303,0,1,2.319,-2.096,-0.901,-5.074,-0.074,0.025,2,4,-1,0.000,0,0,0.000,1.954,1.222,-4.977,0.023,0.024,2,4,0,1.883,0,1,1.034,-20.856,7.786,-4.991,0.009,0.049,2,4,0,0.377,0,1,5.669,1.207,20.679,3104,15,1.883,-19.717,-2.360,0.118,-0.486
846.0,0.460,-1.409,-4.895,0.105,0.035,2,4,-1,0.000,0,0,0.000,-0.903,-1.127,-4.924,0.076,0.061,2,4,0,0.282,0,1,3.496,-19.215,7.342,-6.146,-1.146,0.101,2,4,0,0.646,15,1,5.357,2.805,0.086,-5.072,-0.072,0.042,2,4,0,0.205,0,1,0.462,-2.965,0.072,-5.267,-0.267,0.038,2,4,-1,0.000,0,0,0.000,-6.978,5.928,1.059,6.059,0.580,2,4,0,0.303,0,1,2.319,-1.993,-0.936,-5.054,-0.054,0.029,2,4,-1,0.000,0,0,0.000,2.035,1.210,-4.981,0.019,0.049,2,4,0,1.883,0,1,1.034,-20.833,7.735,-4.943,0.057,0.037,2,4,0,0.377,0,1,5.669,1.114,20.624,3108,15,1.883,-19.587,-2.843,0.142,-0.479
847.0,0.388,-1.365,-4.865,0.135,0.079,2,4,-1,0.000,0,0,0.000,-0.841,-1.106,-4.892,0.108,0.034,2,4,0,0.282,0,1,3.496,-19.297,7.317,-6.092,-1.092,0.016,2,4,0,0.646,15,1,5.357,2.858,0.136,-5.055,-0.055,0.036,2,4,0,0.205,0,1,0.462,-2.944,0.121,-5.351,-0.351,0.026,2,4,-1,0.000,0,0,0.000,-5.736,7.155,1.079,6.079,0.968,2,4,0,0.303,0,1,2.319,-2.061,-0.959,-5.062,-0.062,0.073,2,4,-1,0.000,0,0,0.000,2.017,1.210,-4.978,0.022,0.020,2,4,0,1.883,0,1,1.034,-20.897,7.766,-4.946,0.054,0.047,2,4,0,0.377,0,1,5.669,1.240,20.383,3112,15,1.883,-19.433,-3.319,0.166,-0.472
