t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
44.0,19.133,-0.266,-5.003,-0.003,0.070,2,14,0,0.171,0,0,0.107,16.648,0.426,-6.533,-1.533,0.080,2,14,0,0.177,0,0,0.148,2.999,0.907,0,0,0.177,20.000,0.000,0.000,0.000
45.0,19.183,-0.310,-5.015,-0.015,0.077,2,14,0,0.154,0,0,0.042,16.532,0.398,-6.536,-1.536,0.058,2,14,0,0.176,0,0,0.244,3.137,0.874,0,0,0.176,20.000,0.000,0.000,0.000
46.0,19.173,-0.405,-5.003,-0.003,0.070,2,14,0,0.182,0,0,0.063,16.602,0.339,-6.559,-1.559,0.112,2,14,0,0.182,0,0,0.167,3.096,0.921,0,0,0.182,20.000,0.000,0.000,0.000
47.0,19.223,-0.493,-4.924,0.076,0.033,2,14,0,0.268,0,0,0.146,16.734,0.267,-6.569,-1.569,0.132,2,14,0,0.176,0,0,0.078,3.079,0.920,0,0,0.268,20.000,0.000,0.000,0.000
48.0,19.218,-0.505,-4.940,0.060,0.032,2,14,0,0.265,0,0,0.158,16.900,0.267,-6.592,-1.592,0.093,2,14,0,0.173,0,0,0.148,2.949,0.931,0,0,0.265,20.000,0.000,0.000,0.000
49.0,19.166,-0.435,-4.951,0.049,0.088,2,14,0,0.596,0,0,0.095,16.967,0.316,-6.601,-1.601,0.031,2,14,0,1.102,0,0,0.200,2.850,0.941,0,0,1.102,20.000,0.000,0.000,0.000
50.0,19.185,-0.327,-5.008,-0.008,0.087,2,14,0,0.266,0,0,0.026,16.868,0.348,-6.559,-1.559,0.086,2,14,0,0.201,0,0,0.101,2.869,0.878,0,0,0.266,20.000,0.000,0.000,0.000
51.0,19.163,-0.202,-5.045,-0.045,0.054,2,14,0,0.184,0,0,0.149,16.785,0.323,-6.541,-1.541,0.092,2,14,0,0.155,0,0,0.022,2.858,0.861,0,0,0.184,20.000,0.000,0.000,0.000
52.0,19.182,-0.141,-4.985,0.015,0.025,2,14,0,0.183,0,0,0.208,16.714,0.382,-6.560,-1.560,0.067,2,14,0,0.177,0,0,0.070,2.974,0.830,0,0,0.183,20.000,0.000,0.000,0.000
53.0,19.222,-0.181,-5.002,-0.002,0.089,2,14,0,0.188,0,0,0.168,16.678,0.395,-6.586,-1.586,0.026,2,14,0,0.177,0,0,0.107,3.052,0.798,0,0,0.188,20.000,0.000,0.000,0.000
54.0,19.245,-0.296,-5.004,-0.004,0.115,2,14,0,0.282,0,0,0.069,16.634,0.382,-6.619,-1.619,0.030,2,14,0,0.176,0,0,0.142,3.144,0.811,0,0,0.282,20.000,0.000,0.000,0.000
