t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
83.0,2.852,0.195,-5.028,-0.028,0.071,2,14,0,0.157,0,0,0.093,0.694,2.512,-4.977,0.023,0.009,2,14,0,0.154,0,0,0.240,-0.002,-2.536,0.174,5.174,0.018,2,4,0,0.273,0,1,4.823,2.784,-0.451,-1.043,3.957,0.050,2,4,0,0.320,0,1,5.340,0.724,-2.657,-4.960,0.040,0.029,2,14,0,0.149,0,0,0.118,3.167,5.374,0,0,0.320,0.000,0.000,0.000,0.000
84.0,2.839,0.240,-4.991,0.009,0.028,2,14,0,0.231,0,0,0.140,0.686,2.527,-4.947,0.053,0.023,2,14,0,0.217,0,0,0.230,0.016,-2.503,0.286,5.286,0.051,2,4,0,0.273,0,1,4.823,2.756,-0.490,-1.083,3.917,0.020,2,4,0,0.320,0,1,5.340,0.731,-2.634,-4.938,0.062,0.025,2,14,0,0.181,0,0,0.095,3.141,5.337,0,0,0.320,0.000,0.000,0.000,0.000
85.0,2.878,0.196,-4.976,0.024,0.075,2,14,0,0.181,0,0,0.088,0.680,2.515,-4.890,0.110,0.043,2,14,0,0.182,0,0,0.244,-0.027,-2.482,0.245,5.245,0.037,2,4,0,0.273,0,1,4.823,2.793,-0.443,-1.141,3.859,0.026,2,4,0,0.320,0,1,5.340,0.602,-2.588,-4.907,0.093,0.044,2,14,0,0.171,0,0,0.145,3.197,5.384,0,0,0.320,0.000,0.000,0.000,0.000
86.0,2.974,0.106,-4.994,0.006,0.085,2,14,0,0.188,0,0,0.084,0.718,2.579,-4.935,0.065,0.067,2,14,0,0.196,0,0,0.170,-0.082,-2.513,0.273,5.273,0.010,2,4,0,0.273,0,1,4.823,2.818,-0.425,-1.087,3.913,0.034,2,4,0,0.320,0,1,5.340,0.568,-2.559,-4.915,0.085,0.051,2,14,0,0.181,0,0,0.173,3.348,5.413,0,0,0.320,0.000,0.000,0.000,0.000
87.0,3.029,0.040,-4.932,0.068,0.046,2,14,0,0.157,0,0,0.154,0.760,2.635,-4.955,0.045,0.048,2,14,0,0.195,0,0,0.104,-0.070,-2.524,0.272,5.272,0.043,2,4,0,0.273,0,1,4.823,2.785,-0.457,-1.026,3.974,0.032,2,4,0,0.320,0,1,5.340,0.697,-2.519,-4.959,0.041,0.080,2,14,0,0.169,0,0,0.048,3.447,5.373,0,0,0.320,0.000,0.000,0.000,0.000
88.0,3.050,0.057,-4.952,0.048,0.057,2,14,0,0.151,0,0,0.169,0.747,2.701,-4.951,0.049,0.008,2,14,0,0.186,0,0,0.051,-0.039,-2.553,0.287,5.287,0.053,2,4,0,0.273,0,1,4.823,2.868,-0.496,-1.015,3.985,0.014,2,4,0,0.320,0,1,5.340,0.736,-2.494,-4.958,0.042,0.050,2,14,0,0.155,0,0,0.046,3.444,5.445,0,0,0.320,0.000,0.000,0.000,0.000
89.0,2.944,0.101,-4.964,0.036,0.108,2,14,0,0.179,0,0,0.054,0.750,2.698,-4.962,0.038,0.052,2,14,0,0.198,0,0,0.052,-0.044,-2.552,0.168,5.168,0.032,2,4,0,0.273,0,1,4.823,2.810,-0.457,-0.990,4.010,0.048,2,4,0,0.320,0,1,5.340,0.847,-2.459,-4.937,0.063,0.043,2,14,0,0.178,0,0,0.133,3.309,5.398,0,0,0.320,0.000,0.000,0.000,0.000
90.0,2.797,0.075,-5.008,-0.008,0.077,2,14,0,0.159,0,0,0.098,0.792,2.636,-4.961,0.039,0.076,2,14,0,0.219,0,0,0.097,-0.035,-2.518,0.243,5.243,0.039,2,4,0,0.273,0,1,4.823,2.815,-0.499,-1.006,3.994,0.030,2,4,0,0.320,0,1,5.340,0.856,-2.492,-4.954,0.046,0.066,2,14,0,0.205,0,0,0.126,3.219,5.393,0,0,0.320,0.000,0.000,0.000,0.000
91.0,2.888,0.126,-5.024,-0.024,0.163,2,14,0,0.238,0,0,0.786,0.858,2.484,-4.960,0.040,0.206,2,14,0,0.241,0,0,0.753,0.001,-2.475,0.217,5.217,0.021,2,4,0,0.273,0,1,4.823,2.756,-0.536,-1.028,3.972,0.040,2,4,0,0.320,0,1,5.340,0.822,-2.568,-4.988,0.012,0.144,2,14,0,0.228,0,0,0.719,3.112,4.552,0,0,0.320,0.800,0.000,1.000,0.000
92.0,3.246,0.156,-5.003,-0.003,0.490,2,14,0,0.209,0,0,1.445,1.175,2.470,-4.917,0.083,0.512,2,14,0,0.260,0,0,1.421,-0.026,-2.476,0.230,5.230,0.031,2,4,0,0.273,0,1,4.823,2.814,-0.469,-1.035,3.965,0.049,2,4,0,0.320,0,1,5.340,1.162,-2.652,-4.988,0.012,0.457,2,14,0,0.230,0,0,1.386,3.107,4.281,0,0,0.320,1.800,0.000,1.000,0.000
93.0,3.884,0.089,-5.001,-0.001,0.838,2,14,0,0.208,0,0,1.806,1.896,2.475,-4.944,0.056,0.872,2,14,0,0.241,0,0,1.698,-0.065,-2.511,0.224,5.224,0.017,2,4,0,0.273,0,1,4.823,2.789,-0.427,-1.044,3.956,0.023,2,4,0,0.320,0,1,5.340,1.776,-2.665,-4.943,0.057,0.797,2,14,0,0.249,0,0,1.768,3.107,4.296,0,0,0.320,2.800,0.000,1.000,0.000
