t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
7789.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.130,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.095,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.126,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.126,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.120,0,1,0.070,2.114,1.518,0,0,0.130,20.000,0.000,0.000,0.000
7790.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.133,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.097,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.128,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.130,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.123,0,1,0.070,2.114,1.518,0,0,0.133,20.000,0.000,0.000,0.000
7791.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.129,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.096,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.128,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.125,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.121,0,1,0.070,2.114,1.518,0,0,0.129,20.000,0.000,0.000,0.000
7792.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.174,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.118,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.134,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.134,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.127,0,1,0.070,2.114,1.518,0,0,0.174,20.000,0.000,0.000,0.000
7793.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.137,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.125,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.125,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.128,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.127,0,1,0.070,2.114,1.518,0,0,0.137,20.000,0.000,0.000,0.000
7794.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.146,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.095,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.130,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.131,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.127,0,1,0.070,2.114,1.518,0,0,0.146,20.000,0.000,0.000,0.000
7795.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.132,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.098,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.125,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.125,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.123,0,1,0.070,2.114,1.518,0,0,0.132,20.000,0.000,0.000,0.000
7796.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.134,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.095,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.128,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.125,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.100,0,1,0.070,2.114,1.518,0,0,0.134,20.000,0.000,0.000,0.000
7797.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.128,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.095,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.153,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.128,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.126,0,1,0.070,2.114,1.518,0,0,0.153,20.000,0.000,0.000,0.000
7798.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.134,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.126,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.130,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.130,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.126,0,1,0.070,2.114,1.518,0,0,0.134,20.000,0.000,0.000,0.000
7799.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.132,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.095,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.127,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.122,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.098,0,1,0.070,2.114,1.518,0,0,0.132,20.000,0.000,0.000,0.000
7800.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.133,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.096,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.124,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.130,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.124,0,1,0.070,2.114,1.518,0,0,0.133,20.000,0.000,0.000,0.000
7801.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.134,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.124,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.135,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.152,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.125,0,1,0.070,2.114,1.518,0,0,0.152,20.000,0.000,0.000,0.000
7802.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.127,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.122,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.124,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.124,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.097,0,1,0.070,2.114,1.518,0,0,0.127,20.000,0.000,0.000,0.000
7803.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.128,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.153,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.129,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.127,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.121,0,1,0.070,2.114,1.518,0,0,0.153,20.000,0.000,0.000,0.000
7804.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.132,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.126,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.129,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.128,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.126,0,1,0.070,2.114,1.518,0,0,0.132,20.000,0.000,0.000,0.000
7805.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.138,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.097,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.136,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.135,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.133,0,1,0.070,2.114,1.518,0,0,0.138,20.000,0.000,0.000,0.000
7806.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.133,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.100,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.129,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.126,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.126,0,1,0.070,2.114,1.518,0,0,0.133,20.000,0.000,0.000,0.000
7807.0,18.638,-0.669,-5.032,-0.032,0.044,2,14,0,0.134,0,1,0.164,19.512,2.578,-6.751,-1.751,0.024,2,14,0,0.100,0,1,0.082,20.363,-3.087,-5.518,-0.518,0.049,2,14,0,0.125,0,1,0.043,22.698,0.509,-5.845,-0.845,0.017,2,14,0,0.127,0,1,0.104,17.256,0.861,-5.496,-0.496,0.030,2,14,0,0.122,0,1,0.070,2.114,1.518,0,0,0.134,20.000,0.000,0.000,0.000
