t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1028.0,-6.435,-9.469,-5.003,-0.003,0.552,2,14,0,0.192,0,0,0.050,-6.640,-6.386,-5.962,-0.962,0.497,2,14,0,0.201,0,0,0.102,-6.286,-12.396,-6.290,-1.290,0.533,2,14,0,0.298,0,0,0.074,-3.665,-9.384,-5.629,-0.629,0.495,2,14,0,0.175,0,0,0.081,-9.744,-9.308,-6.293,-1.293,0.460,2,14,0,0.182,0,0,0.134,-3.400,-6.708,-5.432,-0.432,0.377,2,14,0,0.202,0,0,0.159,-9.573,-6.585,-5.817,-0.817,0.455,2,14,0,0.172,0,0,0.125,-3.482,-12.405,-5.843,-0.843,0.617,2,14,0,0.178,0,0,0.116,-9.825,-12.558,-5.556,-0.556,0.648,2,14,0,0.260,0,0,0.067,2.696,0.366,0,0,0.298,-6.606,-9.406,0.470,0.170
1029.0,-5.927,-9.261,-5.027,-0.027,0.551,2,14,0,0.337,0,0,0.021,-6.259,-6.014,-5.968,-0.968,0.508,2,14,0,0.165,0,0,0.108,-5.806,-12.152,-6.265,-1.265,0.484,2,14,0,0.174,0,0,0.077,-3.178,-9.177,-5.578,-0.578,0.584,2,14,0,0.160,0,0,0.054,-9.423,-9.014,-6.350,-1.350,0.398,2,14,0,0.178,0,0,0.088,-3.069,-6.411,-5.424,-0.424,0.449,2,14,0,0.180,0,0,0.044,-9.223,-6.295,-5.821,-0.821,0.578,2,14,0,0.194,0,0,0.134,-2.971,-12.040,-5.854,-0.854,0.612,2,14,0,0.201,0,0,0.082,-9.266,-12.340,-5.522,-0.522,0.571,2,14,0,0.161,0,0,0.113,2.773,0.353,0,0,0.337,-6.140,-9.225,0.461,0.193
1030.0,-5.516,-9.028,-4.990,0.010,0.545,2,14,0,0.162,0,0,0.035,-5.737,-5.794,-5.893,-0.893,0.486,2,14,0,0.180,0,0,0.118,-5.428,-11.952,-6.272,-1.272,0.438,2,14,0,0.172,0,0,0.011,-2.670,-8.917,-5.608,-0.608,0.579,2,14,0,0.182,0,0,0.049,-9.105,-8.836,-6.328,-1.328,0.423,2,14,0,0.180,0,0,0.164,-2.717,-6.131,-5.410,-0.410,0.513,2,14,0,0.176,0,0,0.161,-8.613,-5.979,-5.839,-0.839,0.646,2,14,0,0.176,0,0,0.096,-2.482,-11.776,-5.789,-0.789,0.481,2,14,0,0.185,0,0,0.149,-8.834,-12.084,-5.521,-0.521,0.450,2,14,0,0.243,0,0,0.090,2.793,0.460,0,0,0.243,-5.684,-9.020,0.451,0.216
1031.0,-5.093,-8.771,-5.003,-0.003,0.568,2,14,0,0.192,0,0,0.068,-5.306,-5.696,-5.924,-0.924,0.429,2,14,0,0.731,0,0,0.016,-4.991,-11.714,-6.241,-1.241,0.466,2,14,0,0.147,0,0,0.027,-2.210,-8.722,-5.589,-0.589,0.541,2,14,0,0.185,0,0,0.023,-8.725,-8.738,-6.354,-1.354,0.611,2,14,0,0.235,0,0,0.231,-2.166,-5.895,-5.444,-0.444,0.609,2,14,0,0.181,0,0,0.082,-8.104,-5.759,-5.796,-0.796,0.493,2,14,0,0.176,0,0,0.122,-2.108,-11.582,-5.799,-0.799,0.386,2,14,0,0.176,0,0,0.099,-8.507,-11.860,-5.563,-0.563,0.427,2,14,0,0.190,0,0,0.039,2.801,0.490,0,0,0.731,-5.238,-8.793,0.440,0.238
1032.0,-4.544,-8.567,-4.941,0.059,0.552,2,14,0,0.481,0,0,0.061,-4.942,-5.555,-5.994,-0.994,0.471,2,14,0,0.203,0,0,0.132,-4.590,-11.495,-6.302,-1.302,0.502,2,14,0,0.147,0,0,0.048,-1.733,-8.505,-5.634,-0.634,0.517,2,14,0,0.402,0,0,0.054,-8.074,-8.482,-6.343,-1.343,0.770,2,14,0,0.181,0,0,0.064,-1.682,-5.737,-5.438,-0.438,0.574,2,14,0,0.204,0,0,0.022,-7.766,-5.592,-5.828,-0.828,0.399,2,14,0,0.182,0,0,0.016,-1.720,-11.495,-5.810,-0.810,0.422,2,14,0,0.155,0,0,0.077,-8.122,-11.608,-5.533,-0.533,0.472,2,14,0,0.182,0,0,0.086,2.776,0.323,0,0,0.481,-4.805,-8.544,0.427,0.260
1033.0,-4.038,-8.332,-4.969,0.031,0.459,2,14,0,0.216,0,0,0.151,-4.565,-5.254,-5.956,-0.956,0.601,2,14,0,0.176,0,0,0.134,-4.162,-11.286,-6.293,-1.293,0.545,2,14,0,0.217,0,0,0.076,-1.333,-8.266,-5.675,-0.675,0.461,2,14,0,0.178,0,0,0.058,-7.385,-8.164,-6.330,-1.330,0.631,2,14,0,0.189,0,0,0.271,-1.227,-5.442,-5.479,-0.479,0.532,2,14,0,0.155,0,0,0.045,-7.415,-5.406,-5.847,-0.847,0.470,2,14,0,0.213,0,0,0.110,-1.316,-11.282,-5.825,-0.825,0.546,2,14,0,0.156,0,0,0.134,-7.716,-11.405,-5.507,-0.507,0.565,2,14,0,0.156,0,0,0.106,2.797,0.356,0,0,0.217,-4.384,-8.274,0.414,0.281
1034.0,-3.758,-8.085,-5.008,-0.008,0.414,2,14,0,0.234,0,0,0.083,-4.083,-4.876,-5.960,-0.960,0.689,2,14,0,0.150,0,0,0.027,-3.732,-10.985,-6.237,-1.237,0.595,2,14,0,0.176,0,0,0.063,-1.019,-7.948,-5.656,-0.656,0.495,2,14,0,0.188,0,0,0.060,-7.000,-7.783,-6.329,-1.329,0.375,2,14,0,0.182,0,0,0.258,-0.794,-5.192,-5.511,-0.511,0.486,2,14,0,0.217,0,0,0.079,-6.957,-5.139,-5.839,-0.839,0.604,2,14,0,0.412,0,0,0.107,-0.809,-10.901,-5.881,-0.881,0.636,2,14,0,0.179,0,0,0.051,-7.192,-11.117,-5.489,-0.489,0.639,2,14,0,0.655,0,0,0.050,2.689,0.278,0,0,0.655,-3.978,-7.983,0.399,0.301
1035.0,-3.523,-7.731,-5.015,-0.015,0.510,2,14,0,0.157,0,0,0.139,-3.557,-4.452,-5.915,-0.915,0.600,2,14,0,0.166,0,0,0.155,-3.229,-10.630,-6.267,-1.267,0.596,2,14,0,0.194,0,0,0.094,-0.692,-7.632,-5.648,-0.648,0.568,2,14,0,0.177,0,0,0.126,-6.886,-7.542,-6.327,-1.327,0.271,2,14,0,0.173,0,0,0.030,-0.433,-4.917,-5.490,-0.490,0.484,2,14,0,0.225,0,0,0.083,-6.461,-4.721,-5.814,-0.814,0.631,2,14,0,0.152,0,0,0.071,-0.372,-10.483,-5.851,-0.851,0.552,2,14,0,0.178,0,0,0.112,-6.662,-10.798,-5.528,-0.528,0.563,2,14,0,0.178,0,0,0.163,2.732,0.359,0,0,0.225,-3.586,-7.672,0.384,0.321
1036.0,-3.141,-7.331,-5.050,-0.050,0.631,2,14,0,0.181,0,0,0.131,-3.145,-4.190,-5.894,-0.894,0.360,2,14,0,0.183,0,0,0.153,-2.869,-10.232,-6.224,-1.224,0.487,2,14,0,0.344,0,0,0.100,-0.199,-7.285,-5.646,-0.646,0.637,2,14,0,0.220,0,0,0.006,-6.776,-7.245,-6.365,-1.365,0.415,2,14,0,0.181,0,0,0.295,-0.146,-4.554,-5.511,-0.511,0.526,2,14,0,0.175,0,0,0.062,-6.051,-4.362,-5.810,-0.810,0.512,2,14,0,0.185,0,0,0.116,-0.056,-10.205,-5.881,-0.881,0.431,2,14,0,0.174,0,0,0.039,-6.364,-10.389,-5.485,-0.485,0.470,2,14,0,0.183,0,0,0.092,2.734,0.574,0,0,0.344,-3.211,-7.342,0.367,0.339
1037.0,-2.591,-6.996,-5.061,-0.061,0.627,2,14,0,0.216,0,0,0.065,-3.006,-3.969,-5.905,-0.905,0.341,2,14,0,0.175,0,0,0.110,-2.661,-9.883,-6.296,-1.296,0.416,2,14,0,0.170,0,0,0.087,0.316,-6.958,-5.647,-0.647,0.555,2,14,0,0.204,0,0,0.151,-6.332,-6.932,-6.349,-1.349,0.703,2,14,0,0.184,0,0,0.223,0.216,-4.168,-5.458,-0.458,0.585,2,14,0,0.224,0,0,0.044,-5.760,-4.008,-5.777,-0.777,0.431,2,14,0,0.189,0,0,0.058,0.232,-9.954,-5.885,-0.885,0.460,2,14,0,0.198,0,0,0.083,-6.149,-9.998,-5.509,-0.509,0.414,2,14,0,0.184,0,0,0.102,2.758,0.484,0,0,0.224,-2.852,-6.993,0.350,0.357
