t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1023.0,-13.899,8.919,-4.967,0.033,0.592,2,14,0,0.192,0,0,0.098,-14.337,12.085,-4.413,0.587,0.554,2,14,0,0.184,0,0,0.087,-14.405,6.172,-3.124,1.876,0.603,2,14,0,0.229,0,0,0.078,-11.102,9.193,-4.527,0.473,0.551,2,14,0,0.145,0,0,0.148,-17.128,9.073,-4.441,0.559,0.525,2,14,0,0.181,0,0,0.102,-11.240,12.347,-4.577,0.423,0.557,2,14,0,0.190,0,0,0.068,-16.933,12.040,-3.270,1.730,0.457,2,14,0,0.228,0,0,0.148,-11.212,5.987,-3.397,1.603,0.388,2,14,0,0.179,0,0,0.057,-16.699,6.044,-4.333,0.667,0.461,2,14,0,0.216,0,0,0.052,2.596,0.521,0,0,0.229,-14.219,9.066,-0.453,-0.211
1024.0,-14.431,8.808,-4.937,0.063,0.638,2,14,0,0.393,0,0,0.072,-14.771,11.882,-4.415,0.585,0.542,2,14,0,0.180,0,0,0.081,-14.863,5.963,-3.205,1.795,0.489,2,14,0,0.176,0,0,0.090,-11.680,8.925,-4.481,0.519,0.630,2,14,0,0.547,0,0,0.104,-17.485,8.841,-4.467,0.533,0.440,2,14,0,0.184,0,0,0.017,-11.689,12.048,-4.542,0.458,0.503,2,14,0,0.179,0,0,0.046,-17.476,11.923,-3.334,1.666,0.612,2,14,0,0.207,0,0,0.102,-11.520,5.882,-3.387,1.613,0.440,2,14,0,0.215,0,0,0.134,-17.093,5.890,-4.336,0.664,0.513,2,14,0,0.186,0,0,0.132,2.501,0.576,0,0,0.547,-14.667,8.844,-0.442,-0.233
1025.0,-15.020,8.561,-5.003,-0.003,0.591,2,14,0,0.236,0,0,0.161,-15.273,11.725,-4.355,0.645,0.519,2,14,0,0.182,0,0,0.030,-15.229,5.734,-3.234,1.766,0.440,2,14,0,0.207,0,0,0.035,-12.144,8.541,-4.482,0.518,0.548,2,14,0,0.370,0,0,0.101,-17.880,8.586,-4.471,0.529,0.474,2,14,0,0.178,0,0,0.039,-12.130,11.774,-4.484,0.516,0.464,2,14,0,0.178,0,0,0.064,-18.069,11.624,-3.356,1.644,0.628,2,14,0,0.688,0,0,0.109,-12.015,5.634,-3.435,1.565,0.599,2,14,0,0.172,0,0,0.106,-17.569,5.589,-4.394,0.606,0.607,2,14,0,0.191,0,0,0.069,2.616,0.534,0,0,0.688,-15.103,8.600,-0.430,-0.255
1026.0,-15.424,8.226,-5.021,-0.021,0.456,2,14,0,0.188,0,0,0.131,-15.712,11.535,-4.292,0.708,0.525,2,14,0,0.156,0,0,0.108,-15.602,5.472,-3.227,1.773,0.481,2,14,0,0.176,0,0,0.046,-12.577,8.199,-4.459,0.541,0.419,2,14,0,0.187,0,0,0.166,-18.335,8.382,-4.483,0.517,0.511,2,14,0,0.173,0,0,0.038,-12.465,11.493,-4.518,0.482,0.414,2,14,0,0.175,0,0,0.079,-18.482,11.288,-3.339,1.661,0.501,2,14,0,0.155,0,0,0.101,-12.508,5.230,-3.368,1.632,0.615,2,14,0,0.178,0,0,0.054,-18.049,5.231,-4.354,0.646,0.597,2,14,0,0.182,0,0,0.054,2.705,0.489,0,0,0.188,-15.526,8.334,-0.417,-0.276
1027.0,-15.675,7.895,-5.099,-0.099,0.393,2,14,0,0.228,0,0,0.054,-16.143,11.163,-4.288,0.712,0.555,2,14,0,0.217,0,0,0.055,-16.043,5.119,-3.127,1.873,0.528,2,14,0,0.185,0,0,0.032,-12.897,8.017,-4.473,0.527,0.318,2,14,0,0.394,0,0,0.031,-18.772,8.155,-4.516,0.484,0.540,2,14,0,0.173,0,0,0.101,-12.870,11.324,-4.562,0.438,0.475,2,14,0,0.183,0,0,0.070,-18.856,11.034,-3.323,1.677,0.399,2,14,0,0.174,0,0,0.061,-12.912,4.904,-3.372,1.628,0.509,2,14,0,0.187,0,0,0.089,-18.454,4.832,-4.380,0.620,0.504,2,14,0,0.176,0,0,0.145,2.732,0.528,0,0,0.394,-15.936,8.048,-0.402,-0.297
1028.0,-15.986,7.560,-4.980,0.020,0.454,2,14,0,0.220,0,0,0.135,-16.544,10.782,-4.358,0.642,0.513,2,14,0,0.188,0,0,0.078,-16.411,4.774,-3.165,1.835,0.504,2,14,0,0.182,0,0,0.074,-13.202,7.864,-4.480,0.520,0.410,2,14,0,0.176,0,0,0.152,-19.181,7.793,-4.431,0.569,0.569,2,14,0,0.177,0,0,0.064,-13.314,11.094,-4.550,0.450,0.539,2,14,0,0.183,0,0,0.129,-19.114,10.764,-3.348,1.652,0.429,2,14,0,0.184,0,0,0.084,-13.239,4.675,-3.341,1.659,0.460,2,14,0,0.203,0,0,0.031,-18.856,4.599,-4.347,0.653,0.392,2,14,0,0.187,0,0,0.087,2.722,0.496,0,0,0.220,-16.331,7.741,-0.387,-0.317
1029.0,-16.503,7.306,-4.935,0.065,0.524,2,14,0,0.191,0,0,0.020,-16.884,10.429,-4.382,0.618,0.428,2,14,0,0.180,0,0,0.083,-16.849,4.488,-3.210,1.790,0.499,2,14,0,0.214,0,0,0.045,-13.576,7.513,-4.434,0.566,0.595,2,14,0,0.160,0,0,0.132,-19.505,7.343,-4.476,0.524,0.522,2,14,0,0.178,0,0,0.079,-13.673,10.700,-4.508,0.492,0.605,2,14,0,0.238,0,0,0.064,-19.413,10.434,-3.348,1.652,0.578,2,14,0,0.185,0,0,0.161,-13.626,4.373,-3.422,1.578,0.509,2,14,0,0.146,0,0,0.034,-19.176,4.361,-4.360,0.640,0.382,2,14,0,0.279,0,0,0.025,2.599,0.536,0,0,0.279,-16.710,7.415,-0.371,-0.335
1030.0,-16.885,7.045,-4.935,0.065,0.491,2,14,0,0.197,0,0,0.092,-17.162,10.187,-4.398,0.602,0.412,2,14,0,0.307,0,0,0.070,-17.329,4.251,-3.165,1.835,0.452,2,14,0,0.186,0,0,0.169,-14.008,7.012,-4.462,0.538,0.659,2,14,0,0.181,0,0,0.056,-19.841,6.976,-4.458,0.542,0.466,2,14,0,0.177,0,0,0.109,-14.049,10.251,-4.464,0.536,0.612,2,14,0,0.185,0,0,0.044,-19.944,10.038,-3.339,1.661,0.650,2,14,0,0.180,0,0,0.025,-14.068,4.029,-3.465,1.535,0.541,2,14,0,0.185,0,0,0.064,-19.405,4.059,-4.345,0.655,0.481,2,14,0,0.189,0,0,0.150,2.395,0.668,0,0,0.307,-17.072,7.070,-0.354,-0.354
1031.0,-17.138,6.657,-5.035,-0.035,0.538,2,14,0,0.182,0,0,0.074,-17.496,9.906,-4.344,0.656,0.528,2,14,0,0.237,0,0,0.129,-17.590,3.871,-3.164,1.836,0.441,2,14,0,0.175,0,0,0.091,-14.478,6.572,-4.530,0.470,0.515,2,14,0,0.266,0,0,0.169,-20.197,6.740,-4.385,0.615,0.458,2,14,0,0.203,0,0,0.035,-14.477,9.829,-4.556,0.444,0.534,2,14,0,0.189,0,0,0.131,-20.427,9.689,-3.376,1.624,0.552,2,14,0,0.185,0,0,0.150,-14.418,3.636,-3.406,1.594,0.493,2,14,0,0.187,0,0,0.065,-19.807,3.662,-4.365,0.635,0.636,2,14,0,0.191,0,0,0.086,2.530,0.611,0,0,0.266,-17.417,6.708,-0.335,-0.371
1032.0,-17.553,6.223,-5.013,-0.013,0.573,2,14,0,0.198,0,0,0.042,-17.922,9.477,-4.387,0.613,0.634,2,14,0,0.150,0,0,0.057,-17.739,3.491,-3.124,1.876,0.512,2,14,0,0.179,0,0,0.123,-14.720,6.278,-4.563,0.437,0.371,2,14,0,0.176,0,0,0.056,-20.555,6.392,-4.412,0.588,0.517,2,14,0,0.246,0,0,0.055,-14.839,9.506,-4.526,0.474,0.379,2,14,0,0.234,0,0,0.124,-20.726,9.364,-3.318,1.682,0.433,2,14,0,0.181,0,0,0.133,-14.658,3.260,-3.397,1.603,0.486,2,14,0,0.287,0,0,0.020,-20.323,3.249,-4.319,0.681,0.621,2,14,0,0.201,0,0,0.111,2.857,0.427,0,0,0.287,-17.743,6.329,-0.316,-0.387
