t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,0.401,0.007,-5.020,-0.020,0.278,2,14,0,0.558,0,0,0.187,0.042,2.889,-4.984,0.016,0.052,2,14,0,0.145,0,0,0.128,-0.024,-3.064,-5.002,-0.002,0.083,2,14,0,0.180,0,0,0.065,2.742,-0.000,-5.014,-0.014,0.086,2,14,0,0.379,0,0,0.164,-2.637,0.323,-4.983,0.017,0.185,2,14,0,0.179,0,0,0.202,3.212,3.104,-5.784,-0.784,0.022,2,14,0,0.175,0,0,0.204,-3.322,3.235,-4.944,0.056,0.101,2,14,0,0.210,0,0,0.070,3.001,-3.114,-4.970,0.030,0.136,2,14,0,0.336,0,0,0.049,-3.287,-3.173,-5.030,-0.030,0.170,2,14,0,0.176,0,0,0.152,2.341,0.486,0,0,0.558,0.000,0.000,0.000,0.000
12.0,0.147,0.078,-4.996,0.004,0.261,2,14,0,0.215,0,0,0.169,-0.016,2.890,-4.934,0.066,0.147,2,14,0,0.178,0,0,0.076,-0.021,-3.084,-4.988,0.012,0.027,2,14,0,0.204,0,0,0.081,2.688,0.116,-5.018,-0.018,0.178,2,14,0,0.206,0,0,0.065,-2.776,0.348,-5.035,-0.035,0.215,2,14,0,0.228,0,0,0.102,3.064,3.050,-5.780,-0.780,0.197,2,14,0,0.186,0,0,0.051,-3.383,3.160,-5.029,-0.029,0.053,2,14,0,0.165,0,0,0.152,3.078,-3.183,-5.022,-0.022,0.104,2,14,0,0.179,0,0,0.071,-3.155,-3.098,-5.015,-0.015,0.220,2,14,0,0.325,0,0,0.062,2.542,0.415,0,0,0.325,0.000,0.000,0.000,0.000
13.0,-0.045,0.039,-5.000,-0.000,0.158,2,14,0,0.314,0,0,0.298,-0.170,2.947,-4.997,0.003,0.135,2,14,0,0.317,0,0,0.091,-0.109,-3.033,-4.939,0.061,0.085,2,14,0,0.187,0,0,0.028,2.686,0.274,-4.955,0.045,0.118,2,14,0,0.175,0,0,0.118,-3.009,0.285,-4.987,0.013,0.170,2,14,0,0.351,0,0,0.181,2.877,2.998,-5.786,-0.786,0.129,2,14,0,0.197,0,0,0.153,-3.294,3.215,-5.002,-0.002,0.157,2,14,0,0.194,0,0,0.051,3.150,-3.203,-4.940,0.060,0.034,2,14,0,0.242,0,0,0.131,-3.018,-2.996,-4.987,0.013,0.111,2,14,0,0.155,0,0,0.187,2.742,0.417,0,0,0.351,0.000,0.000,0.000,0.000
14.0,0.064,-0.166,-5.005,-0.005,0.308,2,14,0,0.213,0,0,0.193,-0.213,3.001,-4.974,0.026,0.022,2,14,0,0.179,0,0,0.151,-0.126,-2.968,-5.005,-0.005,0.027,2,14,0,0.208,0,0,0.076,2.743,0.291,-4.940,0.060,0.075,2,14,0,0.195,0,0,0.129,-3.039,0.240,-5.057,-0.057,0.116,2,14,0,0.440,0,0,0.214,2.870,2.965,-5.743,-0.743,0.109,2,14,0,0.215,0,0,0.168,-3.165,3.262,-5.000,0.000,0.119,2,14,0,0.200,0,0,0.086,3.108,-3.118,-5.021,-0.021,0.127,2,14,0,0.234,0,0,0.061,-3.123,-2.903,-5.082,-0.082,0.147,2,14,0,0.180,0,0,0.166,2.719,0.388,0,0,0.440,0.000,0.000,0.000,0.000
15.0,0.337,-0.267,-5.011,-0.011,0.246,2,14,0,1.437,0,0,0.223,-0.229,2.950,-5.031,-0.031,0.168,2,14,0,0.600,0,0,0.151,-0.101,-2.992,-5.015,-0.015,0.056,2,14,0,0.235,0,0,0.041,2.758,0.146,-4.985,0.015,0.127,2,14,0,0.181,0,0,0.033,-2.855,0.182,-4.973,0.027,0.244,2,14,0,0.176,0,0,0.084,3.099,2.982,-5.797,-0.797,0.171,2,14,0,0.219,0,0,0.074,-3.102,3.286,-5.020,-0.020,0.042,2,14,0,0.189,0,0,0.157,2.984,-3.023,-5.020,-0.020,0.088,2,14,0,0.165,0,0,0.114,-3.316,-2.934,-4.948,0.052,0.200,2,14,0,0.220,0,0,0.167,2.457,0.430,0,0,1.437,0.000,0.000,0.000,0.000
16.0,0.484,-0.166,-4.986,0.014,0.195,2,14,0,0.185,0,0,0.270,-0.027,2.870,-5.079,-0.079,0.216,2,14,0,0.172,0,0,0.077,-0.075,-3.009,-5.000,0.000,0.075,2,14,0,0.184,0,0,0.021,2.763,0.105,-5.091,-0.091,0.048,2,14,0,0.180,0,0,0.066,-2.640,0.195,-4.993,0.007,0.134,2,14,0,0.146,0,0,0.197,3.187,2.970,-5.749,-0.749,0.046,2,14,0,0.194,0,0,0.162,-3.152,3.266,-4.981,0.019,0.156,2,14,0,0.589,0,0,0.105,2.957,-3.030,-5.016,-0.016,0.086,2,14,0,0.476,0,0,0.127,-3.350,-3.127,-4.952,0.048,0.174,2,14,0,0.174,0,0,0.170,2.297,0.512,0,0,0.589,0.000,0.000,0.000,0.000
17.0,0.359,0.082,-4.945,0.055,0.291,2,14,0,0.193,0,0,0.198,0.120,2.841,-5.051,-0.051,0.035,2,14,0,0.191,0,0,0.219,-0.052,-3.047,-4.926,0.074,0.038,2,14,0,0.152,0,0,0.034,2.771,0.149,-5.030,-0.030,0.049,2,14,0,0.240,0,0,0.043,-2.637,0.287,-4.947,0.053,0.157,2,14,0,0.266,0,0,0.193,3.054,3.069,-5.690,-0.690,0.146,2,14,0,0.666,0,0,0.062,-3.250,3.250,-5.029,-0.029,0.162,2,14,0,0.161,0,0,0.012,3.061,-3.153,-5.029,-0.029,0.162,2,14,0,0.183,0,0,0.034,-3.200,-3.190,-5.006,-0.006,0.158,2,14,0,0.178,0,0,0.138,2.415,0.462,0,0,0.666,0.000,0.000,0.000,0.000
18.0,0.152,0.180,-4.970,0.030,0.222,2,14,0,1.189,0,0,0.262,0.067,2.913,-4.982,0.018,0.205,2,14,0,0.207,0,0,0.150,-0.050,-3.061,-4.991,0.009,0.055,2,14,0,0.177,0,0,0.046,2.689,0.140,-4.968,0.032,0.056,2,14,0,0.158,0,0,0.047,-2.830,0.372,-4.986,0.014,0.215,2,14,0,0.824,0,0,0.111,2.898,3.126,-5.760,-0.760,0.063,2,14,0,0.272,0,0,0.176,-3.389,3.203,-5.016,-0.016,0.067,2,14,0,0.165,0,0,0.142,3.151,-3.215,-4.938,0.062,0.041,2,14,0,0.169,0,0,0.140,-3.075,-3.149,-4.992,0.008,0.135,2,14,0,0.310,0,0,0.156,2.537,0.438,0,0,1.189,0.000,0.000,0.000,0.000
19.0,0.071,-0.022,-5.019,-0.019,0.265,2,14,0,0.191,0,0,0.168,-0.120,3.051,-4.985,0.015,0.236,2,14,0,0.206,0,0,0.128,-0.106,-3.022,-5.000,0.000,0.050,2,14,0,0.769,0,0,0.026,2.683,0.169,-4.996,0.004,0.024,2,14,0,0.179,0,0,0.048,-2.959,0.340,-4.888,0.112,0.148,2,14,0,0.180,0,0,0.153,2.969,2.999,-5.788,-0.788,0.165,2,14,0,0.178,0,0,0.062,-3.380,3.170,-4.988,0.012,0.092,2,14,0,0.180,0,0,0.146,3.063,-3.165,-4.980,0.020,0.095,2,14,0,0.231,0,0,0.050,-3.081,-2.995,-5.002,-0.002,0.164,2,14,0,0.289,0,0,0.130,2.619,0.416,0,0,0.769,0.000,0.000,0.000,0.000
20.0,0.054,-0.201,-4.981,0.019,0.210,2,14,0,0.182,0,0,0.221,-0.290,3.052,-4.987,0.013,0.119,2,14,0,0.170,0,0,0.244,-0.104,-3.049,-4.968,0.032,0.003,2,14,0,0.221,0,0,0.029,2.662,0.153,-5.047,-0.047,0.030,2,14,0,0.190,0,0,0.067,-2.993,0.169,-4.915,0.085,0.136,2,14,0,0.223,0,0,0.189,3.175,2.857,-5.705,-0.705,0.073,2,14,0,0.203,0,0,0.211,-3.274,3.199,-5.006,-0.006,0.166,2,14,0,0.191,0,0,0.048,3.046,-3.085,-5.012,-0.012,0.085,2,14,0,0.236,0,0,0.032,-3.173,-2.894,-4.958,0.042,0.128,2,14,0,0.180,0,0,0.160,2.632,0.371,0,0,0.236,0.000,0.000,0.000,0.000
21.0,0.204,-0.264,-4.979,0.021,0.236,2,14,0,0.308,0,0,0.197,-0.256,2.883,-4.961,0.039,0.218,2,14,0,0.289,0,0,0.182,-0.067,-3.082,-5.072,-0.072,0.018,2,14,0,0.233,0,0,0.054,2.651,0.190,-5.024,-0.024,0.115,2,14,0,0.173,0,0,0.085,-2.897,0.113,-5.018,-0.018,0.190,2,14,0,0.177,0,0,0.165,3.108,2.897,-5.695,-0.695,0.171,2,14,0,0.238,0,0,0.140,-3.201,3.296,-5.021,-0.021,0.133,2,14,0,0.189,0,0,0.074,3.071,-3.048,-5.031,-0.031,0.026,2,14,0,0.165,0,0,0.073,-3.187,-2.978,-4.949,0.051,0.168,2,14,0,0.221,0,0,0.076,2.489,0.398,0,0,0.308,0.000,0.000,0.000,0.000
22.0,0.474,-0.110,-5.035,-0.035,0.229,2,14,0,0.195,0,0,0.245,-0.102,2.769,-4.946,0.054,0.238,2,14,0,0.216,0,0,0.161,-0.099,-3.078,-5.007,-0.007,0.080,2,14,0,0.200,0,0,0.053,2.795,0.224,-5.008,-0.008,0.124,2,14,0,0.182,0,0,0.089,-2.697,0.279,-5.006,-0.006,0.217,2,14,0,0.228,0,0,0.130,2.964,3.084,-5.811,-0.811,0.185,2,14,0,0.185,0,0,0.098,-3.117,3.292,-4.975,0.025,0.024,2,14,0,0.217,0,0,0.146,2.988,-3.091,-5.061,-0.061,0.064,2,14,0,0.329,0,0,0.067,-3.316,-3.106,-4.935,0.065,0.125,2,14,0,0.150,0,0,0.129,2.346,0.487,0,0,0.329,0.000,0.000,0.000,0.000
23.0,0.455,0.021,-5.004,-0.004,0.223,2,14,0,0.211,0,0,0.241,0.115,2.863,-4.999,0.001,0.187,2,14,0,0.198,0,0,0.205,-0.111,-2.987,-4.925,0.075,0.080,2,14,0,0.178,0,0,0.051,2.866,0.191,-4.980,0.020,0.081,2,14,0,0.198,0,0,0.139,-2.673,0.415,-5.027,-0.027,0.063,2,14,0,0.280,0,0,0.219,2.886,3.186,-5.763,-0.763,0.011,2,14,0,0.300,0,0,0.227,-3.183,3.281,-4.937,0.063,0.135,2,14,0,0.179,0,0,0.083,2.954,-3.170,-4.990,0.010,0.082,2,14,0,0.184,0,0,0.110,-3.363,-3.176,-4.980,0.020,0.088,2,14,0,0.312,0,0,0.206,2.417,0.529,0,0,0.312,0.000,0.000,0.000,0.000
24.0,0.199,0.070,-4.997,0.003,0.286,2,14,0,0.182,0,0,0.144,0.117,2.999,-4.978,0.022,0.180,2,14,0,0.233,0,0,0.212,-0.108,-2.966,-4.930,0.070,0.032,2,14,0,0.154,0,0,0.068,2.831,0.112,-4.936,0.064,0.154,2,14,0,0.183,0,0,0.114,-2.781,0.354,-4.978,0.022,0.209,2,14,0,0.176,0,0,0.105,2.884,3.081,-5.778,-0.778,0.230,2,14,0,0.190,0,0,0.163,-3.317,3.247,-4.991,0.009,0.117,2,14,0,0.157,0,0,0.064,3.078,-3.173,-4.950,0.050,0.111,2,14,0,0.186,0,0,0.062,-3.205,-3.163,-4.991,0.009,0.231,2,14,0,0.191,0,0,0.112,2.633,0.416,0,0,0.233,0.000,0.000,0.000,0.000
25.0,-0.013,0.026,-4.950,0.050,0.169,2,14,0,0.382,0,0,0.262,-0.133,3.029,-4.998,0.002,0.233,2,14,0,0.271,0,0,0.113,-0.097,-2.991,-4.976,0.024,0.067,2,14,0,0.202,0,0,0.040,2.687,0.095,-5.036,-0.036,0.160,2,14,0,0.180,0,0,0.080,-2.900,0.165,-4.988,0.012,0.176,2,14,0,0.651,0,0,0.119,3.106,2.915,-5.763,-0.763,0.242,2,14,0,0.245,0,0,0.120,-3.359,3.175,-4.964,0.036,0.041,2,14,0,0.202,0,0,0.126,3.108,-3.135,-4.941,0.059,0.072,2,14,0,0.281,0,0,0.060,-3.050,-3.046,-4.975,0.025,0.189,2,14,0,0.398,0,0,0.145,2.703,0.399,0,0,0.651,0.000,0.000,0.000,0.000
26.0,0.033,-0.178,-4.980,0.020,0.247,2,14,0,0.308,0,0,0.226,-0.266,2.963,-5.095,-0.095,0.107,2,14,0,0.158,0,0,0.189,-0.041,-3.031,-5.040,-0.040,0.086,2,14,0,0.205,0,0,0.039,2.533,0.135,-5.067,-0.067,0.080,2,14,0,0.150,0,0,0.198,-2.933,0.152,-4.950,0.050,0.037,2,14,0,0.340,0,0,0.152,3.200,2.865,-5.759,-0.759,0.036,2,14,0,0.179,0,0,0.224,-3.313,3.197,-4.910,0.090,0.111,2,14,0,0.190,0,0,0.076,3.124,-3.090,-4.971,0.029,0.073,2,14,0,0.160,0,0,0.079,-3.073,-2.928,-5.023,-0.023,0.103,2,14,0,0.176,0,0,0.176,2.521,0.486,0,0,0.340,0.000,0.000,0.000,0.000
27.0,0.201,-0.221,-4.998,0.002,0.279,2,14,0,0.188,0,0,0.154,-0.231,2.858,-5.043,-0.043,0.173,2,14,0,0.245,0,0,0.166,0.015,-3.104,-5.026,-0.026,0.042,2,14,0,0.148,0,0,0.122,2.538,0.193,-5.011,-0.011,0.183,2,14,0,0.175,0,0,0.198,-2.833,0.263,-5.008,-0.008,0.145,2,14,0,0.213,0,0,0.008,3.151,3.005,-5.768,-0.768,0.205,2,14,0,0.174,0,0,0.122,-3.204,3.228,-5.032,-0.032,0.109,2,14,0,0.230,0,0,0.046,3.047,-3.071,-4.989,0.011,0.065,2,14,0,0.290,0,0,0.047,-3.184,-2.867,-4.992,0.008,0.174,2,14,0,0.177,0,0,0.186,2.373,0.501,0,0,0.290,0.000,0.000,0.000,0.000
28.0,0.439,-0.102,-5.002,-0.002,0.213,2,14,0,0.194,0,0,0.209,-0.053,2.815,-5.013,-0.013,0.180,2,14,0,0.192,0,0,0.115,-0.089,-3.131,-4.995,0.005,0.121,2,14,0,0.258,0,0,0.102,2.724,0.254,-4.967,0.033,0.255,2,14,0,0.172,0,0,0.092,-2.752,0.356,-5.019,-0.019,0.056,2,14,0,0.186,0,0,0.120,2.959,3.138,-5.723,-0.723,0.189,2,14,0,0.193,0,0,0.145,-3.168,3.272,-5.057,-0.057,0.024,2,14,0,0.157,0,0,0.090,3.026,-3.086,-4.973,0.027,0.065,2,14,0,0.194,0,0,0.040,-3.330,-3.031,-4.997,0.003,0.229,2,14,0,0.173,0,0,0.134,2.313,0.451,0,0,0.258,0.000,0.000,0.000,0.000
29.0,0.468,0.026,-5.067,-0.067,0.147,2,14,0,0.185,0,0,0.256,0.076,2.956,-4.986,0.014,0.125,2,14,0,0.268,0,0,0.158,-0.129,-3.014,-5.120,-0.120,0.120,2,14,0,0.172,0,0,0.050,2.978,0.203,-4.986,0.014,0.156,2,14,0,0.177,0,0,0.249,-2.777,0.328,-5.036,-0.036,0.093,2,14,0,0.355,0,0,0.085,2.878,3.147,-5.759,-0.759,0.091,2,14,0,0.340,0,0,0.204,-3.235,3.249,-5.124,-0.124,0.078,2,14,0,0.320,0,0,0.022,3.013,-3.127,-4.972,0.028,0.049,2,14,0,0.191,0,0,0.038,-3.312,-3.220,-4.990,0.010,0.127,2,14,0,0.176,0,0,0.202,2.518,0.469,0,0,0.355,0.000,0.000,0.000,0.000
30.0,0.244,0.033,-4.967,0.033,0.268,2,14,0,0.186,0,0,0.104,0.051,3.036,-4.974,0.026,0.125,2,14,0,0.170,0,0,0.171,-0.149,-2.938,-5.072,-0.072,0.052,2,14,0,0.213,0,0,0.112,3.008,0.154,-4.969,0.031,0.193,2,14,0,0.202,0,0,0.279,-2.882,0.228,-5.043,-0.043,0.110,2,14,0,0.177,0,0,0.062,2.968,3.026,-5.774,-0.774,0.201,2,14,0,0.188,0,0,0.064,-3.331,3.272,-5.012,-0.012,0.041,2,14,0,0.187,0,0,0.086,3.040,-3.138,-4.996,0.004,0.037,2,14,0,0.174,0,0,0.024,-3.178,-3.201,-5.021,-0.021,0.177,2,14,0,0.217,0,0,0.151,2.767,0.429,0,0,0.217,0.000,0.000,0.000,0.000
31.0,0.012,-0.035,-4.988,0.012,0.163,2,14,0,0.351,0,0,0.221,-0.015,3.001,-4.989,0.011,0.192,2,14,0,0.496,0,0,0.099,-0.080,-2.947,-4.972,0.028,0.124,2,14,0,0.183,0,0,0.083,2.814,0.114,-4.992,0.008,0.362,2,14,0,0.484,0,0,0.099,-2.874,0.174,-5.024,-0.024,0.025,2,14,0,0.214,0,0,0.099,3.028,2.880,-5.732,-0.732,0.151,2,14,0,0.256,0,0,0.131,-3.258,3.256,-5.021,-0.021,0.070,2,14,0,0.234,0,0,0.020,3.063,-3.110,-5.037,-0.037,0.010,2,14,0,0.282,0,0,0.016,-3.086,-3.091,-4.993,0.007,0.201,2,14,0,0.626,0,0,0.117,2.806,0.363,0,0,0.626,0.000,0.000,0.000,0.000
