t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
30.0,0.912,0.100,-4.999,0.001,0.058,2,14,0,0.179,0,0,0.153,-0.274,1.200,-5.035,-0.035,0.056,2,14,0,0.164,0,0,0.158,-0.489,-1.026,-5.036,-0.036,0.030,2,14,0,0.152,0,0,0.170,1.618,2.091,4,0,0.179,0.000,0.000,0.000,0.000
31.0,0.840,0.140,-5.045,-0.045,0.025,2,14,0,0.142,0,1,0.096,-0.297,1.125,-5.000,-0.000,0.067,2,14,0,0.221,0,1,0.084,-0.542,-1.021,-5.060,-0.060,0.084,2,14,0,0.174,0,0,0.208,1.505,2.164,4,0,0.221,0.000,0.000,0.000,0.000
32.0,0.885,0.081,-5.052,-0.052,0.056,2,14,0,0.673,0,1,0.127,-0.367,1.138,-4.998,0.002,0.056,2,14,0,0.175,0,1,0.129,-0.358,-0.946,-4.997,0.003,0.062,2,14,0,0.180,0,1,0.044,1.614,2.116,4,0,0.673,0.000,0.000,0.000,0.000
33.0,0.934,0.079,-5.030,-0.030,0.070,2,14,0,0.176,0,1,0.175,-0.409,1.185,-4.973,0.027,0.023,2,14,0,0.166,0,1,0.193,-0.354,-0.974,-4.955,0.045,0.073,2,14,0,0.149,0,1,0.071,1.666,2.067,4,0,0.176,0.000,0.000,0.000,0.000
34.0,0.983,0.144,-5.067,-0.067,0.025,2,14,0,0.147,0,0,0.230,-0.427,1.172,-5.015,-0.015,0.059,2,14,0,0.165,0,0,0.199,-0.415,-1.038,-4.949,0.051,0.033,2,14,0,0.150,0,0,0.140,1.746,2.023,4,0,0.165,0.000,0.000,0.000,0.000
35.0,0.880,0.191,-4.967,0.033,0.103,2,14,0,0.176,0,0,0.159,-0.338,1.155,-4.984,0.016,0.113,2,14,0,0.186,0,0,0.128,-0.428,-0.985,-4.964,0.036,0.046,2,14,0,0.158,0,0,0.099,1.553,2.129,4,0,0.186,0.000,0.000,0.000,0.000
36.0,0.839,0.081,-4.972,0.028,0.070,2,14,0,0.157,0,1,0.081,-0.348,1.150,-4.972,0.028,0.036,2,14,0,0.230,0,1,0.128,-0.455,-0.979,-4.975,0.025,0.032,2,14,0,0.447,0,1,0.112,1.597,2.162,4,0,0.447,0.000,0.000,0.000,0.000
37.0,0.888,0.046,-5.037,-0.037,0.030,2,14,0,0.172,0,1,0.135,-0.373,1.125,-4.981,0.019,0.040,2,14,0,0.188,0,1,0.125,-0.426,-0.938,-5.023,-0.023,0.035,2,14,0,0.147,0,1,0.065,1.641,2.113,4,0,0.188,0.000,0.000,0.000,0.000
38.0,0.928,0.100,-5.041,-0.041,0.019,2,14,0,0.145,0,0,0.170,-0.364,1.155,-5.036,-0.036,0.046,2,14,0,0.188,0,1,0.142,-0.380,-0.949,-5.026,-0.026,0.054,2,14,0,0.147,0,1,0.045,1.668,2.075,4,0,0.188,0.000,0.000,0.000,0.000
39.0,0.894,0.125,-5.051,-0.051,0.045,2,14,0,0.173,0,1,0.139,-0.324,1.164,-5.021,-0.021,0.026,2,14,0,0.160,0,1,0.130,-0.350,-0.986,-4.998,0.002,0.061,2,14,0,0.277,0,1,0.083,1.601,2.110,4,0,0.277,0.000,0.000,0.000,0.000
