t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,-17.428,-7.172,-4.965,0.035,1.004,2,14,0,0.180,0,0,0.395,-17.530,-3.973,-5.454,-0.454,0.961,2,14,0,0.180,0,0,0.279,-17.075,-10.020,-4.974,0.026,1.011,2,14,0,0.172,0,0,0.395,-14.234,-6.864,-5.958,-0.958,1.001,2,14,0,0.177,0,0,0.291,-20.413,-7.249,-5.644,-0.644,0.962,2,14,0,0.170,0,0,0.316,2.871,0.464,0,0,0.180,-17.341,-6.790,0.679,-0.734
12.0,-16.650,-7.806,-5.002,-0.002,0.941,2,14,0,0.260,0,0,0.335,-16.786,-4.618,-5.427,-0.427,0.957,2,14,0,0.181,0,0,0.222,-16.420,-10.678,-5.009,-0.009,0.916,2,14,0,0.171,0,0,0.361,-13.527,-7.559,-5.980,-0.980,0.935,2,14,0,0.155,0,0,0.285,-19.677,-7.931,-5.738,-0.738,0.964,2,14,0,0.171,0,0,0.293,2.881,0.444,0,0,0.260,-16.627,-7.489,0.749,-0.663
13.0,-15.863,-8.326,-5.039,-0.039,0.895,2,14,0,0.189,0,0,0.237,-15.982,-5.124,-5.490,-0.490,0.953,2,14,0,0.182,0,0,0.103,-15.730,-11.155,-4.969,0.031,0.917,2,14,0,0.177,0,0,0.263,-12.845,-8.072,-5.900,-0.900,0.904,2,14,0,0.180,0,0,0.178,-18.863,-8.501,-5.703,-0.703,0.982,2,14,0,0.214,0,0,0.233,2.833,0.388,0,0,0.214,-15.846,-8.113,0.811,-0.585
14.0,-15.062,-8.750,-4.970,0.030,0.903,2,14,0,0.180,0,0,0.117,-15.186,-5.601,-5.429,-0.429,0.982,2,14,0,0.179,0,0,0.067,-14.850,-11.552,-4.905,0.095,0.996,2,14,0,0.293,0,0,0.141,-12.010,-8.555,-5.924,-0.924,0.952,2,14,0,0.181,0,0,0.123,-17.984,-8.978,-5.737,-0.737,0.992,2,14,0,0.171,0,0,0.158,2.811,0.322,0,0,0.293,-15.007,-8.656,0.866,-0.501
15.0,-14.244,-9.133,-5.001,-0.001,0.926,2,14,0,0.181,0,0,0.057,-14.379,-6.053,-5.475,-0.475,1.022,2,14,0,0.182,0,0,0.146,-13.878,-11.931,-4.917,0.083,1.053,2,14,0,0.177,0,0,0.048,-11.105,-8.948,-5.914,-0.914,1.004,2,14,0,0.160,0,0,0.064,-17.091,-9.360,-5.637,-0.637,0.991,2,14,0,0.172,0,0,0.088,2.823,0.301,0,0,0.182,-14.118,-9.113,0.911,-0.412
16.0,-13.385,-9.457,-4.997,0.003,0.982,2,14,0,0.181,0,0,0.113,-13.396,-6.447,-5.527,-0.527,1.068,2,14,0,0.182,0,0,0.110,-12.887,-12.355,-4.940,0.060,1.070,2,14,0,0.179,0,0,0.044,-10.096,-9.302,-5.919,-0.919,1.037,2,14,0,0.155,0,0,0.045,-16.174,-9.691,-5.656,-0.656,1.012,2,14,0,0.177,0,0,0.062,2.875,0.324,0,0,0.182,-13.187,-9.478,0.948,-0.319
17.0,-12.418,-9.770,-4.945,0.055,1.056,2,14,0,0.179,0,0,0.117,-12.406,-6.743,-5.464,-0.464,1.087,2,14,0,0.212,0,0,0.109,-11.921,-12.659,-5.008,-0.008,1.043,2,14,0,0.178,0,0,0.084,-9.111,-9.572,-5.963,-0.963,1.015,2,14,0,0.203,0,0,0.072,-15.159,-9.926,-5.763,-0.763,1.035,2,14,0,0.174,0,0,0.026,2.864,0.318,0,0,0.212,-12.225,-9.749,0.975,-0.223
18.0,-11.353,-9.951,-5.016,-0.016,1.089,2,14,0,0.179,0,0,0.062,-11.327,-6.972,-5.473,-0.473,1.084,2,14,0,0.182,0,0,0.148,-10.931,-12.928,-5.007,-0.007,1.033,2,14,0,0.179,0,0,0.177,-8.220,-9.817,-5.976,-0.976,0.985,2,14,0,0.221,0,0,0.110,-14.197,-10.168,-5.698,-0.698,1.013,2,14,0,0.190,0,0,0.085,2.933,0.309,0,0,0.221,-11.241,-9.923,0.992,-0.124
19.0,-10.378,-10.067,-5.019,-0.019,1.072,2,14,0,0.183,0,0,0.108,-10.203,-7.030,-5.486,-0.486,1.053,2,14,0,0.179,0,0,0.205,-9.911,-13.035,-4.975,0.025,1.015,2,14,0,0.173,0,0,0.216,-7.284,-9.931,-5.963,-0.963,1.008,2,14,0,0.186,0,0,0.172,-13.190,-10.229,-5.738,-0.738,1.020,2,14,0,0.173,0,0,0.074,2.906,0.335,0,0,0.186,-10.244,-9.997,1.000,-0.024
20.0,-9.300,-10.133,-5.002,-0.002,1.085,2,14,0,0.179,0,0,0.186,-9.182,-7.005,-5.457,-0.457,0.991,2,14,0,0.183,0,0,0.225,-8.898,-12.969,-4.913,0.087,1.015,2,14,0,0.176,0,0,0.184,-6.217,-9.946,-5.943,-0.943,1.069,2,14,0,0.298,0,0,0.188,-12.104,-10.217,-5.724,-0.724,1.030,2,14,0,0.224,0,0,0.129,2.866,0.347,0,0,0.298,-9.245,-9.971,0.997,0.076
21.0,-8.221,-10.071,-4.973,0.027,1.063,2,14,0,0.184,0,0,0.274,-8.258,-6.889,-5.441,-0.441,0.951,2,14,0,0.188,0,0,0.183,-7.976,-12.755,-4.979,0.021,1.006,2,14,0,0.175,0,0,0.082,-5.176,-9.836,-5.890,-0.890,1.068,2,14,0,0.183,0,0,0.203,-11.154,-10.105,-5.662,-0.662,0.993,2,14,0,0.203,0,0,0.113,2.696,0.292,0,0,0.203,-8.253,-9.846,0.985,0.175
22.0,-7.284,-9.831,-4.944,0.056,1.031,2,14,0,0.178,0,0,0.247,-7.344,-6.672,-5.437,-0.437,0.965,2,14,0,0.182,0,0,0.162,-6.981,-12.506,-4.960,0.040,1.023,2,14,0,0.182,0,0,0.060,-4.111,-9.570,-5.922,-0.922,1.082,2,14,0,0.234,0,0,0.194,-10.171,-9.922,-5.696,-0.696,1.002,2,14,0,0.179,0,0,0.155,2.692,0.320,0,0,0.234,-7.279,-9.623,0.962,0.272
23.0,-6.309,-9.426,-5.031,-0.031,1.047,2,14,0,0.185,0,0,0.184,-6.393,-6.336,-5.496,-0.496,0.993,2,14,0,0.156,0,0,0.151,-5.960,-12.136,-4.948,0.052,1.032,2,14,0,0.175,0,0,0.090,-3.112,-9.180,-5.925,-0.925,1.053,2,14,0,0.198,0,0,0.185,-9.291,-9.645,-5.772,-0.772,1.009,2,14,0,0.173,0,0,0.190,2.734,0.407,0,0,0.198,-6.332,-9.303,0.930,0.367
24.0,-5.346,-8.907,-5.009,-0.009,1.041,2,14,0,0.178,0,0,0.161,-5.546,-5.924,-5.518,-0.518,1.011,2,14,0,0.311,0,0,0.141,-5.049,-11.767,-4.987,0.013,1.006,2,14,0,0.181,0,0,0.109,-2.205,-8.775,-5.947,-0.947,1.008,2,14,0,0.183,0,0,0.191,-8.338,-9.229,-5.713,-0.713,1.060,2,14,0,0.143,0,0,0.188,2.875,0.392,0,0,0.311,-5.421,-8.890,0.889,0.458
25.0,-4.581,-8.339,-5.043,-0.043,1.004,2,14,0,0.190,0,0,0.057,-4.725,-5.428,-5.527,-0.527,1.048,2,14,0,0.193,0,0,0.155,-4.138,-11.307,-5.042,-0.042,1.000,2,14,0,0.210,0,0,0.170,-1.387,-8.276,-5.924,-0.924,0.985,2,14,0,0.176,0,0,0.154,-7.449,-8.697,-5.657,-0.657,1.070,2,14,0,0.173,0,0,0.167,2.955,0.426,0,0,0.210,-4.557,-8.389,0.839,0.544
26.0,-3.767,-7.750,-4.993,0.007,0.995,2,14,0,0.178,0,0,0.069,-3.824,-4.800,-5.501,-0.501,1.096,2,14,0,0.182,0,0,0.116,-3.266,-10.759,-4.962,0.038,0.986,2,14,0,0.176,0,0,0.242,-0.670,-7.673,-5.955,-0.955,1.000,2,14,0,0.181,0,0,0.088,-6.615,-8.032,-5.702,-0.702,1.075,2,14,0,0.173,0,0,0.113,2.948,0.483,0,0,0.182,-3.746,-7.803,0.780,0.625
27.0,-2.957,-7.155,-5.007,-0.007,0.982,2,14,0,0.179,0,0,0.134,-3.033,-4.076,-5.541,-0.541,1.092,2,14,0,0.260,0,0,0.096,-2.572,-10.118,-5.011,-0.011,0.996,2,14,0,0.168,0,0,0.218,-0.019,-6.965,-5.941,-0.941,1.036,2,14,0,0.228,0,0,0.081,-5.749,-7.338,-5.713,-0.713,1.065,2,14,0,0.241,0,0,0.210,2.886,0.427,0,0,0.260,-2.998,-7.140,0.714,0.700
28.0,-2.310,-6.413,-5.012,-0.012,0.978,2,14,0,0.199,0,0,0.105,-2.213,-3.338,-5.485,-0.485,1.061,2,14,0,0.226,0,0,0.234,-1.956,-9.324,-4.944,0.056,1.024,2,14,0,0.182,0,0,0.132,0.768,-6.176,-5.951,-0.951,1.075,2,14,0,0.175,0,0,0.042,-5.059,-6.553,-5.677,-0.677,1.022,2,14,0,0.171,0,0,0.218,2.832,0.373,0,0,0.226,-2.321,-6.405,0.641,0.768
29.0,-1.696,-5.649,-5.005,-0.005,0.988,2,14,0,0.182,0,0,0.132,-1.583,-2.496,-5.476,-0.476,1.008,2,14,0,0.189,0,0,0.262,-1.399,-8.473,-4.963,0.037,1.044,2,14,0,0.180,0,0,0.065,1.462,-5.412,-5.898,-0.898,1.041,2,14,0,0.285,0,0,0.131,-4.433,-5.738,-5.629,-0.629,0.976,2,14,0,0.200,0,0,0.245,2.809,0.348,0,0,0.285,-1.720,-5.607,0.561,0.828
30.0,-1.142,-4.795,-5.026,-0.026,1.027,2,14,0,0.180,0,0,0.164,-1.123,-1.611,-5.443,-0.443,0.976,2,14,0,0.183,0,0,0.209,-0.839,-7.554,-4.978,0.022,1.046,2,14,0,0.168,0,0,0.092,2.106,-4.564,-5.912,-0.912,1.026,2,14,0,0.179,0,0,0.257,-4.009,-4.885,-5.625,-0.625,0.958,2,14,0,0.217,0,0,0.152,2.775,0.413,0,0,0.217,-1.201,-4.752,0.475,0.880
31.0,-0.713,-3.819,-5.010,-0.010,1.041,2,14,0,0.207,0,0,0.145,-0.805,-0.691,-5.424,-0.424,0.966,2,14,0,0.193,0,0,0.105,-0.350,-6.635,-4.992,0.008,1.023,2,14,0,0.212,0,0,0.153,2.584,-3.670,-5.946,-0.946,0.994,2,14,0,0.188,0,0,0.305,-3.659,-3.963,-5.674,-0.674,0.962,2,14,0,0.171,0,0,0.081,2.839,0.472,0,0,0.212,-0.771,-3.850,0.385,0.923
32.0,-0.362,-2.790,-4.993,0.007,1.028,2,14,0,0.181,0,0,0.183,-0.494,0.251,-5.449,-0.449,0.974,2,14,0,0.186,0,0,0.082,0.070,-5.692,-4.987,0.013,0.998,2,14,0,0.177,0,0,0.232,2.845,-2.703,-5.912,-0.912,1.007,2,14,0,0.177,0,0,0.225,-3.326,-3.030,-5.722,-0.722,0.978,2,14,0,0.201,0,0,0.067,2.934,0.548,0,0,0.201,-0.433,-2.909,0.291,0.957
33.0,-0.110,-1.839,-5.010,-0.010,0.985,2,14,0,0.190,0,0,0.179,-0.305,1.199,-5.489,-0.489,0.975,2,14,0,0.232,0,0,0.029,0.284,-4.735,-4.968,0.032,0.986,2,14,0,0.182,0,0,0.206,2.928,-1.737,-5.957,-0.957,1.014,2,14,0,0.179,0,0,0.067,-3.079,-2.079,-5.713,-0.713,0.986,2,14,0,0.258,0,0,0.074,2.922,0.516,0,0,0.258,-0.190,-1.939,0.194,0.981
34.0,-0.029,-0.908,-4.998,0.002,0.970,2,14,0,0.186,0,0,0.109,-0.111,2.197,-5.484,-0.484,0.994,2,14,0,0.187,0,0,0.073,0.364,-3.753,-4.950,0.050,0.993,2,14,0,0.184,0,0,0.142,3.018,-0.734,-5.959,-0.959,1.027,2,14,0,0.224,0,0,0.013,-2.956,-1.121,-5.763,-0.763,1.000,2,14,0,0.183,0,0,0.053,2.873,0.455,0,0,0.224,-0.045,-0.950,0.095,0.995
35.0,-0.044,0.064,-4.993,0.007,0.999,2,14,0,0.183,0,0,0.056,0.015,3.188,-5.510,-0.510,0.993,2,14,0,0.183,0,0,0.150,0.288,-2.742,-4.944,0.056,1.013,2,14,0,0.218,0,0,0.037,3.016,0.275,-5.973,-0.973,1.033,2,14,0,0.197,0,0,0.038,-2.859,-0.115,-5.672,-0.672,1.016,2,14,0,0.175,0,0,0.103,2.826,0.356,0,0,0.218,-0.000,0.048,-0.005,1.000
36.0,-0.114,1.068,-4.988,0.012,1.018,2,14,0,0.210,0,0,0.036,-0.059,4.200,-5.458,-0.458,0.999,2,14,0,0.186,0,0,0.138,0.234,-1.726,-4.989,0.011,1.014,2,14,0,0.179,0,0,0.053,3.041,1.249,-5.974,-0.974,1.019,2,14,0,0.186,0,0,0.045,-2.798,0.869,-5.632,-0.632,1.024,2,14,0,0.171,0,0,0.221,2.767,0.368,0,0,0.210,-0.055,1.046,-0.105,0.995
37.0,-0.227,2.042,-4.941,0.059,1.039,2,14,0,0.226,0,0,0.079,-0.207,5.157,-5.427,-0.427,1.003,2,14,0,0.223,0,0,0.137,0.066,-0.780,-4.929,0.071,1.015,2,14,0,0.183,0,0,0.010,3.051,2.225,-5.928,-0.928,1.038,2,14,0,0.184,0,0,0.209,-2.940,1.886,-5.678,-0.678,1.061,2,14,0,0.175,0,0,0.232,2.816,0.332,0,0,0.226,-0.209,2.034,-0.203,0.979
38.0,-0.413,3.070,-4.982,0.018,1.049,2,14,0,0.178,0,0,0.147,-0.388,6.144,-5.477,-0.477,1.027,2,14,0,0.182,0,0,0.213,-0.117,0.173,-4.892,0.108,1.018,2,14,0,0.176,0,0,0.078,2.802,3.217,-5.937,-0.937,1.060,2,14,0,0.177,0,0,0.212,-3.156,2.912,-5.732,-0.732,1.077,2,14,0,0.171,0,0,0.277,2.848,0.385,0,0,0.182,-0.461,3.001,-0.300,0.954
39.0,-0.741,4.021,-5.031,-0.031,1.034,2,14,0,0.180,0,0,0.170,-0.780,7.087,-5.487,-0.487,1.045,2,14,0,0.192,0,0,0.173,-0.418,1.172,-4.948,0.052,1.035,2,14,0,0.179,0,0,0.136,2.476,4.222,-5.972,-0.972,1.073,2,14,0,0.178,0,0,0.244,-3.542,3.902,-5.692,-0.692,1.097,2,14,0,0.245,0,0,0.259,2.868,0.455,0,0,0.245,-0.808,3.938,-0.394,0.919
40.0,-1.184,4.975,-4.998,0.002,1.041,2,14,0,0.179,0,0,0.193,-1.252,7.986,-5.488,-0.488,1.051,2,14,0,0.184,0,0,0.140,-0.742,2.099,-4.946,0.054,1.022,2,14,0,0.176,0,0,0.255,1.983,5.215,-5.927,-0.927,1.088,2,14,0,0.152,0,0,0.245,-4.076,4.877,-5.685,-0.685,1.090,2,14,0,0.225,0,0,0.235,2.910,0.570,0,0,0.225,-1.247,4.836,-0.484,0.875
41.0,-1.724,5.839,-4.964,0.036,1.051,2,14,0,0.257,0,0,0.190,-1.836,8.891,-5.444,-0.444,1.087,2,14,0,0.217,0,0,0.123,-1.260,2.952,-4.971,0.029,1.054,2,14,0,0.183,0,0,0.265,1.434,6.122,-5.950,-0.950,1.059,2,14,0,0.189,0,0,0.273,-4.765,5.745,-5.682,-0.682,1.062,2,14,0,0.178,0,0,0.212,2.925,0.579,0,0,0.257,-1.774,5.686,-0.569,0.823
42.0,-2.404,6.642,-5.014,-0.014,1.058,2,14,0,0.181,0,0,0.155,-2.529,9.687,-5.484,-0.484,1.076,2,14,0,0.182,0,0,0.096,-2.004,3.809,-4.999,0.001,1.099,2,14,0,0.184,0,0,0.192,0.666,6.839,-5.937,-0.937,1.040,2,14,0,0.287,0,0,0.149,-5.437,6.489,-5.653,-0.653,0.993,2,14,0,0.208,0,0,0.185,2.862,0.502,0,0,0.287,-2.383,6.479,-0.648,0.762
43.0,-3.116,7.366,-4.949,0.051,1.038,2,14,0,0.192,0,0,0.140,-3.237,10.480,-5.506,-0.506,1.039,2,14,0,0.196,0,0,0.163,-2.758,4.547,-4.952,0.048,1.071,2,14,0,0.174,0,0,0.167,-0.080,7.503,-5.872,-0.872,1.003,2,14,0,0.182,0,0,0.098,-6.222,7.137,-5.721,-0.721,0.954,2,14,0,0.176,0,0,0.198,2.842,0.460,0,0,0.196,-3.068,7.207,-0.721,0.693
44.0,-3.953,8.048,-4.968,0.032,1.042,2,14,0,0.151,0,0,0.153,-3.939,11.106,-5.478,-0.478,1.004,2,14,0,0.186,0,0,0.137,-3.607,5.212,-5.004,-0.004,1.049,2,14,0,0.176,0,0,0.180,-0.851,8.122,-5.896,-0.896,0.977,2,14,0,0.182,0,0,0.093,-6.851,7.733,-5.761,-0.761,0.909,2,14,0,0.172,0,0,0.066,2.857,0.410,0,0,0.186,-3.822,7.863,-0.786,0.618
45.0,-4.794,8.645,-5.022,-0.022,0.997,2,14,0,0.207,0,0,0.180,-4.746,11.686,-5.434,-0.434,1.013,2,14,0,0.178,0,0,0.144,-4.457,5.784,-5.005,-0.005,0.996,2,14,0,0.175,0,0,0.187,-1.587,8.706,-5.891,-0.891,0.960,2,14,0,0.187,0,0,0.054,-7.550,8.318,-5.717,-0.717,0.943,2,14,0,0.171,0,0,0.065,2.861,0.388,0,0,0.207,-4.638,8.441,-0.844,0.536
46.0,-5.680,9.125,-5.027,-0.027,0.971,2,14,0,0.181,0,0,0.176,-5.593,12.111,-5.529,-0.529,1.019,2,14,0,0.190,0,0,0.094,-5.338,6.232,-4.952,0.048,0.970,2,14,0,0.179,0,0,0.155,-2.446,9.238,-5.964,-0.964,0.983,2,14,0,0.216,0,0,0.093,-8.356,8.846,-5.672,-0.672,0.994,2,14,0,0.175,0,0,0.138,2.766,0.343,0,0,0.216,-5.507,8.934,-0.893,0.449
47.0,-6.533,9.437,-5.043,-0.043,0.949,2,14,0,0.208,0,0,0.074,-6.558,12.518,-5.410,-0.410,1.045,2,14,0,0.167,0,0,0.077,-6.277,6.603,-4.926,0.074,0.963,2,14,0,0.212,0,0,0.149,-3.299,9.686,-5.942,-0.942,0.996,2,14,0,0.182,0,0,0.154,-9.251,9.301,-5.733,-0.733,1.051,2,14,0,0.174,0,0,0.184,2.808,0.369,0,0,0.212,-6.421,9.338,-0.934,0.358
48.0,-7.421,9.725,-5.040,-0.040,0.970,2,14,0,0.180,0,0,0.072,-7.538,12.881,-5.449,-0.449,1.033,2,14,0,0.185,0,0,0.130,-7.176,6.944,-4.970,0.030,0.943,2,14,0,0.188,0,0,0.139,-4.357,10.008,-5.924,-0.924,1.037,2,14,0,0.243,0,0,0.152,-10.207,9.645,-5.608,-0.608,1.081,2,14,0,0.213,0,0,0.205,2.793,0.360,0,0,0.243,-7.371,9.648,-0.965,0.263
49.0,-8.392,9.946,-5.042,-0.042,1.010,2,14,0,0.179,0,0,0.081,-8.487,13.133,-5.505,-0.505,1.020,2,14,0,0.183,0,0,0.167,-8.062,7.143,-5.012,-0.012,0.944,2,14,0,0.217,0,0,0.112,-5.380,10.262,-5.932,-0.932,1.011,2,14,0,0.220,0,0,0.200,-11.252,9.842,-5.668,-0.668,1.091,2,14,0,0.171,0,0,0.152,2.823,0.400,0,0,0.220,-8.348,9.863,-0.986,0.165
50.0,-9.449,10.070,-4.979,0.021,1.044,2,14,0,0.251,0,0,0.069,-9.481,13.288,-5.493,-0.493,1.028,2,14,0,0.184,0,0,0.210,-9.004,7.248,-4.992,0.008,0.997,2,14,0,0.189,0,0,0.129,-6.389,10.438,-5.977,-0.977,0.982,2,14,0,0.177,0,0,0.265,-12.276,9.961,-5.669,-0.669,1.101,2,14,0,0.149,0,0,0.146,2.857,0.463,0,0,0.251,-9.341,9.978,-0.998,0.066
51.0,-10.471,10.150,-4.933,0.067,1.041,2,14,0,0.180,0,0,0.136,-10.539,13.269,-5.479,-0.479,1.051,2,14,0,0.158,0,0,0.183,-9.945,7.242,-4.935,0.065,1.040,2,14,0,0.212,0,0,0.156,-7.337,10.449,-5.958,-0.958,0.979,2,14,0,0.180,0,0,0.248,-13.348,10.021,-5.669,-0.669,1.093,2,14,0,0.177,0,0,0.189,2.956,0.466,0,0,0.212,-10.340,9.994,-0.999,-0.034
52.0,-11.500,10.143,-4.977,0.023,1.030,2,14,0,0.213,0,0,0.219,-11.571,13.105,-5.458,-0.458,1.042,2,14,0,0.186,0,0,0.130,-11.049,7.211,-4.978,0.022,1.101,2,14,0,0.180,0,0,0.133,-8.258,10.310,-5.955,-0.955,1.000,2,14,0,0.176,0,0,0.190,-14.474,9.926,-5.687,-0.687,1.075,2,14,0,0.206,0,0,0.242,2.966,0.416,0,0,0.213,-11.336,9.910,-0.991,-0.134
53.0,-12.457,9.898,-4.971,0.029,1.030,2,14,0,0.209,0,0,0.155,-12.571,12.850,-5.464,-0.464,1.016,2,14,0,0.184,0,0,0.106,-12.148,7.043,-5.012,-0.012,1.104,2,14,0,0.177,0,0,0.171,-9.227,9.991,-5.969,-0.969,1.046,2,14,0,0.185,0,0,0.066,-15.483,9.653,-5.730,-0.730,1.024,2,14,0,0.170,0,0,0.213,2.872,0.359,0,0,0.209,-12.319,9.727,-0.973,-0.232
