t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
140.0,19.426,-0.118,-5.022,-0.022,0.057,2,14,0,0.173,0,0,0.466,11.583,-0.101,-1.210,3.790,0.039,1,14,0,0.142,0,0,0.063,8.720,5.418,0,0,0.173,20.000,0.000,0.000,0.000
141.0,19.520,-0.193,-4.999,0.001,0.050,2,14,0,0.120,0,0,0.373,11.639,-0.114,-1.297,3.703,0.012,1,14,0,0.142,0,0,0.063,8.708,5.362,0,0,0.142,20.000,0.000,0.000,0.000
142.0,19.563,-0.262,-5.019,-0.019,0.030,2,14,0,0.125,0,0,0.344,11.710,-0.132,-1.346,3.654,0.018,1,14,0,0.142,0,0,0.063,8.671,5.292,0,0,0.142,20.000,0.000,0.000,0.000
143.0,19.512,-0.245,-4.978,0.022,0.059,2,14,0,0.141,0,0,0.389,11.768,-0.138,-1.481,3.519,0.034,1,14,0,0.142,0,0,0.063,8.498,5.234,0,0,0.142,20.000,0.000,0.000,0.000
144.0,19.424,-0.206,-4.968,0.032,0.077,2,14,0,0.162,0,0,0.466,11.747,-0.134,-1.478,3.522,0.018,1,14,0,0.142,0,0,0.063,8.433,5.255,0,0,0.162,20.000,0.000,0.000,0.000
145.0,19.380,-0.207,-4.981,0.019,0.048,2,14,0,0.165,0,0,0.513,11.776,-0.087,-1.401,3.599,0.030,1,14,0,0.142,0,0,0.063,8.406,5.225,0,0,0.165,20.000,0.000,0.000,0.000
146.0,19.336,-0.196,-4.973,0.027,0.047,2,14,0,0.178,0,0,0.556,11.804,-0.110,-1.318,3.682,0.013,1,14,0,0.142,0,0,0.063,8.373,5.197,0,0,0.178,20.000,0.000,0.000,0.000
147.0,19.346,-0.117,-4.931,0.069,0.070,2,14,0,0.123,0,0,0.546,11.765,-0.138,-1.280,3.720,0.007,1,14,0,0.142,0,0,0.063,8.415,5.237,0,0,0.142,20.000,0.000,0.000,0.000
148.0,19.397,-0.100,-4.999,0.001,0.085,2,14,0,0.161,0,0,0.498,11.770,-0.163,-1.201,3.799,0.008,1,14,0,0.142,0,0,0.063,8.520,5.232,0,0,0.161,20.000,0.000,0.000,0.000
149.0,19.556,-0.113,-5.030,-0.030,0.077,2,14,0,0.165,0,0,0.338,11.788,-0.169,-1.270,3.730,0.002,1,14,0,0.142,0,0,0.063,8.630,5.214,0,0,0.165,20.000,0.000,0.000,0.000
150.0,19.567,-0.172,-5.014,-0.014,0.034,2,14,0,0.114,0,0,0.325,11.776,-0.119,-1.251,3.749,0.020,1,14,0,0.142,0,0,0.063,8.652,5.225,0,0,0.142,20.000,0.000,0.000,0.000
