t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1.0,2.558,-0.656,-4.982,0.018,0.121,0,0,0,0.185,0,0,0.178,-1.624,2.637,-4.968,0.032,0.063,2,14,0,0.329,0,0,0.057,-0.874,-3.194,-4.972,0.028,0.152,2,14,0,0.146,0,0,0.011,4.269,0.864,0,0,0.329,0.000,0.000,0.000,0.000
2.0,2.521,-0.778,-5.007,-0.007,0.117,2,14,0,0.189,0,0,0.162,-1.595,2.572,-5.015,-0.015,0.065,2,14,0,0.140,0,0,0.021,-0.772,-3.228,-4.966,0.034,0.092,2,14,0,0.169,0,0,0.112,4.105,0.963,0,0,0.189,0.000,0.000,0.000,0.000
3.0,2.536,-0.883,-5.058,-0.058,0.099,2,14,0,0.183,0,0,0.175,-1.552,2.568,-5.061,-0.061,0.030,2,14,0,0.142,0,0,0.065,-0.713,-3.211,-4.969,0.031,0.028,2,14,0,0.144,0,0,0.166,3.998,0.998,0,0,0.183,0.000,0.000,0.000,0.000
4.0,2.541,-0.870,-5.069,-0.069,0.109,2,14,0,0.182,0,0,0.168,-1.551,2.555,-4.977,0.023,0.031,2,14,0,0.143,0,0,0.071,-0.682,-3.155,-5.001,-0.001,0.060,2,14,0,0.172,0,0,0.198,3.952,0.989,0,0,0.182,0.000,0.000,0.000,0.000
5.0,2.699,-0.903,-5.040,-0.040,0.132,2,14,0,0.177,0,0,0.120,-1.638,2.574,-4.984,0.016,0.042,2,14,0,0.360,0,0,0.023,-0.831,-3.094,-5.023,-0.023,0.117,2,14,0,0.184,0,0,0.101,4.155,0.952,0,0,0.360,0.000,0.000,0.000,0.000
6.0,2.809,-0.826,-5.012,-0.012,0.101,2,14,0,0.185,0,0,0.133,-1.681,2.593,-4.992,0.008,0.015,2,14,0,0.172,0,0,0.067,-0.941,-3.103,-5.026,-0.026,0.085,2,14,0,0.145,0,0,0.102,4.387,0.848,0,0,0.185,0.000,0.000,0.000,0.000
7.0,2.947,-0.786,-4.949,0.051,0.060,2,14,0,0.228,0,0,0.261,-1.708,2.614,-5.031,-0.031,0.014,2,14,0,0.177,0,0,0.099,-0.915,-3.123,-5.035,-0.035,0.045,2,14,0,0.173,0,0,0.072,4.515,0.787,0,0,0.228,0.000,0.000,0.000,0.000
8.0,2.909,-0.727,-5.031,-0.031,0.096,2,14,0,0.183,0,0,0.236,-1.628,2.560,-5.028,-0.028,0.053,2,14,0,0.167,0,0,0.025,-0.913,-3.197,-4.955,0.045,0.049,2,14,0,0.138,0,0,0.039,4.551,0.838,0,0,0.183,0.000,0.000,0.000,0.000
9.0,2.735,-0.664,-5.057,-0.057,0.137,2,14,0,0.229,0,0,0.130,-1.588,2.522,-4.911,0.089,0.037,2,14,0,0.146,0,0,0.065,-0.902,-3.268,-4.953,0.047,0.032,2,14,0,0.181,0,0,0.089,4.473,0.898,0,0,0.229,0.000,0.000,0.000,0.000
10.0,2.657,-0.666,-4.968,0.032,0.104,2,14,0,0.629,0,0,0.121,-1.583,2.559,-4.955,0.045,0.024,2,14,0,0.143,0,0,0.040,-0.899,-3.276,-4.946,0.054,0.027,2,14,0,0.169,0,0,0.097,4.411,0.906,0,0,0.629,0.000,0.000,0.000,0.000
11.0,2.555,-0.668,-4.950,0.050,0.086,2,14,0,0.182,0,0,0.168,-1.627,2.587,-4.981,0.019,0.018,2,14,0,0.141,0,0,0.013,-0.882,-3.243,-4.986,0.014,0.052,2,14,0,0.185,0,0,0.061,4.295,0.894,0,0,0.185,0.000,0.000,0.000,0.000
12.0,2.473,-0.740,-4.984,0.016,0.085,2,14,0,0.184,0,0,0.214,-1.646,2.603,-4.944,0.056,0.010,2,14,0,0.170,0,0,0.037,-0.823,-3.193,-4.971,0.029,0.057,2,14,0,0.142,0,0,0.056,4.108,0.909,0,0,0.184,0.000,0.000,0.000,0.000
