t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
73.0,17.020,-1.763,-5.041,-0.041,0.058,2,14,0,0.142,0,0,0.086,19.636,2.502,-4.996,0.004,0.448,2,14,0,0.224,0,0,1.247,20.936,-2.914,-5.057,-0.057,1.029,2,14,0,0.200,0,0,0.260,23.292,-0.033,-5.617,-0.617,0.045,2,14,0,0.153,0,0,0.213,17.182,1.789,-4.911,0.089,0.063,2,14,0,0.168,0,0,0.142,2.557,1.338,0,0,0.224,20.000,0.000,0.000,0.000
74.0,17.096,-1.740,-5.014,-0.014,0.071,2,14,0,0.174,0,0,0.075,20.246,2.601,-4.976,0.024,0.743,2,14,0,0.173,0,0,0.632,21.942,-2.648,-5.047,-0.047,0.828,2,14,0,0.224,0,0,0.779,23.360,0.008,-5.574,-0.574,0.102,2,14,0,0.192,0,0,0.134,17.095,1.806,-4.860,0.140,0.062,2,14,0,0.172,0,0,0.194,3.057,1.036,0,0,0.224,20.000,0.000,0.000,0.000
75.0,17.155,-1.767,-4.969,0.031,0.074,2,14,0,0.168,0,0,0.085,20.961,2.700,-5.015,-0.015,0.685,2,14,0,0.223,0,0,0.134,22.583,-2.515,-5.088,-0.088,0.543,2,14,0,0.222,0,0,1.439,23.461,0.057,-5.560,-0.560,0.127,2,14,0,0.220,0,0,0.027,17.140,1.866,-4.900,0.100,0.089,2,14,0,0.146,0,0,0.131,2.758,1.690,0,0,0.223,20.000,0.000,0.000,0.000
76.0,17.166,-1.869,-5.026,-0.026,0.069,2,14,0,0.169,0,0,0.094,21.453,2.816,-4.982,0.018,0.421,2,14,0,0.194,0,0,0.599,22.941,-2.508,-5.105,-0.105,0.270,2,14,0,0.228,0,0,1.800,23.515,0.070,-5.591,-0.591,0.091,2,14,0,0.148,0,0,0.044,17.206,1.933,-4.924,0.076,0.100,2,14,0,0.172,0,0,0.059,2.686,2.043,0,0,0.228,20.000,0.000,0.000,0.000
77.0,17.184,-1.908,-5.026,-0.026,0.032,2,14,0,0.202,0,0,0.134,21.714,3.028,-4.986,0.014,0.140,2,14,0,0.203,0,0,0.894,22.976,-2.634,-5.157,-0.157,0.217,2,14,0,0.194,0,0,1.818,23.544,0.103,-5.562,-0.562,0.067,2,14,0,0.145,0,0,0.075,17.258,2.005,-4.907,0.093,0.089,2,14,0,0.168,0,0,0.098,2.824,2.061,0,0,0.203,20.000,0.000,0.000,0.000
78.0,17.262,-1.896,-4.996,0.004,0.030,2,14,0,0.138,0,0,0.194,21.637,3.111,-4.956,0.044,0.215,2,14,0,0.170,0,0,0.853,22.653,-2.821,-5.010,-0.010,0.494,2,14,0,0.199,0,0,1.489,23.558,0.170,-5.554,-0.554,0.037,2,14,0,0.154,0,0,0.125,17.286,2.046,-4.886,0.114,0.064,2,14,0,0.165,0,0,0.141,3.172,1.726,0,0,0.199,20.000,0.000,0.000,0.000
79.0,17.161,-1.888,-5.003,-0.003,0.067,2,14,0,0.251,0,0,0.106,21.322,3.084,-4.943,0.057,0.466,2,14,0,0.204,0,0,0.571,22.081,-2.999,-5.080,-0.080,0.794,2,14,0,0.164,0,0,0.933,23.552,0.115,-5.588,-0.588,0.024,2,14,0,0.153,0,0,0.087,17.330,1.994,-4.912,0.088,0.075,2,14,0,0.170,0,0,0.111,3.482,1.163,0,0,0.251,20.000,0.000,0.000,0.000
80.0,17.083,-1.889,-5.049,-0.049,0.071,2,14,0,0.172,0,0,0.077,20.804,2.936,-4.926,0.074,0.497,2,14,0,0.170,0,0,0.166,21.274,-3.022,-5.053,-0.053,0.826,2,14,0,0.196,0,0,0.195,23.546,0.106,-5.632,-0.632,0.045,2,14,0,0.161,0,0,0.078,17.373,1.867,-4.925,0.075,0.087,2,14,0,0.170,0,0,0.120,3.594,0.556,0,0,0.196,20.000,0.000,0.000,0.000
81.0,17.059,-1.809,-5.014,-0.014,0.066,2,14,0,0.174,0,0,0.028,20.462,2.726,-4.989,0.011,0.315,2,14,0,0.168,0,0,0.394,20.525,-2.992,-5.051,-0.051,0.620,2,14,0,0.268,0,0,0.651,23.548,0.106,-5.592,-0.592,0.063,2,14,0,0.181,0,0,0.080,17.344,1.760,-4.897,0.103,0.064,2,14,0,0.171,0,0,0.170,3.265,0.558,0,0,0.268,20.000,0.000,0.000,0.000
82.0,17.014,-1.785,-4.942,0.058,0.039,2,14,0,0.199,0,0,0.079,20.384,2.596,-5.030,-0.030,0.105,2,14,0,0.206,0,0,0.504,20.065,-2.977,-5.056,-0.056,0.355,2,14,0,0.230,0,0,1.106,23.458,0.163,-5.521,-0.521,0.089,2,14,0,0.215,0,0,0.085,17.264,1.815,-4.914,0.086,0.078,2,14,0,0.166,0,0,0.093,3.218,0.871,0,0,0.230,20.000,0.000,0.000,0.000
