t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
1870.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.244,0,1,19.152,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.221,0,1,19.235,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.231,0,1,19.124,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.224,0,1,19.050,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.227,0,1,19.085,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.227,0,1,19.221,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.221,0,1,18.926,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.228,0,1,19.273,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.222,0,1,19.098,2.478,19.599,0,0,0.244,-13.663,-9.305,0.465,-0.183
1871.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.267,0,1,19.001,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.219,0,1,19.085,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.217,0,1,18.973,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.216,0,1,18.899,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.245,0,1,18.939,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.217,0,1,19.071,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.256,0,1,18.775,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.221,0,1,19.124,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.216,0,1,18.944,2.478,19.444,0,0,0.267,-13.183,-9.480,0.474,-0.159
1872.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.247,0,1,18.838,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.219,0,1,18.924,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.296,0,1,18.810,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.259,0,1,18.737,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.222,0,1,18.781,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.240,0,1,18.909,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.211,0,1,18.612,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.248,0,1,18.964,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.270,0,1,18.778,2.478,19.283,0,0,0.296,-12.715,-9.624,0.481,-0.136
1873.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.371,0,1,18.663,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.227,0,1,18.750,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.264,0,1,18.635,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.198,0,1,18.562,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.320,0,1,18.611,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.225,0,1,18.734,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.220,0,1,18.438,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.223,0,1,18.792,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.219,0,1,18.601,2.478,19.103,0,0,0.371,-12.221,-9.750,0.488,-0.111
1874.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.231,0,1,18.477,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.268,0,1,18.565,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.259,0,1,18.448,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.222,0,1,18.376,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.267,0,1,18.430,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.350,0,1,18.549,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.227,0,1,18.252,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.261,0,1,18.608,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.218,0,1,18.412,2.478,18.914,0,0,0.350,-11.731,-9.849,0.492,-0.087
1875.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.222,0,1,18.279,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.218,0,1,18.369,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.220,0,1,18.250,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.217,0,1,18.179,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.222,0,1,18.237,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.215,0,1,18.351,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.219,0,1,18.055,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.223,0,1,18.412,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.218,0,1,18.212,2.478,18.714,0,0,0.223,-11.237,-9.923,0.496,-0.062
1876.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.282,0,1,18.070,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.224,0,1,18.161,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.251,0,1,18.041,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.269,0,1,17.970,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.234,0,1,18.032,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.304,0,1,18.142,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.254,0,1,17.847,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.264,0,1,18.205,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.254,0,1,18.000,2.478,18.502,0,0,0.304,-10.739,-9.973,0.499,-0.037
1877.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.222,0,1,17.850,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.218,0,1,17.941,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.219,0,1,17.820,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.214,0,1,17.750,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.262,0,1,17.817,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.256,0,1,17.922,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.216,0,1,17.627,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.295,0,1,17.986,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.220,0,1,17.777,2.478,18.278,0,0,0.295,-10.240,-9.997,0.500,-0.012
1878.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.260,0,1,17.618,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.227,0,1,17.710,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.221,0,1,17.588,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.278,0,1,17.519,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.223,0,1,17.590,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.227,0,1,17.690,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.258,0,1,17.396,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.247,0,1,17.757,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.225,0,1,17.543,2.478,18.043,0,0,0.278,-9.740,-9.997,0.500,0.013
1879.0,-1.470,6.040,-4.977,0.023,0.424,2,14,0,0.263,0,1,17.376,-1.823,8.831,-5.449,-0.449,0.630,2,14,0,0.196,0,1,17.469,-1.943,2.680,-5.192,-0.192,0.469,2,14,0,0.262,0,1,17.345,0.835,5.783,-5.852,-0.852,0.626,2,14,0,0.239,0,1,17.277,-4.884,6.030,-5.620,-0.620,0.604,2,14,0,0.290,0,1,17.353,1.236,8.621,-4.938,0.062,0.498,2,14,0,0.217,0,1,17.448,-4.800,8.653,-4.626,0.374,0.508,2,14,0,0.218,0,1,17.155,1.262,2.786,-5.193,-0.193,0.612,2,14,0,0.262,0,1,17.516,-4.588,2.674,-4.789,0.211,0.477,2,14,0,0.222,0,1,17.298,2.478,17.797,0,0,0.290,-9.241,-9.971,0.499,0.038
