t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
60.0,3.465,0.366,-4.957,0.043,0.212,2,14,0,0.228,0,0,16.885,0.362,0.277,-4.355,0.645,0.268,2,14,0,0.278,0,0,16.748,3.162,16.640,0,0,0.278,20.000,0.000,0.000,0.000
61.0,3.875,0.258,-4.994,0.006,0.662,2,14,0,0.206,0,0,16.475,0.820,0.319,-4.358,0.642,0.715,2,14,0,0.795,0,0,16.294,3.121,16.183,0,0,0.795,20.000,0.000,0.000,0.000
62.0,4.740,0.154,-5.065,-0.065,1.116,2,14,0,0.209,0,0,15.619,1.647,0.256,-4.350,0.650,1.158,2,14,0,0.208,0,0,15.470,3.176,15.355,0,0,0.209,20.000,0.000,0.000,0.000
63.0,6.039,0.090,-5.014,-0.014,1.582,2,14,0,0.232,0,0,14.337,2.979,0.272,-4.407,0.593,1.625,2,14,0,0.298,0,0,14.142,3.125,14.023,0,0,0.298,20.000,0.000,0.000,0.000
64.0,7.800,0.088,-5.037,-0.037,2.069,2,14,0,0.242,0,0,12.550,4.775,0.246,-4.442,0.558,2.110,2,14,0,0.230,0,0,12.350,3.087,12.227,0,0,0.242,20.000,0.000,0.000,0.000
65.0,10.046,0.150,-5.044,-0.044,2.570,2,14,0,0.382,0,0,10.304,7.018,0.215,-4.372,0.628,2.606,2,14,0,0.295,0,0,10.112,3.103,9.985,0,0,0.382,20.000,0.000,0.000,0.000
66.0,12.842,0.249,-5.026,-0.026,3.031,2,14,0,0.220,0,0,7.532,9.804,0.196,-4.404,0.596,3.038,2,14,0,0.328,0,0,7.329,3.101,7.199,0,0,0.328,20.000,0.000,0.000,0.000
67.0,15.849,0.311,-4.980,0.020,3.130,2,14,0,0.282,0,0,4.501,12.884,0.195,-4.394,0.606,3.135,2,14,0,0.263,0,0,4.250,3.025,4.163,0,0,0.282,20.000,0.000,0.000,0.000
68.0,18.843,0.351,-5.008,-0.008,3.104,2,14,0,0.281,0,0,1.537,15.872,0.212,-4.340,0.660,3.100,2,14,0,0.275,0,0,1.262,3.048,1.209,0,0,0.281,20.000,0.000,0.000,0.000
69.0,21.707,0.374,-5.003,-0.003,2.954,2,14,0,0.332,0,0,1.365,18.772,0.244,-4.260,0.740,2.951,2,14,0,0.232,0,0,1.640,3.030,1.789,0,0,0.332,20.000,0.000,0.000,0.000
70.0,24.477,0.359,-5.034,-0.034,2.754,2,14,0,0.239,0,0,4.129,21.562,0.383,-4.265,0.735,2.753,2,14,0,0.369,0,0,4.433,3.015,4.578,0,0,0.369,20.000,0.000,0.000,0.000
71.0,26.944,0.366,-4.990,0.010,2.513,2,14,0,0.301,0,0,6.596,24.003,0.478,-4.308,0.692,2.508,2,14,0,0.251,0,0,6.899,3.021,7.020,0,0,0.301,20.000,0.000,0.000,0.000
72.0,29.145,0.314,-4.968,0.032,2.228,2,14,0,0.233,0,0,8.796,26.330,0.516,-4.342,0.658,2.250,2,14,0,0.245,0,0,9.188,2.891,9.344,0,0,0.245,20.000,0.000,0.000,0.000
73.0,31.200,0.301,-5.014,-0.014,1.948,2,14,0,0.235,0,0,10.835,28.336,0.454,-4.413,0.587,1.951,2,14,0,0.333,0,0,11.200,2.931,11.345,0,0,0.333,20.000,0.000,0.000,0.000
74.0,32.899,0.289,-5.033,-0.033,1.622,2,14,0,0.231,0,0,12.549,30.018,0.363,-4.394,0.606,1.625,2,14,0,0.243,0,0,12.897,2.951,13.023,0,0,0.243,20.000,0.000,0.000,0.000
75.0,34.366,0.239,-5.039,-0.039,1.283,2,14,0,0.207,0,0,14.006,31.435,0.309,-4.398,0.602,1.267,2,14,0,0.208,0,0,14.318,3.001,14.439,0,0,0.208,20.000,0.000,0.000,0.000
76.0,35.436,0.245,-4.982,0.018,0.897,2,14,0,0.392,0,0,15.080,32.456,0.247,-4.359,0.641,0.875,2,14,0,0.203,0,0,15.341,3.045,15.458,0,0,0.392,20.000,0.000,0.000,0.000
77.0,36.113,0.227,-4.953,0.047,0.499,2,14,0,0.208,0,0,15.763,33.142,0.197,-4.302,0.698,0.485,2,14,0,0.253,0,0,16.023,3.041,16.143,0,0,0.253,20.000,0.000,0.000,0.000
78.0,36.431,0.257,-4.965,0.035,0.085,2,14,0,0.202,0,0,16.082,33.413,0.152,-4.347,0.653,0.061,2,14,0,0.214,0,0,16.304,3.083,16.433,0,0,0.214,20.000,0.000,0.000,0.000
79.0,36.316,0.292,-5.018,-0.018,0.355,2,14,0,0.205,0,0,15.967,33.288,0.147,-4.337,0.663,0.382,2,14,0,0.221,0,0,16.183,3.107,16.319,0,0,0.221,20.000,0.000,0.000,0.000
80.0,35.830,0.261,-5.050,-0.050,0.793,2,14,0,0.242,0,0,15.481,32.653,0.172,-4.370,0.630,0.847,2,14,0,0.260,0,0,15.552,3.250,15.832,0,0,0.260,20.000,0.000,0.000,0.000
81.0,34.807,0.233,-4.996,0.004,1.277,2,14,0,0.239,0,0,14.468,31.639,0.289,-4.327,0.673,1.315,2,14,0,0.232,0,0,14.541,3.238,14.809,0,0,0.239,20.000,0.000,0.000,0.000
82.0,33.324,0.227,-5.014,-0.014,1.767,2,14,0,0.204,0,0,12.989,30.091,0.387,-4.411,0.589,1.809,2,14,0,0.253,0,0,12.997,3.293,13.326,0,0,0.253,20.000,0.000,0.000,0.000
83.0,31.356,0.251,-5.054,-0.054,2.260,2,14,0,0.289,0,0,11.025,28.063,0.404,-4.381,0.619,2.309,2,14,0,0.223,0,0,10.974,3.365,11.359,0,0,0.289,20.000,0.000,0.000,0.000
84.0,28.817,0.209,-5.003,-0.003,2.794,2,14,0,0.224,0,0,8.468,25.604,0.340,-4.342,0.658,2.807,2,14,0,0.237,0,0,8.518,3.283,8.820,0,0,0.237,20.000,0.000,0.000,0.000
85.0,25.911,0.198,-5.035,-0.035,3.086,2,14,0,0.229,0,0,5.562,22.720,0.304,-4.315,0.685,3.094,2,14,0,0.213,0,0,5.636,3.274,5.915,0,0,0.229,20.000,0.000,0.000,0.000
86.0,22.919,0.242,-5.012,-0.012,3.138,2,14,0,0.248,0,0,2.595,19.794,0.254,-4.303,0.697,3.118,2,14,0,0.245,0,0,2.710,3.204,2.929,0,0,0.248,20.000,0.000,0.000,0.000
87.0,19.898,0.235,-5.002,-0.002,3.027,2,14,0,0.544,0,0,0.452,16.790,0.158,-4.318,0.682,3.023,2,14,0,0.230,0,0,0.308,3.183,0.263,0,0,0.544,20.000,0.000,0.000,0.000
88.0,17.120,0.244,-4.998,0.002,2.840,2,14,0,0.245,0,0,3.229,13.916,0.080,-4.305,0.695,2.867,2,14,0,0.198,0,0,3.175,3.282,3.085,0,0,0.245,20.000,0.000,0.000,0.000
89.0,14.506,0.117,-4.990,0.010,2.608,2,14,0,0.251,0,0,5.824,11.188,-0.001,-4.346,0.654,2.670,2,14,0,0.260,0,0,5.904,3.382,5.812,0,0,0.260,20.000,0.000,0.000,0.000
90.0,12.135,-0.011,-4.965,0.035,2.362,2,14,0,0.260,0,0,8.219,8.665,-0.007,-4.367,0.633,2.433,2,14,0,0.238,0,0,8.428,3.520,8.335,0,0,0.260,20.000,0.000,0.000,0.000
91.0,9.939,0.001,-5.014,-0.014,2.088,2,14,0,0.255,0,0,10.413,6.515,0.071,-4.354,0.646,2.133,2,14,0,0.240,0,0,10.578,3.487,10.485,0,0,0.255,20.000,0.000,0.000,0.000
92.0,8.097,0.099,-5.063,-0.063,1.775,2,14,0,0.233,0,0,12.239,4.648,0.155,-4.326,0.674,1.809,2,14,0,0.237,0,0,12.447,3.528,12.353,0,0,0.237,20.000,0.000,0.000,0.000
93.0,6.557,0.138,-4.995,0.005,1.422,2,14,0,0.221,0,0,13.793,3.082,0.259,-4.377,0.623,1.465,2,14,0,0.199,0,0,14.014,3.531,13.920,0,0,0.221,20.000,0.000,0.000,0.000
