t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
67.0,0.032,-0.308,1.255,6.255,0.006,2,2,0,0.200,0,0,0.031,-2.158,2.918,-1.859,3.141,0.281,2,2,0,0.187,0,0,0.073,0.536,-3.162,-2.965,2.035,0.794,2,2,0,0.178,0,0,0.075,2.851,0.351,-3.461,1.539,0.374,2,2,0,0.189,0,0,0.146,-2.992,0.250,-2.755,2.245,0.373,2,2,0,0.177,0,0,0.057,2.446,2.795,-1.864,3.136,0.081,2,2,0,0.289,0,0,0.070,-2.917,2.931,0.712,5.712,0.040,2,2,0,0.169,0,0,0.177,2.434,-2.355,-2.341,2.659,0.307,2,2,0,0.210,0,0,0.114,-4.429,-2.946,0.208,5.208,0.546,2,2,0,0.193,0,0,0.040,2.155,2.160,0,0,0.289,0.000,0.000,0.000,0.000
68.0,0.057,-0.285,1.633,6.633,0.009,2,2,0,0.200,0,0,0.031,-2.427,2.849,-1.384,3.616,0.155,2,2,0,0.187,0,0,0.073,0.456,-3.166,-2.788,2.212,0.487,2,2,0,0.178,0,0,0.075,2.845,0.345,-3.767,1.233,0.257,2,2,0,0.189,0,0,0.146,-3.164,0.292,-2.062,2.938,0.061,2,2,0,0.177,0,0,0.057,2.324,2.658,-1.094,3.906,0.064,2,2,0,0.289,0,0,0.070,-2.747,2.912,1.001,6.001,0.019,2,2,0,0.169,0,0,0.177,2.627,-2.555,-3.237,1.763,0.256,2,2,0,0.210,0,0,0.114,-4.286,-2.842,-0.311,4.689,0.430,2,2,0,0.193,0,0,0.040,2.300,2.432,0,0,0.289,0.000,0.000,0.000,0.000
69.0,0.056,-0.343,1.776,6.776,0.288,2,2,0,0.200,0,0,0.031,-2.565,2.846,-1.152,3.848,0.027,2,2,0,0.187,0,0,0.073,0.247,-2.812,-2.379,2.621,0.418,2,2,0,0.178,0,0,0.075,2.873,0.310,-3.917,1.083,0.173,2,2,0,0.189,0,0,0.146,-3.393,0.299,-1.544,3.456,0.169,2,2,0,0.177,0,0,0.057,2.126,2.557,-0.802,4.198,0.044,2,2,0,0.289,0,0,0.070,-2.822,2.928,1.281,6.281,0.161,2,2,0,0.169,0,0,0.177,2.838,-2.704,-3.926,1.074,0.386,2,2,0,0.210,0,0,0.114,-4.341,-2.847,-0.827,4.173,0.247,2,2,0,0.193,0,0,0.040,2.448,2.570,0,0,0.289,0.000,0.000,0.000,0.000
70.0,-0.102,-0.502,1.356,6.356,0.590,2,2,0,0.200,0,0,0.031,-2.619,2.881,-0.844,4.156,0.033,2,2,0,0.187,0,0,0.073,-0.041,-2.436,-2.015,2.985,0.295,2,2,0,0.178,0,0,0.075,2.845,0.263,-3.793,1.207,0.097,2,2,0,0.189,0,0,0.146,-3.552,0.306,-1.209,3.791,0.107,2,2,0,0.177,0,0,0.057,2.107,2.555,-0.465,4.535,0.001,2,2,0,0.289,0,0,0.070,-2.876,2.917,1.216,6.216,0.172,2,2,0,0.169,0,0,0.177,2.970,-2.839,-4.382,0.618,0.444,2,2,0,0.210,0,0,0.114,-4.196,-2.905,-1.281,3.719,0.202,2,2,0,0.193,0,0,0.040,2.077,2.622,0,0,0.289,0.000,0.000,0.000,0.000
71.0,0.008,-0.462,0.244,5.244,0.265,2,2,0,0.200,0,0,0.031,-2.645,2.881,-0.270,4.730,0.061,2,2,0,0.187,0,0,0.073,-0.297,-2.217,-1.609,3.391,0.248,2,2,0,0.178,0,0,0.075,2.834,0.186,-3.477,1.523,0.073,2,2,0,0.189,0,0,0.146,-3.634,0.306,-0.723,4.277,0.048,2,2,0,0.177,0,0,0.057,2.205,2.582,0.115,5.115,0.054,2,2,0,0.289,0,0,0.070,-2.864,2.961,1.023,6.023,0.104,2,2,0,0.169,0,0,0.177,2.967,-2.998,-4.609,0.391,0.440,2,2,0,0.210,0,0,0.114,-4.130,-2.966,-1.715,3.285,0.166,2,2,0,0.193,0,0,0.040,1.314,2.648,1,0,0.289,0.000,0.000,0.000,0.000
72.0,0.178,-0.407,-0.218,4.782,0.086,2,2,0,0.200,0,0,0.031,-2.597,2.922,0.389,5.389,0.086,2,2,0,0.187,0,0,0.073,-0.513,-2.196,-1.026,3.974,0.176,2,2,0,0.178,0,0,0.075,2.825,0.109,-2.991,2.009,0.049,2,2,0,0.189,0,0,0.146,-3.730,0.294,-0.138,4.862,0.054,2,2,0,0.177,0,0,0.057,2.306,2.581,0.442,5.442,0.027,2,2,0,0.289,0,0,0.070,-2.760,2.973,1.250,6.250,0.075,2,2,0,0.169,0,0,0.177,2.961,-3.025,-4.601,0.399,0.372,2,2,0,0.210,0,0,0.114,-4.122,-3.097,-1.649,3.351,0.102,2,2,0,0.193,0,0,0.040,0.877,2.598,2,0,0.289,0.000,0.000,0.000,0.000
73.0,-1.055,-1.770,0.902,5.902,4.939,2,2,0,0.200,0,0,0.031,-0.686,4.617,0.730,5.730,4.888,2,2,0,0.187,0,0,0.073,-0.568,-2.434,-0.631,4.369,0.096,2,2,0,0.178,0,0,0.075,3.016,-0.151,-2.920,2.080,0.866,2,2,0,0.189,0,0,0.146,-3.757,0.328,0.114,5.114,0.159,2,2,0,0.177,0,0,0.057,2.402,2.574,0.679,5.679,0.024,2,2,0,0.289,0,0,0.070,-2.777,2.867,1.576,6.576,0.572,2,2,0,0.169,0,0,0.177,2.963,-3.006,-4.258,0.742,0.292,2,2,0,0.210,0,0,0.114,-4.129,-3.151,-1.338,3.662,0.066,2,2,0,0.193,0,0,0.040,1.741,2.060,2,0,0.289,0.000,0.000,0.000,0.000
74.0,-1.756,-2.892,1.494,6.494,2.540,2,2,0,0.200,0,0,0.031,1.858,6.040,1.605,6.605,3.093,2,2,0,0.187,0,0,0.073,-0.383,-2.786,-0.584,4.416,0.039,2,2,0,0.178,0,0,0.075,3.012,-0.231,-2.830,2.170,0.478,2,2,0,0.189,0,0,0.146,-3.516,0.202,0.472,5.472,0.056,2,2,0,0.177,0,0,0.057,2.451,2.575,0.530,5.530,0.016,2,2,0,0.289,0,0,0.070,-2.648,2.744,1.541,6.541,0.355,2,2,0,0.169,0,0,0.177,2.896,-2.954,-3.722,1.278,0.210,2,2,0,0.210,0,0,0.114,-4.039,-3.156,-0.683,4.317,0.081,2,2,0,0.193,0,0,0.040,2.493,3.563,2,0,0.289,0.000,0.000,0.000,0.000
75.0,-1.429,-2.757,1.524,6.524,1.112,2,2,0,0.200,0,0,0.031,1.600,4.131,1.703,6.703,0.591,2,2,0,0.187,0,0,0.073,-0.102,-3.122,-0.013,4.987,0.036,2,2,0,0.178,0,0,0.075,2.871,-0.330,-2.779,2.221,0.520,2,2,0,0.189,0,0,0.146,-3.318,0.177,1.169,6.169,0.060,2,2,0,0.177,0,0,0.057,2.530,2.663,0.449,5.449,0.172,2,2,0,0.289,0,0,0.070,-2.720,2.897,1.368,6.368,0.128,2,2,0,0.169,0,0,0.177,2.869,-2.879,-3.089,1.911,0.053,2,2,0,0.210,0,0,0.114,-3.528,-3.343,-1.532,3.468,1.005,2,2,0,0.193,0,0,0.040,2.064,3.105,2,0,0.289,0.000,0.000,0.000,0.000
76.0,-1.024,-2.476,1.461,6.461,1.135,2,2,0,0.200,0,0,0.031,0.763,2.068,1.178,6.178,1.076,2,2,0,0.187,0,0,0.073,0.207,-3.437,0.738,5.738,0.091,2,2,0,0.178,0,0,0.075,2.725,-0.258,-2.641,2.359,0.254,2,2,0,0.189,0,0,0.146,-3.198,0.177,1.456,6.456,0.137,2,2,0,0.177,0,0,0.057,2.445,2.632,0.784,5.784,0.363,2,2,0,0.289,0,0,0.070,-2.942,2.987,1.457,6.457,0.468,2,2,0,0.169,0,0,0.177,2.909,-2.767,-2.676,2.324,0.125,2,2,0,0.210,0,0,0.114,-3.654,-3.335,-2.380,2.620,0.473,2,2,0,0.193,0,0,0.040,1.721,2.680,2,0,0.289,0.000,0.000,0.000,0.000
