t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
119.0,-13.117,7.551,-5.036,-0.036,1.497,2,14,0,0.171,0,0,1.108,-23.874,-6.371,-0.190,4.810,0.022,1,14,0,0.200,0,0,0.877,-17.756,5.446,-4.143,0.857,1.420,2,14,0,0.174,0,0,0.806,5.173,18.818,0,0,0.200,-15.310,8.473,-1.271,-0.797
120.0,-14.427,6.654,-4.982,0.018,1.497,2,14,0,0.168,0,0,1.195,-23.868,-6.386,-0.132,4.868,0.023,1,14,0,0.200,0,0,0.877,-18.873,4.617,-4.156,0.844,1.421,2,14,0,0.174,0,0,0.699,4.960,17.572,0,0,0.200,-16.517,7.585,-1.138,-0.978
121.0,-15.419,5.637,-5.024,-0.024,1.414,2,14,0,0.167,0,0,1.118,-23.895,-6.400,-0.036,4.964,0.016,1,14,0,0.200,0,0,0.877,-19.825,3.573,-4.192,0.808,1.442,2,14,0,0.174,0,0,0.600,4.936,16.254,0,0,0.200,-17.577,6.526,-0.979,-1.137
122.0,-16.173,4.511,-5.029,-0.029,1.386,2,14,0,0.175,0,0,0.960,-23.870,-6.409,-0.034,4.966,0.016,1,14,0,0.200,0,0,0.877,-20.691,2.376,-4.220,0.780,1.464,2,14,0,0.185,0,0,0.574,5.062,14.849,0,0,0.200,-18.467,5.320,-0.798,-1.270
123.0,-16.825,3.266,-5.010,-0.010,1.391,2,14,0,0.160,0,0,0.874,-23.904,-6.369,-0.064,4.936,0.006,1,14,0,0.200,0,0,0.877,-21.440,1.115,-4.159,0.841,1.433,2,14,0,0.162,0,0,0.580,5.162,13.360,0,0,0.200,-19.167,3.995,-0.599,-1.375
124.0,-17.214,1.986,-4.939,0.061,1.395,2,14,0,0.159,0,0,0.720,-23.880,-6.393,-0.081,4.919,0.007,1,14,0,0.200,0,0,0.877,-21.928,-0.218,-4.154,0.846,1.419,2,14,0,0.159,0,0,0.544,5.262,11.886,0,0,0.200,-19.661,2.580,-0.387,-1.449
125.0,-17.452,0.631,-4.985,0.015,1.435,2,14,0,0.160,0,0,0.624,-23.887,-6.404,-0.041,4.959,0.009,1,14,0,0.200,0,0,0.877,-22.178,-1.641,-4.181,0.819,1.410,2,14,0,0.167,0,0,0.500,5.306,10.402,0,0,0.200,-19.938,1.107,-0.166,-1.491
126.0,-17.520,-0.794,-5.031,-0.031,1.483,2,14,0,0.161,0,0,0.608,-23.917,-6.339,-0.072,4.928,0.017,1,14,0,0.200,0,0,0.877,-22.095,-3.021,-4.082,0.918,1.430,2,14,0,0.163,0,0,0.336,5.176,8.884,0,0,0.200,-19.992,-0.390,0.059,-1.499
127.0,-17.320,-2.218,-5.034,-0.034,1.535,2,14,0,0.158,0,0,0.559,-23.980,-6.353,-0.100,4.900,0.028,1,14,0,0.200,0,0,0.877,-21.764,-4.407,-4.113,0.887,1.504,2,14,0,0.160,0,0,0.176,4.981,7.555,0,0,0.200,-19.822,-1.879,0.282,-1.473
128.0,-16.809,-3.721,-5.063,-0.063,1.594,2,14,0,0.166,0,0,0.461,-23.931,-6.392,-0.126,4.874,0.019,1,14,0,0.200,0,0,0.877,-21.272,-5.806,-4.169,0.831,1.607,2,14,0,0.168,0,0,0.120,4.875,6.410,0,0,0.200,-19.431,-3.326,0.499,-1.415
