t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
24.0,2.847,2.290,-5.000,-0.000,0.978,2,14,0,0.444,0,0,0.691,-1.758,4.338,-4.989,0.011,0.778,2,14,0,0.281,0,0,1.168,-1.883,-0.720,-4.990,0.010,0.806,2,14,0,0.251,0,0,1.317,5.040,1.170,0,0,0.444,-0.429,2.898,-0.290,0.957
25.0,2.567,3.395,-4.963,0.037,1.234,2,14,0,0.160,0,0,0.544,-1.890,5.200,-5.025,-0.025,0.989,2,14,0,0.267,0,0,1.262,-2.174,0.093,-5.038,-0.038,1.029,2,14,0,0.240,0,0,1.453,4.809,1.293,0,0,0.267,-0.766,3.839,-0.384,0.923
26.0,2.176,4.580,-5.014,-0.014,1.353,2,14,0,0.178,0,0,0.302,-2.250,6.217,-4.953,0.047,1.243,2,14,0,0.282,0,0,1.162,-2.586,1.145,-5.020,-0.020,1.277,2,14,0,0.249,0,0,1.312,4.720,1.207,0,0,0.282,-1.196,4.742,-0.474,0.880
27.0,1.702,5.762,-5.003,-0.003,1.350,2,14,0,0.220,0,0,0.240,-2.748,7.459,-5.056,-0.056,1.476,2,14,0,0.365,0,0,0.796,-3.044,2.429,-5.002,-0.002,1.496,2,14,0,0.303,0,0,0.920,4.763,0.871,0,0,0.365,-1.713,5.597,-0.560,0.829
28.0,1.073,6.919,-5.004,-0.004,1.322,2,14,0,0.207,0,0,0.480,-3.383,8.842,-5.017,-0.017,1.549,2,14,0,0.225,0,0,0.286,-3.715,3.804,-4.979,0.021,1.553,2,14,0,0.188,0,0,0.390,4.854,0.650,0,0,0.225,-2.313,6.396,-0.640,0.769
29.0,0.330,7.984,-4.990,0.010,1.275,2,14,0,0.222,0,0,0.782,-4.119,10.203,-4.992,0.008,1.540,2,14,0,0.268,0,0,0.482,-4.513,5.129,-4.978,0.022,1.533,2,14,0,0.248,0,0,0.336,4.972,0.919,0,0,0.268,-2.976,7.118,-0.712,0.702
30.0,-0.558,8.912,-5.002,-0.002,1.222,2,14,0,0.223,0,0,1.034,-5.042,11.444,-5.008,-0.008,1.494,2,14,0,0.251,0,0,1.023,-5.381,6.341,-4.992,0.008,1.468,2,14,0,0.264,0,0,0.846,5.114,1.152,0,0,0.264,-3.737,7.796,-0.780,0.626
31.0,-1.428,9.695,-4.938,0.062,1.119,2,14,0,0.246,0,0,1.233,-5.926,12.558,-5.013,-0.013,1.374,2,14,0,0.227,0,0,1.553,-6.213,7.460,-4.951,0.049,1.381,2,14,0,0.247,0,0,1.379,5.107,1.684,0,0,0.247,-4.547,8.382,-0.838,0.545
32.0,-2.299,10.377,-5.021,-0.021,1.032,2,14,0,0.468,0,0,1.414,-6.763,13.546,-5.051,-0.051,1.255,2,14,0,0.300,0,0,2.037,-7.166,8.422,-4.979,0.021,1.298,2,14,0,0.284,0,0,1.841,5.140,2.151,0,0,0.468,-5.411,8.885,-0.888,0.459
33.0,-3.212,10.830,-5.017,-0.017,0.967,2,14,0,0.269,0,0,1.453,-7.635,14.346,-5.020,-0.020,1.152,2,14,0,0.245,0,0,2.421,-8.152,9.279,-5.064,-0.064,1.200,2,14,0,0.267,0,0,2.288,5.094,2.599,0,0,0.269,-6.321,9.298,-0.930,0.368
34.0,-4.108,11.088,-4.975,0.025,0.939,2,14,0,0.239,0,0,1.389,-8.551,14.994,-4.976,0.024,1.068,2,14,0,0.301,0,0,2.752,-9.114,9.926,-4.995,0.005,1.087,2,14,0,0.294,0,0,2.615,5.099,2.925,0,0,0.301,-7.267,9.619,-0.962,0.273
35.0,-4.988,11.147,-5.008,-0.008,0.953,2,14,0,0.217,0,0,1.227,-9.461,15.471,-4.988,0.012,1.014,2,14,0,0.292,0,0,3.004,-10.073,10.467,-4.976,0.024,1.004,2,14,0,0.294,0,0,2.934,5.042,3.238,0,0,0.294,-8.241,9.844,-0.984,0.176
36.0,-5.947,11.062,-4.993,0.007,1.049,2,14,0,0.221,0,0,1.020,-10.413,15.732,-5.020,-0.020,1.001,2,14,0,0.269,0,0,3.137,-11.000,10.761,-5.008,-0.008,0.934,2,14,0,0.248,0,0,3.098,5.006,3.398,0,0,0.269,-9.233,9.971,-0.997,0.077
37.0,-7.058,10.748,-5.013,-0.013,1.178,2,14,0,0.166,0,0,0.677,-11.336,15.824,-4.926,0.074,1.015,2,14,0,0.249,0,0,3.205,-11.848,10.849,-4.997,0.003,0.940,2,14,0,0.271,0,0,3.159,4.791,3.452,0,0,0.271,-10.232,9.997,-1.000,-0.023
38.0,-8.089,10.184,-5.006,-0.006,1.196,2,14,0,0.195,0,0,0.194,-12.419,15.682,-4.985,0.015,1.114,2,14,0,0.241,0,0,3.132,-12.842,10.750,-5.016,-0.016,1.050,2,14,0,0.256,0,0,3.135,4.787,3.425,0,0,0.256,-11.229,9.924,-0.992,-0.123
39.0,-9.063,9.670,-4.970,0.030,1.133,2,14,0,0.221,0,0,0.165,-13.602,15.324,-5.012,-0.012,1.169,2,14,0,0.276,0,0,2.945,-13.924,10.403,-4.951,0.049,1.159,2,14,0,0.357,0,0,2.961,4.916,3.256,0,0,0.357,-12.214,9.752,-0.975,-0.221
40.0,-10.057,9.304,-5.008,-0.008,1.069,2,14,0,0.191,0,0,0.266,-14.626,14.728,-5.010,-0.010,1.201,2,14,0,0.211,0,0,2.622,-14.955,9.831,-4.985,0.015,1.239,2,14,0,0.245,0,0,2.663,4.908,2.960,0,0,0.245,-13.176,9.482,-0.948,-0.318
41.0,-10.999,8.992,-4.977,0.023,0.989,2,14,0,0.327,0,0,0.227,-15.479,13.924,-4.998,0.002,1.287,2,14,0,0.348,0,0,2.171,-15.934,9.042,-4.994,0.006,1.349,2,14,0,0.288,0,0,2.236,4.903,2.543,0,0,0.348,-14.107,9.118,-0.912,-0.411
42.0,-11.943,8.738,-5.072,-0.072,0.949,2,14,0,0.153,0,0,0.137,-16.316,12.848,-4.961,0.039,1.460,2,14,0,0.337,0,0,1.549,-16.789,8.015,-5.031,-0.031,1.474,2,14,0,0.262,0,0,1.672,4.857,1.972,0,0,0.337,-14.997,8.662,-0.866,-0.500
43.0,-12.836,8.403,-5.068,-0.068,0.921,2,14,0,0.223,0,0,0.273,-17.085,11.575,-5.024,-0.024,1.537,2,14,0,0.195,0,0,0.817,-17.728,6.822,-4.987,0.013,1.547,2,14,0,0.328,0,0,1.031,4.797,1.357,0,0,0.328,-15.836,8.120,-0.812,-0.584
44.0,-13.593,7.866,-5.019,-0.019,0.938,2,14,0,0.217,0,0,0.331,-17.784,10.214,-5.023,-0.023,1.540,2,14,0,0.248,0,0,0.154,-18.481,5.462,-5.036,-0.036,1.555,2,14,0,0.220,0,0,0.333,4.802,0.670,0,0,0.248,-16.618,7.497,-0.750,-0.662
45.0,-14.188,7.185,-5.038,-0.038,1.013,2,14,0,0.151,0,0,0.308,-18.594,8.904,-5.018,-0.018,1.497,2,14,0,0.206,0,0,0.538,-19.067,4.072,-5.041,-0.041,1.466,2,14,0,0.226,0,0,0.428,4.729,0.547,0,0,0.226,-17.333,6.799,-0.680,-0.733
46.0,-14.861,6.312,-4.995,0.005,1.123,2,14,0,0.165,0,0,0.212,-19.324,7.719,-4.968,0.032,1.381,2,14,0,0.215,0,0,0.949,-19.635,2.737,-4.998,0.002,1.379,2,14,0,0.272,0,0,0.983,4.679,0.924,0,0,0.272,-17.975,6.033,-0.603,-0.798
47.0,-15.489,5.354,-5.016,-0.016,1.159,2,14,0,0.159,0,0,0.157,-20.047,6.593,-5.009,-0.009,1.237,2,14,0,0.241,0,0,1.266,-20.116,1.545,-4.970,0.030,1.265,2,14,0,0.287,0,0,1.356,4.724,1.212,0,0,0.287,-18.538,5.206,-0.521,-0.854
48.0,-15.909,4.334,-4.996,0.004,1.128,2,14,0,0.164,0,0,0.113,-20.605,5.639,-5.020,-0.020,1.036,2,14,0,0.241,0,0,1.358,-20.618,0.431,-4.951,0.049,1.147,2,14,0,0.244,0,0,1.593,4.873,1.303,0,0,0.244,-19.015,4.328,-0.433,-0.901
49.0,-16.301,3.313,-4.999,0.001,1.063,2,14,0,0.159,0,0,0.192,-21.078,4.827,-5.051,-0.051,0.829,2,14,0,0.228,0,0,1.274,-21.031,-0.493,-5.010,-0.010,0.981,2,14,0,0.265,0,0,1.598,5.011,1.308,0,0,0.265,-19.402,3.406,-0.341,-0.940
50.0,-16.641,2.344,-4.981,0.019,1.000,2,14,0,0.173,0,0,0.226,-21.306,4.167,-5.027,-0.027,0.612,2,14,0,0.223,0,0,0.973,-21.469,-1.280,-4.983,0.017,0.805,2,14,0,0.222,0,0,1.433,5.009,1.165,0,0,0.223,-19.695,2.451,-0.245,-0.970
51.0,-16.850,1.386,-4.925,0.075,0.950,2,14,0,0.167,0,0,0.226,-21.370,3.632,-4.973,0.027,0.460,2,14,0,0.169,0,0,0.514,-21.747,-1.915,-5.041,-0.041,0.584,2,14,0,0.221,0,0,1.109,5.048,0.864,0,0,0.221,-19.891,1.471,-0.147,-0.989
52.0,-16.987,0.431,-5.001,-0.001,0.926,2,14,0,0.164,0,0,0.227,-21.348,3.135,-4.948,0.052,0.508,2,14,0,0.228,0,0,0.046,-21.866,-2.372,-4.968,0.032,0.384,2,14,0,0.166,0,0,0.592,5.131,0.453,0,0,0.228,-19.989,0.476,-0.048,-0.999
53.0,-16.981,-0.449,-5.018,-0.018,0.921,2,14,0,0.170,0,0,0.183,-21.235,2.618,-5.030,-0.030,0.621,2,14,0,0.257,0,0,0.499,-21.824,-2.791,-4.975,0.025,0.426,2,14,0,0.225,0,0,0.162,5.244,0.599,0,0,0.257,-19.986,-0.524,0.052,-0.999
54.0,-16.839,-1.389,-5.000,0.000,0.974,2,14,0,0.182,0,0,0.150,-21.177,1.922,-5.020,-0.020,0.765,2,14,0,0.330,0,0,0.793,-21.748,-3.283,-4.994,0.006,0.569,2,14,0,0.275,0,0,0.564,5.236,0.909,0,0,0.330,-19.884,-1.518,0.152,-0.988
55.0,-16.541,-2.336,-5.038,-0.038,1.026,2,14,0,0.175,0,0,0.089,-21.031,1.108,-4.982,0.018,0.922,2,14,0,0.301,0,0,0.959,-21.560,-3.958,-5.048,-0.048,0.752,2,14,0,0.278,0,0,0.855,5.095,1.198,0,0,0.301,-19.683,-2.497,0.250,-0.968
56.0,-16.301,-3.291,-5.013,-0.013,1.058,2,14,0,0.172,0,0,0.128,-20.701,0.084,-4.986,0.014,1.129,2,14,0,0.305,0,0,0.889,-21.228,-4.727,-4.992,0.008,0.936,2,14,0,0.361,0,0,1.032,4.840,1.366,0,0,0.361,-19.385,-3.452,0.345,-0.939
57.0,-16.003,-4.283,-5.041,-0.041,1.088,2,14,0,0.159,0,0,0.194,-20.379,-1.099,-5.064,-0.064,1.327,2,14,0,0.208,0,0,0.630,-20.771,-5.641,-5.039,-0.039,1.116,2,14,0,0.280,0,0,1.032,4.559,1.357,0,0,0.280,-18.994,-4.371,0.437,-0.899
58.0,-15.525,-5.257,-5.017,-0.017,1.116,2,14,0,0.182,0,0,0.219,-20.009,-2.378,-5.008,-0.008,1.414,2,14,0,0.192,0,0,0.282,-20.347,-6.766,-5.057,-0.057,1.313,2,14,0,0.379,0,0,0.796,4.401,1.130,0,0,0.379,-18.513,-5.247,0.525,-0.851
59.0,-14.896,-6.165,-5.011,-0.011,1.114,2,14,0,0.165,0,0,0.225,-19.518,-3.664,-4.968,0.032,1.388,2,14,0,0.228,0,0,0.339,-19.841,-8.052,-4.979,0.021,1.472,2,14,0,0.167,0,0,0.382,4.401,0.732,0,0,0.228,-17.946,-6.071,0.607,-0.795
60.0,-14.107,-6.977,-4.996,0.004,1.079,2,14,0,0.160,0,0,0.227,-18.769,-4.794,-4.995,0.005,1.342,2,14,0,0.221,0,0,0.619,-19.129,-9.270,-5.000,0.000,1.456,2,14,0,0.223,0,0,0.195,4.490,0.559,0,0,0.223,-17.300,-6.834,0.683,-0.730
61.0,-13.216,-7.638,-4.985,0.015,1.019,2,14,0,0.161,0,0,0.264,-18.008,-5.825,-4.970,0.030,1.268,2,14,0,0.238,0,0,0.942,-18.337,-10.396,-4.964,0.036,1.391,2,14,0,0.237,0,0,0.569,4.583,0.898,0,0,0.238,-16.582,-7.529,0.753,-0.658
62.0,-12.439,-8.228,-5.000,0.000,0.941,2,14,0,0.170,0,0,0.239,-17.192,-6.657,-4.948,0.052,1.181,2,14,0,0.224,0,0,1.150,-17.461,-11.387,-4.974,0.026,1.314,2,14,0,0.267,0,0,0.936,4.738,1.112,0,0,0.267,-15.797,-8.148,0.815,-0.580
63.0,-11.673,-8.746,-5.018,-0.018,0.898,2,14,0,0.375,0,0,0.174,-16.310,-7.352,-5.029,-0.029,1.103,2,14,0,0.239,0,0,1.303,-16.514,-12.263,-5.061,-0.061,1.226,2,14,0,0.238,0,0,1.279,4.843,1.272,0,0,0.375,-14.955,-8.686,0.869,-0.495
64.0,-10.869,-9.179,-5.017,-0.017,0.893,2,14,0,0.202,0,0,0.125,-15.319,-7.923,-5.002,-0.002,1.038,2,14,0,0.213,0,0,1.420,-15.588,-13.026,-5.041,-0.041,1.109,2,14,0,0.270,0,0,1.586,4.624,1.405,0,0,0.270,-14.063,-9.137,0.914,-0.406
65.0,-10.089,-9.502,-4.992,0.008,0.935,2,14,0,0.184,0,0,0.166,-14.349,-8.214,-5.015,-0.015,0.955,2,14,0,0.227,0,0,1.356,-14.734,-13.610,-4.997,0.003,1.030,2,14,0,0.283,0,0,1.810,4.451,1.518,0,0,0.283,-13.130,-9.497,0.950,-0.313
