t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
66.0,-18.972,4.048,-4.980,0.020,0.954,2,14,0,0.173,0,0,0.195,-18.951,7.040,-5.903,-0.903,1.005,2,14,0,0.170,0,0,0.166,-18.822,1.252,-6.615,-1.615,1.064,2,14,0,0.166,0,0,0.098,-16.927,4.429,-5.755,-0.755,1.127,2,14,0,0.169,0,0,0.280,-22.561,4.121,-6.009,-1.009,1.005,2,14,0,0.168,0,0,0.215,2.219,0.876,0,0,0.173,-19.091,4.165,-0.417,-0.909
67.0,-19.340,3.143,-4.962,0.038,0.980,2,14,0,0.206,0,0,0.195,-19.259,6.073,-5.884,-0.884,1.023,2,14,0,0.165,0,0,0.095,-19.304,0.278,-6.581,-1.581,1.090,2,14,0,0.171,0,0,0.127,-17.351,3.383,-5.744,-0.744,1.143,2,14,0,0.210,0,0,0.271,-22.944,3.205,-5.981,-0.981,0.992,2,14,0,0.169,0,0,0.225,2.150,0.901,0,0,0.210,-19.462,3.237,-0.324,-0.946
68.0,-19.547,2.235,-4.963,0.037,1.008,2,14,0,0.172,0,0,0.158,-19.543,5.130,-5.965,-0.965,1.021,2,14,0,0.200,0,0,0.107,-19.674,-0.729,-6.617,-1.617,1.071,2,14,0,0.206,0,0,0.208,-17.639,2.221,-5.717,-0.717,1.117,2,14,0,0.164,0,0,0.306,-23.201,2.269,-5.937,-0.937,1.000,2,14,0,0.185,0,0,0.208,2.052,0.903,0,0,0.206,-19.738,2.276,-0.228,-0.974
69.0,-19.729,1.257,-5.040,-0.040,1.058,2,14,0,0.201,0,0,0.167,-19.720,4.089,-5.936,-0.936,1.050,2,14,0,0.170,0,0,0.096,-19.886,-1.787,-6.590,-1.590,1.049,2,14,0,0.170,0,0,0.253,-17.824,1.147,-5.759,-0.759,1.038,2,14,0,0.217,0,0,0.355,-23.256,1.300,-5.985,-0.985,1.019,2,14,0,0.214,0,0,0.095,2.039,0.920,0,0,0.217,-19.916,1.292,-0.129,-0.992
70.0,-19.793,0.227,-4.997,0.003,1.101,2,14,0,0.176,0,0,0.127,-19.817,3.075,-5.952,-0.952,1.029,2,14,0,0.168,0,0,0.122,-19.997,-2.809,-6.508,-1.508,1.018,2,14,0,0.165,0,0,0.289,-17.828,0.126,-5.664,-0.664,0.970,2,14,0,0.169,0,0,0.323,-23.277,0.254,-5.952,-0.952,1.058,2,14,0,0.170,0,0,0.024,2.077,0.850,0,0,0.176,-19.996,0.296,-0.030,-1.000
71.0,-19.802,-0.890,-5.032,-0.032,1.115,2,14,0,0.208,0,0,0.136,-19.813,2.046,-5.899,-0.899,1.025,2,14,0,0.170,0,0,0.145,-19.879,-3.804,-6.566,-1.566,1.007,2,14,0,0.166,0,0,0.200,-17.633,-0.828,-5.768,-0.768,0.921,2,14,0,0.164,0,0,0.202,-23.189,-0.745,-5.911,-0.911,1.042,2,14,0,0.199,0,0,0.047,2.292,0.669,0,0,0.208,-19.975,-0.703,0.070,-0.998
72.0,-19.634,-2.012,-4.984,0.016,1.084,2,14,0,0.171,0,0,0.188,-19.656,1.041,-5.870,-0.870,1.013,2,14,0,0.167,0,0,0.124,-19.621,-4.825,-6.609,-1.609,1.013,2,14,0,0.164,0,0,0.124,-17.412,-1.692,-5.777,-0.777,0.897,2,14,0,0.177,0,0,0.112,-23.164,-1.760,-5.979,-0.979,1.037,2,14,0,0.167,0,0,0.056,2.381,0.556,0,0,0.177,-19.855,-1.696,0.170,-0.986
73.0,-19.403,-3.011,-5.030,-0.030,1.004,2,14,0,0.176,0,0,0.198,-19.405,0.038,-5.881,-0.881,1.011,2,14,0,0.168,0,0,0.124,-19.344,-5.789,-6.562,-1.562,0.985,2,14,0,0.203,0,0,0.109,-17.231,-2.562,-5.796,-0.796,0.932,2,14,0,0.167,0,0,0.054,-23.025,-2.773,-5.912,-0.912,1.026,2,14,0,0.170,0,0,0.141,2.347,0.604,0,0,0.203,-19.637,-2.671,0.267,-0.964
74.0,-19.099,-3.871,-5.032,-0.032,0.962,2,14,0,0.175,0,0,0.128,-19.105,-0.877,-5.884,-0.884,0.997,2,14,0,0.168,0,0,0.104,-19.034,-6.707,-6.564,-1.564,0.971,2,14,0,0.170,0,0,0.078,-16.990,-3.450,-5.797,-0.797,0.981,2,14,0,0.168,0,0,0.093,-22.720,-3.749,-5.918,-0.918,1.033,2,14,0,0.183,0,0,0.163,2.283,0.690,0,0,0.183,-19.322,-3.620,0.362,-0.932
75.0,-18.726,-4.737,-5.000,-0.000,0.976,2,14,0,0.210,0,0,0.121,-18.685,-1.795,-5.847,-0.847,1.003,2,14,0,0.167,0,0,0.100,-18.669,-7.606,-6.541,-1.541,0.966,2,14,0,0.169,0,0,0.068,-16.634,-4.354,-5.785,-0.785,1.039,2,14,0,0.189,0,0,0.133,-22.277,-4.711,-5.902,-0.902,1.023,2,14,0,0.219,0,0,0.170,2.268,0.742,0,0,0.219,-18.914,-4.532,0.453,-0.891
