t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
20.0,-27.878,12.433,-5.019,-0.019,2.936,2,14,0,0.225,0,0,18.902,-32.403,15.623,-4.991,0.009,2.845,2,14,0,0.267,0,0,19.228,-32.325,12.259,-5.006,-0.006,2.802,2,14,0,0.205,0,0,20.582,3.364,20.491,0,0,0.267,-19.717,-2.362,0.472,-1.943
21.0,-29.238,9.788,-5.019,-0.019,3.102,2,14,0,0.198,0,0,19.653,-33.686,12.995,-5.008,-0.008,3.077,2,14,0,0.273,0,0,19.887,-33.857,9.752,-5.018,-0.018,3.066,2,14,0,0.194,0,0,21.386,3.248,21.269,0,0,0.273,-19.054,-4.245,0.849,-1.811
22.0,-30.189,6.894,-4.985,0.015,3.137,2,14,0,0.197,0,0,20.295,-34.570,10.149,-5.012,-0.012,3.127,2,14,0,0.208,0,0,20.448,-34.918,7.004,-5.019,-0.019,3.120,2,14,0,0.259,0,0,22.021,3.164,21.885,0,0,0.259,-18.030,-5.959,1.192,-1.606
23.0,-30.554,3.886,-4.975,0.025,3.132,2,14,0,0.229,0,0,20.752,-35.106,7.134,-5.027,-0.027,3.136,2,14,0,0.242,0,0,20.968,-35.529,4.048,-4.962,0.038,3.133,2,14,0,0.228,0,0,22.497,3.116,22.340,0,0,0.242,-16.686,-7.436,1.487,-1.337
24.0,-30.551,0.871,-4.972,0.028,3.129,2,14,0,0.225,0,0,21.219,-35.106,4.125,-4.976,0.024,3.123,2,14,0,0.240,0,0,21.372,-35.719,1.001,-4.976,0.024,3.134,2,14,0,0.229,0,0,22.880,3.184,22.708,0,0,0.240,-15.076,-8.616,1.723,-1.015
25.0,-30.032,-2.153,-4.978,0.022,3.129,2,14,0,0.233,0,0,21.531,-34.651,1.182,-4.930,0.070,3.115,2,14,0,0.243,0,0,21.702,-35.448,-2.022,-4.989,0.011,3.126,2,14,0,0.229,0,0,23.176,3.302,22.988,0,0,0.243,-13.263,-9.453,1.891,-0.653
26.0,-29.063,-5.043,-5.031,-0.031,3.127,2,14,0,0.395,0,0,21.763,-33.776,-1.708,-5.000,-0.000,3.123,2,14,0,0.320,0,0,21.944,-34.656,-4.913,-4.940,0.060,3.121,2,14,0,0.254,0,0,23.322,3.324,23.120,0,0,0.395,-11.320,-9.912,1.982,-0.264
27.0,-27.690,-7.708,-5.013,-0.013,3.102,2,14,0,0.205,0,0,21.932,-32.456,-4.451,-4.940,0.060,3.117,2,14,0,0.293,0,0,22.075,-33.466,-7.678,-5.027,-0.027,3.111,2,14,0,0.278,0,0,23.375,3.383,23.165,0,0,0.293,-9.324,-9.977,1.995,0.135
28.0,-25.950,-10.152,-4.998,0.002,3.107,2,14,0,0.253,0,0,22.033,-30.860,-7.049,-4.940,0.060,3.109,2,14,0,0.265,0,0,22.242,-31.997,-10.253,-4.998,0.002,3.099,2,14,0,0.308,0,0,23.444,3.400,23.227,0,0,0.308,-7.356,-9.644,1.929,0.529
29.0,-23.862,-12.285,-4.991,0.009,3.106,2,14,0,0.258,0,0,22.026,-28.819,-9.231,-5.048,-0.048,3.094,2,14,0,0.274,0,0,22.259,-30.151,-12.623,-5.006,-0.006,3.103,2,14,0,0.316,0,0,23.421,3.644,23.185,0,0,0.316,-5.492,-8.926,1.785,0.902
30.0,-21.357,-14.035,-4.968,0.032,3.119,2,14,0,0.225,0,0,21.822,-26.372,-11.076,-5.000,0.000,3.111,2,14,0,0.235,0,0,22.077,-27.952,-14.570,-4.965,0.035,3.092,2,14,0,0.228,0,0,23.254,3.835,23.015,0,0,0.235,-3.809,-7.853,1.571,1.238
31.0,-18.577,-15.397,-4.939,0.061,3.121,2,14,0,0.232,0,0,21.506,-23.673,-12.468,-5.072,-0.072,3.097,2,14,0,0.240,0,0,21.791,-25.416,-16.144,-5.000,0.000,3.095,2,14,0,0.250,0,0,22.914,4.068,22.677,0,0,0.250,-2.372,-6.467,1.293,1.526
32.0,-15.725,-16.215,-5.039,-0.039,3.089,2,14,0,0.200,0,0,21.145,-20.851,-13.391,-5.003,-0.003,3.099,2,14,0,0.247,0,0,21.456,-22.682,-17.300,-5.049,-0.049,3.097,2,14,0,0.227,0,0,22.483,4.316,22.255,0,0,0.247,-1.239,-4.822,0.964,1.752
33.0,-12.816,-16.632,-5.052,-0.052,3.088,2,14,0,0.254,0,0,20.784,-17.892,-13.913,-4.978,0.022,3.096,2,14,0,0.270,0,0,21.031,-19.788,-18.033,-5.008,-0.008,3.097,2,14,0,0.255,0,0,21.942,4.536,21.748,0,0,0.270,-0.456,-2.986,0.597,1.909
34.0,-9.842,-16.644,-5.012,-0.012,3.098,2,14,0,0.225,0,0,20.341,-14.956,-14.028,-4.937,0.063,3.085,2,14,0,0.246,0,0,20.676,-16.848,-18.344,-4.996,0.004,3.082,2,14,0,0.620,0,0,21.416,4.713,21.224,0,0,0.620,-0.053,-1.030,0.206,1.989
35.0,-6.783,-16.203,-4.979,0.021,3.121,2,14,0,0.303,0,0,19.822,-12.005,-13.681,-5.009,-0.009,3.097,2,14,0,0.238,0,0,20.224,-13.915,-18.199,-5.032,-0.032,3.096,2,14,0,0.263,0,0,20.825,4.905,20.675,0,0,0.303,-0.047,0.967,-0.193,1.991
36.0,-3.903,-15.412,-4.998,0.002,3.080,2,14,0,0.223,0,0,19.445,-9.161,-12.958,-5.066,-0.066,3.067,2,14,0,0.237,0,0,19.855,-11.021,-17.622,-5.071,-0.071,3.063,2,14,0,0.253,0,0,20.232,5.021,20.116,0,0,0.253,-0.437,2.925,-0.585,1.913
37.0,-1.208,-14.277,-4.915,0.085,3.041,2,14,0,0.231,0,0,19.207,-6.330,-11.890,-4.954,0.046,3.066,2,14,0,0.273,0,0,19.558,-8.288,-16.728,-5.065,-0.065,3.044,2,14,0,0.278,0,0,19.779,5.220,19.702,0,0,0.278,-1.209,4.766,-0.953,1.758
38.0,1.321,-12.841,-4.937,0.063,3.022,2,14,0,0.282,0,0,19.114,-3.635,-10.506,-5.013,-0.013,3.055,2,14,0,0.290,0,0,19.441,-5.554,-15.527,-5.017,-0.017,3.058,2,14,0,0.338,0,0,19.452,5.374,19.523,0,0,0.338,-2.331,6.418,-1.284,1.534
39.0,3.625,-10.917,-5.014,-0.014,3.083,2,14,0,0.226,0,0,18.999,-1.246,-8.715,-5.042,-0.042,3.087,2,14,0,0.262,0,0,19.416,-3.015,-13.993,-4.937,0.063,3.083,2,14,0,0.258,0,0,19.321,5.345,19.543,0,0,0.262,-3.759,7.813,-1.563,1.248
40.0,5.574,-8.658,-5.008,-0.008,3.073,2,14,0,0.198,0,0,18.985,0.748,-6.533,-4.994,0.006,3.067,2,14,0,0.240,0,0,19.431,-0.821,-12.074,-5.013,-0.013,3.052,2,14,0,0.225,0,0,19.299,5.273,19.598,0,0,0.240,-5.436,8.898,-1.780,0.913
41.0,7.087,-6.152,-4.994,0.006,3.078,2,14,0,0.213,0,0,19.075,2.233,-3.991,-4.977,0.023,3.076,2,14,0,0.203,0,0,19.411,0.930,-9.777,-4.980,0.020,3.060,2,14,0,0.189,0,0,19.308,5.313,19.611,0,0,0.213,-7.294,9.627,-1.925,0.541
42.0,8.146,-3.314,-4.991,0.009,3.094,2,14,0,0.257,0,0,19.181,3.351,-1.215,-5.045,-0.045,3.083,2,14,0,0.222,0,0,19.502,2.237,-7.103,-4.986,0.014,3.091,2,14,0,0.212,0,0,19.306,5.234,19.728,0,0,0.257,-9.261,9.973,-1.995,0.148
43.0,8.813,-0.317,-5.033,-0.033,3.103,2,14,0,0.247,0,0,19.457,4.001,1.682,-4.967,0.033,3.088,2,14,0,0.231,0,0,19.714,3.171,-4.282,-5.007,-0.007,3.081,2,14,0,0.480,0,0,19.520,5.210,19.957,0,0,0.480,-11.257,9.921,-1.984,-0.251
44.0,8.940,2.720,-5.013,-0.013,3.095,2,14,0,0.266,0,0,19.831,4.323,4.686,-4.896,0.104,3.089,2,14,0,0.252,0,0,20.158,3.702,-1.394,-5.003,-0.003,3.079,2,14,0,0.219,0,0,19.959,5.020,20.409,0,0,0.266,-13.203,9.473,-1.895,-0.641
45.0,8.581,5.757,-4.993,0.007,3.100,2,14,0,0.293,0,0,20.344,4.184,7.747,-4.995,0.005,3.086,2,14,0,0.282,0,0,20.757,3.801,1.601,-4.985,0.015,3.076,2,14,0,0.268,0,0,20.566,4.827,20.999,0,0,0.293,-15.021,8.648,-1.730,-1.004
